,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600690.SH,X002292.SZ,X600703.SH,X600741.SH,X000100.SZ,X600066.SH,X600031.SH,X002241.SZ,X600118.SH,X002506.SZ,X002236.SZ,X000559.SZ,X600177.SH,X000157.SZ,X600372.SH,X002475.SZ,X000338.SZ,X000568.SZ,X002074.SZ,X002085.SZ,X300003.SZ,X300124.SZ,X600089.SH,X002294.SZ,X600867.SH,X002426.SZ,X002456.SZ,X002465.SZ,X002049.SZ,X601877.SH,X600498.SH,X600699.SH,X002007.SZ,X000977.SZ,X002180.SZ,X000869.SZ,X000050.SZ,X002008.SZ,X300001.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.108362009596485,0,0,0.434128823985119,0,0,0,0,0,0,-0.00167877322088426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102210613518511,0,0,0,0,0,0.00381488469962354,0.0884224532467318,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.161681030125425,0,0,0,0,0,0,0,0,0,-0.0202276947554492,0,0.337099681021348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322777186644942,0,0,0,0,0,0.00860049357660982,0,0,0,0.0146697050593781,0,-0.0125636139594798,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849318303817028,0,0.0270143842135473,0,0,0,0,0,0,0.138185142749984,0,0,0,0,0,0,0,0.212535670750208,0,0,0,0,0,0,0,0,0,0.107830244571258,0,0,0,0.0259417710173753,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.00758794609598081,0.0860364226532799,0,0,0,0,0,0,0,0,0,0,0.00801742883588772,0,0.0276696155175006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537102350302029,0,0,0,0,0,0,0,0,0.00613598130735014,0,0.0554763941430899,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.11932062289861,0,0,0,0,0,0,0.101948308660534,0,0,0,0,0,0,0,0,0.00612645818901377,0.0501504376234047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025525007862191,0,0,0,0,0,0,0.055932807019399,0,0,0.0589879949877503,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.28728598643469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620439628666013,0.0944198663841105,0,0.0180662199868179,0,0,0,0,0,0.0885026030537975,0,0,0,0,0,0,0,0,0,0,0,0.0922254673878737,0.00789985194387125,0,0,0,0,0,0.131911212425747,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0170343745432778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261530921224134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300018340072703,-0.0129043722887352,0,0,0,0,0,0,0,0,0,0,0.086361590610818,0,0,0,-0.0415054092736037,0,0,0,0.0165767174232093,0,0.00278384006189152,0.0119721572917816,-0.0316470222962226,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383146548916517,0,0,0.187130681746795,0,0.162752661178652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848042825565106,0,0,0,0.0418417370367497,0,0,0,0,0,0.0325302681631431,0,0,0,0.0200053073116535,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.142254441239342,0,0,0,0,0.0901796787191813,0,0,0.0484787566524906,0,0,0.0494841322894451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034658019063377,0,0,0,0,0.0271147926110225,0,0,0,0.160043204884618,0,0.012155815962708,0,0.000992629861462082,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774545630602174,0,0.107010947140439,0.480358000880625,0,0,0,0,0,0,0.0178543023119095,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0295925304976084,0,0,0,0,0,0.00458848593152729,0,-0.0239658963509516,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104836291399395,0,0,0,0.170161069561207,0,0,0,0,0,0.0407240227232748,0,0,0,0.17481945008656,0,0.110575696660187,0,0,0,0,0,0,0,0,0.0821332509753939,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0378364780816245,-0.152535334168168,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271502763712377,0,0.0842406351154696,0,0,0,0,0,0,0.110563257595814,0,0.148615336440685,0,0,0,0,0,0,0.0749708706236224,0.273763139687768,0,0,0,0,0,0,0,0,0,0.131473290503823,0,0.121765269873606,0,0,-0.00976837000783773,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0527294902534614,0,0,0,0,0,0,0.014168580468161,0.129988623190586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821105744811459,0,0,0,0,0,0,0,0,0,0.0700920418072757,0,0.0958676647663665,0,0.0198481632289265,0.00971950541996524,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115750880521332,0,0,0,0,0.0494000998571923,0.157803798628064,0,0,0,0,0,0,0.0386634565353311,0,0,0,0,0,0,0.035720451925678,0,0,0,0,0,0,0,0,0,0.158525378488647,0,0,0,0.00450232821175479,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0606401437569612,0,0,0,0,0,0.0165410024801163,0,0,0,0,0,0,0,0,0.0285281238505786,0,0,0.144355539932841,0,0.051050001822056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149030957519451,0,0,0.0127921500019389,0.18820881564735,0,0,0,0,0,0,0,0,0,0.00848856544994627,-0.0286110377467412,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967267825299816,0,0,0,0.241680980489585,0,0,0,0,0,0.0586186933383305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.020299561563893,0,0,0,0,0,0,0,0,0,0,0.0512148948233313,0,0.0242847516087261,0.0670088668095919,0.196458349556389,0.0683582483433885,0,0.11822189323311,0,0,0,0,0,0.237686999031865,0,0,0,0,0,0,0,0.0491333445990334,0,0,0,0,0,0.027207985558726,0,0,0,0.0108817059674623,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.108188783559732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128873907585521,0,0,0,0,0,0,0,0.0175418660788581,0,0,0,0,0,0,0.0945962536261129,0,0.210555819671366,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890827186804393,0,0,0.131011429655219,0,0.224584549140556,0,0,0.229765267117012,0,0,0,0,0,0,0,0,0,0,0,0.283606539486371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108312809967977,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0251123241637708,0,0.0644690737589652,0,0,0.0348691634197347,0,0,0,0,0.108038269984481,0,0,0,0,0.0627951738477153,0,0,0.104488292675556,0,0,0,0.072007682792277,0,0,0.0405484237212131,0,0,0,0,-1.73472347597681e-18,0,0,0,0.186337913931415,0,0,0.165482002053434,0,0,0.0540109389638352,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575745950123225,0,0.131765246249614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331579263593033,0.236040818660232,0,0,0.0759249107840156,0.0432443137743533,0,0,0,0,0,0.00327397312008447,0,0,0,0.024917213553013,-0.0283191669745681,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311891676928021,0,0,0.120202066087207,0,0,0,0,0,0,0,0,0.00872291956293653,0,0,0,0,0,0,0,0.381165563178502,0,0,0.304713003437597,0,0,0,0,0,0,0,0,0,0,-0.0250542534634734,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867032989819421,0,0.156825872705674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1017452458358,0,0,0,0,0,0,0.000534055627058838,0,0,0.0985507095897252,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0325676513915246,0,0,0,0,0,0,0,0,0,0.235317634889876,0,0,0.15468302831613,0.067376677325991,0,0,0,0,0,0,0,0.0373164699360518,0,0,0.0457182454574911,0,0,0,0,0.0136430273028291,0,0,0,0,0,0,0,0,0,0.102544106431842,0,0,0,0.0248657719538458,0,0,0,0,0,0,0
