,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600066.SH,X600118.SH,X600271.SH,X000581.SZ,X601877.SH,X000550.SZ,X000568.SZ,X000623.SZ,X002236.SZ,X000800.SZ,X002475.SZ,X600177.SH,X000869.SZ,X600582.SH,X002294.SZ,X300124.SZ,X002129.SZ,X000559.SZ,X600839.SH,X000400.SZ,X000050.SZ,X600809.SH,X002456.SZ,X002465.SZ,X002007.SZ,X000977.SZ,X002292.SZ,X600252.SH,X300003.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.20390332553254,0.0543780934438862,0,-1.73472347597681e-18,0,0,0,0,0.523277302528613,0,0,0,0,0.153101376261578,0,-0.0579538214385409,0,0,0.0466318026325008,0,0,0,0,0,0,0,0,0,0,-0.069098817617415,0,-1.73472347597681e-18,0,-0.0855208854217889,0,0,0,0,0,0,0,0,0.205072231067047,0,0,-0.00259995213209035,-0.140983531669419,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.0155574670206519,0.0954957604788078,0,0,0,0.248402264678252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409139023223939,0,0,0,0,0,0,0,0,0,0,-0.0389575626973608,0,0,-0.0058915077010536,-0.129730621823044,0,0,0,0,0
X000651.SZ,0.108895725678104,0,0,0.0214089409403203,0,0,0,0,0,0,0,0,0,0,0.0823149245433083,0,0,0,0,0,0,0,0,0,0,0,0.166566754922293,0.0130357004617698,0,0,0,0,0,0.111465320312769,0,0.193166261453026,0,0,0.028436939763189,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547750807819014,-0.0245793939224963,0,0,0,0,0,0
X000725.SZ,0,0,0.0385671385137067,0,0,0,0,0.0451744153560134,0,0,0,0,0,0,0,0,0,0,0.33614813658804,0,0,0.0953472333306378,0.0854905531152111,0,0,0,0.0776619090177464,0.118190376978768,0,0,0,0.0664955055092816,0,0,0,0,0,0,0,0,0,0,0,0,0.0102262767395784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0109754665763895,0,0,0,0.054086783735218,0.044676268851173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106130290828152,0.201363605027425,0,0,0,0,0.278783419304575,0,0,0,0,0,0,0.0973223334141974,0,0,0,0,0,0,0,0,0.0139877627959123,0,-0.0392146562729965,0.00238721385337948,0,0,0,0,0,0
X000858.SZ,0,0,0.204947469665814,0,0,0,0.000597037071660122,0,0,0,0.0247070098245913,0,0.0153260856485394,0,0,0.148230128120577,0.0118908560115223,0,0.0443023454168052,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763901162186278,0,0,0,0,0,0,-0.00313238324123542,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326878493000685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312003014054897,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.0102066776355802,0,0,0,0,0,0
X000625.SZ,0.176068219585631,0,0,0.0474297481892491,0,0,0.157069906624294,0,0,0.131791712909656,0,0,0,0,0,0.02285598018426,0.00416102169757944,0,0.0139053558276647,0,0,0,0,0,0,0.0323899412016853,0,0.107752572767962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115418143673012,0,0,0,0,0,0,-0.0328560140526195,-0.0143727879500178,0,0,0,0,0,0
X600031.SH,0.0865070456834423,0,0,0,0,0,0,0,0,0,0,0,0,0.901085489883001,-0.0312473818363766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00800547823219595,-0.0063211718974861,0,0,0,0,0,0
X000063.SZ,0.0261527124890939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302740034598835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340584102490651,0,0,0,0,0,0.0757930985370893,0,0,0,0,0,0,0.023129512623682,-0.00660354357090766,0,0,0,0,0,0
