,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X300124.SZ,X002008.SZ,X601877.SH,X000625.SZ,X002456.SZ,X600487.SH,X600271.SH,X600066.SH,X000100.SZ,X600809.SH,X002241.SZ,X600867.SH,X002294.SZ,X600566.SH,X600522.SH,X300136.SZ,X000981.SZ,X002179.SZ,X300142.SZ,X002508.SZ,X000050.SZ,X000157.SZ,X600089.SH,X600498.SH,X002049.SZ,X600707.SH,X000977.SZ,X600177.SH,X000661.SZ,X600584.SH,X002180.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131136035570221,0.240368573336992,0,0,0,0,0,0,0,0,0.140878794450795,0,0,0,0,0,0,0,0,0,0,0,0,0.0500051740745503,0,0,0,0,0,0.0259272391633007,0,0,0,0,0.346313393606276,0,0,0,0,0.0201958725382964,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.579620499993787,0,0,0.0776320049071234,0,0,0,0,0,0,0,0.0390694342049834,0,0,0.0349731874488634,0.0338666999642521,0,0,0,0,0,0,0,0.00227326420497701,0,0,0,0,0,0,0,0,0,0,0.106535461548635,0,0,0,0,0,0,0,0.0221689462734164,0,0,0.229394846810419,0,0.00918374616959585,-4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0.67329666814354,0,0,0,0,0,0,0,0,0,0.194367035211143,0,0,0,0,0,0.0129937979292639,0.0689094148703378,0,0,0,0,0,-0.116435246884539,0,0,0,0,0,0,0,0,-0.0240913193979014,0,0,0,-0.00486519098606751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290644730532711,0,-0.226627072336887,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0143103538359595,0,0.0115529322712394,0,0,0,0,0,0.124450520763053,0,0.314129465340982,0,0,0,0,0,0,0,0,0.0115852274764205,0,0.0411620316228254,0,0,0.0548277077710024,0,0,0,0,0,0.0147407064562169,0,0,0,0.0627074229155826,-1.73472347597681e-18,0,0,0,-0.00066788268894116,0,0,0,0,0,0,0
X002236.SZ,0,0,0.604609179934525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794276268102158,0,0,0.22332964140034,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0604876257727347,0,0,0,0,0,0,0,0,0,0,0.0578323673387153,0,0.0479262171998771,0,0,0,0,0.00517634333973986,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0263120748451088,0,0,0,0.103897888654839,0,0,0,0,0.076183016999353,0,0,0.0818360954770703,0,0.385791646801134,0,0,0,0,0,0,0,0.0352063719909539,0,0,0,0,0,0,0,0,0,0,0,0,0.0302258031638607,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0523555444758639,0,0,-0.00497161243883684,0.00329221269309341,0,0,0,0,0,0
X600031.SH,0.02123760620498,0,0,0,0.0819045938615162,0,0,0.0344377136407683,0,0,0,0,0,0,0,0.348631189830867,0,0,0,0,0,0,0,0,0.0179875718521191,0,0,0,0,0,0,0,0,0,0,0,0,0.0710805484132976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00897501793815816,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0527287623709382,0,0,0.19764634023421,0,0,0,0,0,0,0,0,0,0.111077395791688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29692935717809,0,0,0,0,0,0,0,0.0321616093617351,0.0603835573874087,0,0,0,0.138385261168247,0,0,0,0,0,0.0456933234668034,0,0,0,0.0142344164257862,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088670371707151,0,0.160010788199647,0,0,0,0,0.156444979851768,0,0,0,0,0,0,0.00505188123948421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187272049124384,0,0,0.175980352241121,0,0,0,0,-0.0175073995147968,0,0,0,0,0,0
X002008.SZ,0,0,0.197592763654197,0,0,0,0,0,0.0307252154931891,0,0,0.163159224585068,0,0,0.00371263228214738,0,0,0,0.159252303232113,0,0,0,0,0.182744487647917,0.122104999451195,0,0,0,0,0,0.0759111724811393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238083168027013,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.105859289911283,0,0,0,0,0,0,0,0,0.205751089729084,0,0,0,0,0,0,0.183962153561458,0,0,0,0,0,0,0.0607200790399734,0,0,0,0,0,0,0,0,0,0,0,0.0732462561372327,0,0,0,0,0.0053998206968083,0,0,0,-0.00456834449080361,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0558825879551508,0,0,0,0,0,0,0,0,0.110209220697763,0,0,0,0,0.0145590994962874,0,0,0,0.0166825793532925,0,0,0,0.0162635196048443,0,0,0,0,0,0,0,0,0.00393938599073179,0,0,0,0.0676745438528117,0,0,0,0.126793911024524,0,0.0486874142355667,0,0,0,0,-0.00653261142294671,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762982746797529,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.227665427589768,0.0986446711016031,0,0.150339122869622,0,0.118389023259573,0,0,0,0,0,0,0,0,0.0529156328371177,0,0,0,0,0.118212894715349,0,0,0,-0.0471433593975808,0.0209554685159147,0,0,0,0,0,0
X600487.SH,0,0,0.0872292019060463,0,0,0,0,0,0.626899112768378,0,0.237374655115492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329333220309442,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139872468156714,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.120252505065085,0,0.1606604238317,0,0,0,0,0,0,0,0.0131764191414885,0,0,0.218236139463322,0,0,0,0,0,0,0.0432657805473275,0,0,0,0,0.0852148629670366,0,-0.0261988426674274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.039140392945593,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0251635736441329,0,0.170416211814703,0,0,-0.0309936627088937,0.0932662573246591,0,0.00825537184956751,0,0,0.0143292056693605,-0.0363368630972835,0,0,0,0,0,0,0,0,0,0,0,0,0.0637871598684173,0,0,0,0,0,0,0.124501068896692,0,0,0,0,0.00672192433647143,0,-0.00692009086334909,0.00188529136327287,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0794432441796821,0,0,0.2028608480496,0,0.17876849874421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226993191114696,0.00558039362271887,0,0,0,0.0166527609248705,0,0,0,0,0.00706709612516818,0,0,0,0,0.0172203273435852,0,0,0,0,0,0,0.0326412490505485,0,0,0,0,0,-0.000831990353843778,-0.00454106070058615,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.145215068870105,0.304241629701631,0,0.118383667964211,0,0,0,0,0,0,0,0,-0.0994867816765235,0,0,0,0,0,0,0.144414685722401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192736376890982,-5.42101086242752e-20,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.133813438787317,0,0,0,0.0597361573409908,0,0,0,0,0.0932240382251324,0,0,0.0908127536350973,0,-0.0483805749491496,0,0,0.0580801820498084,0,-0.126293196733992,0,0,0,0.111085450017612,0,0,0,0,0.260924862019077,0,0,0.0999509180296916,0.0654743388675165,0,0.0481773165515023,0,0,0,0.0271904250027347,0,0,-0.0214427522634507,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.106759805853067,0,0,0.0838494188827934,0,0,0,0.329884067464673,0,0,0,0,0.0619765832822055,0,0,0.0353615697474471,0,0,0,0,0.189126642616835,0,0,0,0,0,0,0,0,0,-0.0461247082474124,0,0,0,0.117139513992082,0,0,0,0,-0.0512687730445849,0,0,0,0,0,0,0,0,-0.0191209540979935,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.185911001236298,0,0,0,0,0.236177443176696,0,0,0,0,0,0,0,0,0.186943385305576,0,0.0601461708404463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157991469048101,0,0,0,0,0,0,0,0,0.0103076700678259,0.0122814423992775,0,0,0,0,0,0
X600566.SH,0.0407918908444449,0,0,0,0,0,0.0422975811807754,0,0.165537375567547,0,0,0,0,0,-0.0491241212783882,0,0,0.159827304333594,0.0812890566101891,0,0,0,0,0,0.0792401104678891,0,0,0,0,0,0,0,0,0,0,0.0126255265292732,0.185014390003171,0,0,0,0,0,0,0,0.036522028402276,0,0,0,0,0,0,0,-0.0258106703885537,0,0,0,0,0,0
X600522.SH,0,0,0,-0.0333556388984611,0,0,0,0.185504454417052,0,0,0.0674604925330946,0,0,0,0,-0.0477013615218837,0,0,0,0.230852315045859,0,0,0,0,0,0,0,0.00707960678146509,0,0,0,0,0,0,0,0,0,0,0.342248909740089,0,0,0,0,0,0,0,0,0.249020009497141,0,0.0722014965808287,0,0.0185981899740315,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101157101796242,0,0,0,0,0,0,0,0.123746136363934,0.946006477898162,0,-0.124114154283898,0,0,0,0.345650501444199,0,0,0,0,0,0,-0.0551479257355944,0,0,0,0,0,0,-0.0795411389838478,0,-0.124253429281876,0,0,0,0,0,0,-0.0985079775343052,0.143884819526724,0.0444256645346135,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862075743893786,0,0,0,0.0160664063661656,0,0.0202662294805054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12364802641414,0,0,-0.0224803860072814,0.0229405876175057,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0411029888430166,0,0,0,0,0,0,0,0,0.126153638607301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283454369090398,0,-0.100557851754764,0,0,0,0,0,0,0,0,0.176149211987944,0,0.0543310212357709,0,0,0.00662156440459469,0.00712297590778623,0,0,0.00576237078439544,0.031855178411342,0,0,0,0,0,0
X300142.SZ,0,0,0.0222118812288103,0.246782458249361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122654084875783,0,0,0,0,0,0.052857482862277,0,0,0,0,0,0,0.222175240359471,0,0,0,0,0,0,0,0,0,0.0734039258694495,0,0,0.159858610653795,0,0,0,0,0,0,-0.0160536347342649,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.102507150375352,0,0,0.106982757620974,0,0,0,0,0,0,0,0,0,0.109141288433432,0,0,0,0,0,0.0627672826220489,0.0250159118693355,0,0,0,0.149721696187767,0,0,0.0383500640925474,0,0,0.0750455752146691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502502690583206,0,0,0,0,-0.0270442828712691,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526575358208311,0,0,0,0,0,0,0,0,0,0,0,0,0.290681398885511,0.249726122439577,0,0,0.154615605492726,0,0.0339811246133579,0.0643039292619097,0,0,0,-0.000493952136084999,0,0,0,0,0,0
X000157.SZ,0,0.00465696451949219,0,0,0,0,0.0555044935616361,0,0.0818932470504672,0,0,0,0,0,0,0.180530892620459,0,0,0,0,0,0,0,0,0.00258644308184284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231586083718029,0,0,0,0,0,0,0,0,0,0,0.00415421927975951,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.015098577737037,0,0.0015387003940803,0,0,0,0,0,0,0.237205647120083,0,0.0613526562964287,0,0,0.0388970561323183,0,0,0.135340840231367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888019234908104,0.079229487087651,0,0,0.0291060935502998,0,0,0,0,0,0.107053276077296,0,0,-0.00984974353019874,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.175413948076255,0,0,0,0,0,0.0197374608138126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114860485631515,0,0,0,0,0.0829145483690328,0,0,0,0,0.240662115554508,0,0,0,0.0461405689914191,0,0,0,0,0.168422882981071,0.0714768703631624,0,0,0.0557633109263388,-0.0198579159811247,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0288016499670614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259790054836215,0,0,0,0,0,0,0.0266781811765188,0,-0.0584908963071039,0.349359746083035,0,0,0.110666954830892,0,0,0,0,0,0.321094339143051,0.0155015866339722,0,0,0,0.0183070191723722,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347707926080751,0,0.0475926578280698,0,0,0,0,0,0,0,0,0.0807597796481782,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0565588822705657,0,0,0,0,0,0.0818671121421843,0,0,0,0.0201389105910498,-0.0383178927165604,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0692208823585406,0,0,0,-0.0281282247562767,0,0.0583155561479178,0,-0.259273959026097,0,0.135997080943489,0,0,0,0,0,0,0,0,0,0,0.133586110583193,0.0285315049316505,0,0,0,0,0,0.242106188288909,0,0,0,0,0,0.215812201161363,0,0,0,0,0,0,0,0,-0.00688758016166143,-0.00649040527874914,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,-0.0612485479467319,0,0,-0.0560876887374047,-0.0258189370793115,0,0.0262546285470828,-0.00323643622037535,0,0,0,0,0,0,0,0,0,0,0.158803368050318,0,0,-0.0778203023659139,0,-0.0219581409521563,0,0,0,0,0.280042542836563,0,0,0,0.0271458262756079,0,0,0,0,0,0,0,0,-0.00352202847702378,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.336425090995926,0,0,0,0,0,0.117265305537289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829072265338464,0,8.67361737988404e-19,0,0.087523463393021,0,0,-0.125561335495275,0,0,0.084030517550645,0.209677140692381,0,0,-0.242100288997731,0.081022749988927,0,0,0,0,0,0,0.039271040652222,0,-0.0167282630628671,0.0110075757963232,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.193046941596236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619683154593001,0,0,0.0193196991661869,0,0,0,0.313131417524762,0,0.210676346754354,0,0,0,0.0338899541857283,0,0,0,0.00275081211997608,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.0344165629947422,0,0,0,0,0,0,0,0.0149149923829661,0,0,0,0,0,0.00204354632610772,0,0,0,0.0929105551737806,0,0,0,0,0,0,0,0,0,0.402536504716389,0,0,0,0.0296253876099339,0,0.114592610537264,0,0,0,0,0,0,0.0138968877870747,0.0196236072838166,0,0,0,0,0,0
X000596.SZ,0.0585113195106712,0,0,0,0.176635114751539,0,0,0.097896866060441,0.153220436515181,0,0,0.288449218555732,0,0,0,0,0,0,0,0,0,0,-0.0578532338961067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144737461060399,0,-0.141306302728032,0,0,-0.00955318632144133,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0271512354251774,-1.73472347597681e-18,-0.104673236949041,0,0,0,0,0.00330635713451722,0,0,0,0,0,-0.0997070582995746,0,0,-0.107561040961995,0,0,0.0241236548778571,0,0,0,0.0550172617171031,0.110584214602944,0,0,0,0,-1.73472347597681e-18,0,0,-0.22140725723369,0,0,0,0,0,-0.0325689776511475,0,0,0,0,0,0,0,0,-0.00544549389811387,0.0477638870028583,-0.122667839287108,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16014322654684,0,0,0,0,0,0
TED,0,0,0,-0.121586271477695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410604918436586,0,0,0,-0.209372517796323,0,0,0.756422466905007,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0580134216891552,0,0,0,0,0,0,0,0,-0.121222856714332,0,0,0,0.0575889806999691,0,0,0,0,0,0,0,0,0,0.0573348120917302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0297810818084705,0,0,-0.0352465488693801,0.0232403833560046,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0750230487980054,0,0,0,0,0,0,0,0,0.201751502946805,0,0,0,0,0,0,0,0.00689037039363692,0,0,-0.0625066033093881,0,-0.189120971296585,0,0,0,0,0,0,0,0,-0.030925812107708,0,0,0,-0.0530097508252814,0,0,0,0,0,0,0,0,0.00658487109490852,-0.0234222791370422,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490695073649035,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00217979751906254,0.00468568285275957,0,0.0136226886013437,0,0,0,0,0,0,0,-0.0209875631254108,0.000590666202050792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500255305474862,-0.0079666883266301,0.00825058218219615,0,-0.00804596478305889,0,0,0,0,0.0109148056350754,-0.0329461879631854,0,0,0.00122348023255718,0,0,0,0,-0.0344716389622552,0.0398505418612683,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00500661202324989,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00434515992157514,0,0,0,0,0,0,0.00108933561468991,0,0,0,0,0,0,0,0.0128776627142935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253836567647877,0.00168200115124458,0.00103711956615379,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007783873890978,0,0,0,0,0,0,-0.00190039969768025,0,0,0,0,0,0,0,0,0,0.00429174703844731,0,0,0,-0.0153864149358984,0,0,0,-0.00414396406240196,0,0,-0.000922852084366826,0,0,0,0,0,0,-0.0562936837131173,0.0737617856112762,0,0,0,0,0,0
