,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X600031.SH,X002304.SZ,X000568.SZ,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X000625.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000100.SZ,X000596.SZ,X600741.SH,X002371.SZ,X000157.SZ,X002007.SZ,X600584.SH,X002129.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002049.SZ,X600183.SH,X002236.SZ,X002414.SZ,X000800.SZ,X300003.SZ,X601799.SH,X300136.SZ,X002185.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X600118.SH,X300146.SZ,X000050.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.310912555162852,0.114496012577134,0,0,0.0796684894695054,0,0,-0.0188954541792069,0,0.189022682099071,0,0,0,-0.0261086287519042,0.0377868724445693,0,0,0,0,0,0,0.0556407911995497,0,0,0,0,0,0,-0.0580481167501861,0,0,0.0684555538395994,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.041200273962482,0,0,0,0,0,0,0,0.0241696280917032,0,0,0,0,0.0126348091112131,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0139953179802311,0.135013102951803,0.0203170678196368,0.297909820279817,0,0,0,0,0,0,0,0,0,0,0,0.0492551716434888,0,0.00137640435877859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104346579910503,0,0,0,0,0.000295530218395421,0,0
X600276.SH,0,0,0,0,0,0.0937626864996723,0,0,0.032147439485948,0,0.0361419275623222,0,0,0,0.0390923563994542,0,0,0,0,0,0,0,0,0,0,-0.00586197998967584,0,0,0,0,0,0,0.0311271925608646,0.0169992424843492,0,0,0,0,0.0956942217000948,0,0.0458726514139451,0,0,0,0,0,0,0,0,0,0,0,-0.00956339862289303,0,0,0,-5.42101086242752e-20,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.159281415914797,0,0.0138643864733797,0,0,0,0,0,0,0,0,0,0.0754681807326117,0,0,0.0475112823116945,-0.00683570279844663,0,0,0,0,0,0,0,0,0.151939051977933,0,0,0,0.0825492624299039,0,0,0,0,0,0,0,0,0,0.0169556230313424,0,0,0,0,0,0,-0.00315184064624852,0,0
X000651.SZ,0,0,0,0,0,0,0.102849457142553,0,-0.0114751809274416,0,0,0,0.138363529149184,0,-0.0104870185554527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220675937766394,0.119220647614741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234916423158483,0,0,0,0,0,0,-0.00403574964183864,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029854243362249,0,0,0,0,0.506629328918894,0.0753810694161662,0,0.0152992650773845,0,0,0,0,0,0,0.0213841597122449,0,0,0,0,0,0,0,0,0,0.126334558596448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517631603034611,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0215592402461973,0,0,0,0,0,0,0.122415594981828,0,0,0.210864242531527,0,0,0,0,0,0.0195971168901549,0.165521618202281,0,0,0,0,0,0,0.0252100821628368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119150116626298,0,0,0,0,0,0,-0.0242207170464365,0,0
X600031.SH,0,0,0,0,0,0,0.141231245417057,0,0,0,0.13756959957675,0,0,0,0.0846238942186515,0,0,0,0.240551075222366,0,0,0.0510542806713803,0,0,0,0,0.250749038001252,0,0,0.0228889234804344,0,0,0,0,0,0,0,0,-0.00990197809752225,0.0712226397040438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0502168351962779,0.146101394836336,0,0,0,0,-0.0172312326534669,0,0,0,0,0.0731518244052267,0.0971527371045514,0,0.059904419800221,0,0,0,0,0,0,0,0,0,0.0897875096382971,0,0,0,0,0,0.0349496458484258,0,0,0,0,0,0,0,0.0809282652280184,0,0,0,0,0.0169506003025352,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.105437374194002,0,0.385749565079445,0,0.0726054781022002,0,0,0,0,0,0,0,0.0744703748477687,0.044698891541174,0,0.0610718001223915,0,0,0,0,0,0.0250071696493855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398000188485787,0,0,0,0.0236027192070341,0,0,0,0,0.00819637038568342,0,0
