,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X000625.SZ,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X002049.SZ,X600372.SH,X002241.SZ,X000661.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X600183.SH,X002463.SZ,X601799.SH,X600418.SH,X000066.SZ,X000733.SZ,X002180.SZ,X300142.SZ,X002028.SZ,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0.0204259005813062,0,0,0,0,0,0,0,0,0,0,0.0276650351122677,0,0,0,0,0,0.0716383443784711,0,0.0443305965286436,0,0,0,0,0,0,0,-0.0323384250277714,0,-0.0600493316231516,-0.174422903408285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712349169446669,-0.00728129302548339,0,0,0,-4.33680868994202e-19,0,0
X000596.SZ,0,0,0,0.362036819385108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199159202224931,0,0,0,0,0,0,0,0,0,0,0,0.127689825042479,0,0,0,0,0,0,0,0,0,0,0,0,0.00993426792627779,0,0,0,0,0,0.00665492214016837,0,0.00993070024425103,-0.0174123718057743,0,0,0,-0.0154623368674411,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0717420886509849,0.246530693557948,0,0,0,0,0.207986429970753,0,0.0313159299129783,0,0,0,0,0,0,0,0.0172131725026174,0,0,0,0.0290697639470184,0,0,0,0.00406759412125016,-0.0293145931276723,0,0,0,0,-0.115897879282634,0,0
X000063.SZ,0,0,0,0,0,0,0.0717139655521169,0,0,0,0,0,0,0,0,0,0,0,0,0.0431926950389394,0,0,0,0,0,0,0.165948311919228,0,0,0,0,0,0,0,0.358539659966243,0,0,0.227941521882484,0,0,0,0.00967851896241075,0,0,0,0,0,0,0,0,-0.00755916083922626,0.0358933216231024,-0.0080598917862941,0,0,0,0.283952818438362,0,0
X000338.SZ,0,0,0,0,0,0,0.0118134030023906,0,0.109049271542001,0,0,0.0412109049194398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414142052387433,0,-0.140817962407617,0,0.0555545115273896,0,0,0,-0.0105548111834773,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230353832848438,0,0,0.047454073670439,0,0.131462178417511,0,0,0,0,0,0,0,0,0.466178727703593,0,0,0,0,0.0334832874187882,0,0,0,0,0,0,0.0607691457079055,0,0,0,0,0,0,0,0,-0.00329952898411359,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186211093743304,0,0,0,0,0,0,0,0,0,0,0.0192847181332093,0,0,0,0,0,0,0.000102695658957467,0.0423792706355902,0,0,0,0,0,0,0,0,0,-0.0277459936416453,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.058013242141108,0,0,0,0,0,0,0,0,0.303569927695621,0,0,0,0,-0.136151256227321,0,0,0,0,0,0,0,0.05202989169324,0.0600788596592233,0,0,0,0,-0.113948190918328,0,-0.0287904106858203,0,-0.0476697955557247,0,0,0,0,-0.0604920221678065,0,0,0,0.261474970532253,0,0,0,0,0,-0.00167247569548766,0,0,0,0,0,0,0
X000100.SZ,0,0.00281688926521969,0,0,0,0,0,0,0,0,0,0,0,0.647133322210714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00863406201751152,0,0,-0.0524533060075664,0,0,0,0.166978342973792,-0.0332425311851566,0.0531339485228561,0,0,0,0,0,0.0379127572592674,0,-0.011154059882845,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161798850301272,0,0,0,0,0.269716651374585,0,0.0398367394228387,0,0,0,0,0.297961332917968,0,0,0.0228311469665768,-0.0361130144411594,0,0,0,0.146329709742272,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737042871187665,0,0,0,0,0.108601485206435,0,0,0,0,0,0,0.136870222508063,0,0,0,0,0.11350902352843,0.0925237913158719,0,0,0,0.0195271026333867,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.175824150632185,0,0,0,0,0,0,0,0,0,0,0,0.18311011393121,0,0,0,0,0,0,0,0,0,0,0.0206360037989866,0,0,0,0,0,0,0,0,0,0,-0.0355094879765099,0.0983993050281021,0,0,0,0,-0.00450963746456176,-0.00393544371820089,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.121381806944521,0,0,0,0,0.697577849866533,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423648666648562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895822607085455,0,0,0,0.0173966668666196,0,0,-0.0065990587083671,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105278447991329,0,0,0,0,0,0,0.228594878953855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948722186153557,0,0.0798221843168202,0,0,0,0,0,0,0,0,-0.0322820094484864,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168505132295197,0.0227098561082173,0,0,0,0.0117150752531709,0,0,0,0,0,0,0.0509802013024183,0,0,0,0,0,0,0,0,0,0,0.0477716412834508,0.141755911781925,0,0,0,0,0.00164811776843992,0.000267769189658009,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.069037437499111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266980229594371,0.00585465916279234,0,0,0,0,0,0,0.0356846052747819,0,0,0,0,0,0,0.150010111687766,0,0.0469150866865804,0,0,0,0.104890814329491,0,0,0,0,-0.0218705059046708,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108467969397984,-0.0015904827241951,0,0.00223229563791411,0,-0.0458558491504907,0,0,0,0,0,0,0,0,0,0,-0.0629011966114865,0,0,0,-0.0444103967783148,0,0,0.198831208658219,0,0,0.342952763858307,0,0.133798171020613,0,0.0186119511749171,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490383469493144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497971270940427,0,0,0,0,0.0923239897934684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252982514342712,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116475777896394,0.159017405806745,0,0,0,0,0.0106032335739089,0,0,0,0,0,0,0.0735046260867383,0,0,0,0,0,0,0,0,0,0,0,0.0251948286154799,0,0.0236056338202835,0.174181977764366,0,0.0821295958982273,0,0,0,0,-0.0133779060656631,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,-0.00348022309582902,0,0,0,0,0,0,0.0628434411905546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283975450823707,0,-0.0131676321041532,0,0,0,0,0,0,0,0.102607820274764,0,0,0,0,0,0,0,0,0,0.304956735325476,0.156203848860415,0.0317562768669532,-0.0692444480454652,0,0.0111589816679866,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362585469123389,0,0,0,0,0,0.0313240392836801,0.280772707878503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29257971194418,0,0,0.0779889380810166,0,0.15262857413035,0,0,0,0,-0.0283763066158027,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.108743182272294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154309604114267,0.0546768954620705,0,0,0,0,0,0,0.0531593095550378,0,0,0,0,0.183731229359488,0,0,0,0.0160627196373273,0,0,0.00365391610102264,0,0,0,0,-0.00472040633871251,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144562467976379,0,-0.119888000370862,0,0.0323978032276716,0.030360669853809,0,0,0,0,0,0,0,0,0,0.0974255674376324,0,0,0,0,0.128297928004897,0,0,0,0.0832694585473844,0,0,0,0,0,0,0,0.0168025483696643,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.288047639902887,0,0,0,0,0,0,0,0.107725563705869,0.0328771800796146,0,0,0,0,0,0,0.0359807169200613,0,0,0,-0.000216213543075949,0.00160555846967531,0,0,-0.0199714691572774,0,0,0,0,0,0,0,0,0.166846474800743,0,0,0,0,0,0,0,0,0.0383119014257698,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949404592048897,0,0,0,0,0,0.126041771900676,0,0,0,0,0,0,-0.0964866306567985,0.0558809136206942,0,0,0,0,0,0,0,0,0,0,0,0.103042122177019,0.0795809617760898,0.0720977644226508,0,0,0,0,0,0,0,0,0,-0.0265647086878107,0,0,0,-0.083625998779794,0,0
X002074.SZ,0.0390186277301533,0,0,0,0,0,0,0,0,0,0,0.0974741444451259,0,0,0,0,0,0,0,0,0.227689256194432,0,0,0.206757855633679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180014833259417,0,0,0,0,0.0339782588427282,0.00974890676940158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.00861899310783381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199299213828842,0,0,0,0,0,0,0.0135441750510541,0.0257183035797611,0,0,0,0,0,0,0,0,0,0,0.0624005214291169,0,0,0.0661083654028818,0,0,0.123877157501257,0,0.0980640509264228,0,0,-0.0142671113034365,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.158669752023524,0,0,0,0,0,0,0,0,0,0,0.055015330949941,0,0,0,0,0,0,0,0,0.253793930227796,0,0,0,0,0,0.208566760834057,0,0.404753600962191,0,0,0,0,0,0.0525765481870911,0,0,-1.6940658945086e-21,0,0,0,0,0,0,0,-0.0234132621709549,0.0360678500106824,0,0,0,0,0,0
X601799.SH,0,0,-0.0355471300215569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266262780040961,0,-0.0574766771271064,0,0,0,0,0,0,0,0,0,0,0.126358336683547,0,0,0.0820276152625667,0,0,0,0,0,0.335846094461292,4.33680868994202e-19,0,-0.0972235818703335,0,0,0,0,0,0,0.244343722021085,0,0,0.0463359352114619,-0.0257490924855981,0,0,0,0.112360309424611,0,0
X600418.SH,0,0,0,0,-0.277295940479271,0.00552451234890358,0.131485273383642,0,0,0,0,0.472978262741465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336069241914012,0,0,0,0,0,0,0,0,0.152957566896899,0.709576659536531,0,0,0,-0.0524630316015613,0,0,0,0,0,0,0,0,0,0.0914824365102761,-0.115331685538338,0,0,0,-0.0222590062216304,0,0
X000066.SZ,-0.0139934457455341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573506301050367,0,0,0,0,0,0,0.127019579063611,0,0.188437158172746,0,0,0,0,0,0,0,0.0864796002748747,0,0,0,0,0,0,0,0,0,0,0,0.0756112255469613,0,0,0,0,0.00459915769724859,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0809460284279453,0,0,0,0,0,0,0,0,0,0.290291766531492,0,0,0,0,0.0515217217835726,0.0587565255663277,0,-0.0765992932616546,0,0,0.11938138555985,0,0.0154872864134702,0,0.232157608277128,0,0,0,0,0,0,-0.0494774145485609,0,0,0,-0.00187387870304654,0,0.0252774849176035,0,0.0259666700273182,-0.108165380838159,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492307455368588,0,0,0,0.170046371306123,0,0,0,0.018285373771568,0,0,0,0,0,0,0,0,0,0.0398200616703913,0,0,0,0,0,0,0,0,0,0.100145413484469,0,0,0,-0.096487907746632,-0.0155546621011783,0,-0.0254091524116643,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391553064918379,0,0.180742459902606,0,0,-0.11182355305842,0,0,0.0923875990803677,0.112663572791455,0,0,0.573684953691712,-0.00880344658278079,0,0,0,0.0610892157213946,0,0,-0.112406619673734,-0.122495439922002,-0.214074519489582,0,0,0.078388603315768,0,0,0.070173698800558,-0.117902054683608,-0.00759838836821498,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450367915169132,0,-0.181144377385602,0,0,0,0,0,0,0,0,0,0.0162807272552536,0,0.0365701553955206,0,0.0045619218258076,0,0,0,0,0,0,0.0902808239466682,0,-0.0249659242988011,0,0,0,0,0,0
X600702.SH,0.0405283692748673,0.304737852639518,0,0,0,0.128036943030119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148683174808234,0,0,0,0,0.193301556699013,0,0,0,0,0,0,0.0916461762998225,0,0,0,0,0,0,0,0,0.118141901399473,0,0.035874054849066,0,0.0467944180943962,0,0,0,0,-0.00698764982912401,0,0,0,0,0,0
Change_TY3M,0,0,0.00350982461894797,0,0,-0.0404699184728141,0,0,0,0,0,-0.0228789588928044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108229169544544,0,-0.274736746770297,0,0,0,0,0.0344771505934581,0,0,0,0,0,0,0.0569812072878486,0,0,-0.0564843042655248,0,-0.00630460508369475,0,0.400042771399173,0,0,-0.0217755451201429,0,0,0,0,-0.027167107788929,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0144206426491304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353246325525984,0,0,0,0,0,0,0,0,0,0,0,0,-0.334532049495878,0,0,0,-0.239667348996913,0,0,0,0,0.424421160751461,0,0,1.21637735865106,0,0,0,-1.86802054184091,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318570349271842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603531273690757,0,0,0,0,0,0,0,0,0,-0.115549089123032,0,0,0,0,0,0,-0.0922314085915862,0.53028823764416,0,0,0,0,0,0,0
RealEstate_excess,0.0405672139989365,0,0,0,0.0194301863406383,0,0.0146794920726961,0,0,0,0,0,0.0601519410064259,0,0,0,-0.011815978559257,0,0,0,0,0,0,0,0,0,-0.112316816310877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215079284775436,0.0465558036015539,0,0,0,0,0,0.169658282953061,0,0,0,0,0,0.0813135736583497,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0554741601002126,0.119833212499034,0,0,0,0,-0.0557713775804506,0.0183519205143238,0,0,0,0,0,0,0.0205989289754361,0,0.0369922700911855,0,0,0,0,0,0,0,-0.042325258730186,0,0,0,0,0,0,-0.0613402134553957,0,0,0,-0.0123278418900247,0,0,-0.0703324273066988,0,0,-0.00971303933917177,0,0,0,0,0.0173388722782009,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436232848877039,0,0,0,0,0,0,0,0,-0.000267461360690063,0,0,0,-0.00387530887127503,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00619374885834469,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00240782800066453,0,0,0,0,0,0,0,0,0,0,0.00064274161180047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019498424797105,0,0.00197681890987188,0.0014724258155636,0,0,0,-0.000604226555960489,0,0,0,0,0.0292987796859271,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00058267866542026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147294842255593,0.00915514201400446,0,0,0,0.0414986851337699,0,0
