,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X000338.SZ,X002475.SZ,X002241.SZ,X600066.SH,X000100.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X002456.SZ,X600177.SH,X600372.SH,X000157.SZ,X600522.SH,X300124.SZ,X002085.SZ,X002007.SZ,X000981.SZ,X600089.SH,X002294.SZ,X300003.SZ,X600699.SH,X000559.SZ,X600867.SH,X002508.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X600498.SH,X002074.SZ,X300136.SZ,X000623.SZ,X002426.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0707503740963128,0.139476015594375,0,0,0,0.0257520118034397,0,0,0,0,0,0.11216897451194,0,0,0,0,0,0.218470947228882,0,0,0,-0.0227620043662757,0,0,0,0,0,0.0156753149669131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027544131003583,0,0,0,0,-0.000934932613735026,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0338095417819305,0,0,0.0338633151998044,0,0,0,0.585471128379644,0,0,0,0,0,0,0,0,0,0,0.0850023627898841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645319848483425,0,0,-0.147088891996841,0,0,0,-0.0306686632905767,-0.00674607423069195,0.00202453655861344,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0708276484660608,0,0,0,0,0,0,0,0.0580716134931617,0.0247289941696916,0,0,0.0612906108998194,0,0,0,0,0,0,0,0.0648161649706606,0,0,0.0651523031069446,0,0,0,0.0843946919205394,0,0,0,0,0.0693377359695061,0,0,0,0,0,0,0.102560932616879,0,0,0,0,0,0,0,-0.0171669529945459,0.0159958495708448,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0141965894635912,0,0,0.212513816368868,0,0,0.244137228553373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758502248071449,0,0,0.36123633596157,0,0,-0.0710195474504643,0,0.0144565642433047,0,0,0,0,0,0
X000858.SZ,0.192731108688552,0,0,0,0,0,0,0,0,0,0,0,0.000781269095238323,0.213756200948771,0.279732765250393,0,0,0,0,0,0,0,0,0.0952560004158022,0,0,0,0,0,0,0,0,-0.0836399463670934,0,0,0,0,0,0,0,0,0,0,0,0,0.0707514063591187,0,0,0,0,0.0112459330671238,-4.33680868994202e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0745969756375207,0,0,0,0,0,0,0.175504506113767,-0.0529256416547362,0,0,0,0,0,-0.108009679847614,0,0,0,0.0623958626967865,0,0,0,0,-0.0134712369640641,0,0,0,0,0,0,0.0527939230880995,0,0,0,0,0,0,0.0214494937358899,0,-0.00967748046663028,0,0,0,0,0,-0.0973630585384617,0.0172902475073299,-0.000900584301745839,0,0,0,0,0,0
X000725.SZ,0,0,0,0.167052959946942,0,0,0,0,0,0,0,0,0,0,0,0.0352353279345993,-0.10662172084666,0.0341973545195016,0,0.246111838562077,0,0,0,0,0,0,0,0.157201278638407,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840618395617233,0.0142073129097725,0,0,0,0.00945942592031214,0,0,0,0.0288357696017192,-0.0454374583064674,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0696580532951036,0,0,0,0.299797562189744,0.0512857199647331,0,0,0,0,0,0,0,0,0.0706764787589988,0.080849584259698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518084128330291,0,0,0,0,0.0042691602231602,0,0,0,0.00841975244741901,-0.003104207702209,0,0,0,0,0,0
X000625.SZ,0,0,0,0.113608018288883,0.0214469867210151,0,0,0,0,0.0481670301474135,0,0,0.0747909739940202,0.290902785433827,0,0,0,0,0,0,0,0.0223520034183851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025899222220641,0,0,0,-0.0116465063978597,0.00447090281718207,0,0,0,0,0,0
X000063.SZ,0,0,0,0.122942724306798,0,0,0,0,0,0,0,0,0,0,0,0.18679224762184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262061481114608,0,0,-0.0463284910840173,0.136034584456508,0,0,0,0,0.00311329616022113,0,0,0,0,0,0
X600690.SH,0,0,0,0.214481656173696,0,0,0,0,0.00578687738217903,0,0,0,0,0,0,0,0,0,0.0673378110379543,0,0,0.0621398877942168,0,0,-0.0397519249529347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00966904910748629,0,0,0,0,0,0,-8.67361737988404e-19,0,0,4.33680868994202e-19,0,0.010277437091336,-0.00606953828479073,0,0,0,0,0,0
X600703.SH,0,0,0.135709976705964,0,0,0,0,0,0,0,0,0,0.189834884259591,0,0,0,0,0,0,0,0.0997916638455582,0,0,0.214368062228341,-0.172952941529185,0,0,0,0,0,0,0,0,0.271417160124453,0,0,0,0,0.225582726067015,0,0,0,0,0,0,0,0,0,0,0.266849943428774,0.0277414913962392,-0.0190182034019961,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0186763578157311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658966681721943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178263620452796,0.00315815586370936,0.00817563025107669,0,0,0,0,0,0
X600741.SH,0,0.447271209450411,0,0,0,0,0,0,0.150669628721482,0,0,0,0,0,0,0.163112924804833,0,0,1.0842021724855e-19,0,0,0,0,0.118490198186545,0,0,-0.0284361663940508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998965359947299,0,0,-0.00703336873890827,0.00209839750040756,0,0,0,0,0,0
X000568.SZ,0,0,0,-0.0325144801275822,0.804855496904876,0,0,0.201302431820656,0,-0.10305144835968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504804061606767,0,0,0,0,0,0,0,0,0.0542619012742073,0,0,0,0.0434679311539741,0,0.0297679253481782,0,0.011528743679473,0,-0.00971612547747019,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.00706501318599328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666554120338294,0,0.181519802181178,0,0,0,0,0,0.268111304328846,0,0,0,0,0,0.24173478010005,0,0.346076333641371,0,0,0,0,0,0,0,0,0,0,0.00786748711688492,0,0,0.0550385716933641,-0.0270704389385334,0.0136050413205488,0,0,0,0,0,0
X002475.SZ,0.0389716341439822,0,0,0,0,0,-0.300114884206288,0,0,0,0,0,-0.0421192494966214,0,0,0,0,0,0,0,0.0360190664855059,0,0,0,0.234446452668131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235646689865286,0.0223147015644159,0,0,0,0.197451850377925,0.0840253652766094,0,0,0,-0.0465793885592929,0.019798078738314,0,0,0,0,0,0
X002241.SZ,0,-0.107859906587112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989927167430299,0,0,0,0,0,0.130660825536607,0,0,0.0600398938627895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156169007724908,0.0382742800879084,0,0.180222500186037,0,0.0282235673778284,-0.0546159034100334,0,0,0,-0.00902442136952632,0.0112672876339046,0,0,0,0,0,0
X600066.SH,0,0.189295965955344,0,0,0,0,-0.0626545441675291,0,0.00871509271239828,0,0,0.111644865335512,-0.00219949451258754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157330699681392,0,0,0,0,0.180909140301635,0,0,0,0,0,0,0,0,0,0,0,0.0768769300388951,0.141447897245017,0,0.0337989886232112,0.123375854129147,-0.0406004450808369,0.0127286883644332,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0322005682632752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378192029874349,0,0,0,0.0264873252480699,0,0,0,0,0,0,0,0,0.0546725902904575,-0.0176999651893618,0,0,0,0,0,0
X002236.SZ,0,0,0.162537911846453,0,0,0,0,0,0,0.0859803777707719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151900301180213,0,0.0380570850710293,0,0,0,0,0,0.139602712140009,0,0,0,0.098167810919589,0,0,0,0.0428313953239132,0,0.0376728657334194,0,0.00917065857570377,-0.000499001776514691,0,0,0,0,0,0
X600118.SH,0,0,0.0784814676067642,0,0,0,0,0,0,0,0,0,0.181812549646894,0,0,0,0,0,0,0,0.0907007484652787,0,0,0,0,0,0.254704288578021,0,0,0,0,0,0,0,0,0.0233799465314803,0,0.141270304279798,0,0,0,0.0266293265821072,0.037474507930991,0,0.0739081627732841,0,0,0,0,0,-0.00219499853875999,0.000791344230158887,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,-0.107014293786868,0,0,0,0.179971793635102,0,0,0,0,0,0,0,0,0,0.0784059498230291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120938501944289,0,0,-0.00111031968471028,0,0.0917428500800163,0,-0.0625278412245361,0.0121478412412318,-0.00300692785694984,0,0,0,-0.0679314008832662,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0759353973907658,0,0.02977660614564,0,0,0,0,0,0,0,0,0,0,0,0,0.0512557657939141,0,0,0,0,0,0,0,0,0,0,0.106514020943123,0,0.111261339251742,0,0,0,0,0,0,0.0552916443758211,0,0.0399774059934415,0,0,0,0,0.0162158732635011,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0990675871365712,0,0,-0.0720855796812519,0,0,0,0,0,0,0,0,0,0.471149759748705,0,0,0,0,0,0,0,0,0,0,0,0.0531496012637896,0,0,0,0.169239769654639,0,0,0,0,0,0,0,0,0,0,0,0.180708344687399,0.0660292443031751,0,0,0,0.13318284616748,0.00480415862871337,0.0104051853345993,0,0,0,0,0,0
X600177.SH,0,0.0844237054757215,0,0.0474334020708418,0,0,0,0,0,0,0,0.0167171924113816,4.33680868994202e-19,0.0488005349712602,0,0,0,0,0,0,0,0,0,0.0390785465401525,0,0,0,0,0,0,0,0,0,0.0429937967973153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166992378742953,0,0.00187343149805794,0.00327298713455776,0,0,0,0,0,0
X600372.SH,0,0.02569307553304,0,0,0,0,-0.00406971986833243,0,0.0595915501457942,0,0,0,0,0,0,0,0,0,0,0,0,0.350479004262567,0,0,0,0,0,0,0.127786085802605,0,0,0,0,0,0,0,0,0,0,0,0,0.00940171603243228,0,0,0,0,0,0,0,-0.0977357303869682,0.0251075098024595,-0.00781798983386988,0,0,0,0,0,0
X000157.SZ,0,0,0,0.052456885790807,0,-0.0454105067425864,0,0,0,0,0,0,0.44689698042681,0,0,0.0596237522529872,0.0118857117417824,0,0,0,0,0,0,0,0.0244586908453662,0,0,0,0,0,0,0,0,0.0474709297549508,0,0,-0.0588669985618304,0.0372401169744965,0,0,0,0.0522265429034811,0.0314839928234104,0,0,0.00728074601260276,0,0,0,0,0,-0.000358265424440591,0,0,0,0,0,0
X600522.SH,0,0.111818874116485,0,0.0678189068767978,0,0,0,0,0.103436822946708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121164112455571,0,0,0,0,0,0,0,-0.032551848401219,0,0,0,0,0,0,0,0.0867798547615871,0.021111116737125,0.110535102766235,0,0.0276891436421273,0,0.00796834754605365,0,0.179629363045403,0,-0.00211716281820888,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0812370988035434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10445099898898,0,0,0.0658472357680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301790910388604,0,0,0.017869771541426,0.0197341708248833,0,0.223820751826275,0,-0.0414947702187762,0.02021135541094,0,0,0,0,0,0
X002085.SZ,0,0.0719336503919012,0,-0.0799153108149099,0,0,0,0,0,0,0,0,0.0508636962337821,0,0,0,0,0,0,0,0.454131296828379,-0.0519362342345797,0,0,0,0,0,0,0,0,0,0,0,0.0671376523271792,0,0,0,0,0,0,0,-0.00863438888674435,0,0.00975255691944983,0,0.0350363138338541,0,0,0,0,0,-0.0103793520110027,0,0,0,0,0,0
X002007.SZ,0.117965467306293,0,0,0.0697924109895727,0,0,0,0,0,0,0,0,0,0,0.0680875265493958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339927829849573,0.16437784059014,0,0,0,0,0,0,0,0.00434194365604872,0.00358159901144813,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.105184104046519,0,0,0.0980710799086952,0,0,0.19193025207385,0,0,0,0,-0.078898585863089,0.0888934256636968,-0.045602817602416,0,0,0,0,0,0,0,-0.0263436756482811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768563508018795,0,0,0,0,0.120430764191275,0,0,0,-0.000103948953707197,0.0213617113633611,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0702842997831727,0.0430135649856092,0,0,0.0600636412781439,0,0,0,0,0,0,0,0.0167369760001985,0,0,0.149514505558733,0.0706049946329216,0.0388958685493263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142266385672746,0,0,0,0,0,0,-0.00213915849061464,-0.00156602423679731,0,0,0,0,0,0
X002294.SZ,0,0.165475103767541,0,0,0,0,-0.0728493492778453,0,0,0.0204983608661216,0,0,0,0,0.0503296038888054,0,0,0,0,0.195580309811636,0,0.0335101288251162,0,0,0,0,0,0,0,0,0,0.158981414774547,0,0,0,0,0,0,0,0,0,0.00726218233587299,0.0187050569876429,-0.0626419193325322,0,0,0.0255028397339618,0,0,0.021594681226171,-0.0169652692418804,0.00858411860577635,0,0,0,0,0,0
X300003.SZ,0,0,0,0.00509385369375335,0,0,0,0,0,0,0,0,0,0,0,0.149665606854709,0,0,0,0,0,0,0,0.339963882743294,0.112371916548318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315847556441921,0,0,0,0.103515334297596,0,0,0,0.00719150468685714,-0.00689036888605226,0,0,0,0,0,0
X600699.SH,0,0,0,-0.11430257653962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15960513329196,0,0,0,0,0,0,0,0,0,0,0,0.0630728008037245,0,0,0,0,0,0.173842966531831,0.197854575445742,0,0,-0.0573943579157835,0,0,0.0681613011259643,0,0.0255987891654957,-0.00454700810777804,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0266308339499593,0,0,0.0752901582735963,0,0,0,0,0,0.0205715023792111,0,0,0.0530214919024929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464901125509372,0,0,0,0.0242200857707867,0,0,0,0.0321748125881347,-0.00258182587486532,0,0,0,0,0,0
X600867.SH,0,0,0,0.0298065624815787,0,0,0,0,0,0,0,0,0,0,0,0.0132119555329585,0,0.0739382562860891,0,0,0,0,0,0,0.0144803279802732,0,0,0,0,0,0,0,0,0,0,0,0,0.0123348043999477,0,0,0.0394537101975924,0,0.0157666605513439,0,0,0.0269730302504657,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.107616882686836,0,0,0.0111959591851615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511896635151603,0,0.12817736814763,0,0,0,0,0,0,-0.120833069661759,-0.00352445925782449,0.0116654070831354,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.0850228173969794,0,0,-0.0835180437702871,0,0,0,0,0.211928338316445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306384699477115,0,0,0,0,0,0,0,0,0,0,0,-0.0552948486502118,-0.04298214085868,0.0324413222985147,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370618826636262,0,0,0,0,0,0.296720497061915,0,0,0,0,0.000535985456702949,0,0.287021599682374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138954273523205,0.140559029208978,-0.101698912660471,0,0,0,0,0,0
