,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X002241.SZ,X000568.SZ,X000100.SZ,X600118.SH,X002292.SZ,X600031.SH,X002236.SZ,X002475.SZ,X000559.SZ,X600177.SH,X002506.SZ,X002074.SZ,X600372.SH,X300003.SZ,X000157.SZ,X002085.SZ,X000338.SZ,X300124.SZ,X002456.SZ,X000050.SZ,X002007.SZ,X002426.SZ,X002294.SZ,X002180.SZ,X002249.SZ,X600867.SH,X600089.SH,X000869.SZ,X002508.SZ,X002465.SZ,X002049.SZ,X600699.SH,X002179.SZ,X600522.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.11730783688254,0.0618511876966486,0,0,0,0,0.0801289717215319,0,0,0,0,0,0,0,0,0,-0.0185972980567699,0,0,0.0175535530267084,0,0,0.0878309726185886,0,0,0,0,0,0,0,0,0.0778916935571944,0,0,0.0598678916265874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766986683600522,0.0934498531981949,0,0,0,0,0,0
X600104.SH,0.03301199308091,0,0,0,0,0,0,0,0,0,0,0.0806260551097809,0.0453326524218524,0,0,0,0,0,0,0,0,0.0305612406716584,0,0,-0.0189252105600222,-0.0115377695117616,0,0,0,0,0,0,0,0.0412098706745587,0,0,0,0.0124243778471477,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.039572090501808,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845104803399444,0,0,0,0,0,0.0444516358553704,0,0,0,0,0.0334338896577377,0,0,0,0,0,0.048282676292574,0.0160690729379579,0,0.0159000689299292,0,0,0,0.20361651398816,0,0,0,0,0,0,0,0,0,0,0,0,0.00605926514204648,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.234980546360137,0,0,0,0,0.151787239174837,0.0351094149292287,0,0.0267964568207146,0,0,0,0,0,0,0,0,0,0,0,0.0853818014252038,-0.0112384033973844,0,0,0,0,0,0,0,0.0129811630342751,0.0480805035061963,0.0558787309247642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.475032245224642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173374345731577,0,0,0.0750495344847961,0,0,0,0,0,0,0,0,0,0.0333795926314866,0,0,0,0,0,0.0561441676912616,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978308361750012,0,0,0,0,0,0,0,0,0,0,0,0,0.0362548386105888,0,0,0,0,-0.0760226703366013,0.0633147326827944,-0.00540566491818082,0,0.0266702108123217,0,-0.0270324790590266,0,0,0,0,0.0080331597562089,0,0,0,0,0,0.0877163608250897,0,-0.00182244962659335,0,0,0,0,0.0217698125183061,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113181191879252,0,0.0468193862982399,0,0,0,0.192785944421784,0,0,0,0,0,0,0,0,0,0.0831579860105126,1.0842021724855e-19,0.00728996517879368,0,0,0,0,0,0,0,0,0.144148793039624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.120116780049015,0,0,0,0,0,0.0296361851917178,0,0,0,0,0,0,0.147554239641147,-0.063234805552809,0,0.0778015739099224,0,-0.0449759320607521,0,0,0,0,0,0,0.0357196350443366,0,0,0,0,0,0,0,0,0,0,0.092307373444355,0.0694656944347162,0,0,0,0,0,0.0002701578246992,0,0,0,0,0,0
X000063.SZ,0,0,0,0.108836406823003,0,0,0,0.034347010612659,0,0.124761371822975,0,0,0.0706133275424367,0,0.00360577984141644,0,0,0,0,0,0,0.0369496032506098,0.14613703700457,0,0,0,0,0,0,0,0,0,0,0.00682792025044822,0,0,0,0,0,0,0,0,0,0,0.0681953826574785,0.0512584051826102,0,0,0,0,-0.053096650030929,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.17486597436574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428470918037508,0,0.0110547990877371,0,0,0,0,0,0,0,0,0,0,0,0.0130091495466482,0.0844363927868082,0.0715783657052505,0,0,0,0,0,0,0,0.0650273780221737,0,0,0.0251740812082599,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493324700427998,0,0.120254700012318,0,0,0,0,0,0.085581157731242,-0.0704543006135006,0,0,0,0,0.0637093296121744,0,0,0.0199128682227323,0,0,0,0,0,0,0,0.0775549924056754,0.126608187709393,-0.132125561021172,0,0,0,0,-0.0381499407929949,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.167185051820049,0,0,0,0,0,0,0,0,0,0,0,0.0987725942776549,0,0,0,0,0,0.0467997666811189,0,0.120110409230711,0.0883659657962604,0,0.0112225298200087,0,0,0,0,0,0,0,0,0.075492731624367,0,0,0,0,0,0.00121710911738431,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.068577804643969,0,0,0,0,0,0,0.0987776151082699,0.395439431230941,0,0,0.13260964880281,0,0.030742221194092,0,0,0,0,-0.0163787485897184,0,0,0,0.0401726012887929,0,0,0,0,0,0,0,0,0,0,0.0268983052017248,0,0,0,0.0455825307499539,0,-0.0501904861770913,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485662294939257,0,0,0,0,0,0,0.0196986155833446,0,0,0,0,0,0,0,0.0427922350052965,0.0234240767232888,0,0,0,-0.0803585831870269,0,0,0,0,0,0,0.0829572338867369,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108793500336371,0,0,0.20982606480722,0,0,0,0,0,0,0,0,0,0,0.0375023385350167,0,0,0.0474829718008649,0,0,0.206747527092566,0,0.0524717560648798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.123214129240279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124466807486026,0.236535685766484,0,0.162263173543645,0.055627088586539,0,0,-0.0290664339208984,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.111915270867754,0,0,0.0637313752598898,0,0,0,0,0.0203567616877609,0,0,0,0.100147005111186,0,0,0,0.0216119246272829,0,0,0,0.0649415386498798,0,0,0,0,0,0.0516011338211797,0,0.0779069966249978,0,0,0,0,0,0,0,0,0,0,0.0740436224167484,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.0186389186002618,0,0,0,0,0,0,0.0155302998489116,0,0,0.0411392650126681,0,0,0,0,0.129009375076739,0,0.0158861305763285,0,0,0,0.092108916923659,0,0.16099881363622,0,0,0,0,0.266252329942596,0,0,0,0.00614832994585073,0,0,0,0,0,0,0,0,0.0625786258958623,0,0,0,0,0,0.0241563960041169,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176669632146805,0,0,0,0,0,0,0,0.165147495395662,0,0.0463108103648145,0,0,0.150750089891299,0,0,0,0.194201743548551,0,0.0872216841064357,0,0,0,0,0.162946128757093,0,0,0,0,0,0.143938498588282,0.017495245731774,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.156197071376845,0,0,0,0.0523858240087301,0,0,0,0,0,0.0786138406308253,0,0,0,0,0,0.0636744491210879,0,0.0270688905099489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106648175428082,0.0124971960744886,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154286965317963,0,0,0,0,0,0,0.0677178708324314,0,0,0,0,0,0,0.130175985076514,0,0,0,0,0.0110020197049899,0.103716859091582,0,0,0,0,0,0.105871918560319,0.0563123426820677,0,0,0,0,-0.00440329152568324,0,0,0,0,0,0,0
