,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600703.SH,X600809.SH,X000596.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X600183.SH,X300124.SZ,X000625.SZ,X300014.SZ,X002371.SZ,X000157.SZ,X002007.SZ,X000066.SZ,X002008.SZ,X300142.SZ,X002456.SZ,X300136.SZ,X600271.SH,X002463.SZ,X002179.SZ,X000977.SZ,X002129.SZ,X002180.SZ,X600584.SH,X600177.SH,X000050.SZ,X600487.SH,X002049.SZ,X002508.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0590958898459699,0,0,0,0,0,0,0,0,0,0,0,0.0409316696194299,0,0,0.0890071184898748,0.13147376385127,0,0,0,0.122773250458221,0,0,0,0,0,0,0,0,0,0,0.0823077754268139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202104846207023,-0.0472157166613048,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0014804239962797,0,0,0,0,0,0.430877585102688,0.0589637844062251,0,0,0,0,0.00519232947480222,0.064731773095304,0.090324376821711,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0129828662351289,0,0,0.0246262544098029,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712710175877075,0,0,0,0,-0.00142098889914083,0,0
X000651.SZ,0,0,0,0,0,0.277895651631116,0,0,0,0,0,0,0,0.196044591501983,0,0,0,-0.040317442308077,0,0,0,0.122130402762763,0,8.67361737988404e-19,0,-0.121329828299527,0,0,0,0,0,0,0,0,0,0,0.0226373193125642,0,0,0,0,0.0338555072302715,0.0193224935610296,0,0,0,0,0,0,0,0,0,0.00519481168170764,0,0,0,-0.0368713766368508,0,0
X600276.SH,0.185190051011836,0,0,0,0,0,0,0,0,0,0,0,0,0.0397551794185302,0,0.154121343709832,0,0,0.0585166225624475,0.0588054814520577,0,0,0,0.0560667073322254,0,0,0,0.127572895903613,0,0,0,0.174165149753347,0,0,0,0,0,0,0,0,-0.10255510772816,0,0,0,0,0,0,0,0,0,0,0.0179174043953612,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0593656917650809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552008032502504,0,0.198135083049912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149458193396613,0,0,0,0.00309188924092454,0,0,0,0,0,0,0,0,0,0,0.0464155066971137,-0.00757806773259394,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13171809532502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120092904691589,0,0,-0.00214002630941752,0,0,0,0,0.011458451258276,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.0634280136429051,0,0,0,0,0,0.0245592933726019,0,0,-0.0369483697525541,0,0,0.366104035842436,0,0,0,0,0,0,0,0.0610426866889884,0,0,0,0.128875711708435,0.176859193668077,0,0,0,0,0.039680119141734,0,-0.0283407386349544,0,0,0,0,0,0,0,0,0,0,0,0.0485907234697601,0,0,0,0.0462233183616111,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.10934818769639,0,0,0.174804682975576,0,-0.0798445197405268,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555152449340797,-0.0269706472234704,0,0,0,0,0,0.0656510950091433,0.0896430441564517,0.231452280264052,0.0828976867424901,0,0,0,0,0,0,0.0538081828162475,0.00261512770957824,0,0,0,0,0,0.0215866034588211,0,0,0,-0.00281278819238195,0,0
X002304.SZ,0,0,0.067934750006091,0,0,0,0,0,0,0,0,0,0,0.00194044858436964,0,0,0,0.0237244132451375,0,0.0671907288562727,0,0,0,0,0,0.0363751497595151,0,0,0,0,0,0.190377068131021,0,0,-0.0339830955401138,0,0,0,0,0,0,-0.00464630204404444,0,0,0,0,0,0,0,0,0,-0.0422229075022375,0.0328070451853246,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013682667239927,0,0,0,0.192256930052899,0,0,0,0,0,0,0.0677396742338443,0.020333025120075,0,0,0.0577782289689662,0,0,0,0,0,0.0357211127501231,0,0.0454431924516418,0.0124024567170232,0,0.0444027085522056,0,0,0,0,0,0,0,0,-0.0151755979758934,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778779387281586,0.172687324840628,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.184047210832461,0,0,0,0,0,0,0,0,0,0.067034441129689,0,0,0,0.142966099295955,0.120067537831519,0,0,0,0,0.119967980171975,0.0614012060943019,0,0,0,-0.00964617728352537,0.010628145502579,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0529617814320635,0,0,0,0,0,0,0,0.281891260900047,0,0,0,0.133960160231858,0.110914869068041,0.0108659062758735,0,0,0,0,-0.0386095299217214,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144939969228102,0,0,0,0,0,0,0.00888216711907542,0,0,0,0,0,0
X000568.SZ,0.18270787179793,0,0,0,0,0,0.0462897738939844,0,0,0,0,0,0,0,0,0.106757981748952,0,0,0.201418489347089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217312513232818,0,0,0,0,0,0,0,0.078359650255676,0,0,0,0,0,0,0.00241335185117843,0,0,0,0,0.0124865828090847,0,0,0,0,0,0
X600690.SH,0,0,0.218730366673479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100047934952154,-0.108404055571006,0,0,0.189483441871209,0,0.023696023703704,0,0,0,0,0,0,0,0,0,0,0,0,0.0927213519597895,0,0,-0.0163674370923469,0,-0.0175535973162671,0,0,0,0,0,0,0,-0.0401062437314801,-0.0292436480796921,0,0,0,-0.0969077846796318,0,0
X000338.SZ,0,0,0,0,0,0,0.117924754895241,0,0,0,0,0.26220738832132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173141673354657,-0.0680120114624943,0,0.0279877258109492,0,0.133775991923964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202456563103945,-0.0105263399096584,0,0,0,0,0,0
X000661.SZ,0,0,0,0.254492308140772,0,0,0,0,0,0,0,0,0.195035609842617,0,0,0,0,0,0.177375380030928,0,0,0,0,0.101277775452227,0,0,0,0,0,0,0,0,0.00629799677185979,0,0.0820815862262469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000907342925146013,0,0,0,0,0.0423105089284788,0,0
X600741.SH,0,0,0,0,0.128272952790536,0,0.101226015320669,0,0,0.142388781197339,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0680078681003059,0,0.112549513781049,0.0334354411377237,0,0,0,0.00909372160773062,0,0,0.0356886712753852,0,0,0,0.0969479219433388,0,0,0,0,0,0.0156796122782529,0,0,0,0,0,2.16840434497101e-19,0.0118865393248752,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.119881030642312,0,0,0,0,0,0,0,0,0.0936206863214092,0,0,0,0,0,0,0.0503994704222693,0,-0.073248544454166,0.060398903465762,0.0883812623286362,0,0,0,0,0,0.156227908385694,0,0,0,0,0.071250718096345,0,0,0.224010957303236,0,0,0,0,0,0,0,0.0195541731937838,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0510675324473521,0,0,0,0,0,0,0,0,0.372454328948642,0,0,0,0,0,0,0.0647309551652723,0.0627804526882458,0,0,0.0922450841251154,0,0,0,0,0.0365742535818923,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242015657220909,-0.0241154946104935,0,0,0,-0.00369084942099607,0,0
X000596.SZ,0.132310924583999,0,0,0,0,0,0,0,0,0,0,0.27406272713645,0,0.0952222506967722,0,0,0,0,0.0282471262800697,0,0,0,0,0.104944899110028,0,0,0,-0.0413497392388596,0,-0.105717881562702,0,0,0,0,0,0,-0.0130197089172259,0,0,0,0,0,0,0.0346091719153291,0,0,0,0,0,0,0,-0.0292306480206131,0.0146696104743777,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.235983874324528,0,0,0,0,0,0,0,0,0.104875483829532,0,0.191083704374205,0,0,0,0,0,0.00494446355231678,0,0,0,0,0.117325642381402,0.165155682182341,0,0.00187717020974954,0,0,0,0.0513762210782141,0,0,0,0,0.216618369500547,0,0.0582942325744615,0,0,0,0,0,0,0,0,-0.0102597888142375,0,0,0,0,-0.0345039969153788,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.41088130431856,0,0,0,0,0.01986795816222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015030195982496,0,0,0.0269919916999213,0,0,0,0,0,0,0,0,0,0.385096435711973,0,0,0,0,0,0,0.00210142729882353,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0541403593335574,0,0,0,0,-0.0391243734755907,0,0,0,0,0,0,0,0,0,0,0.0669534407656346,0,0,0.0603063049768111,0,0,0,0,0.032662468820378,0,0,0,0.0581500783050583,0,0,0.0564349746376627,0,0,0.078353714954917,0.0844617565960177,0,0,0,0.143296976099612,0,0,0,0,0,0,0,0.00544737820975727,0,0,0,0,0.0247993706960462,0,0
