,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X600703.SH,X000157.SZ,X000100.SZ,X600271.SH,X300142.SZ,X002236.SZ,X002007.SZ,X300124.SZ,X300003.SZ,X002008.SZ,X002179.SZ,X600498.SH,X002506.SZ,X000977.SZ,X000625.SZ,X600177.SH,X600487.SH,X600183.SH,X002371.SZ,X600522.SH,X600066.SH,X600776.SH,X000050.SZ,X600867.SH,X002129.SZ,X000066.SZ,X300146.SZ,X600089.SH,X600118.SH,X002241.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0851817624228281,0,0,0,0,0,0,0,0,0,0.141024389323814,0,0.000487054032167603,0,0,0,0,0,0.0661844176837415,0,0,0,0.106106710897216,0.0141692167548809,0,0,0,0,0,0,0,0,0.0475893026478256,0,0,0,0,0,0,0.0948622521027859,0,0,0,0,0,0,0,0,0,0,0,-0.0217540465624961,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.132672342949264,0,0,0,0,0,0.305905467285205,0.00178695235426744,0,0,0,0.365497347136507,0,0,0,0,0,0.0739367900670823,0.0241726538235323,0,0,0,0,0,0,0,0,0,0,0,0,0.0167748839644128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.152864818103987,0,0,0,0,0,0,0,0.169266142968255,0,0,0,0.188404664750716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550236869635934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301244609106275,0,0,0,0,-0.0213584248509627,0,0
X600104.SH,0,0,0.171044203564953,0,0,0.0123777716693057,0,0,0,0,0,0,0,0,0.0238462794395383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190093834133352,0,0,0,0,0,0.0140499016808912,0,0.0529194869143456,0,0,0.0931071917557179,0,0,0,0.0746964072416426,0,0,-0.00481297014392536,0,0,0,0,0,0,0
X600276.SH,0,0,0.0464586122722477,0,0,0,0,0,0,0,0,0,0,0.177248017599246,0.0782987936994862,0,0.0941240098259776,0,0.0679585797183393,0,0,0,0,0.203384068747328,0,0,0,0.11856875630527,0,0,0,-0.0493465362704423,0,0,0,0,0.0415113778957678,0,0,0,0,-0.112100890272083,0,0,0,0,0,-0.073378064834775,0,0,0,0,0,0,0,0,0.00178860632071596,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0102607522724174,0,0,0,0.0197965536449888,0,0.0466092361468749,0.145632396390512,0,0,0,0,0,0,0,0,0,0.505624032148077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134896879642944,0,0,0,0,0,0,0,0,0,0,0,-0.0462718725708728,0,0,0,0,-0.0418862576326007,0,0
X002304.SZ,0,0.257780670680219,0.100298953512299,0,0,0,0,0,0,0.0197984261586543,0,0,0,0.0826224142640453,0,0.141247434838629,0,0,0,0,0,0,0,0,0,0.0383455035076882,0,0,0,0,0,0,0,0,0,0.0345648014857317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101338286757732,-0.0441379887883836,0,0,0,0.0190183509773432,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160526508715142,0,0,0,0,0,0.0681819458844442,0,0,0,0,0,0,0.239912040462444,0,0,0,0,0.0593923305806489,0,0,0,0,0.213036216954846,0,0,0,0.254927227775392,0,0,0,0,0,0,0,0,0,0,0,-0.0763942911430841,0,0,0,-0.0131084633395763,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172227949137252,0,0,0.0597316630726849,0,0.0911431322774395,0,0,0.0736046606525757,0.0676593286524601,0,0,0,0,0,0.126805208583475,0,0.0249305337235687,0,-0.0473621910446119,0,0,0,0,0,0,0
X600031.SH,0,0.0890386849872483,0.0867529415307414,0,0,0,0.0557425829802206,0,0,0,0,0,0.302612607861621,0.0288884976473016,0,0.0508587369690262,0,0.0145910684465224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425523204798506,0,0,0,0,0,0,0,0,0,0,0,0,0.178918596573751,0,0,0,0,0,0,-0.00596813275370311,0,0,0,0,0.0299634299619173,0,0
