,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X601877.SH,X002456.SZ,X600066.SH,X002008.SZ,X300124.SZ,X000100.SZ,X600809.SH,X002508.SZ,X600487.SH,X300003.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600271.SH,X600522.SH,X000981.SZ,X600089.SH,X000157.SZ,X600177.SH,X300136.SZ,X000050.SZ,X600566.SH,X000596.SZ,X002085.SZ,X600707.SH,X600498.SH,X002180.SZ,X002179.SZ,X000661.SZ,X600699.SH,X300142.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.567284789036082,0,0,-8.67361737988404e-19,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0238882682724684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863266602998065,0,0,0,0,0,0,0,0,0,0,-0.00363797951589122,0.000727297124454468,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0321596344964675,0.11998030064372,0,0,0,0.137531149011076,0.00376222775192299,0,0,0,0,0.00846693280042267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787742333630963,0,0,-0.00997224713148031,0.00991471042032856,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.150899103577625,0.026563374947211,0,0,0,0.0621608217695186,0,0.185941286432221,0,0.0735813550397095,0,0,0.175588195792482,0,0,0,0,0.239883319321177,0,0,0,0,0,0,0,0,0,0,0.112113264807454,-0.0211800494419975,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208488697911552,0.0132686522109552,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.493658547489369,0,0,0,0.0339680310009593,0.0967829194459416,8.67361737988404e-19,0,0,0,0,0.116726190449852,0.03769200580039,0,-0.0521248398486355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168679199215071,0,0,0.00997094930793132,0,0,0,0,0,0,0
X000858.SZ,0.197557977473535,0,0,0.376292897824967,0,0,0,0,0,0,0,0,0.376137525135095,0,0.0705827068380449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00707205749008935,0,0,0,0,0,0,0
X600276.SH,0,0,0.083600695543284,0,0,0,0.0352913877762,0,0,0,0.129210639606516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389013849491651,0.216075528594348,0.126776141556168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424491729578343,0,0,0,0,-0.000629189245577675,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.468776385158764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119646936203268,0.100496345731264,0,0,0,0,0,0,0,0,0,0,0,0,0.182432458269087,0,0,0,0,0.0947577452848949,0,0,0,0,0,0,0,-0.0550834388971528,0.066632244628595,0,0,0,0,0,0
X002304.SZ,0.147830968154234,0,0,0,0.224169481283539,0,0,0,0,0,0.017693956751619,0,0.141314576509075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225637090076761,0,0,0.00778397059453154,0,0,0,0,0,0,0,-0.00516089840354273,0.00575627222696043,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.379816371701471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11642001794071,0,0,0,0,0.21765047579468,0,0,0,0,0.379928047426781,0,0,0,0,0,0,0,0.184493519984099,0.0163454385312437,0.0653772833285926,0,0.250941464213158,0,0,0,0,0,0,0,-0.00392793204115351,0.00673751189200165,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.477893643112875,0.0845484339913858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106681270114171,0,0,0,0.0100079396309815,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.15753603197482,0,0.149546322274671,0,0,0,0,0,0.219471016537858,0.284907450907482,0,-0.0566015971571963,0,0.148830002194807,0,0,0,0,0,0,0,0,0,0,0,0.0674024536766802,0,0.19807476675013,0,0,0,0,0,0,0,0,0,0,0.276519175431882,0.0562665320831977,0,0,0,0,0,0,-0.0335333011016617,0.0145787669934868,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,-0.0580526808980384,0.149433403847695,0,0.361063452766083,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.103971924468027,0,0,0,0,-0.0467927359157587,0,0,0,0,0,0,0,0,0,0,0,0,0.0890589810606578,0,0,0,0,0,0,0,0,0.000759574649293888,0,0,0,0.00451245313337085,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.427357389274534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318932399345023,0,0,0.110418107840665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00086439764807734,-0.0125527353177544,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.191582809626966,0,0,0.0652576629590367,0,0,0,0.0517011931612735,0,0,0,0,0,0,0,0,0.405470405779459,0,0,0,0.0814812455659262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104823367717615,0,0,0,0,0,0.0516386906342153,0.173310935998624,0,0.172002237151181,0,0.0889952003306315,0,0,0,0.00616859262149439,0,0,0,0,0,0
X002236.SZ,0.00584211939506814,0,0.107236397953652,0.335643460353488,0.0525098015892519,0,0,0,0,0,0.129487618555663,0,0.079054431346537,0.125189572400766,0,0.136712275285206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971334879676148,-0.0220640085086718,0,0,0,0,0,0
X600031.SH,0,0,0,0.0691553400171721,0,0,0,0,0,0,0,0.200531933469868,0,0,0.0550896210172214,0,0.0991346783817092,0,0.144064704431128,0,0.0293804271302014,0,0,0,0,0.0908317542994231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042138946090671,0,0,-0.0818173259289158,0,0.080576518714309,0,0,0,-0.02141112096019,0,0,0,0,0,0
X000338.SZ,0,0,0,0.181119872551144,0,0,0.0823519609608729,0,0,0.0872636356274364,0,0,0,0,0,0.161979640615076,0,0,0,0,0.0378083163377972,0,0.146379635999029,0,0,0,0,0,0,0,0,0,-0.035477887910948,0,0,0,0.0028384444507766,0,0,0,0,0,0,0.0551705957900219,0,0,0,0,0,0,0,-0.0236447376952465,0.0184875035376948,0.0389321001416195,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0764736278066606,0,0,0,0.0911738708155072,0,0.0650272085854386,0,0,0,0,0,0,0,0,0,0,0,0.13933256996595,0,-0.0348445135265704,0,-0.0468457006910922,-0.0551826875645996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351596176957626,0.0327669100342156,1.73472347597681e-18,0,0,-0.00674804782134516,0.0127419705523849,0.117270773004713,0,0,0,0,0
X601877.SH,0,-0.15881156624864,0,0,0,0,0,0,0,0,0.0276311251015342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237791892787235,0,0,0,0,0,0,0,0,0,0,0.0356843849803286,0,0,0,0,0,0.241118404346358,0,0.12071227196051,0,0,0.100901831605151,0,0,-0.0148873442152897,0.0347363862968816,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42736138051165,0,0.187134495236815,0,0,0,0,0,0,0,0,0,0.1305524002255,0,0.0160469536518807,0,0,0,0,0,0,0,0,0,0.153814806768614,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000739870782142713,8.67361737988404e-19,0,0,0,0,0,0
X600066.SH,0,0,0.0456548917339625,0,0,0,-0.0485687171990051,0,-0.145035669696789,0,0,0,0,0,0.100117419966681,0,0,0,0.034592593146887,0,0,0,0.148067353355953,0,0,0,0.258173347697554,1.73472347597681e-18,0,0,-0.0558397125994174,0,0,0,0,0,0,0,-0.057083834375031,0,0,0,-0.0502750752357153,0,0,0,0,0,0,0,0,-0.05072389728394,0.0631620464574313,0,0,0,0,0,0
X002008.SZ,0,0,0.135518698336094,0,0.159182890938315,0,0,0,0,0,0,0,0,0,0.0538073585860926,0,0,0,0.264254421096689,0,0,0,0,0,0,0,0.214097931599557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156091791551073,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.00909238758547841,0,0,0,0,0,0.0348701059345265,0,0.148086935190618,0,0.0679906079234144,0,0,0.122194541455639,0,0,0,0,0,0,0,0,0,0,0.092306499225735,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-3.46944695195361e-18,0,0,0,0,-0.0242178315977573,0.0271997610857157,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.223226424321687,0,0.139808698235216,0,0,0,0,0,0,0,0,0,0.0265692526623477,0,0,0.142565189166019,0,0,0,0,0.000534244005725236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419741497969637,0,0,0,0,0,0,0,0.0487159106055491,0,0,0,0.0118648202442694,0,0,0,0,0,0
X600809.SH,0.00562006471938917,0,0,0,0.352194484213601,0,0,0,0,0,0.172927795007796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431331600947993,0,0,0,-0.0319984300248547,0,0,0,0,0,0,0.251645292564266,0,0,0,0,0,0.114008059543182,0,0,0,0,0,0,0,-0.0213461099987601,0,0,0,0,0,0
X002508.SZ,0.019352197490033,0,0,0,0,0.0245937207687809,0.0457398892407491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235875415464601,0,0.0472141738713553,0,0,0,0,0,0,0,0,0,0,0.0486133045505307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249889138166675,0,0,0,0,0,0
X600487.SH,0,0,0.285685119532083,0,0,0,0,0,0.227027127552045,0,0.209566069976148,0,0,0,0,0.159242784338559,0,0,0.017912760066336,0,0.197523678811951,0.012689575689905,0,0,0,0,0,0,0.105945437856348,0,0,0,0,0,0,0,0,0,0.181675166618829,0,0,0,0,0,0,0,0,0,0,0,0,-0.00916253226979794,0,0,0,0,0,0,0
