,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X300124.SZ,X000651.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000625.SZ,X000725.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X002241.SZ,X601877.SH,X000733.SZ,X600741.SH,X002074.SZ,X000100.SZ,X600702.SH,X600522.SH,X600460.SH,X000157.SZ,X000799.SZ,X600584.SH,X600884.SH,X300003.SZ,X002007.SZ,X300146.SZ,X600779.SH,X000800.SZ,X601799.SH,X002414.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.247447390898046,0,0.30818103994585,0,0,0,0.0184218018339516,0,0.0749426770195602,0,0,0,0,0,0,0,0,0,0,0,-0.0781649780014888,0,0,0,0,0,0,0,0,0,-0.0141310349530396,0,0,0,0,0,0,0,0.0258187559245441,0,0,0,0,0,0,0,0,0,0,0,-0.010689231387507,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.535561109780245,0,0,0,0,0,-0.0595948072658719,0,0,0,0,0.0419597541505706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742409145601508,0,0,0,0.0527345062440739,0,0,0,0,0,0,0,0,0,0,0.0262334590804756,0,0,0,0,-0.0144695627474042,0,0,0,0,0,0,0
X600809.SH,0.0944093515366003,0,0,0.487866638723577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687903309647663,0,0,0,0,0,0,0.0266105179064158,0,0,0,0,0,0,0,0,-0.0193771042662262,0,0,0,0,0,0,0,0.168946534733021,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X000568.SZ,0,0.431934471906726,0.47613956424716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122565801217283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192624982908946,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.00117550096130166,0,0,0.140394328699731,0,0,0,0,0,0,0,0,0,0.043472020669082,0,0,0,0,0,0,0,0.0656086317105902,0,0,0,0,0.179558007770467,0,0,0,0,0,0,0,0.0981450719633419,0,0.0189691893754077,0,0,0,0.0621589526618572,0,0,0,0.0241634318916111,0,0.0706294036254543,0,5.42101086242752e-20,0,0,0,0,0,0,0
X002304.SZ,0.0159779824750286,0,0.24650725395947,0.222480493908644,0,0,0,0,0,0,0,0,0,0.00722287371189321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237482020884908,0,0,0,0.0613221458162688,0,0,0,0,0,0,0,0,0,0,0,-0.00285798644602481,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979730930756449,0,0,0,0,0,0.0358247301909384,0.0189305670039161,0,0,0.00257714192398954,0,0,0,0,-0.182395613273724,0,0,0,0,0,0.0540213957783629,0.0742400226411647,0,0.0853108524554145,0,0,0,0.00743297283158544,0,0,-0.0100941861819745,0,0,0,0,0,0
X600690.SH,0.0768388043076015,0,0,0.191906060095963,0,0,0,0,0,0,0,0,0,0,0.087595278516144,0,0,0,0,0,0.0416498207650177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215181381117184,-0.043483021241412,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.086518583117934,0,0,0,0,0,0,0,0,0.148584550878107,0,0.0471613441234321,0,0,0,0,0,0,0,0.0155782174479967,0.20028260425223,0,0,0,0.0243015869749649,0.0128670087924432,0,0,0,0,0,0,0,0,0,0,0,0,0.0365598137224714,0,0,0,-0.0032399104353574,-0.0143836185484005,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180303286995787,0,0.0246232001226596,0,0,0,0.21167563117782,-0.02499486832118,0,0,0.0524370449614272,0,0,0,-0.0499936456953335,0,0,0,0,0.39402386977151,0,0,0.0778653121098778,0,0,0,0,0.328003420706824,0,0,0,0,0,0,0.0061073625038821,0,0,-0.0213945473438451,0.0922881060694387,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.00762816621930917,0,0,0,0,0,0,0,0,-0.101931309415243,0,0,0,0,0,0,0,0,0,0,0.0218920561097346,0.298865539035348,0,0,0,0,0,0.108683104129354,-0.0336406236113591,0,0,0,0,0,0,0,0,0,0.0431932082991465,0,0,0,0.00543608799638959,0,0,0,0,0,0,0
X000651.SZ,0,0.0883965651886865,0,-6.93889390390723e-18,0,0,0,0.23164646834502,0,0,0,0,0,0,0.0876606158070299,0,0,0,-0.0443885821501766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149224134765585,0,0,0,0,0,0,0,0.0402347988291586,0,0,0,0,0,0,0,-0.0181648965533866,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0804135172500151,0,0,0,0,0,0,0.107057017301829,0,0,0,0,0,0,0,0,0.0332378108068476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303685856712787,0,0,0,0.0279174586085775,0,0,0,0,0,0,0,-0.00686229067245429,0,0,0,0,0,0,0
X000596.SZ,0,0,0.185743279801843,0.214561419003844,0,0.0172300423644702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927179965751301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.207821811389809,0,0,0,0,0,0.283369691673794,0,0,0,0,0,0,0,0,0,0,0,-0.0198965431711451,0,0,0,-0.0336554407347344,0.321440535213996,0,0,0,0,0,0,0,0,0.0825600888463958,0,0,0,0,0,0,0,-0.00175897559504067,0.022582445517971,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0175513137078179,0,0,0,0,0,0,0.251285430693729,-0.0692081226496309,0,0,0,0,0,0,0,-0.00846435372723465,0,0,-0.0106947328953463,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00335374856534743,0,0.1058905437161,0.0495048136556419,-0.0933340881619284,-4.33680868994202e-19,0,0,0,-0.0101529209839371,0,0,0,0,0,0
X000625.SZ,0,0.0137519029038372,0,0.0126999297620841,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.127881492478906,0,0,0,0,0.0401169716717438,0,0,0,0,0.0842338741747637,0,0.0509295961566896,0.172867600060367,0,0,0.0220554382235453,0,0,0.0610014267565809,0,0.314420796314911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268528788446706,0,0,0,0,0,0,0,0,0,0,0,-0.0601992383237759,8.67361737988404e-19,0,0,0,0,0,0,0.226130604113283,0.0375943782239081,0,0,0,0,0,0,0,0.0709861924508682,0,0,0,0,0,0,0,0.0178355184262956,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.315679021619037,0,0,0,0,0,0,0,0.0301585272813735,0,0,0,0,0,0,0,0,0,0,0,-0.0118562584953895,0.0609852192712454,0,0.238822158400458,0,0,0,0,0,0.118942353185823,0,0,0,0,0,-0.145696315225669,0,-0.129751412229522,0,0,0,0.499715914866672,0,-0.0450433232963349,0.00630277440866515,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174965138323921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715728978519075,0,0,0,0,0.12468627120219,0,-0.0245081596451001,0,0,3.46944695195361e-18,0,0,0,0.0386361261592058,0.125588975238333,0,0,-0.0118567619421683,0,0.166007216209448,0,-0.0197085592907222,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0547918692835971,0,0,0,0,0.0331929886858592,0,0,0,0,0,0,0,0,0,0,0,0,0.0664430762786746,0,0,0,0,0,0,0,0,0.0464086073266095,0,0,0.02632156600651,0,0,0,0.0198511484987554,0,0,0,0.251555805468087,0.031508302284984,0,0,-4.33680868994202e-19,-0.0314353553896901,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0180723332664691,-6.93889390390723e-18,0,0,0,-0.144266011082975,0,0,0,0,0.195709927767419,0,0,0,0,0,0,0,0,0,-0.18591587824253,0,0,0.161276650950433,0,0.096714905087262,0,0,0.0155988333460011,0,0,0,0.105763935605836,0.0324259517654452,0,0,0,0,0,0,0,0,0,-0.00767308858407791,0.0552254771740073,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017661682103347,0,0,0,0.035686317156025,0,0,0,0,-1.73472347597681e-18,0,0.260513038580627,0,0,0,0.0256522777319591,0.0581038028637262,0,0,0,0,0,0,0,0,0,0,0.020457592100752,0,0,0,-0.0292721954883231,-0.00629163633020785,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2185834421242,0,0.103706124565926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434578206899762,0,0.087764684510372,0,0,0,0.0523425858263578,0,0,0.0776711004069769,0,0,0,0,-0.0166660997917858,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0596769450945259,0,0.361770922298423,0.0517038989075652,0,0,0,0,0.212765099955463,0,0,0,0.0875338768279148,0.0293979256087864,0,0.0569611223014982,0,0,0,0,0.175499691699862,0,0,0.0325452965774275,0,0,0,0,0.027919393367346,0,0,0,0,0,0,0,0.109407568011085,0,0,0,0.117630857117619,-0.0494105844302575,0,0,0.239247388653357,-0.0157439371523673,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.00767211439369063,0,0,0.00378580921075389,0,0,0,0,0,0.0698114859115732,0,0,0,0.170930672598826,0,0,0.240224252671058,0,0,0,0,0,0,0.129563949557885,0,0,0,0,0,0.0418745691752938,0,0,0,0,0,0,0.0667892176552592,0,0,0,0,0.0502858286583414,0,0,-0.00582775010329368,0,0,0,0,0,0,0
