,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600031.SH,X600271.SH,X002475.SZ,X600118.SH,X002456.SZ,X002292.SZ,X600177.SH,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X600372.SH,X000559.SZ,X300003.SZ,X002085.SZ,X600867.SH,X002506.SZ,X601877.SH,X300124.SZ,X600498.SH,X002294.SZ,X002426.SZ,X002074.SZ,X002508.SZ,X600089.SH,X600522.SH,X000050.SZ,X000977.SZ,X600418.SH,X000869.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0399476154306068,0.128618751639555,0,0,0,0.280935109085986,0,0,0.117678131016772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784915545756711,0,0,0,0,0.130703051510165,0,0,0,0,0,0,0,0,0,0,0,0.0412727005639273,0,0,0,0,0.0211246691823962,0,0,0,0,0.13005633656097,0,0,0,0,0,0,0
X600104.SH,0.0343573383638894,0,0.0636804178182529,0,0,0,0,0,0.336456365977386,0.00505143726859599,0,0.23373147902571,0,0,0.0458616585109308,0,0,0,0,0,0,0,-0.134853934234495,0,0.0760207500031047,0,0,0.0332294067359472,0,0,0,0,0,0,0,0,0,0.0320220720811446,0,0,0,0,0,0,0,0,0,0.00599597178519246,0,0,0,-0.100221064444065,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0553942572224182,0,0,0,0,0,0,0,0,0,0,0.0242173571822125,0,0.0272576743216621,0,0,0,0.118432247791175,0,0,0,0,0,0,0,0.113397587559203,0,0,0,0,0,0,0.00616330667460664,0,0.121364637426513,0,0,0,0.25267458107938,0,0,0,0,0,0.0508683571905223,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740174988073473,0,0,0.0219251796444783,0,0,0,0,-0.0118100782725276,0.0278100622138563,0,0,0,0,0,0,0.0751568662038326,0,0,0,0,0.0555789107332181,-0.00726477666614426,0,0.0723204424260367,0,-0.0373417273510773,-0.0645109677458507,0,0,0,-0.0836162072431545,0.0736964655829338,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.064941585269739,0,0,0,0.00556236417712461,0,0,0.443156255443483,0,0,0,0,0,0,0,0,0,0,0,0.150810467976028,0,0,0,0,0,0,0,0,0.0952202619466576,0,0,0.0496262076560825,0,0,0,0,0,0,0.0209538448214576,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0702213309173513,0,0.0670864625991322,0,0,0,0,0.0654555462126666,0,0,0,0,0,0,0,0,0,0,0.0375620390418946,0,0,0,0,0,0,0,0.0963266752735733,0,0,0,0,0.0945603533975336,0,0,0,-0.05016070440997,-0.0466597574871566,0,0,0,0,-0.0108803860424232,-0.0414154976493139,0,0,0,0,0,0
X002304.SZ,0.0047615814328918,0,0,-0.0396578271301964,0,0,0,0,0,0,0,0,0,0,0,0.0490692016625097,0.304386895912118,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0573634148336677,0,0.133748248658643,0,0,0,0,0,0,0,-0.0794062241237891,0,0,0,0,0,0.094888412621583,0.00851711302078745,0,0,0.108075466278356,0.0222649673413748,0,0.0525986089463022,0.0382960731449482,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0365116878041209,0,0.0514261074338544,0,0.0854876325118306,0,0.178450736577126,0,0,0,0,0,0.00198295126342701,0,0,2.16840434497101e-19,-0.0199742806801456,0.017361452421939,0,0,0.0328016646561237,0,0,0,0.0588275843051467,0,0,0,0,0,0,0,0,0,0,0,0.0156982017400434,0,-0.0637685929621273,0,0,0,0,0,0,0
X000625.SZ,0,0.145863543416907,0,0,0,0,0,0,0,0,0,0.0854863286402488,0,0.0240756257582086,0,0.104883297730297,0,0,0,0,0,0,-0.020945331946515,0,0,0,0,0,0,0.0491419248005908,0,0,0,0,0,-0.0117715367878515,0,0,0,0.0440780831639747,0,0,0,0.0662909437595365,0,0,0,0.0316862492891392,0.000479116338587542,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.150475691992019,0.11238270899199,0,0.0695727796538776,0,0,0,0.239522713143375,0,0,0,0,0.196642581327072,0.0470324112089713,0,0,0,0,0,0.0226248687559001,0,0,0,0,0,0,0,0.15315638001288,0,0,0,0,0,0,0.003151007995688,0,0.00655530957944629,0.0302747596334796,0,0,0,0.133926151570671,0,0,0,0,0,0,0,0,0.0199787869057258,0,0,0,0,0,0
