,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X000568.SZ,X003816.SZ,X000725.SZ,X000063.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X600418.SH,X000100.SZ,X002179.SZ,X002241.SZ,X600584.SH,X002463.SZ,X600089.SH,X000977.SZ,X600703.SH,X600372.SH,X000157.SZ,X002028.SZ,X000066.SZ,X002049.SZ,X002236.SZ,X600522.SH,X600839.SH,X600741.SH,X600066.SH,X600183.SH,X002456.SZ,X601877.SH,X600460.SH,X000661.SZ,X002156.SZ,X600487.SH,X002085.SZ,X000800.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0.273282203386524,0,0,0,0,0,0,0,0,0,0,0,0,0.191882964919666,0,0,0.0570983528776949,0,0,0,0,0.0653585906701507,0,0,0,0,0,0,0,0,0,0.00966187160170582,0,0.182488808477488,0,0,0,0.078317778969543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206065574416039,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.186589838185689,0,0,0,0,0,0,0,0,0,0,0,0.106072742495892,0.0334766054117477,0,0,0.109877097625602,0,0,0,0,0,0,0,0,0.0870165146301253,0.274800488840459,0,0,6.93889390390723e-18,-0.0477903803292382,0,0,0,0,0,0,0.106177590399878,0,0,0,0,0,0.0420859139423808,0,-0.081187457552521,0,0,0.0554127997297316,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.493268571536589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181504868548458,0.0385119059680525,0,0,0,-0.0459852160317894,0,0.227733410942303,0,0,0,0,0.0292781311713709,0,-0.0692430418541112,0,0,0,0,0,-0.0514349619302179,0,0,-0.00965032060379954,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0482533163554789,0,0,0,0,0,0,0,0.301606365941683,0,0,0.203777571787996,0,0,0,0,0,0,0,0,0,0,0.002270706351379,0,0,0,0,0.0949809626963603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295268154887789,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.179469860580293,0,0,0,0,0.0219243680475759,0.0869440778122394,0,0,0,0,0,0.0359872285253148,0.0123601086398,0,0,0,0,0.00139195789132023,0,0,0,0,0,0,-4.33680868994202e-19,0.0950245394575092,0,0,0.0855544246422364,0,0,0,0.0829922091830833,0,0,0,0,0,0,0,0.132557068758332,0,0,0,0,0,0,0.0920867748018805,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968099014581691,0,0,0,0,0.110903800497907,0.0443551372131269,0,0.135387436112398,0,0,0,0,0.0308353783137875,0.238814925642456,0,0,0,0,-0.00296930590788558,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.176832232990919,0,0,0,0,0,0,0.136736343872887,0,0,0.0610478122955867,0,0,0,0.101168956332002,0,0,0,0.0834708510343979,0,0,0,0,0,0,0,0,0,0,0,0,0.0457116725664867,0,0,0,0,0,-0.0159367574029888,0,0,0,0.101457204412219,0,0,0,0,0.0118893680498157,0,0,0,0.0476348079125016,0,0
X000157.SZ,0,0,0,0,0,0,0.0857608880268966,0,0,0,0,0,0,0,0.0160325021240388,0.21468010034269,0.0594124289549056,0.18083412051893,0,0,0.0547839593714209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124808466955171,0,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0.0366412690955166,0,0,0,0,0,0,0.109780696613655,0,0,0,0,0,0,0,0,0.10446648855425,0,0,0,0,-0.0816765613720602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183402659987524,0,0,0,0,0,0.0297010664857646,0.0476193623231076,0,0,0,0,0,0.00546272494173834,0,0,0,0.0120819619464625,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26855705740932,0,0,0,0,0,0,0,0,0.155163490343252,0,0.0687568045613736,0.0827011806556728,-0.082355506561376,0,0,0,0,0,0,0,0,0.461836409432802,0,0.0243326709476195,0,0,0,0,0,0,0,0,0,0.0338547840204491,0,0,0,0,0,0,0,0,0.262204822465454,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.073512767526165,0,0,0,0,0.182179967511702,0.162037550442413,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0135650252811644,0,0,0.509698244751817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414230166136462,0,0,0,0,0,0.0115053086316403,0,0,0,0,0,0,0.00140846421040807,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198875943846889,0,0,0,0,0,0.180462956135481,0,0,0,0.134118230716936,0,0,0,0,0,0,0.0160268833489932,0,0.0366636344639537,0,0,0,0.0424028906372922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0.0832138885207707,0,0,0.168909763918533,0,0,0,0,0,0,0,0,0.185162453895747,0,0,0,0,0,0.0225592895692816,0,0,0,0,0,0,0.033791363262964,0,0,0,0.106500756301466,0,0,0,0,0,0,0,0.00874613890427114,0,0.0191642789937676,0,0,0,0,0.169772628499398,0.0669774232370283,0,0,0,0,-0.00203929020944703,-0.100361581377091,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143661134307547,0,0.0685545786390683,0,0.200735139944521,0,0,0,0,0,0,0,0,0,0,0,0,0.469478372075451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141338107378162,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287357836947079,0,0,0.0783478921809025,0,0,0,0.175648267290443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07775857422558,0,0.0549488557396578,0,0,0,0,0,0,0.0590469133889924,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.154220493080322,0.295224148679822,0,0,0,0.0580127367373871,0,0,0,0,0,0,0.0855899839526831,0,0,0,0,0,0,-0.233426405654424,0,0,0,0,0,0,0,0,0.00692329470610012,0,0,0,0,0,0,0,0,0.0721983162402816,-0.0772367829524474,0,0,0,-0.0386908056700996,0,0,0,0,0.036491380125719,0,0
X600183.SH,0,0,0,0,0.116224530167088,0,0,0,0,0,0,0,0,0,0.116960478293847,0,0,0,0,0,0.215677391479966,0,0,0,0,0,0.0141548725661845,0,0.033570471399626,0,0,0,0,0.0098471759005936,0,0,0,0.0595008210263939,0,0,0,0.0260376963905463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0.0865705683269412,0,0,0,0,0,0,0,0,0.116724969942594,0,0.0303102721459249,0,0,0,0.0324216806191292,0.316249242029417,0.565788510300012,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0186879064661021,0,0,0,0,0,0,0,0,0.129970025367239,0,0,0,0,0,0,0,0,0,0.185834726412062,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0254050651396194,0,0,0,0,0,0,0,0,0,0,0.275907475060284,0,0,0,0,0,0,0,0,0,0,0.0950163786110221,0,0,0,0,0.0187164134807862,0,0,0,0,-0.00304241638826389,0,0,0,0,0.0384987454707526,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193873566431576,0.128709135556715,0,0,0,0,0,0,0,0,0,0,0,0,0.465724169626876,0,0,0,0,0,0,0.164678480955436,0,0,0.03456320237587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363767453895972,0,0,0,0,0.043382160781591,0.0461866193285077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127679291688728,0,0,0,0,0,0,0,0,0.0489974215080246,0,0,0,0.0481537738190643,0,0.0653067489226579,0,-0.120705586009427,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.326379144018633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216957567451069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328763138676173,0,0,0,0,0,0.252753337973949,0,0,0,0,0,0,0.140769318872875,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652049567078319,0,0,0,0,0,0.0112206384296565,0,2.71050543121376e-20,0,0.508304891956286,-0.0147284390930195,0.0948537305866605,0.0798213022739809,0,0.00790310709607312,0,0,0,0,0,0,0,0,0,0,0.00757283411541423,0,0,0,0.0452485337602997,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247461834097527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819282780655017,0,0,0,0,0,0,0,0.127924153696462,0,0,0,0.383942260462441,0,0,0,0,0,0,0.00270499230134031,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0902745162071877,0,0.00880824958122732,0,0,0.0363888921701091,0,0.0837813598651082,0,0,0,0.155729638605956,0,0,0,0,0,0,0,0.02185112344702,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135799280548273,0,0,0,0.380400043311767,0,0,0,0,0,0,0,0.0813218542738484,0,0,0,0,-0.0734428030379386,0.0287273310785821,0,0,0.116701207548271,0,0,0,0,0,0,0,0,0,0.0534076725830007,0,0,0,-0.000431153848614601,0,0,0,0,0.103073908689262,0,0
Change_TY3M,0,0,0,0,0,-0.127655346615123,0,0,0,0,0.0193457204511726,0,0,0,0,0,0,0,0,0.0531907899804454,-0.0227955661061714,0,0,0,0.0833522129206514,0,-0.0568362255442836,0,0,0,0,0,0,0.00280792871516511,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0473010177095555,0,0,0,0,-0.0132438413069647,0,0,0,-0.00562291220689025,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.205501014046193,0,-0.21489025844693,0,0,0,0,0,0,0,0,0,0.0766203766234437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159323557151925,0,0,0,-0.296842255309843,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0415264464105367,0,0,0,0,0,0,0,0.0164543408474614,0.0662045740929216,0,-0.0986970076905921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908315728297939,0,-0.0875907118350262,0,0.0972875954926251,0.118461346058292,0,0.0439100739128045,0,0,6.93889390390723e-18,-0.388909692950097,0.462033776974397,0,0,0,0,-0.474855469754126,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.042747269488648,0,0,0,0,0,0,0,0.144241209417151,0,-0.0370962540237524,0,0,-0.00803114115118766,0,-0.197896120551903,0,0.20254882393275,0,0,0,0,0.0327939145102239,0,0,0,-0.000402894905063552,0,0,0,0,0,0,0.0504513050301333,0,-0.0199760854228863,0.0884365519940183,0,0,0,-0.0263692512894912,0,0,-8.67361737988404e-19,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600556781063315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00932932037258337,0,0,0,0,0,0,0,0.083521105008241,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111736592808263,0,0,0,-0.0528187096261914,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.293502738996185,0,0,0,0,0,0,0,0,0,0,0,0,-0.150948375966898,0,0,0,0,0,-0.0411147280841212,0,0,0,0,0,0,0,0,0.0430739246495109,0,0,0,0,-0.608329513472227,0,0,-0.10215841468742,0,0,0,0.491131216357522,0,0,-1.16753945455472,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023253261577885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937060257882872,0,0,0,0,0,0,0,0,0,0,0,0.00518989386083894,0,0,0,0,0,-0.0548248712440235,0.0890941907569609,-8.67361737988404e-19,0,0,-0.0550951127091563,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104729741067335,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00374757863465868,0,0,0,0,0,0,0,0.00255310152200099,0,0,-0.0267055504001457,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589320992370422,0,0,0,0,-0.024386016044021,0,0
