,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000596.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X600702.SH,X000733.SZ,X600741.SH,X002074.SZ,X600522.SH,X000157.SZ,X600460.SH,X000799.SZ,X600584.SH,X300003.SZ,X600779.SH,X600884.SH,X002007.SZ,X300146.SZ,X002294.SZ,X600487.SH,X600563.SH,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.104238254001713,0.19812519563446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349678678283913,0,0,0,0,0,0,0,0,0,0,0.21375087946052,0,0,0,0,0,0,0,0,0,0.0245925265678671,0,0,0,0,0,0
X000858.SZ,0,0,0.087509484287925,0.430938848358528,0,0.161325292327247,0,0,0,0,0,0,0,0,0,0.0893272725665851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169833478205995,0,0,-0.0145288578469435,0.00167999975883564,0,0,0,0,0,0
X600809.SH,0.0180336800256545,0,0,0.676104971402004,0,0.0192986958907077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574872713855442,0,0,0,0,0,0,0,0,0,0,0,-0.165058581832771,0,0,0,0,0,0,0,0,0.0277368320576739,0,0,0,0,0,0,0,0,-0.00227880342065972,0.0143662825996278,0,0,0,0,0,0
X000568.SZ,0.0818810785493237,0.497803787222755,0.349538653735596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932415317130567,0,0,0,0,0,0,0,0,0,0,0,-0.00609159077526541,0.0145790447848197,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0758036805039929,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0249909292036358,0.09156963678103,0,0,0,0,-0.0172253049762659,0,0.100320761771736,0,0,0,0,0.10998568884951,0.0941924551738821,0,0,-0.045479434333521,-0.049724370814029,0,0,0,-0.0105319207917395,0,0,0,0,0,0
X002304.SZ,0,0.214213534692448,0,0.344725566246863,0,0,0,0,0,0,0,0,0.00965297827795091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440993092630686,0,0,-0.00790693648869453,0,0,0,0,0,0.0826671826781588,0,0,0.0121376492011005,0,0,0,0,0,0.0130742074232074,0.00828278277553801,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125693676337006,0,0,0,0,0,0,0,0,0,0,-0.0427709099452109,0,0,0.0483206498264507,0,0.139018709092816,0,0,0.0321626263276748,0.0176873706014549,0.165186747742133,0,0,0,-0.0899579718775103,-0.010006163591597,-0.008703662592825,0,0,0,0,0,0
X600690.SH,0.0112695461753459,0,0.123658542389632,0,0,0.112403510585732,0,0,0,0,0,0,0,0.0303566653104268,0,0.112876644875357,0,0,0.0603107642916953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222741578653713,0,0,0,0,-0.0603953423234442,0,0.00159831757127907,0,-0.0130441159819354,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0256542991539763,0,0,0,0,0,0,0,0,0.024192515343961,0,0,0,0,0,0,0.0467435094923497,0,0,0,0,0,0,0,0,0,0,0,0.222873511967389,0,0,0,0,0,0,0,0,0,0.0310052728747867,0,0,0,0,0,0,0.152603045558322,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0886888047289033,0,0.0404210806831267,0,0,0,0,0,0,0,0,0,0,0,0.0803613563813463,0,0,0,0,0,0,0,0,0,0,0,-0.118997597760296,0,0,0,0,0,0,0,0,0,0,0,0.0546281087421535,0,0,0,0,0.0103354022434613,0,0,0,-0.0210119374208842,0,0,0,0.00514956809879224,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.221565081722028,0,0,0,0.137117687687524,0,0,0,0,0,0,-0.0888794714317741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646205611481795,0,0,0,0,0,0.0481251720553677,0.0925113239568427,0,0.0118137485988196,0,0,0,0.000563250597873895,-0.00662434739703495,0,0,0,0,0,0
X600104.SH,0,0,0.0332156210488372,0,0,0,0,0.00793053817358901,0,0,0,0,0,0,0,0.155453786959667,0,0.0354331253813295,0.0198954610667316,0,0,0,0,0,0,0,0,0,0,0,0,0.0267120689124277,0,-0.0223224671088669,0,0,0,0,0,0.010088730216165,0,0,0,0,0,0.0448280016327065,0,0,0,0,0,0.00920725918512157,0.00860777506228796,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0224413641333501,0,0,0,0,0.322949111804386,0,0,0,0,0,0,0.132533143450318,0.105546743961867,0,0,-0.015172580241882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260591480115579,0,0,0,0,0,0,0,0.403300635444191,0,-0.0170107120749362,-0.0742695164662221,0,0,0,-0.101650476140219,-0.0535937547973968,-0.00951636697987434,0,0,0,0,0,0
X000596.SZ,0,0,0.141372364638172,0.198212614983254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122426170539519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161401267234555,0,0,0,0,0,0,0,0,0,0,0,0,0.00363312001726338,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169767316682109,0,0,0,0.0188531613228846,0,0,0,0,0,0,0,0,0,0.41860708858943,0,0,0.0587296597617277,0,0,0,0,0.088898238797881,0,0,0,0,-0.0626246599180817,0.00508046530197481,0.0408482161374617,-0.0305967885147515,0,0,0,0,0,0.00288662748299926,0.0127763132373139,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.00788916059523292,-0.0538886870020515,0,0,0.169939773180494,0,0,0,0,0.379275450402005,0,0,0,0.0104934546763231,0,0,0,0.0429743271546762,0,0,0,0,0,0,0,-0.0395347676699608,0,0,0,0,0,0,0.0196409071332486,0,0,0,0,0,0,0.104593521536475,0.151307918239762,0,0,0,0,0,0.013804409371952,0.00980324977565217,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654455553424395,0,0,0,-0.00240586199165068,-0.00123853798761829,0.081920729568408,0,0,0.0614848596733165,0,0,0.0273900861924125,0,0.0684820256386983,0,0,-0.0105233406063232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00526899085758184,-0.010648600392873,0,0.0046364656899098,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.00366504547073944,0,0,0,0,0,0,0.00588747706972083,0,0,0,0,0,0,0,0.0915200606698416,0,0.000331312815884624,0.255544050899267,0,0.102182810800834,0,0,0,0,0,0,0.0296954797118452,0.143682344436074,0,0,0,0,0.0867061695376712,0,0,0.0796771504130868,0,0,0,0,0,0,0.0180716149801774,0.0212649147968543,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105851384000321,0,0,0,0,0,0,0,0,0,0.0646924584940563,0,0,0,0,-0.0250235422361675,0,0,0,0.135714363271073,0,0,0,0.261080250546742,0,0,0,0,0,0,0,0.0800057673132548,0,0,0,0,0,0,0,0.0333544369682622,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0299284513131542,0,0,0,0,0,0,0.0443741592752574,0,0,0,0,0,0.41712626346346,0,0,0,0,0,0,0,0,0,0.147662928237278,0,0.107086895611931,0,0,0,0,0.0410074123036411,0,0,0.0275765109081387,0,0,-0.0252077076278499,0,0,0,0,0,0,0.0212948373502007,0.0131165235588045,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0165069176494281,0,0,0,0,0,0,0,0,0,0.0346825222505459,0,0,0,0.0807563923339432,0,0,0,0,0,0,0,0,0,0,0.102506735944862,0,0.128106018192742,0,0,0,0,-0.0100061650729687,0,0,0,0,0,0,0,0.0609224017456648,0.0412251347016021,0,-0.0462001048162728,0,0,0,0,-0.0112912903017788,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806149218706782,0,0,0,0,0,0.261348417858592,0,0,0,0,0,0,0,0,-0.00980574722889602,0,-0.0370318237739763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132266112169906,0.151431146650276,0,0,-0.0113315682514674,-0.00749214440067139,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0549685691871099,0,0,0.346889333610063,0,0,0,0,0.0378354292727905,0,0,0,0,0,0,0,0.0127983933640888,0,0,0.0766002918854269,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00660808769872795,0,0,0,0.0768696366926305,0,0,0.0304334520925619,0,0,0,0,0,0,0,0,0
X600703.SH,0.0442569109222961,0,0,0,0,0,0,0,0,0,0,0,0.179054220190932,0,0,0,0,0.0346846861075319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795124281166769,0,0,0,0,0,0,0.304546616320737,0,0,0,0,0,0,0.0348132520299681,0.0264896543192302,-0.0776825472738972,0,0,0,0.0188913371467596,0.0235440724319304,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978018860047958,0,0,0,0,0,0.0462305913354039,0,0,0,0,0,0,0,0.212082459164128,0,0,0,0,0,0,0,0,-0.0357026743395512,0,0.0959984293165715,0,0,0,0,0,0,-0.00824907752090296,-0.0036708332878618,0,0,0,0,0,0
X000661.SZ,0,0.00392616597832596,0,0.290747950663928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172730772068435,0,0,0,0,0,0,0,0,0,0,0.0153315360234499,0,0,0,0.132830979061595,0,0,0,0,0,0,0.0812721894024274,0,0,0,0,0.216608036079647,0,0,0,0,0,0,0.0059138487197967,0.0455517724584325,0.161032587960066,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195682883178167,0,0,0.0992358405283038,0,0,0,0,0,0,0,0.134167848613334,0.116667690055622,0,0,0,0,0,0.133667159708845,0,0,0,0,0,0,0,0.0960560457074885,0,0,0,0.100679934890154,0,0,0,-0.0083105749832709,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.1008741867661,0,0,0,0,0.0619351400625151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494280874408195,0,0,0,0,0,-0.100647210156849,0,0,0,0,-0.0616934163473282,0.136545653324161,-0.310152177417884,0.221378961429317,0,0.0979726507533307,-0.14439528709485,0,0,0,0,0,0,0,0,0,-0.00845305954221472,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.279616876496017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202900216648772,0,0,0,0,0,0,0,0.274336256794816,0,0,0,0.0307507032013734,0,0,0,0,0,0.223062533436469,0,0,0,0,0,0,0.0616016970334328,0,0,0,0,0,0,0,0.00923027977568372,-0.0276921201429427,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953046703763635,0.111009650643896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127348781112086,0,0,0,0,0.0310463658106119,0,0,0,0,0,0,0,0.153693624015194,0,0,0,0,0,0,0.0145942912385968,0.0247051906079702,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0839522598595792,0,0,0,0,0,0,0,0,0,0,0,-0.263514739512855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186225442072133,0.104367776096755,0,0.0569653649476497,0,0.158928623130268,0,0,0,0,0,0.00465811674632539,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168229354830449,0.508600251429778,0,0.0383271366096822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423567634476647,-0.0773291738590251,0,0.215513850989402,0,0,0,0,-0.201684460201859,0,0,0,0,0,0,0,-0.157701041507177,0.106326015315398,0,0,0,0,0,0
X600702.SH,0,0,0.302469042400046,0.159089263096093,0,0,0,0,0,0,0,0,0,0.00897494401847626,0,0,0,0,0,0,0,0,0,0,0,0.209760987482375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143904867680443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709714470685404,0,0,0,0.263628249014975,0,0.172533402649305,0,0,0.012576763407825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370567364460312,0,0,0,0,0,0,0.0420114728286941,0.0744792403247559,0,0,0,0,-0.00197113247426513,0,0,0,0,0,0
X600741.SH,0,0.0481485031149605,0.142057526448029,0,0,0,-4.33680868994202e-19,0,0.0956983087543877,0,0,0,0,0,0,0,0,0,0.128964169294315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324900241825004,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0142786599836658,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.342835244766007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.104544051853092,0,0,0,0.0765490151524415,0,0,0,0.0739118456114985,0,0,0,0,-0.00284138454860389,0,0,0,0,0,0
X600522.SH,0,0,0,0.0374252742654122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142990068132755,0.0360462739739126,0,0,0,-8.67361737988404e-19,0.221929124925522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617300689530746,0.256258340002208,-0.0819020020746881,0,-0.0440520337763546,0.0343220194618154,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.00102322501204818,0,0,0,0,0.239598236871067,0,0,0,0,0,0,0.0398172278029026,0,0,0.0470279269126765,0.0973277466565555,0,0.0419211330728783,0,0,-0.0129410707972684,0,0,0,0,0,0,0,0,0,0.0559990222787968,0,0,0,0,0,0,0,0,0,0.0113934799339943,-0.00839912330114672,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151094298704758,0,0,0,0.143102129207705,0.100196555024653,0,0,0,0.114564350606679,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0395605628943121,-0.105490008105652,0,0,0.0405239936115529,0.250570172865147,0,0,0,0,0,0,0,0.132029744363595,0,0.101643462439853,0,-0.00531825356276484,0,0,0,0,0,0
X000799.SZ,0,0,0,0.0719012100143806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0861655803774203,0,0,0,0,0,0,0.0769678178413551,0,0,0.136927386600898,0.30251394330311,0,0,0.0140612629856553,0,0,0,0,0,0,0.500244340955864,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00702943549853808,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096156492890593,0,0,0,0,0,0,0.187520467772288,0,0,0,0,0,0.00929561404323394,0,0,0,0.0413803175270327,0,0,0,0,0,0,0,0,0.241527132801669,0,0,0,0,0,0,0,0.0241979262505399,0.0127625010826564,0,0,0,-5.42101086242752e-20,0.0110775263083403,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.390817144287255,0,0,0,0.119578326085888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055871188465688,0,-0.0122170451109174,0,0,0,0,0,0,0,0.236435481631872,0,0,0,0,0,0.202348513058912,0,0,0,0,0,0.0256256737417992,0,0,0,0,0,0
X600779.SH,0.326694027783812,0,0.0979942371127683,0,0,0,0,0,0,0,0,0,0.0656021391646587,0.0219081513640013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110066574754666,0,0,0.276177624883994,0,-0.0505129784515224,0,0,0,0,0,0,0,0,0,0.00307716878819422,-0.0167761418137121,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0488344519650358,0,0,0,0,0,0.106641831926176,0,0,0,0,0.0367691210980984,0,0,0,0,0.102216833327886,0,0,0.0526593558101496,0,0,0,0.161758855006243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149240199484593,0,0.00343679045695166,0.02928377711287,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.300023979431001,0.277555053296443,0,0.0516016603686798,0,0,0,0,0,0,0,0,0,0,0,0,0.504475619999399,0,0,-0.0441008026724724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175316513100692,0,0,0,0,0,0,0,0.0621018182371092,-0.0160924144183692,-2.16840434497101e-19,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0174777896190819,0,0.0814324763669024,0,0,0,0,0.0813746336833657,0,0,0,0,0.0531458228135749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115655005895654,0,0,0,0,0,0,0,0,0,0.0907099560211107,0,0.180603436149121,0,0,0,0,0,0,-9.88806697692792e-05,-0.014941625816342,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,-0.0221999236768455,0,0,-0.352523861021606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867309610738298,0.0236201820149473,0,-0.0985013950959459,0,0,0,0,0,0.00963645689848149,0,0,0,0,0.119110551352415,0,0,0,0.333909409702578,0,0,-0.00980024724979182,0.0308364540740583,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.0215777146401742,0,0,0,0,0,0,-0.0782690876779445,0,0,0,0,0,0.116337886477,0,-0.0807051252066989,0,0,0,0,0,0,0,0,0,0.0126217057628044,0,0.208772558165704,0.409354959151756,0,0,0,0,0,-0.237289114695435,0,0,0,0,0,0.131943711239274,0,0,0,0.0453694758717503,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0.235989800056097,0,0,0,0.124595564656928,-0.0190725355956508,0,0,0,0,0,0,0,0.105226209784172,0,0,0,0,0,0,0,0,0,0,0,0.0886974918254233,0,0,0.0209355147633605,0,0,0,0,0,0,0,0,-0.0508502835002095,0,0.0326368594413253,0,0,0,0.00492357398562828,0.031389987932621,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.22020492153547,0,0,0,0,0,0,0,0,0,0,0.0896148084030155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209770016505325,0,0.208329070566314,0,0,0,0,0,0,0,0.133531108715992,0,0,0,0,0,0,0,-0.00872327416327295,0.0203841142582955,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.116024006989844,0,0.0594433199646191,0,0,0,0,0,0,-0.00880479629486912,0,-0.0718675287034697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137607979439173,0.181931629100223,0,0.0183448783389951,0.184575182141615,0,0,0.0894098136575,0,0.207333496078315,0,0,0,0,0,0,0.0247191507681704,-0.108865226018536,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43957041576831,0,0,0,-0.219411598739703,6.93889390390723e-18,0,0,0,0,0.00190777582270014,0,0,0,-0.502070741886961,0,0,0,0,0,-0.133224954318867,0,0,0,0,0,0,2.21131394826732,0,-0.581031696523149,0,-0.122588361728367,0,0,0,-0.393390806937684,0,0,0,0.1409317296768,0,0,0,0,0,0
TED,0,0,-0.278695313278621,0,0,0,0,0,0,0,-0.109222523773512,0,0.166511881501737,0,0,0,0,0,0,0,0,0,0,0,0,0.338179721504749,0,0,0,0,-0.369584810646385,0,0,0,0,0,0.284562604354426,0,0,0.348156426560438,0,0,0,0,0,0,0,0,0,0.3473669822763,-1.93705617368803,-0.0250440587130819,0,0,0,0,0,0,0
RealEstate_excess,-0.0200265118559011,0,0,-0.0155460904034035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101923461119517,0,0,0,0,0,0,0,0,0,0,0,-0.0310175938796265,0,0.0933589586513233,0,0,0,0,0,0.0535940307432616,0.0250651306878429,-0.0130853979894035,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115505070253426,0.044787551553207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268299097379437,0,0,-0.0133266110939978,0,0,0,-0.00581789554814633,0.0265072681645507,0,0,0,0,0,0
