,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600809.SH,X600104.SH,X600031.SH,X600690.SH,X000725.SZ,X000661.SZ,X300124.SZ,X300014.SZ,X003816.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000625.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002007.SZ,X000157.SZ,X002414.SZ,X600183.SH,X600584.SH,X300142.SZ,X002236.SZ,X000800.SZ,X000066.SZ,X601799.SH,X002074.SZ,X300003.SZ,X000799.SZ,X000547.SZ,X002008.SZ,X600089.SH,X300146.SZ,X600118.SH,X002508.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0.194637662590858,0,0,0,0,0.038422907499763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229869718588178,0,0,0.167952055465539,0,0,0,-0.0612400151317745,0.167281911036714,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.00490837215004278,0,0,0,-0.00731184202414252,0,0
X600690.SH,0,0,0,0,0,0.0211244700715127,0,0,0.324027435524741,0.116889061868147,0,0,0,0,0,0,0,0,0,0,0,0,0.0171459188662787,0.0972702426573179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555466855580341,0,0,-0.00562570943572903,0.0167852647049619,0,0,0,-0.00845622844814501,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154893396192463,0,0.0341545280182798,0,0.385498160779116,0.140238544891325,0,0,0,0.0226167842035758,0,0,0,0,0,0.0116986347744487,0,0,0,0,0,0,0,0,0,0.0635290537864543,0,0,0,0,0,0,-0.0158529686542467,0,0,0,0.00365182362019057,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0988509912117512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606336713128011,0.0391069490009333,0,0,0,0.182179220377817,0,0,0,0,0.0977602346554367,0,0,0,0,0.100364452747233,0.015009592717768,0,0,0,0,0.0316653589291357,0,0,0,0,-0.00185791464848949,-0.035197631863755,0,0,0,0.00457343472660667,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198671115785557,0,0,0,0,0,0,0,0,0.167714154234343,0.0364650986703884,0.16147816238801,0,0,0,0,0,0.0326184273319026,0,0,-0.0201387898914001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00971412419742284,0.000233274911205711,0,0,0,-0.00418575657489902,0,0
X300014.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642683491603913,0,0,0,-0.052049929806958,0,-0.138399205116949,0,0,0,0,0,0,0.147792282415307,0.210049175377273,0.226526660395802,0,0.133349786556132,0.221201490225366,0,0,0.0120384411842398,0,-0.180941123774482,0.106232583059825,0,0,-0.0222958270989745,0,0,0,0.00425774440353169,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05694418469026,0,0.0458433210422192,0,0,0,0.0493278674271673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294892035332445,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567414095450314,0.0375197623813745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124289893164919,0,0,0.0197844311463953,0,0,0.0162681524854121,0,0.0792091407437389,0,0.0633407867452146,0,0.128743676892012,0,0,0,0.0155540146817286,0,0,0,0,-0.00696398797294393,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0241893961110182,0,0.00083115734458648,0,0,0,0,0,0,0,0,0,0.0385392136478852,0,-0.0431133869175271,0,0,0,0.112644553535575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181387533041869,0,0,0,0,0,0,0.392771675628869,0,0,8.67361737988404e-19,0,0,0,0.0173083688816285,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.042335468794367,0.0660159858518065,0,0,0,0,0.156987961216242,0.00704419010095455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269658021252341,0,-0.072304738914568,0,0.0501081512423479,0,0.191702286914976,0,0.0706631699878434,0,0,0,0,0,0,0.00415738206591631,0,0,0,0,-0.00710637319122046,0,0
X002241.SZ,0,0,0,0,0.619337722753072,0,0,0,0,0,0,0,0,0,0,-0.18912147308834,0,0,0,0,0,-0.136813994428169,-0.00706333808926798,0.0658288146515115,0,0,0,0,0,0,0,0,0,0,-0.0413470788247155,0,0,0.428949848389301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149484477191706,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0735620752141241,0,0,0,0.112410868029016,0,0,0,0,0,0,0.133143156196852,0,0,-0.139615335637486,0,0,0,0,0.166025966776693,0,0,0,0,0,0,0,0,0,0,0,0,0.160244179834692,0,0.0587610929511166,0,0,-0.118122024280214,0.187850839065835,0,0,0,0,0,0,-0.00750150702090188,0,0,0,0,-0.00660566329571917,0,0
X000625.SZ,0,0,0,-0.396683226972358,0,0,0,0,0,0.0144176423744099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143216427423496,-3.46944695195361e-18,0,0,0,0,0,0,0.027949594884198,0,0,0,0,0,0.497012471677052,0,0,0,0,0,0,0,0.136810732000493,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.029832178510466,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0758952677578657,0.115074970236996,0,0.0119376588283102,0,0,0,0,0,0,0,0,0,0,0,0,0.0362169738344587,0,0,0,0.0834327322210335,0.0154323411734502,0,0,0,0.0190656528283756,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0225032610540626,0,0,0,0,0,0,0.0040500605198105,0,0,0,0,-0.000362528893870545,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0958884288447166,0,0,0.467880955398348,0,0,0.042012784231237,0,0,0,0,0,0,0.0188220158022013,0,0,0,0.0689618247297915,0,0,0,0,0,0.007015076627759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045102303014673,0,0,0.0264345530850964,0,0,0,-0.0109789998819739,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0494346174165196,0,0,0,0,0,0,0.117424876528307,0,0,0,0,0.668593106834366,0,0,0,0,0,0,0.109095670725687,0,0.186649222127385,0,0,0,0,-0.0440651922504977,0,0,0.00513843793962004,0,0,0,0,-0.0110391175810499,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154567067636908,0.00704830838072373,0.0324070247837561,0,0,0,0,0,0,0.0325822761220265,0,0,0,0,0,0,0.0568634461273524,0,0,0.287208616828661,0,0,0.0288948333025162,0,0,0,0,0.150634435341503,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.00409456274642735,0,0,0,0,-0.0179704217388148,0,0
X601877.SH,0,0,0,0,0.082424005399116,0,0,0,0,0,0.0290737233514858,0,0,0,0.128044999791889,0,0,0,0.210598468307128,0,0,0,0.0352302200345052,0,0,0,0.198063962418496,0,0,0,0,0,0,0,0,0,0,0,0,0.103759292578582,-0.0612826114833923,0,0,0,0,0,0,0,0,0.0246304875602241,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0847724320924343,0.0439305841676294,0,0.0204925538925209,0,0,0,0,0,0,0,0.0228338308421879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343066176310963,0,0,0,0,0.000309031020819333,0.0169256272129448,0,0,0,0,0,0,-0.019410295961842,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.169546469260292,0,0,0,-0.0317405324125114,0,0,0,0,0,0,0,0,0.207344465826871,0,0,0.168697123229009,0,0,0,0,0.0438777923259566,0,0,0,0,0,0,0,0,0.137017684442315,0,0,0,0.168527452238995,0,-0.0680203810472602,0,-0.0152831443825413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524407512554167,0,0
X002007.SZ,0,0,0,0,0,0,-0.0672200634053187,0,0,0,0,0,0,0.306260820499142,-0.271697288368201,0,0,0,0.0472083713538135,0,0,0,0.0695516353581715,0,0,0,0,0,0,0.108690069628989,0,0,0,0.15617860097287,0,0.0841657098610884,0,0,0,0,-0.044765926169588,0.22877216665742,0,0.263720824965477,0,0,0,0,0,0,0,0.0154817584150093,0,0,0,0,0.00409466223782708,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.296810434657863,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554972355633705,0,0,0,0,0,0,0,0,0,0,0.0187555119694878,0.0655040850377109,0,0,0.0601330332211567,0,0,0,0.0178328920343589,0,0,0,0,0,0,-0.00250651574179451,0,0
X002414.SZ,0,0,0,0,0,0,0.096311964123315,0,0,0.1301596603778,0,0,0,0,0,0.0354754377526693,0,0,0,0,0,0,0,0,0.104845513062146,0,0,0,0,0.0787254417460272,0,0,0,0,0,3.46944695195361e-18,0.123491395672331,0,0,0,0.00602071108657003,0,0,0,0.0647733733885206,0,0,0,0,0.00317091844183278,0,-0.00823598548633045,-0.155108897128879,0,0,0,0.017814983398905,0,0
X600183.SH,0,0,0,0,0,0,0,0,-0.105955208704809,0,0,0,0,0.0456986287584579,0,0.0374673047988225,0,0,0,0,0,0,-0.0633099457294626,0,0,0.228136911492321,0,0,0,0,0.0309189679503189,0.075997186370291,0,0,0,0.00871526482846239,0,0,0,0.043850191721686,0,0,0,0,0,0,0,0,0,0,0,-0.0275176789319045,0.0715208098900506,0,0,0,-0.0134325621635953,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227548903108211,0,0,0,0,0,-0.11484576512311,0,0,0,0,0.498554326339617,0,0,0,0.0296191676605515,0,0,0,0.0214255425570661,0,0.0304090439322401,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527563025584089,0,-0.00163924423826128,-0.0440167725611136,0,0,0,-0.0212026481506139,0,0
X300142.SZ,0,0,0,0,-0.271075803928593,0,0,0,0,0,0,0,0,0.25110880621112,0,0,0,0,0,0,0,0,0.199146218277039,0,0,0,0,0,0,0,0.390498158095091,0,0,0,0,0,0,0,0,0,0,0,0.181759075111185,0,0,-0.0406040539897131,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0738641593928242,0,0,0,0,0,0,0.0423809753866518,0,0.0644557693904671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014608982180252,0.123071705433616,0,0,0,0,0.0134840590864348,0,0,0,0,0.0564712130780204,0,0,0,0,0,0,0,0,0,0,-0.0337813169508025,0,0,0,0,-0.0226927672467678,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499283519075153,0,0.155879940231589,0,0,0,0.0439259235388403,0,0,0,0,0,0,0,0.0191286295898071,0,0,0,0,0,0.102834259187088,0,0,0,0,0,0,0,0,0,0,0,0.00490172838499471,0,0,0,0.00426192939026114,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348147078403907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18587315849561,0,0.103583589417802,0.105551356008473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034050771198092,0,-0.160655852891795,0,0.011951928809999,-0.0272336677322503,0,0,0,-0.0084331724969551,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,-0.050187981684266,0.392844629039002,0,0,0.0633291792252006,0,0.0222799812307159,0,0,0,0,0,0,0,0,0,0,0,0.00175261112739507,0.0291722552253091,-0.0308282514209568,0,0,0,0,0,0.00771207948445265,0,0,0,0,0,0.0248422078250226,0,0,0,0,0,0,0,0,0,-0.0409978652657665,0.0880709400046804,0,0,0,-0.003869468468279,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0333676674840594,0.108759463222655,0,0,0,0,0,0,0.0596597011572081,0,0,0,0,0,0,0.141534813699319,0,-0.0991394493395608,0,0.192832510580654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111643854797651,0,0,0,0,0,0.0606221607380621,0,0.0166709008936211,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0453304574367311,0,0,0,0,0,0,0.2297218600266,0,5.42101086242752e-20,0,0,0,0,0,0,-0.0541182103512969,0,0,0,0,0.0164806359419889,0,0.14580895504603,0.180290223483462,0.0840899527554212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738402063249088,0,0,0,0,0,0,0.0078806929070296,0,0,0,-0.0139654207785929,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0.0807437687842495,0,0,0,0,0.0634106608904731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830571810704651,0,0,0,0,-0.0472579424552232,0,0,0,0,0,0,0,0,0.240595965204551,0,0,0.0325767817560227,0,0,0,0.0110298779596618,0,0
X000547.SZ,0,0,0,0,0,0,0.0143988342147709,0,0,0,0,0,0,0,0,0.0584129094957791,0,0,0,0,0.136172974009662,0,0,0,0,0,0.127380266953252,0,0,0.0787426057452785,0,0.0934729815386163,0.00202153574144614,0.159363499316078,0,0.00886151038368543,0,0,0,0,0.0419851611884894,0,0,0,0,0,0,0,0,0.0635267370387352,0,0.0296105029434212,-0.0471631928875089,0,0,0,0.00820433161766955,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.0692391954852918,0,0,0,0,0,0,0,3.1466599935123e-05,0,0,0,0,0,0,0,0.0666629007420291,0.175625102380954,0,0,0,0,0,0,0,0,0,0,0.00971434529644019,0,0,0.0770840457141907,0,0,0.190524372802558,0,0.0193773693651988,0,0,0,0,0,0,0,0,0,0,-0.0158975412195591,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173688304892514,0.0521946572125113,0,0,0,0,0,0,0.0920859598417803,-0.0357805092833206,0.00365741507959965,0,0,0,0.0381461650147659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046568330492277,0,0.0104732690367717,-0.0151838273351971,0,0,0,0.00505179202275384,0,0
X300146.SZ,0,0,0,-0.0286462353635398,0,0,0,0,0,0,0,0,0,0.153258270554153,0,0.0685703310807711,0,0,0,0,0.0673491061697718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129242094625547,-0.0189425204230801,0.0885524341919421,0,0,0,0.0421705949718804,0,-0.0832111477244401,0.227655940157774,0,0,-0.0277513951687202,0,0,0,0,-0.0219413727539532,0,0
X600118.SH,0,0,0,0,0,0.188298523247707,-0.0238195360544581,0,0,0,0,0,0,0,0,0,0,0,-0.0965909631748926,0,0,0,0.0108474521274121,0,0,0,0,0,0,0.012264006537246,0,0.0847026734847071,0,0,0,0,0,0,0.164674132390555,-0.0165410072696266,0,0.151994745199785,0,0.177676619883398,0,0,0,0,0,0,0,0.0125691954647629,0,0,0,0,0.00419485674837989,0,0
X002508.SZ,0.219995647262139,0,0,0,0,0,0,0,0.0947968675040591,0.0741870527374161,0,0.0197580461810092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202410223879202,0,0,0,0,-0.019439810744504,0,0,0,0,0,0,0,0,-0.0301738208294,0,0,0,0,0.447343646196503,0,0,3.46944695195361e-18,0,-0.0200575130270558,0,0,0,0,0.00193230805600507,0,0
X600779.SH,0,0,0,0,0,0,0.102243466239839,0.271561738127445,0,0,0,0,0,0,0,0,0,0,0.568185639081915,0,0.0772150969031701,0,0,0,0,0,0,0,0,0,0,0.120279735980433,0,0,0,0,0,0,0,0,0.0765377620613163,0,0.194742154276293,0,0,0,0,0,0,0,0,-0.0157024575420505,0,0,0,0,0.00345709859555352,0,0
Change_TY3M,0,0,0,0,0,0,-0.0498238675390246,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328009052372451,-0.104096198827041,0,0,0,0,0,0,0,0,0,0,0.153365862181331,0,-0.0294886581491304,0,0,0,0,0,0,0,0.185586956691423,0,0,0,0,0,0.0151619322015146,0,0,-0.012537277531772,-0.0529009292082538,0,0,0,-0.0148767610927832,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124619240190476,0,0,0,0,0,0,0,0,-0.289003862737929,0,-0.0624501675231027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826942055095389,0,0,0,-0.0930022212723629,0,0
TED,0,0,0,0.612611225952219,0,0,0,0,0.0627777709343943,0,0,0,0,0.092753344543821,0,0,0,0,0,0,0,0,-0.13133542331342,0,0,0,0,-0.0695392453393182,0,0,0,0,0,0,0,0,0.106165882992823,0,0,0,0,0.558071778209314,0,0,0,0,0,0,0,0,-0.38999939312704,0.340952040323705,0,0,0,0,0.0323397606912029,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0115911551514132,0,0.0578532239879892,-0.0746211727150222,0,0,0,0,0,0,0,-0.0395607306817677,0,0,0,0,0.0473773293757027,0.0186391740626164,0,0,-0.0147515721801414,-0.0252539098297989,0,0,0,-0.100307722371902,0.0068381504791394,-0.0270368994815704,0,0.159690953524968,-0.0188448688918711,0,0.0411150917651416,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412983923776939,0.0260316599525576,0,0,0,0.00253889212995944,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028934605820049,0,0,0,0,0,-0.00203512428808277,0,0.0183571324926713,0,0,0,0,-0.087797877854735,0,0,0.00744414424258182,0,0,0.0846975922141336,-0.0411129598753089,0,0,0,0,0,0,0,0.0338072897895559,-0.0374485264628549,-0.0261429365959401,-0.0238816810235868,0,0,0.0773210361136054,0,0,-0.000921021421035684,-0.00114324279942106,0,0,0,0.00207144191164065,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589775694399747,0,0,0,0,-0.00210999088963801,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160530567181377,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124399031759574,0,0,0,0,0,0,0.000116095441613604,0,0,0,0,0,0.000475268512491363,0.00253747615946057,0,0,0.00437193942457041,0,0,-0.00188225654387143,0,0,0,0,0,0,0,0,0,0,0,0,0.000256231082935095,0,0,-0.00458682489729312,0,0,0,0,-0.00120941499283736,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000574924811058408,0,-0.000737743107240242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000941685593196898,0,0,0.000687554929895886,-0.00265128795403919,0,0,0,0.000910473809807965,0,0
