,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X002028.SZ,X600372.SH,X000066.SZ,X002049.SZ,X600522.SH,X600741.SH,X002236.SZ,X600066.SH,X600183.SH,X600839.SH,X601877.SH,X600460.SH,X002156.SZ,X600487.SH,X002456.SZ,X000661.SZ,X000800.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.15398074646156,0,0,0,0,0.136676374246901,0,0,0,0,0,0,0,0,0,0,0.283089071231631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00955619991896777,0,0,-0.0136322081654969,0,0,0,0,0,0,-0.0114272613759276,0,0,0,-0.0546776197661143,0,0
X000858.SZ,0.0868667743578609,0,0,0,0,0,0.325378012090021,0,0,0.0415185917820204,0,0,0,0,0,0,0.00545706996282148,0.27438740572097,0,0,0.00859495465847239,0,0,0,0,0,0,0,0,0,0.14709087808267,0,0,0,0,0,0,0,0,0,0.0103675773403948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.160882752767335,0,0,0,0,0,0,0,0.166887687988673,0,0,0,0.454771055986767,0,-0.0623182720106147,0,0,0,0,0,0,0,0,0.00790090658039237,0,0,0,0,0,-0.025449555996984,0,0,0,0,0,0.0569218010313536,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106564191601794,0,0,0,0,0,0,0,0.0577252114027382,0.478900575998236,0,0,0,0.0940210980223203,0,0,0,0,0,0,0,-0.00118909807709852,-0.0237911138655377,0,0,0,0,0.0146217279779193,0.0610113185677158,0,0,0,0,0,0,0,0,0,0,0,-0.0913364200750259,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.186778883879048,0,0,0,0,0,0.00454876937267176,0,0.0859139914956994,0,0,0,0,3.46944695195361e-18,0.157944820666926,-3.46944695195361e-18,0,0,0,0.13991831079321,0,0,0,0,0,0,0,0.0331155272010012,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.015241159901578,0,0,0,0,-0.0393130069255444,0,0
X600690.SH,0,0,0,0.0661456562333796,0,0,0.0920786586331487,0.259365283662277,0,0,0,1.73472347597681e-18,0,0,0,0.105729166961011,0,0,0,0,0,0,0,0,0,0.00318544129575293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227167753832454,0,0.0702631104258246,0,0,0,0,0,0,0,0,0,0,0.0342046346871919,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.0313546238408865,0,0.550063245579905,0,0,0,0,0,0,0,0.165490639545093,0.062521802947004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303224642715017,0,0
X000651.SZ,0,0,0,0.0101594973374247,0,0.340356472984903,0,0,0,0.0180837053825776,0.0553882406179654,0,0,0,0,0,0,0.147217900695104,0,0,-3.46944695195361e-18,0,0,0.0240096599987825,-0.0542625173415457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176121924031825,0,0,0,-0.025211241662216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0918365305214603,0,0,0.318157370422367,0,0,0,0,0,0,0,0.0394105800191074,0,0,0,0,0,0,0.343225684061502,0,0,0,0,0,0.0243834881351987,0,0,0,0,0,0,0,0,0,0.0896744482091505,0.086769083977526,-0.0368161508382497,0,0,0,0,0,0.0616681572325247,0,0,0,0,0.0103198206989211,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323327941199668,0,0,0,0,0.0524269469821262,0,0,0.158551050890913,-0.0282981881112092,0,0,0,0,0,0,0,-0.060476307831238,-0.176968374456485,0,0.263615632559504,0,0,0,0,0,-0.0826816345915458,0,0,0,0,0,0,0.295862322714926,0,0,0.162924638468818,0,0,0,0.071831340415431,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326588412344635,0.460367268708096,0,0,0.0475219200552536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142786465061888,0,0,0,-0.0762174117763952,0,0,0,0.0462860892768904,0,0,-0.057719932260066,0,0
X000568.SZ,0,0.116945240670038,0,0,0,0,0.366155244782139,0,0,0,0,0,0,0,0,0,0,0.118851301222195,0,0.080286956322251,0.0628061461987534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163722877625548,0,0,0,0,0,0.520694680820231,0,0,0.142782829595227,0,0,0,0,0,0,0,0,0,0.0522799087920492,0.0367427997396584,0,0,0,0,0,0,0,0,0,0,0.0146306640302732,0,0,0,0,0,-0.151720001811927,0.0419878558813187,0,0,0,-0.0453096937387464,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0848565216279788,0,0,0,0,0,0,0,0.0413509583323201,0,0.32556359526282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249478000131306,0,0,0,0,0,0,0,0.115386260500017,0,0,-0.0305924581293486,0,0,0,0,-2.16840434497101e-19,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0151182525787191,0,0,0.214809228124134,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.107675535194324,0,0,0,0,0,0.105506975140102,0.194655421615888,0,0.133791552392995,0.0606848575988433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289883127477047,0,0
X600031.SH,0,0,0,0,0,0,0.136189276588458,0,0,0,0,0,0.0512091990754607,0,0,0,0,0,0,0,0.145029300098438,0,0,0,0,0,0,0,0,0,0.138800824775226,0,0,0,0,0,0,0,0,0,0.0134581807670089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234753105245498,0,0
X000625.SZ,0,0.231877861186159,0,0,0,0,0,0,0,0.0218752739133994,0,0,0.0949478603729494,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0391682488362135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857476795458637,0,0.110936803609169,0.0676063851707229,0,0,-0.0530233496390444,0,0,0,0,0.0167358740458911,0,0
X002304.SZ,0,0.579076512028477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110251210176061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214552153455673,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.00904593321944053,0,0.198455736002236,0,0,0,0,0.231986681291553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119134362215635,0,0,0.0119049128558719,0,0,0,0,0,0,0.0224628843290169,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0112682058176616,0,0
X000596.SZ,0,0,0,0,0,0,0.488113579998628,0,0,0,0,0.215993961912421,0.112035045821879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0320154097148952,0,0,0,0,0,0.42041532752922,0,0,0,0,0,0,0,0,0,0.0432711194979688,0,0,0,0,0,0,0,0,0,0,0.0119169160223991,0,0.0558740379900642,0,0,0,0,0,0,0,0,0,0,0,0,0.271321352758904,0.268388693826248,0,0,0,0,0,0,-0.0118554890267811,0,0
X002241.SZ,0,0,0,0.145810070831254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167279247397058,0,0,0,0,0,0,0,0,0.0431810884671318,0,0,0,0,0,0,0,0,0,0,0.305533499751483,0,0,0.119526640314839,0,0,0,0,0.0971370940250369,0,0,0,0,0,0,0,0,0,0,0.0358215077875379,0,0
X000100.SZ,0,0.140498053467751,0,0,0,0,0,0,0,0,0,0,0.0954117821751324,0,0,0,0,0,0,0,0.113450415328367,0,0,0,0,0,0,0,0,0,0,0,0,0.0307825396903996,0,0,0,0,0,0.174907721798599,0.0652870268210416,0,0,0,0,0,0,0,0.0543094876860922,0,0,-0.0619507421397969,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.204365603694751,0,0,0,0,0,0,0,0.0521261248512462,0,0,0,0,0,0,0,0,0,0,0,0.185210912816035,0.0551031788450083,0,0,0,0,0,0,0,0,0,0,0.131434354860624,0,0,0,0.0880463953825225,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.335816941126501,0,0,0,0,0,-0.193992050676705,0,0,0,0,0,-0.0774137408616046,0,0,0,0.00985845806171054,0,0,-0.089401007888303,0,0,0,0,0.118139114358607,0.126366207985135,0,0,0,0,0,0,0,0.159181838816755,0,0,0.276683312886043,0,0,0,0,0,0,0,0,0,0,0.0922067231518085,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.12286338381931,0,0,0,0,0,0,0,0,0,0,0,0.0929932047810734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124980446457405,0.0272968581990712,0,0,0,0.283617562061789,0,0,0.138813408674661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823423036816348,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.024936638416193,0,0,0.282048440244309,0,0,0,0,0,0,0,0,0.107642858105496,0,0,0.0952313971674431,0,0,0.00379591800290013,0,0,0,0,0,0.0652895353044242,0.268686790621678,0,0,0,0,0,0,0,0,0.0805635673770145,0,0.0450627363582518,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.179205168666495,0,0,0,0.0424504951212084,0,0.14759286553782,0,0,0,0,0,0,0,0,0,0.0548885015341035,0,0,0,0,0,0,0,0,0.0632362446532771,0.0848819952250001,0,0,0,0,0,0,0,0.118783660437266,0,0,0.0146545260066724,0,0,0.272468319653278,0,0,-0.0507891462011221,0,0,0,0,0.0391998103986577,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271104227410692,0,0,0.2142212190814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763351705437458,0,0,0,0,-0.0212871483329712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
