,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X000338.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002049.SZ,X002236.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X002463.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X000921.SZ,X600183.SH,X000800.SZ,X601799.SH,X600066.SH,X002180.SZ,X002007.SZ,X600460.SH,X002223.SZ,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179299157841649,0,0,0,0,0,0,0,0,0,0,0.0874622374046417,0,0,0,0.176545385464756,0,0,0,-0.0376811665713474,0,0.0713547477020928,0,0,0,0,0,0.11764910014529,0,0,0,0,0.1520267909737,0,0,0,0,0.00612324974180772,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171306659630504,0,0,0,0,0,0.0813029387761274,0,0,0,0,0.0955391893339554,0,0,0,0,0,0,0,0,0,0,0.122075213678974,-0.0347161029275721,0,0,0,0,0,0,0,0,0,0,-0.0355630340004821,0.0277981315354808,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308474052388015,0,0,0,0,0,0,0,0,0,0,0,0.269746164520377,0.0437379543167232,0.167843097007649,0,0,0,0,0,0,0,0,0,0,0.0571368858554526,0,0,0,0,0,0,0,0,0,0,-0.00766109410656654,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15855606903344,0,0,0,0,0,0,0,0,0,0,0,0.0455490942478655,0.0257464130470407,0,0,0.263353451969826,0,0,0.0059993183530665,0,0,0,0,0,0,0,0,0.0666175983630959,0,0.11369040961517,0,0,0.0767578485257666,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684789898326801,0,0,0,0.0218933148355123,0,0,0,0,0,0.0206827147210092,0,0,0.469293680929322,0.00289878727819946,0,0,0,0,0,0,0.0873003508517513,0,0,0,0,0,0,0.120323129474689,0,0,0,0,0,0,0,-0.0155501444749115,0.0129791732791508,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.101864974283903,0,0,0,0,-0.0842879129085631,0.254143152870469,0,0,0,0,0,0,0,0,0.347931854735696,0,0.331550140062767,0,0,0,0,0.0915684419727268,0,0.0304242364647033,0,0,0,0,0.217106400708396,0,0,0,0,0,0,0.204790111528106,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.236747228165895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890790980271214,0,0,0,0.0106084311375249,0,0.0266076804473153,0,0,0,0,0,0.06911527467498,0,0,0,0,0,0,0,0,0,0,-0.0308439465128913,-0.00287105777232745,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651301702418725,0,0,0,0,0.0422429931322143,0,0,0,0,0,0,0.0834173342741036,0,0,0,0.178092580372837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00556527423547658,-0.0282471211824275,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0125932914442141,0,0.047767277181185,0,0,0,0,0,0.0291061688786309,0.104172183224943,0,0,0,0,0,0,0,0,0,0,0,0.0834534439064311,0.0753471965982176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996508000271108,0,0,0,0,0,-0.038397328864144,0,0,0.0155807981635536,0.00447275205287984,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540893205138202,0,0,0,0,0.248305982433969,0,0,0,0,0,0,0,0,0,0,0,0.0746668932431806,0,0,0,0,0.200104313770568,0,0,0.164529745523856,0,0,0.0874977708382814,0,-0.0383262333790645,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.179012636082771,0.253035692421189,0,0,0,0,0,0,0,0,0,0,0,0.15635888547226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135968041785953,0,0.010344372562098,0,0,0,0,0,0,0,-0.0648993961618278,0,0,0.114746107818113,0,0,0,0,0,-0.0454377933548663,0.040524389298463,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.227106284172071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836417166029395,0,0,0,0,0,0.129983235567724,0.651017373032993,0,0,0,0,0,0,0,0,0.153394223860096,0,-0.0697117107256175,0,0,0,0,-0.198061492305577,0,0,0,0.0106863521676893,0.318010379460915,0,0,-0.0305748970530317,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171889731665057,0,0.108483980424222,0.24195247386814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137761935281043,0,0,0.1434201039099,0,-0.0192687157660148,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.0556603144966531,0,0,0,0,0,0,0.0806442472844495,0,0,0,0,0,0,0,0,0,0,0.146490267258233,0,0.0883037245945823,0,0.115118604393611,0,0.1006448866951,0,0,0,0,0,0,0.0343394039206833,0,0.0080332996473774,0,0,0.126345714500022,0,0.134497033919825,0,0.0441376084388375,0,0,0.00415521490892666,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0915080332917953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320465816116172,0,0,0,0,0,0,-0.121436598455003,0,-0.0645852458891063,0,0,0,0,0,0.029792356337326,0,-0.109682981729172,0.103797196031447,0,0,0,0,0,0,-0.0450913643168895,-0.0324622153179913,0.0323862931266917,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12705799738978,0,0,0,0,0,0,0.0350057300135154,0,0.0611856812182743,0.0410186887591789,0,0.00146594176588277,0,0,0,0.0590998298057248,0,0,0,0,0,0,0,0.0154385846885388,0,-0.0301462868433985,0.0371915511471899,0.148251367153091,0,0,0,0,0,0,0,-0.00470030514438966,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.332967678057414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494073747959308,0.293809139179516,0,0,-0.125819550099053,0,0,0,0,0,0.208228427777156,0,0,0,0,0,0,0,0,-0.0264676425153288,-0.00157966111760335,0.0956947077056926,0,0,0.119140894637753,0,0,0,0,0.0115566129225855,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0584696006571287,0,0,0.163908493906474,0,0,0,0,0,0,0.150573627669612,0,0,0,0,0,0.0293433165162141,0,0,0,0.0382263391662147,0.083425287791109,0,-5.42101086242752e-20,0.0796239421371505,0,0,0.133102271080208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238705151040814,0,0.00984496957880547,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139499340500066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43311094056499,0,0,0,0,0,0.0388712250869223,0,0,0,0,0,0
X601799.SH,0.0486723104416585,0,0,0,0,0,0,0.0487792268877296,0.0715278065761422,-0.0434568319268053,0,0.0288475810613496,0.0664908461093491,0,0,0.00858662717364406,0,0,0,0,0,0,0,0.16879223657371,0,0.0112849738246819,0,0.0799263245029877,0,0,0,0,0,0,0,0,-0.163338497477551,0,0,0,0,0,0,0.0485148932510217,0,0,0,0,0,1.73472347597681e-18,0,-0.00126219471747191,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141366201532495,0,0.119511954708107,0,0,0.0490532619754101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217652519434916,0.0625401840572644,0,0,0,0,0,0,-0.0994863179544794,0,0,0.128619958959881,0,0,0,0,-0.0366689437469815,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382879825945933,0,0,0,0,0.312648695449164,0,0,0.037906970135159,0,0,0,0,0,0.145204802109165,0.125149401398345,0,0,0.0521116707680557,0,0,0,0,0,0,0,0,0,0.0582939226925738,0,0.00836314947048658,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.167332177100808,0,0,0,0,0,0,0,0,0,0,0.0177717727358034,0.0919046394106877,0,0,0,0.150977896554485,0,0,0.0120454647694963,0,0,0.0525338778525678,0,0,0.0254318226558233,0,0,0,0.00858280192283744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248747452879677,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603329135266277,0.228577107224266,0,0.147150638812259,0,0.125541181177599,0,0.129265429163205,0,0,0,0,0,0,0,0.142671770605776,0.150263048907511,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-1.73472347597681e-18,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.010532651610166,0,0,0.0246445692219878,0,0,0,0.0123887431541106,0,0,0.0281570215966161,0,0,0,0.0152362828934532,0,0,0,0,0,0,0,0,0,0,0,0,0.0107158233533194,0,0,0,0.0160535284505982,0,0,0.156385839718776,0.138805326923523,0,0,0,0,0,0,0,0,0,0,-0.0209772830216993,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.0377422785987119,0,0,0,0,0,0,0.119396283447019,0,0,0,0,0,0.575461090317182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483234780754297,0,0,0,0,0.0293189617275657,0,0,0,0,0.0128453311833212,-0.0106004602094233,0.048327156136206,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.102752642395106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192074058383654,0.487642134010406,0,0,0,0,0.0872785799970791,0,0,0,0,0,0,0,0,0,0,0,0.00542324913755187,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0426977862929307,0,-0.0625406032366008,0,0,0,0,0,0,0,0,0.307173941058813,0,0,0,0,0,0,0,0,0,0,-0.03100674502238,-0.0780457544432001,0,0,0,0,-0.0123888241572133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392850688492957,-0.104722123306568,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269008609229681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816200193511981,0,1.01781721227113,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.512080705332437,0,0,-0.78173630444069,0,0.486620956267766,0,0,0,0,0,0,0,0,-0.223362058359251,0,0,0,0,0,0,0,0,0,0.666182791928607,0,0,0,0,0,0,0,0,-0.382880201932985,0,0,0,0,-0.100885021733001,1.00920299338159,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.08903018089922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143634964129722,0,-0.203638567156985,0,-0.0605639055196482,0,0,0,0,0,0.0394115818509581,0,0,0,0,-0.157283993200746,0,0,0,-0.000134172302755022,-0.0282744375103756,0,0.40939015151615,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137977128459936,0,0,0,0,0,0,0,0,0.0568798565210475,0,0,0,0,0,0,-0.083181653380413,0,-0.00167297485290562,0.100874348071067,0,0,0,0,0,0,0.0126726954035198,-0.0289854816434062,0,0,0.113634418672829,0,0,-0.013481108178048,0,0.0111410472102832,0,0.184821930940008,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270417779916542,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275527380914546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000626846888471612,0.00137815146529137,-0.000396790318298793,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423537026402908,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00240731276255741,0,0,0,0,0,0,0,-0.0040963037492198,0,0,0,0,0,0,0,0,0,0,0,0,0.00146161837860458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166773290895226,0.00240278739276106,0.000778887722661653,0,0,0,0,0,0
