,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600584.SH,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X600522.SH,X002028.SZ,X002236.SZ,X600741.SH,X002049.SZ,X600418.SH,X601877.SH,X600487.SH,X000921.SZ,X000800.SZ,X002180.SZ,X000661.SZ,X002223.SZ,X601799.SH,X002156.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.100891595926069,0,0,0,0,0,0.206489776991062,0,0.163915317341506,0,0,0,0,0,0,0,0.0609729272698884,0,0.113138290302887,0,0,0,0,0,0,0,0,-0.0770207843189172,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0690313408527102,0,0,0,0,0,-0.00343909276470919,-0.0345624502915545,0,0.0306613028534387,0,0,0,-0.0153430269386484,0,0,0,0,0,0,0
X000858.SZ,0.248688361688084,0,0,0,0.0389337829826052,0,0,0,0,0.289514944851036,0,0,0,0,0,0,0,0,0.0659442473909859,0.0467608302356857,0,0.00132940043978487,0,0,0,0,0,0,0,0,0.0118968110932163,0,0,0,0,0,0.0606335589679404,0,0,0,0,0,0,0,0.0260369028341485,0,0,0.016678429997917,0.00954953711771481,0.0117688903916262,0,-0.0096287252199423,0,0,0,0,0.0290154129732668,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808311702005024,0,0.249858451954167,0,0.0731492012573727,0,0,0.155110429214479,0,0,0.000113280533773597,0,0.0550059185377818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782430515573791,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0604792083799213,0,0,0,0,0,0.00958671823358894,0,-0.170136748820545,0,8.67361737988404e-19,0,0,0,0,0,0.0224428416270134,0,0,0,0,0,0,0,0,0,0.0157835248717969,0.0281392721060285,0,0,0,0,0,0.0439970810619556,0,0,0,-0.00648255922150002,0,0,0,0,0,0,0.156907766378543,0,0,0,0.0063125909762065,-0.155664836924519,0,0,0.062270441467537,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216103502357748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212767816099128,0,0,0,0,0,0,-0.0558198918098036,0,0,0.0367777516907703,0,0
X600690.SH,0,-0.162092844201507,0,0,0,0,0,0,0,-0.0566794445778553,0,0,-0.0590266594856253,0.14087187745856,0,0,0,0.0794527646382768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327817132527792,0,0,0,0,0,0,0,0,0,0,0,-0.122662984114843,0,0,0.0547325186778711,0,0
X003816.SZ,0,0,0,0,0,-0.0356691809472051,0,-0.0908638293215908,0,0,0,-0.117807566444769,0,0,0,0,0,0,0,0,0,0,0,0,-0.162696469260792,0,-1.0842021724855e-19,0,0,0,0,-0.0130620750698477,0.0595653701999507,0,0,0,0,0,-0.0175992202757043,0,0,0,0,-0.0642966354918357,0,0,0.10697586139288,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0200033555890067,0,0
X600809.SH,0,0,0.0339372405879847,0,0,0,0,0,0,0,0,0,-0.0442867148929945,0,-0.0186755302415254,-0.0911345673324616,0,0,0,0.280974941954245,0,0,0,0,0,0,0,0,0,0,0,0,0.0203858568935973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143230009043024,0,0,0,0.00567734984609114,0,0
X000651.SZ,0,0,0,0,0,0.0497362395697294,0.0496954410284523,0,0,0,0,0,-0.0235910489470616,0,0.0793408698116033,0,0,0,0,0,0,0,0,0,0,0,0.0046261796629583,0,-0.0400901865603854,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.17389360087772,0,0,0,0,0,0,0,0,0,0.00686996895863148,0.0255039358897091,0,0,0,0,0,0
X000568.SZ,0,0.816103316949785,0,0,0,0,0,0,0,0,0.0663920695843657,0,0,0,0,0,0,0,0,0.104487146778348,0,0,0,0,0,0,0,0,0,0,0,0,0.0565992913079491,0,0,0,0,0,0,0,-0.0706789565953709,0,0,-0.0533475392837784,0,0,0,0,0,0.0728134879728731,0,0,-0.0662813057856702,4.33680868994202e-19,0,0,-0.00729121319126928,0,0
X002371.SZ,0,0,0,0,0.0488137086124837,0,0,0,0,0,0,0,-0.158530726475153,0,0,0,0,0,0,0,0,0,0,0.0598395860713272,0.0273030631648286,0,0,0.28104463699044,0,0,0,0,0,0.0664488627072998,0,0,-0.113687130234505,0.0800142739214354,0.128808433815958,0,0,-0.0557395518179061,0,0,0,0,0,0,-0.054967129349119,0,0,0,0.0620377560918039,0,0,0,0,0,0
X600104.SH,0,0,0.0283730747033532,0,0,0,0,0,0,0,0,0,0.128798893777423,0,0,0,0,0,0,0,0,0.0603593551916763,0,0,0,0,0,0,0,0,-0.0245895737286845,-0.0343021250716037,0,0,0,0,0,0,0,0,0,0,0,0.0377352562009477,0,0,0,0,0.0472391671857945,0,-0.0266833814088204,-0.0422810685895637,0,0,0,0,0.0279018363025032,0,0
X000625.SZ,0,0,0.0596660954523726,0,0,-0.0681765219462194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272010990308084,0,0,0,0,0,0,0.119432251443226,0,0,0.00839068945984332,0,0,0,0,0,0.373311733401903,0,0,0,0,0,0,0,0,0,0,0.113204596495136,0,0.0591297090007697,0,0,0,0,-0.00744429285702992,0,0
X000725.SZ,0,0,0,0,-0.0534499187619706,0.0435778894363911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576213270466121,0,0,0.00606158216409146,0,0,-0.108971168245077,0,0,0.113394015843861,0,0,0,0,0,0,0,0,0,0,0,0,0.18445747710465,0,0,0.0580106050910062,0,0,0,0,-0.0197891237289777,0.0215146385284579,0,0,0,-0.0326998548521474,0,0
X600031.SH,0,0,0,0,0.106413640579852,0.0911636077457627,0,0,0,-0.0158915768718895,0,0,0,0,0,0,0,0.188864598040526,0,0,0,0.288539439023354,0,0,-0.0176106446638326,0,0.142112890523327,0,0,0,-0.0406710413050169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125597601913074,0,0,-0.0699253480803669,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793101001349956,0,0,0,0,0.119290502101704,0,0,0,0,0,0,0,0.216178887830531,0,0,0,0,0,0,0.0569898751895045,0.0163294387092287,0,0,0,0,0,0.107347718150159,0,0.010737357534606,0.0657185562392166,0,0,0,0.00574695886370771,0.0480192388847319,-0.0198495041349353,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.358498637552141,0,0,0,0,0,0,0,0,0,0,0,0,0.339149758546666,0,0,0,0,0,0,0.0609895831094109,0.0445828082366447,0,0,0,0,0,0,0,0,0,-0.125726708297507,0,0.0579784615256658,0,0,0,0,0,0.28904775409212,0,0.0163428694053886,0.0575441181608655,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,-0.149702347289423,0,0,0,0,0.346796321734571,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0409204340337785,0.0723744074132009,0,0.00837459160746339,0,0.418435451767906,0,-0.0442018594225385,0,0.183231359278787,0,0,-0.0692464617524187,0,0.0658914240480396,0,0,0,0,0,-0.104876981241043,-0.00414456805133524,-0.149864905960467,0,0,0,0,0
X002304.SZ,0,0.0619346328320935,0,0.0372530820703738,0.110195566324002,0,-0.0122357804860988,0,0,0.0784755707225636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392317778179361,0,0,-0.153397483521289,0,0,0.446405378520196,0,0,0,0,0.0443365298439663,0,0,0,0,0,0.0505981855390786,0.0276230193280722,0,0,0.0203847310123656,0.0226101391295461,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.0311884539068608,0,0,0.379855864695208,0,0.254479466941161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345196012255197,0.021619391983983,0,0,0.18580171752854,0,0,0,0,0.0071195263820167,0.1253983568501,0,0,0,0.00573874120449661,0,0,0,0,0.0286360065234624,0,0
X300014.SZ,0,0,0.15407847565877,0,0.327023220599273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108027712505183,0,0,0,0,-0.0599278801616941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223595047386253,0,-0.10415099706459,0,0,0,0,0,-0.0950748258368603,0,0.0918603266338852,0.281520581648228,0,0,-0.0364947536542203,0,0,0,-0.011575334430938,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0268820614556123,0.271445930212418,0.142613922649414,0,0,0,0,0,0.063547772431207,0,0,0,0.103033272717714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138035684843705,0,-0.461049064203075,0,0.0779424442150007,0,0,0,-0.0462122200165303,0,0
X002241.SZ,0,0,0.264306961649773,0,0,0,0,0,0,0,0,0,0,0,0,0.073396061199018,0,0,0,0,0.126886199060789,0,0,0,0,0,0,0,0,0,0.141495160473931,0,0,0,0,0,0,0,0.0651534288095024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263603490420555,0,0,0.0307983766264376,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260193115893728,0,0,0,0,0.0841209306304737,0,0,0,0,0,0,0,0,0,0,-0.119711488441635,0,0,0,0,0,0,-0.00564884757650983,0,0,0,0,0,0.387743843453433,0,0,-8.67361737988404e-19,0.055830856657744,-0.011067608731323,-0.0412209091859211,0,0,0,-0.107473211760806,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240138003351974,0,0,0,0,0,0.145122729924066,0,0,0,0,0,0,0,0,0.0934886101368483,0.287480743035327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212181527324079,0.0255084221196204,0.0200000863725826,0,0.0279108955923805,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0374569869494821,0,0,0,0,0,0,0,0,0,0,0.172042932864294,0,0,0.0366581883896955,0,0,0.0332029353835998,0,0,0,0.123373680308301,0,0,0,-0.0644949990284315,0,0.154990925025164,0.0488325989115025,0,0,0,0,0.345867587655668,0,0,0,0,0,0,0,0,0,0.0709991829093777,0,0.0124216945073762,0,0,0,0,-0.0385271446101437,0,0
X000157.SZ,0,0,0,0,-0.0378781960920624,0,0.0490637376696336,0,0,0,-0.0349880361888485,0,0,0,0.272867649343855,0,0,0.259549803483588,0,0,0,0,0,0,0.0775899088461009,0,0,-0.0263893785992766,0,0,0.0706251909675186,0,0,0,0,0,0,0,0,0.0147302641309451,0,0.20602385322971,0,-0.0320969984313371,0.115552275464162,0.0518264001743463,0,0,0,-0.0469526627670304,0,0,0,0,0,0,-0.0371462988677924,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177804127068861,0,0,0.116911492983254,0,0,0,0,0,0,0,0,0,0.0981736698997977,0,0,0,0,0.144402449099598,0,0.190863912981918,0,0,0.161063776676455,0,0,0,0,0,0,0.192959691880731,0,0.0541914614442231,0,0.028103761155183,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.0492471126686967,0,0,0,0,0,0,0.109751838282291,0,0,0,0,0,0,0,0,0,0,0,-0.0160825714399789,0,0,0,0,0,0.0732046646809419,0,0,0,0,0,0,0.174410867485888,0,0,0,0,0,0.0562822560141836,0.037647290573618,0,0,-4.33680868994202e-19,0.11377999212055,0,0,0,0,0,0,0,0.0645980197734454,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0904027644524717,0,0,0.0605453528273134,0,0,0,0.0199249810756666,0,0,0,0,0,0,0.0145072769500803,0,0,0,0,0,0,0,0,0,0,0,0.185420214772828,0,0.255897512284172,0,0,0,0,0,0,0,0,0,0,0.0199281238299759,0,0,0,0,0,0,0,0.0116769291899644,0,0
X000977.SZ,0,0,0,0,-0.0936048626382404,0,0,0,0,0,0,0,0,0.202585887800936,0,0.177434754401975,0,0,0,0,0,0,0.0777182868195968,0,0.424408524465674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170132905139365,0,0,0,0,0,0,0,-0.00741254437115516,0,0
