,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000550.SZ,X000559.SZ,X002475.SZ,X600118.SH,X000050.SZ,X600066.SH,X000568.SZ,X002294.SZ,X600839.SH,X600271.SH,X002456.SZ,X002129.SZ,X000623.SZ,X300003.SZ,X002007.SZ,X000400.SZ,X000869.SZ,X300124.SZ,X600867.SH,X000800.SZ,X600177.SH,X600435.SH,X002292.SZ,X002038.SZ,X002465.SZ,X002049.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0.247374266957008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841666110278996,0,0,0,0,0,0,0.241479103923549,0,0,0.0407702976135791,0,0,0.00825123900680539,0,0,0,0,0.0110696955547103,0,0,0,0.177946984623373,0,0,-0.0122212936981687,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641072477001571,0,0,0,0,0,0,0,0,0,0.0448049851486127,0.0800803343235259,0,0,0.0988412184676231,-0.0762571166347582,0.211657047424158,0,0,0.0329389031899104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031832775455226,0,0,0,0,0,0
X000550.SZ,0.0335925379095836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008462054323084,0,0,0,0,0,0,0,0,0,0,0,0,0.0389225559028344,0,0.222567650303048,0,0,0.237169231297399,0,0,0.0583446006695804,0,0,-0.0114150979325196,0.0125305544469569,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0.225060341660043,0,0,0,0,0,0,0,0,0,0,0,0.0445617905149682,0,0,0,0,0,0,0,0.0188194507479069,0.0111076387955188,0,0,0,0,0,0,0.27500193526786,0,0,0,0,0,0,0,0,0,0,0,0.286571094686202,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235037072871744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593009657212093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110668947975635,0,0,0,0.067517023936686,0,0.00475269142538061,0.0169882195446985,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.153807564190438,0,0,0,0,0,0,0,0,0.00183693301890688,0,0,0,0,0,0,0,0,0,0,0.148205719126572,0,0,0,0,0,0,0,0.102237066993641,0,0,0,0.0552187344313326,0,0,0.231783382622095,0,0.0595734030952233,0,0.0122246059218965,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.306976824747509,0,0,0,0,-0.14903497175655,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.496196293100353,0,0,0,0,0,0.274942660446677,0,0,0,0,0,0,0,0,0.354298933031546,0,0,-0.0115799115692162,0,0,0,0,0,0,0,0,-0.0364061438797903,0,0,0,0,0,0,0
X600066.SH,0.14607576849412,0,0,0,0,0,0,0,0,0.023730626784693,0,0,0.104421912836625,0.0305077120200272,0,0,0,0,0,0.153319563143859,0,0.0259093670989157,0,0,8.67361737988404e-19,-0.0726155606957635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428622500727645,0.100703468132457,0,0,-0.020666828642298,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.592205319441765,0.061699500493601,0,0,0.123811281082237,0,0,0,0,0,0,0.0334262554358045,0,0.0586867324906583,0,0,0,0,0,0,0,0.0311287761145054,0.0211650856606272,0,0,0,0,0,0,-0.0238489236274448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115057338487217,0.0132441851788013,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.14407766001177,0,0,0,0,0.0735676177395496,0,0.0300548284602916,0,0,0,0,0,0,0,0.0294320159852535,0,0,0,0,0,0,0.0888219989415802,0,0,0,0,0,0,0,0,0,0,0.222353688084517,0,0,0,0.0203709975034883,0,0.0144467979378631,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116880343349011,0,0,0,0,0,-0.0424913830564644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219599367378572,0.254759722642165,0,0,0,0,0,0,-0.0663642302458386,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.08812112033509,0,0,0,0.0867442151314239,0,0,0,0,0.00824841076065275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592827842517154,0,0,0.120605232712961,0,0,0,0,0,0,0,0.168444683581637,0.126188844443243,0.0462055239538821,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187013825720856,0,0.0124235583050261,0.00927391775722968,0,0,0,0,0,0,-8.67361737988404e-19,0.262691086768794,0,0,0,0,0,0,0,0,0,0,0,0.00821293291129167,0,0,0.0846027866612731,0,0.0442492700232056,0,-0.0135372279207177,0.0330576537168191,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0681071882540402,0,0,0,0,0,0,0,0,0.186603935387982,0,0,0,0,0,0.0676776232001466,0,0,0,0,0,0,0,0,0,0.0913383467129532,0,0,0,0,0,0,0,0,0,0.122863149627109,0,0,0,-0.00528664513171136,0.00407074038111576,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0.040134199099189,0,0,0,0,0.0653757074832649,0,0,0,0,0.00783952267774249,0,0,0,0,0,0,0,0,0,0,0,0,0.0358948946492081,0,0.0581148122304299,0,0,0,0,0,0.180222696182253,0,0,0,0,0,0,0,0,0.00797093771449305,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155957640735033,0,0,0,0,0.384190327472824,0,0.0625399903825672,0,0,0,0.0962704213644965,0,0,0.0690323528264576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242517105145098,-0.0531588582728127,0,0,0,-0.172727401207993,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0111282640470437,0,0,0,0,0.0918253290918747,0,0,0,0,1.0842021724855e-19,0,0.192214587152016,0,0,0,0,0.091002212434321,0,0,0,0,0,0,0,0.243578951813261,0,0,0,0,0,0,0.0156771842835746,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0166824902194924,0,0,0,0,0,0,0
X000400.SZ,0.0420253537891955,0,0,0,0,0,0,0.0976261814001185,0,0,0,0,0.0949087747875025,0,0,0,0,0,0,0,0,0.0609952431551937,0,0,0,0,0,0,0,0,0,0,0.00368633773985923,0,0.040261854333203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960964540371145,0,0,-0.00230216349179677,0.00639454248442182,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0.0435872431461931,0.198479500064254,0,0,0,0,0,0.0623539082822502,0,0,0,0,0,0,0.126131306583948,0,0.0287479006928329,0,0,0,0,0,0.0932602065123697,0,0,0,0,0.0584102006052653,0.0470379323776396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535018187099871,0,0,-0.00283656828095946,-0.00239057329541884,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.151918505766742,0,0,0,0,0,0,0,0,0.0678292480989067,0,0.0956706685553348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796857629442062,0,0,0.2881748640218,0,0,0,0.0106283625809037,0,0,0,0,0,0
X600867.SH,0,0,0.0424670779672239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263292387265185,0.0324666323907239,0,0,0.131387297373129,0,0,0.011036661332817,0,0,0,0,0.0637907609785874,0,0,0,0.102709730556541,0,0,0.0196332471210587,0,0,-0.0707839022993097,0,0,0,0,0.125399722751359,0,0,0,0.0079310127660699,0.00132258162666024,0,0,0,0,0,0
X000800.SZ,0.0123341968725631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431000630979464,0,0.118106064437862,0,0,0,-0.00740466984263929,0,0,0,-0.0710669296810722,0,0,0,0.048919466904985,0,0.0252579393881771,0,0,0,0,0,0,0,0,0,0.234295564179179,0,0,0,0,-0.0164186110602312,0,0,0,0,0,0
X600177.SH,0,0,0,0.0278305329000785,0,0,0,0,0,0,0,0,0,0,0,0,0.0102354190717221,0,0.0845908881034722,0,0.210378305030701,0.0234695541007704,0.0955390613561243,0,0,0,0.0272004855676249,0,0,0,0,-0.0492235758957629,0,0,0,0.0700971479865202,0,0,0,0,0,0.0858453648970796,0,0,0,0,0,0,0,0,0,0.00781943500415049,0.00968656663106988,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0.0799080652975807,0,0,0,0,0.21436123470126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145889925542271,0.119653692558413,0,0,0,0,0,0,0,0,0.347622105701691,0,0,0.0621763345232938,0,0,0,0,0,0.103555496835693,0,0,0,0,0,0,-0.0879714359301933,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0148405995322983,0,0,0,0,0,0,0.0341073314565678,0,0.0864784877071556,0.074312868683021,0,0,0,0,0,0,0,0,0.133014945855751,0,0.137732241747993,0,0,0,0,0,0,0,0,0,0,0.124647122606175,0,0,0,0.275150774152902,0,0,0.0284429791174394,-0.0905715234816241,0,0,0,0,0,0
X002038.SZ,0.0448467105405983,0,0,0,0,0,-4.33680868994202e-19,0.0549689704233832,0,0,0,0,0,0,0,0,0,0,0,0.0572318698788674,0,0,0,0,0.0350972234235325,0,0.00228271190632828,-0.0469893648667469,0,0,0,0,0,0,0,0,0,0.0397514742313709,0,0.154748544874963,0,0,0,0,0,0,0,0,0,0,0,0.0153378096601783,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431044880608533,0,0.0750085284565973,0,0,0,0,0,0.0176867632307365,0.286724419748332,0.216820697700928,0,0,0.118451568884198,0,0,0.0773585017261967,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0233312447326152,0,0,0,0.04654084027691,0,0
X002049.SZ,0,0,0,0,0,0,0,0.360635548489365,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.120628674539732,0.0979411601450649,0,0,0,0,0,0,0.0858638134734818,0,0,0,0,0.0517052486626594,0,0,0,0.12338968414897,0,0.0180348426948555,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207877027323661,0.240955038915376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102000432376516,0,0,0,-0.0427042939351172,0,0,0,-0.135034576951601,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0422014279722441,0.0289395126469195,0,0,0,0,0,0,0,0,0.0522958776685568,0,0,-0.00518473195145538,0,0,0,0,0,-0.0312737827633681,0,0,-0.0279365530468032,0,0,0,-0.0237256034818398,0,0,0,0,0,0,0.0483297600114157,0,0,0,0,0,0,0.0145540104569545,-0.0311866667808854,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18506849261307,0,0,0,-3.82135301341816,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.49454785622301,0.161143167469113,0,0,0,0.220604783330414,0.0393655526526525,0,-0.392534225091324,0,-0.188662290839024,0,0,0,0,0,0.120680648648341,0,0,0,0,0,0,0,0,0,0,0,0.656679192129754,0,0,0,0,0,0,0,0,0,0,0,0.581121132989829,0,0,0,0,0.386995663561073,0,0
RealEstate_excess,0,0,0,-0.0615344509576119,0,0,0.0224970937133217,0,-0.238439228753747,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697256544794621,0,0,0,0,0,-0.0546705442312938,0,0,0,0,-0.054375023895755,0,0,0,0,-0.0026770324413454,0,0,0,0,0,0,0,-0.119128242942352,0,0.0550320273829591,-0.0638395707674609,0,0.0875305776842434,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0543679215155158,0,0,0,0,0,-0.0169854395544496,0,0,0,0,0,0,-0.00222022217463441,0,0,0,0,0,0,-0.00166835840661534,0,0,0,0,0,-0.0778194241081397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382052422917524,0,0,0.0114090045527175,0.177629183669871,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000284037360943929,0,0,0,0,0,0,0,0,0,0,0,0,0.000221615209317917,0,0,0,0,0,0,0,0,0,0,0.000377230179753275,0.000777693130911168,0,0,0,0,-0.000966482639802004,0,0,0,0.000134217516052805,0,0,0,0,0,0,0.000796377753665443,0,0,0,-0.00129507218953684,-0.000518182078912744,0,0,0,0.00163212931966453,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668291975806206,0,0,0,0,0,0,0,0,0,0,-0.0040087276827847,0,0,-0.0991800983280415,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00179239304016664,0,-0.000414937420331336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135918225228505,0,0,0,0,0,0.00339321626760508,0,0,0,0,0,0,0,0,0,0,0,0,0.000748676735094653,0,0,0,-0.0145064438745827,0,0,-0.00277525595184521,-0.0059902240673776,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661051898298202,-0.00271257054791572,0,0,0,-0.0867630175075822,0,0
