,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X002236.SZ,X000100.SZ,X000625.SZ,X600487.SH,X600498.SH,X300003.SZ,X600809.SH,X000661.SZ,X002008.SZ,X002007.SZ,X300142.SZ,X002179.SZ,X000596.SZ,X000157.SZ,X600089.SH,X002180.SZ,X600066.SH,X600177.SH,X600566.SH,X600867.SH,X600522.SH,X600372.SH,X002506.SZ,X300146.SZ,X002456.SZ,X002241.SZ,X600118.SH,X600183.SH,X600776.SH,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.503094403000212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137528945210115,0,0,0,0.04056740065238,0,0,0.0233942384159686,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354649863101513,0.0261921251331852,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0721732493434954,0,0.114568914638084,0,0,0,0.0834928925059808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734465431878285,0.119325212688381,0,0,0.0203981064803197,0,0,0,0,0,0,0,0,0.127695797685852,-0.113234019118012,0,0,0,0,0,0,0,0,0,0.100763641497312,0,0,-0.00192518310636649,-0.0442951628657823,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519528151979733,0,0,0,0.706060669713763,0,0,0,0,0,0,0,0,-0.009162413784609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068430975638859,0,0,0,0,0,0,-0.0771053159533946,-0.0112588904732826,0,0,0,0,0,0,0
X000651.SZ,0.0342163652928959,0,0,0,0,0,0.194221115942427,0,0,0,0.0586614931311515,0,0,0.0535331368690552,0,0,0,0,0,0,0,0,0.0199359814888784,0,0,0,0,0,0,0.0282709179950304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858115455126659,0,0,0,-0.00639118838392852,0,0,0,0,0.0244988858965834,0,0
X600276.SH,0,0,0.138467531600086,0,0,0,0.024805990736663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448608215381267,0,0,0,0,0.052243689320233,0,0,0,0,0,0,0,0.0120902578982389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141832182889595,0.0248899841087003,0,0,0,0,0,0
X000858.SZ,0.331792354880959,0,0,0,0,0,0.250135435464726,0,0,0,0,0,0,0,0.0770644616793273,0,0,0,0,0,0,0,0,0,0,0.0843358146685682,0,0,0.00566248189676505,0,0,0,0,0,0,0,0,0,-0.00789761564133454,0,0,0,0,0,0,0,0,0.00752392025775357,0,0,0,0,0.00594010055859099,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111281501212184,0,0,0,0,0,0,0,0,0,0.130569378336837,0.342784694195782,0,0,0,0,0,0.354867119022096,0,0,0,0,0,0,0,0,0,0,0.113576396601878,0,0,0,0,0,0,0,0,-0.0147735941759862,0.0336829108985828,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0968194083991703,0.215573198193563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297445923048265,0,0,0,0,0,0,0.0587270071847266,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.000535118586149579,0.200409643410638,0,0,-0.00696446494452098,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.153940406211215,0,0,0,0,0,0,0,0,0,0.0622277048967584,0,0.10024060452846,0.0652063047244083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02596241820446,0,0,0.0168950245813107,0,0,0,0,0,0,0,0,0,0,0,0.0173558871896528,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756615408256843,0.0628595289825383,0,0,0,0,0.205464204960236,0.312560624008986,0,0,0.111585329482688,0,0,0.0238390215609387,0,0,0,0,0,0,0,0,0,0.13864953652248,0,0,0,0.0179506150073905,0,0,0,0,0,0,0,0.0235832569937477,-0.0156462229571947,0,0,0,0.116056405838103,0,0
X600031.SH,0,0,0,0,0,0,0.0835874197512917,0,0,0,0,0,0,0,0,0,0,0,0,0.144263761769548,0,0,0,0,0,0,0,0,0.0515316540446605,0.0300693674520057,0,0.0157647189767787,0.00589168132447197,0,0,0,0,0.149075200217431,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00822050184344156,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0417294970008562,0,0,0,0.0528845875820646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108331238399314,0.0323520573596331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327390485399664,0,0,0,0,0,0.124554053889483,0,-0.0041937494735487,0.00859108430928424,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112077743259632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193574906833495,0.485997701066254,0,0,0,0.133976360527662,0,0,0.144199398923681,0.00556380702446788,-0.0209162926827171,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374403895196932,0,0,0,0,0,0.348245659570312,0,0,0,0,0,0,0.0410422185233082,0,0,0,0,0,0,0,0,0,0,0.190932385366306,0,0,0.0158063726026436,0,0,0,0.026250793164444,0,0
X000568.SZ,0.0767443221333824,0,0,0,0.0392816822097162,0,0.202185937776966,0.0108386871207337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302801828354843,0,0,0,0,0,0.060319485069051,0,0,0,0,0,0,0.0677928251368741,0,0,0,0.104234531836584,0,0,0,0,0,0,0,0,-0.0074183325429169,0.0357120567494359,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.000792667913195714,0,0,0,0,0,0,0,0,0,0,0,0,0.00435989938325009,0,0,0,0,0,0,0.0655418013713736,0,0,0,0,0.117543117620965,0,0,0.0144756278633033,0.13674147571062,0,0,0,0,0.171497484926537,0,0,0,0,0,0.140697576709407,0,0.0152079090090892,0,0,0,0,0,0,0
