,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X000625.SZ,X600741.SH,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X300124.SZ,X000100.SZ,X601877.SH,X600809.SH,X300003.SZ,X600487.SH,X300136.SZ,X002085.SZ,X002008.SZ,X600089.SH,X002508.SZ,X600271.SH,X600177.SH,X000157.SZ,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X300115.SZ,X600372.SH,X600699.SH,X000559.SZ,X000981.SZ,X600566.SH,X600498.SH,X002074.SZ,X002179.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0496249822216123,0,0.390721955411129,0,0,0.0770861500685618,0,0,0,0,0.0648434289986879,0.0651852173197291,0,0,0,0.176995263875144,0,0,0,0,0,0,0,0,-0.0321973174344147,0,0,0.00995866673904486,0.0179206553760905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14033131471485,0,0,0,0,0,0.017611382406818,-0.0132212271127681,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.439998450930776,0,0,0,0.0275316245788469,0,0.0264448413735416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122902494681102,0.0451995386736848,0,0,0,0,0,0,0,0,0,0,0,0.0628799303619851,0,0,0,0,0,0,0,0,0,0,0,0,-0.000350954311381702,0,0,0,0,0,0
X002236.SZ,0,0,0.267101657405461,0,0,0,0,0,0.0350597462137588,0,0.0347608408357799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144891381613276,0,0.0732292016720115,0,0,0,0,0,0,0,0,0.0795533633815814,0,0,0,0,0.215332867157393,0,0,0,0,0,-0.00071233162315367,0.00535762668783422,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.177831988127883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182622267965328,0,0.281406527086782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956296472844911,-0.0529824129261241,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0223504915177938,0,0,0,0.164891833194443,0.133964902324925,0,1.73472347597681e-18,0,0,0,0,0.148292327490166,0,0.223931779457998,0,0,0,0,0,0,0,0,0,0,0.000843891723290982,0,0,0,0,0,0,0.0961242755213477,0,0,0,0,0,0,-0.0975565309921852,0,0,0,0,0,0,0,0.00510024316482288,-0.0147394706745783,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0482895349767639,0,0,0,0.00884442598236678,0,0,0,0.09855280530611,0,0,0,0,0.118379827025866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153682685146485,0,0.0340630945356749,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600741.SH,0,0.46691320284271,0.0782569345554287,0,0,0,0,0,0,0.259698430973064,0,0,-4.33680868994202e-19,0,0,0,0,-0.101778947714053,0,0,0,0,0,0,0.117394653643001,0,0,0.0738639051343171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228650573174615,0.0121117331008128,0,0,0,0,0,0
X600031.SH,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0149488330987451,0,0,0.138860313227208,0,0,0,0,0.234771810692689,0,0,0,0,0,0,0,0,0,0,0.0941074378864807,0,0.0628016279040884,0,0,0.276133636829615,0,0,0,0,0,0.0112341011214505,0,0,0,0,0,-0.0362012759991719,0.0123729135137633,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.168972977537914,0,0.169811652188602,0,0,0,0,0,0,0,0,0,0,0,0.173594412469338,0,0,0.032378631204101,0,0,0,0,0,0,0,0,0,0.106142807636833,0,0,0,0,0,0,0,0,0,0,0,-0.00833708301026113,0.0363078667297618,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0276084638514465,0,0,0,0.0232462740476276,0,0,0,0,0.302577402015061,0,0,0,0,0,0,0,0,0,0,0,0.0860820299976815,0,0,0,0.100752560039005,0,0,0,-0.0152430804892165,0,0,0,-3.46944695195361e-18,0.180970296774685,0,0,0,0,0.045759532515778,0,0,0,-0.00931758669285294,0.0204280810051706,0,0,0,0,0,0
X600066.SH,0,0.118098570206586,0,0,0,0,0,0,-0.148930983003922,0,0,0,0,0,0,0,0,0,0,0,0,0.0784396545223997,0,0,0.0742646775217369,0,0,0,0,0,0,-0.0685084553315292,0,0,0,0,0,0,-0.157927373051091,0,0,-0.00879086810612394,0,0,0,0.130175229318268,0,0,0,0,0,-0.000865226165400507,0.0123667663734806,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.160877655987135,0,0,0,0,0.192069815287167,0.0583152027176526,0,0,0,0.0928342865478895,-0.0482825697547145,0,0,0,0,0.0830562224143934,0,0,0,0,0,0,0,0,0,0,0,0,0.0144934996025069,0,0,0,0,0,0,0,0.249724701942775,0,-0.0304938278716926,0,0.0630260563973187,0,-0.00834816965464657,-0.00629142473601389,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,-0.0252237137007837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240402733594772,0,0,0.0649104847452946,0,0,0.0809982154450872,0,0,0,0,-0.0425704378646555,0.045256134580319,0,-0.0404730148601794,0,0,0,0,0,0,0,0,0,-0.0166078443495168,-0.00116917707348315,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.178069181219513,0,0,0,0.00549991997866698,0,0.0236342036861477,0,0,0,0,0,0,0,0,0,0,0,0.160320210715852,0,0,0,0,0,0,0,0,0,0,0.0619872426448258,0,0,0,0,0.0782481876061822,0,0,0,0,0.0409359939847812,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,1.73472347597681e-18,0,0,0,0.0975800792238923,0,0,0,0,0,0,0.335286808091538,-0.0254041370544065,0,0,0,0.340495176837326,0,0,0,0,0,0,0,0,0.0504282442947504,0,-0.047011529327526,-0.0663211912792107,0,0.302308725248259,0,0,0.0377097702404011,0,0,0,0,0,0.043159880612249,0,-0.0996521243548361,0,0,0,0,0,0,0,0,0,0.00619076359817675,-0.0140175999649173,0,0,0,0.417646615090939,0,0
X300003.SZ,0,0,0,0,0.2142376286743,0,0,0,0,0,0,0,0.0120706618358829,0,0.0265218365503861,0,0.200747648418373,0,0.196753642719436,0,0,0,0,0,0,0,0,0,0,-0.132419220306883,0.25056423939139,0.0775393481025328,0,0,0,0,0,0.0588716715575619,0,0,0,0,0,0,0,0,0,0,0,0,-0.157809963204373,-0.018816412232377,0.0391678526109405,-0.0493713022074373,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0893778390927728,0,0,0,0,0,0,0,0,0,0,0,0.262664781984314,0,0,0,0,0,0,0.129919996592387,0,0,0,0.0703652779474694,0,0,0,0.011137648491694,0,0,0,0,0,0,0,0,0.176241400753259,0,0,0,0.0749539922991041,0,0,0,0,-0.00740158379103397,0.00811462655063296,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0676415964810883,0,0.466230992244259,0,0,0.0848030765813864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125348216564324,-0.0828399417907372,0,0,0,0.181304812134462,0,0.0539383624510852,0,0,0,0,0.0545843845950601,0,0,0,0,0,0
X002085.SZ,0,0,0.0788759584685336,0,0,0,0.0223359404469864,0,0,-0.112596322262629,0,0.230259838501759,0,0,0.298483771576727,0,0,0,-0.0684227490338051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231846729331594,0,0,0,0.40054543223046,0,0,0,-0.116304698066043,-0.194486612671926,0,0,-0.0117393281761592,0,-0.220509312233915,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.104069478620275,0,0,0,0.125261033435961,0.323867807146716,0.051960388631081,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031273617444113,0,0,0,0,0,0,0,0,0,0,0,0.0326274021249262,0,0,0,0,0,0,0,0,0,0,-0.0144099396894852,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0316351434462928,0,0,0,-0.0548181314138702,0,0,0,0.0562263931195922,0,0,0,0,0,0,0,0,0.210431954694647,0,0,0,0,0,0,0,0,0,0,0,0,0.0876325471868074,0,0.125258436869483,0,0,0,0,0,0,0,0,0,-0.0155869370776224,0.0367154130367782,0,0,0,0,0,0
X002508.SZ,0,0,0.264281115564949,0.319987041399838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547451700157005,-0.0659105100507231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127083938578934,-0.0201915193455498,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,-0.152250205009822,0,0,0.115574110338984,0,0,0,0,0,0,0,0,0,0,0.0452132591996516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131625025468189,0,0,0,0,0.0218233186701961,0,0,0.299376548176022,0,-0.0132104207341899,0.0188804629953816,0,0,0,0,0,0
X600177.SH,0,0,0,0.0421132600736483,0,0,0,0,0.0175110460861119,0,0,0.0149262388032371,0,0,0,0,0,0,0.0643459964918625,0.0241979849448104,0,0,0,0,0,0,0.130179715824453,0,0,0,0,0,0,0,0,0,0,0,0,0.179478879189554,0,0,0,0,0,0,0,0,0,0,0,0.00576158359669362,-0.0237151223376557,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.087046858765661,0,0,0,-0.0506240331515842,0.258395522231324,0,0,0,0,0,0,0,0,0.0118311491154696,0,0,0,0.0725654671421202,0,0,0,0,0,0,0,0,0.0960896095350245,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160059275947907,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161617346374827,0,0.246244278664656,0,0,0,0,0,0,0,0,0,0,0.167514154719589,0,0.0227817118324761,0,0,0,0,0,0,0.0514203563238985,0.0717927679664564,0,0,0,-0.00578822867774485,0.0415571969671768,0,0,0,0,0,0
X002294.SZ,0,0,-0.0488578714854938,0.262618447767465,0,0,0,0,0.136165914978192,0,0,0,0.112237713504067,0,0,0,0,0,0,-0.131802161932315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642909332301072,0.0249361645470001,0,0,0,0,0,0.0520260932118157,0,0,0,0,-0.0082202415386784,0.0291491144260408,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0325713681623891,0.0455578714771829,0,0,0,0,0,0,0,0,0,0.141689299563135,-0.0641862058484407,0,0,0,0,0,0,0,0,0,0,0.288482434236671,0,0,0,0.0800360188917271,0,0.201810584621545,0,0,0,0,0.0397257572614087,0,0,0,0,-0.00361603936907898,0.0183785668346324,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,-0.0652916665187936,0,0.119370198213565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163606306046031,0,0,0,0.197254257756107,0,0,0,0,0.0204766266823469,0,0.0591596117286187,0,0,0,0,0,0,0,0,0,0,0,-0.00864709387676765,0.0275975204288527,0,0,0,0.0249427517340233,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421604841218304,0.0539002257876764,0,0,0,0,0,0,0,0,0,0,0.0338288280756513,0,0,0,0,0,0,0,0,0,0,0.0543079055571569,0.933257597764405,0,0,0,0,0,0.156738591988133,0,0,-0.0141819588459389,0.0418199634484584,0,0,0,0.123369567690856,0,0
X300115.SZ,0,0,0,0,0,0,-0.101007272856334,0.0890606616358525,0,0,0,0,0.0794261588558061,0,0,0,-0.0978699811823069,0,0.187946025561777,0,0,0,0,0,0,0,0,0.100671361132824,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0999024046208228,0,0,0.108685528023634,0,0,0,0,0.028705025641616,0,0,0,-0.0203272703852133,0.0275388406142026,0,0,0,0,0,0
X600372.SH,0,0,-0.0170781232223078,0,0,0,0,0,0,-0.2521365011687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180234826691976,0,0,0,0,0,0,0,0,0,0,0.919347341614862,0,0,0,0,0,0,0,0,0.06755694875619,0,0,0.00603111274689156,0,0.0131897690818655,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178343056225275,0,0,0,0,0,0,0.0161715880984987,0,0,0,0,-0.0391873251024162,0,0.225727971674893,0,0,0,0,0.0955362332141885,0,0,0,0,0,0,0,0.282273254951329,0.141636891682573,0,0,0,0,0,0,0,0,0,0,0,0.0119008873340223,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,-0.0955351759350363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209294616921852,0,0.0944720151300534,0,0,0,0,0,0,0,0,0,0,0,0,0.0664453263365838,0,0.0363968400339479,0,0,0,0,0,0.0713607676094168,0,0,0,-0.0119242563556651,0.0105030636023648,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0.119485214803096,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0231038541651989,0,0,0,0,0,0,-4.33680868994202e-19,0.0416973367400125,0,0,0,0,-0.00205787815539751,0.23649352098321,0,0,0,-0.0659260858111888,-0.138752282778418,0,0,0,0,0,0,0,-0.0643306163397225,0.113366760409972,0,0,0,0.0115795150970934,0.0194429793280751,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,-0.0371941421238296,0,0.378666455636288,0,0.0791797479781867,0,0,0,0,0,0.0259981184495988,-0.0418332333446009,0,0,0,0,0,0,0,0.0205596208735633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193018594118442,0.12834429137013,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.111565179029561,0,0.223626897448214,0,0,0,-0.0705581560098391,0,0,0,0,0.0584701435156894,0,0,0,0,0,0,0,0,0.238220959888282,0,0,0,0,0,0.0619574379001749,0,0,0,0,0,0,0.00574215816367573,0,0,0,0,0,0,0,0,0,0,0,0.00299413968426529,-0.0105013077279711,0,0,0,0,0,0
X002074.SZ,0,0,-0.0341189696147244,0,0,0,0,0,0,0.0348265677017246,0,0.00700823557652721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231069410337223,0,0.147276910579417,0,0,0,0,0,0,0,0,0,0.151655502392757,0.128189652218795,0,0,0,0,0,0.0885510845872886,0,0,0,0,-0.0222825412387249,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0078806641814375,0,0,0,0.128664761620438,-0.0314078303616062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111411347301799,0,0,0,0,0,0,0,0,0,0,0.135865895971239,0,0,0,0,0,0,0,0.0366973264778873,0,0,0,-0.0108283674823302,0.0367526984668625,0,0,0,0,0,0
X002007.SZ,0,0,0.0829579857747323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164371434314357,0,0,-0.0968052534681654,0,0,0.189740776850322,0,0,0.0696453054793861,0,0,0,0,0,0.192833294809333,0,0.0735589807682287,0,0,0,0,-0.20771375479367,0,0,0.00519513410666373,0.00586635834726264,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.069035071582427,0,0,0.00730036679068487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372022372033562,0,0,0,-0.129579876485439,0,0,0,0,0,0,0,0,0,0,-0.0750618600926623,0,0,0,0,0,0,0,0.169724168511106,0,0,0,-0.014938916093974,-0.0160355713249411,0.00539358733552899,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,1.04574066123951,0,0.0991953922309086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39980995979799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.695817351032157,0,0,0,0,-0.186289591348037,0,0,0,0,2.21348476116327,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.389339488532501,0,0,0,0.171261285558271,-0.507879448450438,0,0,0,0,0.740383921630392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128694120673462,0,0,0,0,0,0,0,0,0.104002958834183,0,0,0,0,-2.50894158288932,0,0
RealEstate_excess,0,0,0.166367093796802,0.0326246856547652,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373507661785884,-0.123458778163308,0,0,0,0,0,0,0,0,0,-0.196350082872944,0,0,0,0,0,0,0,0,0,0.122878758465363,-0.170708886756264,0,0.0683388713283675,0,0,0,0.0509523122893317,0,0,0.12043205874313,0,0,-0.0274475094042058,0.0424776013901333,0,0,0,0.0497456707855797,0,0
MKreturn,0,0,0,0,0,0,0,0.0213285915247955,0.00364940872950775,0.000783146316312397,0,0,0.0392108898447909,0,-0.0938190130912925,0,0,0,-0.0225487245788021,0,0,0,0,0,0,0,0,-0.00564781005979057,-0.0350065861192409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359363494029388,0.0222154599662454,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00016990184216147,0,0,0,0,0.000358684199281802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239927413952198,0,0,0,0,0,0,0,0.00100844342108286,0,0,0,-0.000963920841556604,0.000795588339224345,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0811483033300363,0,0,0,0.00414755795838078,0,0,0,0,0,0,0,0,0,0.0584259685950591,0,0,0,0.0995113817098678,0,0,-0.00501212173446993,0,0,0,0,0,0,0,0.103434895204954,0.0908042412023,0,0,0,0,0,0,0,0,-0.0715303031032323,0,-0.0062909525702315,-0.03026793448132,0,0,0,0,1.58041728331228,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179290715145696,0,0,0,0,0.00351457468778599,0,0,0,0,0.00570595918203727,0.00267056146681386,0.0096531223966985,0,0,0.274999405251332,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114082469787512,0,0.00277248716086981,0,0,0,0,0,0,-0.00505317122277856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329766481483819,0.00914644394743187,0,0,0,0,0,0
