,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X600183.SH,X000596.SZ,X000661.SZ,X002236.SZ,X601877.SH,X002241.SZ,X300003.SZ,X600703.SH,X002007.SZ,X000157.SZ,X002463.SZ,X000100.SZ,X002179.SZ,X300142.SZ,X600271.SH,X300014.SZ,X000625.SZ,X300124.SZ,X600867.SH,X000066.SZ,X002049.SZ,X002008.SZ,X000977.SZ,X300136.SZ,X002129.SZ,X300146.SZ,X002371.SZ,X600498.SH,X600177.SH,X600066.SH,X002506.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.133096443449093,0,0,0.097726610429189,0,0,0,0,0,0,0,0,0,0,0,0.030055327977914,0,0,0,0,0,0,0,0,0.0206925249576303,0,0,0,0,0,0,0,0,0,0,0,0,0.0336255479068662,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195777812123394,0.0364669162196671,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0627264190857946,0.357044660938099,0,0,0,0,0,0,0,0.268120739787254,0,0,0,0,0,0,0,0,0,0,-0.028907019281603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039998020269211,0,0.0541114298713493,0,0,0,0,0,0,0,-0.000345795782219883,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0654267875072735,0,0,0,0,0.0374369367302039,0,0.0580546798162609,0,0,0,0.0991595119336778,0.112166985112237,0,0.0615006777804084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869993735594911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281410570023338,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0.186942818420008,0.128606093796657,0,0,0.0888384107134201,0,0,0.0481136726495508,0,-0.000825710236191947,0,0.0660078301720644,0,0,0,0,0,0,0,-0.0170456106206454,0,0,0,0,0,0,0,0.0996765313847992,-0.0555272773933376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084043030748781,-0.0183016760636432,0.00880409325624724,0,0,0,-8.67361737988404e-19,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.172022929173574,0,0,0,0,0,0,0,0,0,0.0468502029709622,0.275098401458157,0,0.231702806032869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371076051653644,0,0,0,0.0452003115343114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358399177658466,0.13640799358332,0,-0.017724247407919,0,0,0,0.0513161660309549,0,0,0,0,0.0529097880395703,0,0,0,0,0,0,0.0253111673257237,0,0,0,0,0,0.00476943386843225,0,0,0,0,0,0,0,0,0,0,0,-0.011668263014524,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.1633323005374,0,0.0341253594598181,0,0,0.0853187739828983,0,0.358141665780881,0,0,0,0,0,0,0.109785415163852,0,0,0.0503813149320515,0,0,0,0.0466542510698767,0,0,0,0,0,0,0,0,0,0,0,0,0.0548058440780818,-0.046373394696462,0,0.00276234529317188,0,0,-0.0805942517012291,0,0,0,0,0,0,0,0,0,-0.00735284313735954,0.0424086269940875,0,0,0,0,0,0
X000568.SZ,0,0.607628706821128,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0018540018499067,0,0,0.118605607431701,0,0,0.0646025173189561,0,0,0,-0.0522786895822009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154243960339169,0.0224121318021049,0,0,0,0.0152190520510711,0,0
X002475.SZ,0,0.226533617559979,0,0,0.0791148870516107,0,0,0,0,0,0,0,0.0356382303752258,0,0,0.13551801889901,0,0,0,0.0419433332139119,0.27393555913734,0,0,0,0,0,0,0,0.0106504819443662,0,0,0,0,0,0,0,0,0,0.0815569043182953,0,0.105706135945542,0.023506174288392,0,0.100250731036895,0,0,0,0,0,0,0,0.0164746868335226,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0430816314366875,0,0,0,0,0,0,0,0,0,0,0.00212782261974185,0,0.0424696743008254,0,0,0,0,0,0.0488515402518206,0,0,0,0,0,0,0,0,0,0,0,0.0950960338094108,0,0,0,0,0,0,0,0.361162089127891,0,0,-0.0282681443129746,0.0634938519638325,0,0,0,0,0,0
