,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X000338.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X000977.SZ,X002049.SZ,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X002129.SZ,X002463.SZ,X000661.SZ,X600584.SH,X002028.SZ,X600522.SH,X601877.SH,X000921.SZ,X601799.SH,X600183.SH,X600066.SH,X000800.SZ,X002156.SZ,X002007.SZ,X002223.SZ,X600460.SH,X002074.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.134105094127466,0,0.211188793125256,0,0.128998422256942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222284283523405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116509648416535,0,0,0,0,0,0,0,0,-0.00989677185944081,0,-0.00384998588113929,0.00815792938458081,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0317072367427105,0,0.479338379122299,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0647791242846879,0,0,0,0,0.0425999238905595,0,0,0,0,0,0,0,0,0,0,0.0606556460623281,0,0,0,0,0,0,0,0,-0.0414577368606795,-0.0458508607946656,0,0.016346009888587,0,0,0,0,0,0,-0.00588919324004587,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0394497754375318,0,0.162831625789806,0,0,0,0,0.0337591783561167,0,0.0192395389451081,0.0291993372947774,0,0,0,0,0,0,0,0,0,0.137060173506311,0,0,0,0,0,0.210845916917464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02225838633988,0,-0.00303298499437245,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.46263713544575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287994879876345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170901168368627,0,0,0,0,0,0,-0.0588417493840181,0.0451833736859218,0.0546757420693778,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194282823282862,0,0.05009219420316,0,0,0,0,0,0,0,0,0.0290218808927397,0,0,0,0,0,0.0511574038503,0,0.145989776800675,0,0,0,0,0,0,0.0695502707518647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.705059027763324,0,0.216450609648889,0,0,0,0,0,-0.0360495364818989,0,0,0,0,0,0,0,0,0,0,0.0914928568090026,0,0,-0.0525681079192446,0,0,0,0,0,0,0,0,0.0515882873187149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108760412469608,0,0,0,0,0,0
X600690.SH,0,0,0,0.169480895538803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158614331951179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467088938315236,0,0,0,0,0,0,0.0679086314548287,0,-0.00593318249086531,0,0,0,0,0,0,0,0,0,0,0.00960123384497683,0,0,0,0,0,0
X000651.SZ,0,0,0,0.07941777133958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847744839779239,-0.114801394721333,0.0593934372042908,0,0,0,0,0,0,0,0,0,0,0,0.0795387232065134,0,-0.0586122340115551,0,0,0,0,0,0.182581910541815,0.0504244787446139,0,0,0,0,0,0,0,0,0,0,0,-0.0142090202163598,0.0196238716032652,0,0,0,0,0
X002475.SZ,0,0,0,0,0.279595966695286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102068359238449,0,0,0,0,-0.0700049718846051,0.0419366284803231,0,0.43521080743514,0,0,0,-0.0103574690456437,0,0,0,0,0,0,0,0,0,0,0.0912933243494275,0,0,0,0,0,0,-0.0224112945579899,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362619589736871,0,0.0768221308638011,0,0,0,-0.1375230514004,0,0.166392133121548,0,-0.221787924180825,0,0,0,0,0.0848954195307115,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0079059843255253,0.0902545658418906,-0.0358477631116698,-3.46944695195361e-18,0,0,0,0,0,0
X300124.SZ,0,0,0,2.16840434497101e-19,0,0,0,0,0.0760730599993714,0.100531543820743,0,0,0.115400184073798,0,0,0,0,0,0,0,0,0,0,0.0309904524835299,0,0,0,0,0,0.047425081412867,0,0,0,0.140370506658886,0,0,0,0,0,0,0.0503552294725127,-1.73472347597681e-18,0,0,0,0,0,0,-0.0272446987277267,0,0,0,0.0202373957003601,0,0,0,0,0,0
X600104.SH,0,0,0,0.01872389545022,0,0,0.0285046582260682,0,0,0,0.123851590299004,0,0.0253383416819624,0,0,0,0.0845508233965727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963808717220193,0,0,0,0,0,0,0.0216056421179277,0.0211668699609066,-0.0361058364972246,0.0551856463981879,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386128992993782,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195482632020446,0,0.173000106106019,-0.13374048123308,0,0,0,0,0,0,0,0.202719441174245,0,0,0,0,0,0,0,0,0,0,0.00322657882601307,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0909257318666139,0,0,0,0,0,0,0,0,0.00129266882246183,0,0,0,0,0,0,0,0.39744803263922,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426532380670121,0,0,0.00308606038603368,0,0,0,0,0,0
X002304.SZ,0,0.143497741545935,0.117113364109729,-3.46944695195361e-18,0,0.258682709399083,0,0,0,0,0.0500555469907707,0,0,0,0,0,0,0,0.0245630614298217,0,0,0.131593675471437,0,0,0.0181751528293136,0,0,0.00860771114170336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334534976764389,0,0,0,0,0,0,0,0,-0.00670375752212529,0.00118204530062659,0,0,0,0,0,0
