,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X600276.SH,X003816.SZ,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X600089.SH,X002241.SZ,X000157.SZ,X600584.SH,X600703.SH,X600372.SH,X600066.SH,X000977.SZ,X600522.SH,X600741.SH,X002236.SZ,X002028.SZ,X600183.SH,X002049.SZ,X000921.SZ,X601877.SH,X002180.SZ,X600487.SH,X600418.SH,X002223.SZ,X000661.SZ,X000800.SZ,X002129.SZ,X000400.SZ,X002156.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0.0639091076774292,0,0,0,0.0259060585959695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951476844619377,-0.013647852660408,0.0588630044883341,0,0,0,0.301919207567438,0,0,0,0,0.0289637827038964,-0.142626273699987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645877141000366,0,0,0,0.0684849582807493,0,0,0,0,0,0
X600104.SH,0,0,0.0802144696293056,0,0,0,0,0,0,0,0,0,0.0105826603479162,0,0.07511021156332,0,0,0,0,0,0.0874554013695486,0,0,0,0,0.0198141421119763,0,0,0,0,0,-0.0478698892059717,0,0,0,0,-0.0277378738064075,0,-0.0229650992056845,0,0,0,0.0459029191481337,-0.0204250849335545,0,0,0,0,0,0,0,-0.0582225026975171,-2.16840434497101e-19,0,0,0,0.0168106616427907,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214122174734578,0,0,0,0,0.152910616919889,0,0,0,0,0.0147784026355862,0.167537640660038,0,0,0,0,0,0,0,0,0,0,0.0220604805630901,0,0,0,-0.0462464792167257,0,0,0.0142535369042681,0,0,0.0228489864783468,0,0,0,0.044838493534134,0,0
X300124.SZ,0,0,-0.0593640260554576,0,0,0,0,0,0,0.251694503397781,0,0,0,0,0,0,0,0.287539518077975,0,0,0.0289721215310594,0,0,0,0.0707946911198957,0,0,0,0,0,-0.0456192429655289,0,0,0,0,0,0,0,0,0,0.0593435949867208,0,0,0,0,0,0,0,0,0,0,0.13520741970376,0.0216824332373917,0,0,0,0.194582454435687,0,0
X000625.SZ,0,0,0.2721319570031,0,-0.214174439010479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953468478320592,0,0,0,0,0,0,0,0.151616339951173,0,0,0,0,0,0,0,0,0,0,0,0.386900765898936,0,0,0,0.00115968643553642,0,0,0.0913763745551125,0,0,0,0,0,0,-0.0655969635709821,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277951297201308,0,0,0.0376900104691872,0,0,0,0,0,0.497911263591722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754996297023662,0,-0.0746100525022888,-0.0284620686909939,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114366244286775,0,0,0.0551769239327288,0,0,0,0,0,0,0,0.00175692933333603,0,0.0481529289162636,0,0.0778241050243418,0,0.024009569919858,0,0,0.00298377985325918,0.042193546022518,0,0,0,0,0,0
X000338.SZ,0,-0.0355238983980512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240593000831474,0,0,0,0,0,0,0,-0.0421736976285644,0,0,0,0,0,0,0.0445352832114579,0,0,0,0,0.170322145659464,0,0,0,0,-0.18978663919671,0.259569454863088,0,0,0,0,0,0.158566982983637,0,0,0,-0.0936915291547856,0,-0.0962767490833015,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,-0.102621707231954,0,0.165174685989911,0,0,0,0,0,0,0,0,0,0,0,0,0.000491941453030455,0,0,0,0,0,0,0,0,0,-0.0231556006426808,0.258102901363235,0,0,0,0,0.0416671094690065,0,0,0,0,0,0,0,0.0540953496506743,0,0,-0.0980075307595524,0,0.106337006491901,0,0,0,0,0,0,0
X000596.SZ,0,0,-0.0223179436941853,0,0,0.22047600149641,0,0,0,0.421557393241016,0,0,0,0,0,0,0,0,0,0,0,0,0.0874524493209161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623579436226046,0.148746908307664,0,0,0,0,0,0,0,0,0,0.125873529340979,0,0,0,0.0370078640686979,0,0,0,0.00744344337521262,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.460859853356466,0,-3.46944695195361e-18,0.0355916067816956,0.0988248363421235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127793241248498,0,0,0,0.00246899990124755,0,0,0,0,0,0.0160361262522711,0,-0.333670162155202,0.0601734480045084,0.00285054212098336,0,0,0,-0.0211132437351999,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.073899779553536,0,0,0,0,0,0,-0.0295012089005958,0.335948626772282,0,-0.0187903375971088,-0.0201494490025445,0,0,0,-0.0831441002384658,0,0
X300014.SZ,0,0,0.144206237365133,0,0,0,0.178601538632454,0,0,0.163399107001646,0,0,0,0,0,0,0,0,0,0.193345098136628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939002101887929,0,0,0,0,0.0260474001268144,-0.0292272140948804,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408143882950499,0,0,0,0,0,0.0379223164546754,0,0,0,0,0,0,0,0,0.16321807115412,0,0,0.0841242138962794,0.0137007018793864,0.136891419485098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975589256710123,0.00715888621199078,0.0666707354404859,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.129244264983255,0.0575750732837911,0,0,0,0.264927936624769,0,0.0507674080988436,0,0.0425108473380576,0,0,0,0,0,0,0,0.00760609412929401,0.0865473198465044,0,0,0,0,0.163280055597395,0,0,0,0,0,0,0,0,0,0,0.107843818164078,0,0,0,0,0.0972154636147138,0,0.0351364236293483,0,0,-0.048575177842911,0,0,0,0.00540607522890189,0,0
X002241.SZ,0,0,0.490290266835511,0,0,0,0,0,0,0,0,0,0.0240252356846478,0,0,0,0,0,0,0,0,0,0.0803437653322327,0,0,0,0,0,0.0643456022005983,0,0,0.0266762078592246,0,0,0,-0.0128040781881797,0,0,0,0,0,0.0167613634837603,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,-0.0269322604025632,0,0,0,-0.0441163805132376,0,0,0,0,0,0,0,0,0.224197888555681,0,0.241665710809405,0,0,0,0,0,0,0,0,0,-0.0391742403314448,0,0,0,0,0,0,0,0,0,0,0.302905004727284,0,0,0,0,0,0.0577332036164161,0,0,0,0,0,0,0,0,0,0,0,-0.00692825361001646,0,0
X600584.SH,0,0,0.114696989851288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391306439041271,0,0,0.125523126676123,0,0,0,0,0,0.103627428450321,0,0,0,0,0,0,0,0,0,0.0347598116285313,0,0,0,0,0,0,0.297836402129212,0,0,0.0403859035013243,-0.0134533446273267,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864469724304665,0,0,0,0,0,0,0,0,0,0,0,0.338085490726394,0,0,0.00452781695325478,0,0,0,0,0,0.0422839375868757,0,0.0217401609325131,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600372.SH,0,0,-0.00164293146884358,0,-0.0593658989329709,0,0,0,0,0.0422054535280039,0,0,0,0,0.0153598272602833,0,0,0,0,0,0,0.113532463034053,0,0,0,0,0,0,0,0,0,0,0,0,0.210045841233482,0,0,0.249733754969852,0,0,0.0189757693646882,0,0,0,0,0.0145656299119725,0,0.010620684416872,0,0.00156990075013442,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.112479681101121,0.0146917008673159,0,0,0,0,0,0,0,0.16084463921577,0,0,-0.0799806873751794,0,0,0,0,0,0.0129797075207895,0,-0.0457995517777696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185352292902771,0,0.25252229928877,-0.234921567016773,0.325737261452134,0,0.168980712710742,0,-0.029309046133976,0.00817920943159492,-0.084767894021301,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.209939882270008,0,0,0,0.283104879826318,0,0,0,0,0,0,0.428573540472166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198704534463219,0.0864854507676634,0,0,0,0.0360647267521858,0,0,0,0,0.0540034551584963,-0.0592671215551371,0,0,0,0,0,0
X600522.SH,0,0,0.081323954936924,0,0,0,0,0,0,0,0,0,0,0,0.0439829469842985,0,0,0.0455696001157452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123698350928944,-0.02667003344188,0.528645775290805,0,0,0,0,0,0.208033135639912,0,0,0,0,-0.0766312925031448,0,0,0,-0.0291118690462229,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327251902623461,0.0507516293026863,0,0.0262710612499919,0,0,0,0,0.044934807078797,0,0,0,0,0,-0.165719235347992,0,0.0775258256731731,0,-0.201262872354403,0,0,0.189855147796646,0,0,0,0,0,0,0.111097633143804,0,0,0,0,-0.0199188168316795,0,0,-0.00967661950194394,0,0,-0.00866485997052523,0,0,0,0,0
X002236.SZ,0,0,0.0131731335822742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242426086892306,0,0,0,0,0,0,0.0622858352852154,0,0,0,0,0,0,0,0.12186786192434,0,0,0,0,0.0748906498586862,0,0,0,0.134511820594824,0,0.06284533327173,0,0,0,0.16978594140061,0,0,0,0,0,-0.00951604223421288,0,0,0,-0.000767116849415118,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299056967658336,-0.058269981237354,0,0,0,0,0,0,0,0,0.175818589313857,0,0,0,0,-0.021440637394961,0,0,-0.0371625222599355,0,0.146534435868084,0,0,0.0189540330166638,0,0.152603105165191,-0.0841155609317981,0,0,-0.0652969392576964,0,-0.107788409533742,0,0,0.141074294530573,-0.0230587257449647,0,0,0,0,0,0,0,0.075303926101512,0,0
X600183.SH,0,0,0,0.200789083217485,0,0,0,0,0,0,0,0,0,0.0786106749308139,0,0,0,0,0,0,0,0,0,0.0458235319315885,0,0,-0.047375625396331,0.0645023614534588,0,0,0.0952418417805674,0,0,0,0.216582029412862,0.278620563767698,0,0,0,0,0,0,-0.0165909830083612,0,0,0,0,0,0,0,0,0,-0.0997823376355031,0,0,0,0.00614776753824945,0,0
X002049.SZ,0,0,0.0931471347542964,0,0,0,0,0,0,0,0.196159464871631,0,0,0,0,-0.152179914338196,0,0,0,0,0,0,0,0,0,0,0,0.0151376813664678,0.251240224148796,0,-0.0168699822464522,0.116251329344226,0,0,0,0,0,0,-0.0467650857348234,0,0,0,0,0,0,0,0,0,0.101494327451383,0.101892007007608,0,0,0.0186318643234891,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.175091731040923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43706881074425,0,-0.379160545845695,0,0,0,0,0.241686333006315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259600953180931,0,0.0837380154909348,0,0.0285373404375338,0,0,0,0,0,-0.144846003942723,-0.162757689394599,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855158304832097,0,0,0,0,0,0,0,0,0,0,0.165110096610648,0,0.0784656403119673,-0.0134138451881435,0.0742363863426061,0,0,0,0.0209653461449845,0,0,0,0,0,0,0.0584826058457176,0,0,0.11311400121615,0.00308735415488999,0,0,0,0,-0.035998804441662,0,0,0,0.0243925860374434,0,0
X002180.SZ,0,0,0.0576338099063739,0,0,0,0,0,0,0,-0.137775511183028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077056958258238,0,0,0,0,-0.0304036218950949,0.0318462010771117,0,0,0,0,0,0,0,0,0,0,0.132535355929487,0,0,0,0.0941684173726428,0.056418840030345,0.00995424206952887,0,0,-0.00102839652427054,0,0.133818423825589,0,0,0.017686833687701,0,0
X600487.SH,0,0,0,0,0,0,-0.0624138442894851,0,0,0,0,0,0,0.0370802468345167,0,0,0,0,0,0,0.0818753267763878,0,0,0,0,0.102368429581396,0,0,0,0,0,0,0.305567169452723,0,0,0,0,0,0,0.195576917351723,0,0,0,0,0,0,0,0,0,-0.0904798156027233,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487259068590833,0,0,-0.0243222204744848,0,0,0.0446694931230356,0,0,0,0,0,0,0,0,0,0,0.203041764367878,0.00327022748178321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143844120581803,0,0,0,0.0824040138214077,-0.0795618529168853,0,0.0868578285100334,-0.017061550757119,0,0,0,-0.164352057106769,0,0,0,0,0.126317733984793,0,0,0,0,0,0.146515472467381,0.0636968154598922,0,0.168855843020634,0,0,0,0,0,0,0,-0.200193175148255,0,0,0.0273448489720845,0,0,0,0.0590357677852319,0,0
X000661.SZ,0,0,-0.0748316312203033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102975349917443,0,0,0,0,0,0,0,0,0,0.0458068826034344,0,0,0,0,0,0,0.242759585141017,0.192553782591695,0,0.0254519050365872,-0.093356547611088,-0.0902050798222065,0,0.00526284383157817,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102771041819439,0,0.147032983616134,0,0,0,0,0,0,0,0,0.0757350146746066,0,0,0,0.169368841391424,0,0,0,0,0.152890652832045,0,0.0537554036048644,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.178284650431093,0,0,0,0,0,0,0,0,0,0,0.0859795593213153,0,0,0,0,0.0660337033156786,0,0,0,0,0,0,0,0,0.122841225371184,0,0,0,-0.00279772127409408,0.031985811425432,0.0264992446951062,0,0.114494302294348,0,0,0,0,0,0.0610308709939822,-0.10327944667468,0,0,0,0,0,0,0.0725232800123848,0,0
X000400.SZ,0,0,0,0,0,-0.145507111319379,0,0.236033126279885,0,-0.0520238965361217,0,0,-0.0761756307655128,0,0,0.0265644501605841,0.0354233383276916,0.0864839704020243,0,-0.0109898655643226,-0.0120581411286099,0,0,0,0,0,0,0,0,0,0,-0.0655404118018558,0.443550945760276,0,0,0,0,0,0,0,0,0.00341318436405889,0,0,0,0,-0.086797678332416,0,0,0,0.0344285785291096,0,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,-0.0278678323050427,0,-0.165990839590893,0,-0.0690400618490581,0,0,0,0,0,0,0,0,0,-0.0120848684590718,0,-0.0914487068398255,0,0,0,0,0,0.178753520720313,0,0,-0.0397993289581316,0,0,0,0,0,0,0,0,0,0,0,0.0411739079014916,0,0.0575124190887527,0,0.406412608525,-0.0680382919019327,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.558282489368372,0,0,0,0,0,0,0.0159593118812991,0,0,0,0,0,0,0,0,0.114561016686808,0,0.155864272469906,0,-0.137589488818993,0.173535717062214,0,0,0,0,0,0,0.10665228116527,0.14307351313569,0.0704869934445905,0.0389719559685401,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543680115535705,0.115891134259847,0,0,0,0.0280837543653727,0,0
Change_TY3M,0,0,0,0,-0.161106839278413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.132064987062745,0,0,0,0,-0.00327712189573701,0,0,0,0,0,0,0,-0.238220481661576,0,0.0655321495984358,0,-0.156605283288769,0,0,0,0,0,-0.0178753015049235,0,0,-0.128444713447347,0,0.0802003061233896,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156042514863225,0.00959238904321853,-0.0841168185050808,0,0,0,0,0,-0.186029223544252,0,-0.124790263782009,0,0,0,0,0,0,0,-0.0341882266589916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976769621863867,0,0.102655138456938,0,0,0,-0.0905239347423513,0,0.140228553545492,0,0,0,-0.746008126607939,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845089801484267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472734659257011,0,0,0,0,0,0,0,0,0,0,-0.115949294604448,0,0,0,0.50795430308475,0,-0.133349515900732,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0705473484247922,0,0,0,0,0,0,0,0,0,-0.0203919922401117,0,-0.178410265967414,0,0,0,0,-0.035550144204044,0.106452013191528,0,0,0,0,0,0,0,0,0,0,0,0,0.0513157667271498,0,0,0,0.0750979171454231,0,0.00651417460889326,0,0,0,0,-0.021136853740612,-0.0423004570858625,0,0,-0.0255793463794818,-0.0363023604391335,0,0,0,-0.0208096769870732,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127398983432458,-0.084945762706082,0,0,0,0,0,0,0,0,0,0,0.0697804693845994,0,0,0.0062116984492922,0,-0.00162430675967261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0733120796820161,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169659542043088,0,0,0,0,0,-0.000575904950161815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00783377847522836,0,0,0,0.00398115107794798,0,0,0,0,-0.0250770868540687,0.00780421278680281,0,0,0,0.0130565627635372,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132718193024111,0,0,-0.0576546047135703,0,0,0,0,0,0,0,0,0,0.0414694677391511,0.0158670519277021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411843482776199,0.424329683183636,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190313303526628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651456813922842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455113923800943,-0.000997369205522208,0,0,0,-0.0209799403408438,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000555882607054018,0,0,0,0,0,0,0,0,0.00876828899097609,0.00351245658443861,0.0209232149311719,0,0,0,0,0,0,0,0,0,0,0,0,-0.121228112352397,0.0306659646977607,0,0,0,0.0456477150047006,0,0
