,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600276.SH,X600690.SH,X600104.SH,X300014.SZ,X000625.SZ,X000651.SZ,X300124.SZ,X002371.SZ,X002129.SZ,X000725.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X000661.SZ,X600089.SH,X600522.SH,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X000733.SZ,X600460.SH,X600741.SH,X600884.SH,X000100.SZ,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X601799.SH,X002236.SZ,X600563.SH,X600418.SH,X002176.SZ,X002414.SZ,X000800.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723965429328966,0,0,0.00465572544929915,0,0,0.338551861985327,0,0,0,0,0.0142010986501276,0,0,0.110744176390265,0,0,0.584993710005015,0,0,0,0,0,0,0,0,0,0,0.028311097646723,0,0,-0.100012104761142,0,0,-0.102974520665252,-0.00702650580933167,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024089979776639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191124901020931,0,0,0,0.00186901478628266,0,0,0,0.147523753327047,0,0.0397565681998184,0,0,0,0,0,0.0652293907185191,0,0,0,0,0,0,0.0798132806183244,-3.46944695195361e-18,0,0,0,0.0894270670039914,0,0
X000725.SZ,0,0,0.0419451944930796,0,0,0,0.00624431692052595,0,1.73472347597681e-18,0,0,0,0.022630586510407,0,0,0,0,0,0,0,0,0.0153526972053606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355857714593322,0,0.360457990771554,0,0,0,0,0,0,0,0,0.0196191579908381,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0442242263598926,0,0,0.108373023628108,0,0,0,0,0,0,0,0.00966679354158483,0,0,0,0,0,0,0,0,0.0795520149671947,0,0.0768482852740383,0.0269387116581892,0,0,0,0,0,0,0,0,0,0.114698782143159,0,0.135907715899013,0,0,-0.0725896333217938,0,0,-0.012903688021107,0,0,0,0,0,0.00532231787927034,0,0,0,0,0.0448799365082467,0,0
X003816.SZ,0,0,0,0,0.0284873637239751,0,0,0,0.194043429155099,0,0,0,0,0,0,0,0,0.122078531085945,0,0,0,0,0,0.019421092403725,0,0,0,0,0,-0.0215194702034911,0,0,0,0,0,0,0,0,0,0,0,0.0187070330431244,0,0,0,0,0.0188231707669306,0,0,0,0,0.0175334437515352,0,0,0,0,0,0,0
X000596.SZ,0,0.560659027846471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125735847861891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340453011685287,0,0,0,0,0,0.105570194563223,0.0692259505512084,-0.0571019726673417,0,0,0,0,-0.029223721430185,0.124648627659201,0,0,0,-0.0180722945255361,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160425091646632,0,0,0,0,0.0860470441053671,0,0,0.00783004709056257,0,0,0,0,0,0,0,0,0,0.0194554115651633,0.0575219786911558,0.0668130713016563,0,0,0,0,0,0,0,0,0,0,0,0.0173690528176024,0,0.0618945835682621,0,0,0.0944760472747322,0.0799442499749635,0,0,0,0,0,0
X000063.SZ,0,0,0.0896919095651802,0,0,0,0,0.0541683180470591,0,0,0.0248805985185483,0,0,0,0,0,0,0,0,0,0.0707724077943566,0,0,0,0,0,0.0505814567920269,0,0,0.0344301168262452,0,0,0,0,0,-0.0137655338534733,0,0,0,0,0.334197120770099,0,-0.0764392380554262,0,0,0,0,0,0,0,0,0,0.028694553645439,0.0188218067769543,0,0,0.0125253745579435,0,0
X002241.SZ,0,0,0,0,0,0,0.458855865917502,0,0,0,0,0,0,0,0.0487993149480093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546986493679706,0,0,0,0,-0.0599426132822921,0,-0.0853550644412502,0,0,0,0,0,0,-0.00803392284789772,0,0,-0.0185023730084027,0,0,-0.0555394928458913,0,0,-0.0357829114665896,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0641924895738569,0,0.24157663762859,0.0590272222619617,0,0,0.114539006760701,0,0,0,0.0372128445540464,0,0,0,0,0,0,0,0,0,0,0,0.00876402389105504,0,0,0,0,0,0,0,0.209103410419604,-0.0317124712336237,0,0,0,0,0,0,-0.0741561273686254,0,0,0,0,0,0,0,0,0.00695159786297768,0,0,0,0,-0.00942643205482965,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.00190904586403039,0,0,0,0,0,0,0.119430339971928,0,0,0,0,0.0724078557215128,0,0,0,0,0,0.0253038722738736,0,0,0,0,0,0,0,0.0799215849502271,0.0205903068619482,0,0,0.0440108736934587,0,0,0,0,0.0111453053209068,0,0,0.22478166930103,0,0,0,0,0,0,0,0.0552496486330518,0,0
X002179.SZ,0,0,0,0,0.0220658572306819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139578208667048,0,0.118416376737202,-0.0660140173654253,0,0,0,0,0,0,0,0,0.161341730465578,0,0,0,0.0449248112123636,0,0,0,0,0,0,0,0.0654040316105413,0,0,0.0294660007193124,-0.165522494905415,0,-0.0526997325913053,0.0307013794834389,0.0963878426198294,0,0,0,0,0,0
X000661.SZ,0,0,0.0354537453060787,0,0.177330108117613,0,0,0.0460751130908093,0,0,0,0,0,0,0,0.0127047087181341,0,0,0,0,0,0,0,0.0119502317894508,0,0,0,0,0,0,0,0.151056385551488,-1.73472347597681e-18,0,0,0,0.13850938355138,0.0193022956714436,0.0421089940124018,0,0,0.191618147004623,0,0,0,0.0293197205912208,0,0,0,0,0,0,0,0,0,0,0.0176140342419634,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.00919369570811564,0,0.1565971535281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872802780666642,0,0,0,0.0270833151496931,0.104933281173369,0,0,0.0330952175464707,0,0,0,0,0,0,0,0,0,0.0581743314044148,0,0.183924617832741,0,0,0,0,0,0,0,0.0517605279902322,0,0
X600522.SH,0,0,0,0,-0.0959326738501109,0,0,0,0,0,0.0466989264837501,0,0,0,0,0.140629167313751,0,0,0,0,0,0,0,0,0,0,0.079250431898355,0.129291731120929,0,0.0706581790823165,0,0,0.0195380954023256,0,0,0,0.474550783023414,0,0,0,0,0,0,0,0,0.019592232930136,0.0167410912578174,0,-0.142591328358831,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108917384070039,0,0,0,0,0.146013227824465,0,0,0.0658058952803459,0,0,0,0,0.258841484271149,0,0,0,0,0,0.0143200153073335,0,0.0761632268263691,0,0,0,0,0,0,0,0.124252108136165,-0.036420953549085,0.0212107096854773,0,0,0,0,-0.0728306189912619,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0.0621693871090222,0,0,0,0.116484881689987,0,0,0,0,0,0,0,0,0,0,0,0,0.179959418924371,0,0,0,0,0.0607122708816686,0,0,0,0.049752713088911,0,0,0,0,0.0150812564010952,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0313492806255331,0,0,0,0,0.020551766849586,0,0
X300142.SZ,0,0,0,0,0,0,0,0.65082667601897,0,0,0,0,0,0,0,-0.192986396131505,0,0,0,-0.0588162361408131,-0.152583641461898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023380788013005,0,0,0.0439836902709577,0,0,0,0,0,0,-0.0573227292751803,0,0.0789808250874212,0,0,0.034269908915128,-0.00314923158127747,0,0,0,0,2.09643650492162e-05,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262791165563195,0,0,0,0,0,0.0465235324006393,0,0,0,0,0.119864805165546,0,0,0.342304280746354,0,0,0,0.240503197822488,0.0312425675510749,0,0,0,0,0,0.0340607033488919,0,0,0,0,0.125423540915745,0,0,0,0,0,0,0,0,0,0,0.0515806602340742,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691448918179624,0,0,0.0981497013715456,0,0,0,0,0.066819541990735,0,0,0,0,0.141578312141972,0,0.105567750908296,0,0,0,0,0,0,0,0,0,0,0,0,0.0407178660775058,0,0,0,0,-0.109590826359411,0,0.0169566975136756,0,0,0,0.00427320726773158,0,0
X600460.SH,0,0,0.026152909710525,0,0,0,0,0,0,0,0.0437443701170636,0,0,0,0.382862072507283,0,0,0,0,0,0,0,0,0.00871155313611123,0,0,0,0,0.0354396958572398,0,0,0,0.0564425142699272,0,0,0,0,0,0,0,0.245323663827518,0,0,0,0,0,0,0.0504002313337701,0,0,0,0,0.0283842672032026,0,0,0,0.0285530310449656,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.325518356305708,0.0538556505135084,0.0308264607120545,0,0,0,0,0,0,0,-0.123854088568821,0,0,0,0,0,0,0,0,0,0.0218873376254698,0,0,0,0,0,0,0,0,0,0,0,0,0.0322216152533567,0,0,0,0.0347327116198354,0,0.145232460146402,0,0,0,0,0,0,0,-0.00157436311125166,0,0
X600884.SH,0,0,0,0,0,0,0.0602466318647395,0,0,0,0.0711814193321529,0.0978587915399017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036031750652038,0.233889389157348,0,0,0,0.262379970785214,0,0,0,0,0.110645499234075,0,0,0,0,0,0,0.122130780517409,0,0,0,0.0570340588020582,0,0,0,0,0,0,0,0.0280029722717781,0,0
X000100.SZ,0,0,0,0,0.101723053251024,0,0.0781271250536328,0,0,0,0,0,0,0,0,0,0.39792986382831,0.0792309133503095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247965493348781,0,0,0,0,0,0,0,0,0.0643485392723167,0,0,0,0,0,0,0,0,0,0,0.0012898096874629,0,0
X600702.SH,0,0,0.0627576459244454,0,0,0,0,0,0,0,0,0,0,0,0.0454753897986099,0,0,0,0,0.0501769873711209,0,0,0,0.0263413252550483,0,0,0.0863615497198095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645949057652433,0,0,0,-0.0092435878299967,0.0518647628393937,0,0,0,0,-0.0128156645143973,0,0,0,0,0.0046768185156726,0,0
X000157.SZ,0,0,0,0,0,0,0.0265515202644676,0.0515886146770257,0,0,0.001670419892143,0,0,0,0,0,0,0.304497663264017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118973867775108,0,0.103619893976551,0,0,0,0,0,0,0,0.0256567352119654,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.118735565521754,0,0,0.0311074168738896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753059816416663,0.132795733699086,0,0,0,0,0.142590007746662,0,0,0,0,0,0.121579892536194,0,0,0,0,0,0,0,-0.0153852046906294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257155840161146,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0.00824344235675481,-0.0180212783914035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136290236138412,0,0,0,0,0,0.493993452026057,0,0,0,0,0,0,0.00698736324153932,0,0,0,0,0,-0.0173837345201239,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,-0.0725320443686406,0,0,0,0.173358641109977,0,0,0,0,0,0,0,0,0,0,-0.0497457946838966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143823773549115,0.0527149462379606,0,0,0,0,0,-0.0913244926573215,0,0,0,0,0.00288818320028454,0,0
X002236.SZ,0,0,0,0,0.385762809581902,0,0.0835855970921269,0,0.0500148614700533,0,0.0293646297912987,0,0,0,0.0236164282601216,0,0,0.032225588554565,0,0,0,0.0440040638167613,0.0372986243745654,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123070172776189,0,0.0613937937161049,0,0.0174099768326352,0,0,0.0150209227083398,0.0361598323330737,0,0,0,0,-0.0177346863081047,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293181262609329,0,0,0,-0.010661259924291,0,0.0534403938101786,0.204170144616243,0.0321562467598292,0,0,0,0,0,0,0,0,0,0,-0.0712463768386267,0.0251738264392566,0,0,0,0,0,0,0,0,-0.0362217606226282,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0.572140923216447,0,0,0.211807035881129,0,0,0,0,0.0450507627216559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199131960566451,0.406260897604457,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0706387175980568,0,0,0,0,0,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0.0158940360499908,0,0,0.0248275255768463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376513432354978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227041303653896,0,0,0,0,0.0122276376200815,0,0,0,0.0154982284901822,0,0,0,0.050791932966461,0,0
X002414.SZ,0,0,0,0,0,0,0.0227666684018782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146023476716195,0,0,0,0,0.116112118121414,0,0.0206045454054148,0,0.0570863105985205,0,0.0151396038031851,0,0,0,0,0,0.0816084849562624,0,0,0,0,0,0,0,0.0957781093673357,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.588987722139699,0.0363713386427948,0.00122012279311588,0,0,0,0,0,0,0,0,0.04853619080387,0,0,-0.071321301472771,0,0,0,0.0219378570633952,0,0,0,0,0,0,0,0.118636620566433,0,0,0,0,0,0,0,0,0,0.11573482626844,0.137250951332972,0,0,0,0,0,0,0,0,0,0.0401430814627267,0,0
X600183.SH,0,0,0,0,0,0,0.0498912966276787,0,0,0,0.0414382687109625,0,0,0,0.0437806443849486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200381278551263,0,0,0,0,0,0,0,0,0.0601733281972395,0.0842013092136225,0,0.118198174458024,0,0,0,0,0,0,0,0,0,0,-0.0175234175924687,0,0,0,0,-0.0356159976046471,0,0
Change_TY3M,0,0,0.35170974278149,0.0817593532959685,0,0,0,0,0,0,-0.0343544291422635,0,0,0,-0.0156223606866901,0,0,0,0,-0.0681042948569939,-0.196762946827041,0,0,0,0,-0.134702945258384,0,0,-0.0122596569715791,0,0,0,0,0,0,0,0,0,0.167299747986208,0,0,0,0,0,0,1.73472347597681e-18,-0.0462465004549856,0,0,0,0,-0.0328715337133327,0,0,0,0,-0.040862044158908,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0549694137874139,0,0,0,0.0955556658612316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441974476006088,0,0,0,0,0,0,0,0,-0.228102556434717,0,0,0,0,0,0,0,1.11821168399259,0,0,0,-0.77899111043255,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0475468638878086,0,0,0,0,0,0,0,0.0221086037583672,0.0943785018245826,0,0,0,0,0,0,0,0,0,0,-0.27337872597105,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237114821111482,0,0,0,0,0,0.232218196873362,0,0,0,0,0.40050952392859,0,0
RealEstate_excess,0,0,0,0.0611072453431308,0,0,0,0,0,-0.228841762692713,0,0.0577297724486776,0,0,0,0.0300605307065225,0,0,0,0,0,0,0,0.0202991556194583,0,0,0.00928271531404521,0.0149321051575742,0.00198183371359206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128311730015793,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.00261455428421525,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0375359863047314,0,0,0,0,0,-0.0404542290619917,0,0,0,0,0,0,0,-0.0280977359319608,0.0307136969838425,-0.0533395767479724,-0.0322507653282475,0,0,0,0,0,0,-0.0803528791413826,0,0,0,0,0,0,-0.0229995054605504,0,0,0,0,0,-0.0282060310865962,0,0,-0.0283233386787947,0,0,0,0,0.0411348385710899,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002715189326381,0,0,0,0,-0.000742077625490981,0,0,0,0,0,0,-0.000555886119795938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000197626685202984,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0.00296211258969389,-0.00103773414603755,0.0035803901423346,0,0,0,0.0193370818533439,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772760497184,0.193207944044545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362730379560252,0,0,0,0,0,-0.634982940445063,0.907720884184655,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00391743742108435,0,0,0,0,0,0,0,0,0,0,0.00190210015330763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462791509382947,0,0,0,0,0,0,0,0,0,0,0.0232227015979775,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125454351315903,0,0
