,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600104.SH,X300124.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X600089.SH,X600584.SH,X600839.SH,X600703.SH,X000977.SZ,X000157.SZ,X600372.SH,X002028.SZ,X000066.SZ,X002049.SZ,X600522.SH,X002236.SZ,X002456.SZ,X600066.SH,X600183.SH,X601877.SH,X002085.SZ,X600741.SH,X002129.SZ,X600460.SH,X002156.SZ,X600487.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.337288694628845,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.277931865515999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709144121596534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785827275464636,-0.0218099185316133,0,0,-0.030696506518611,0,0
X000858.SZ,0.293086545182667,0,0,0.0575251960931215,0,0,0.325584957751675,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.254376456345556,0.0134244530756558,0,0,0,0,0,0,0,0,0,0,0,0,0.0197627063660311,0,0,0,0,0,0,0.0116644367837689,0,0,0,0,0,0.00829922837568401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480709028780369,0,0,0.638626631545174,0.0770436579518099,0,0.0456978050832133,0,0,0,0,0,0,0,0,0,0.0920505126314624,0,0,0,0,0,0,0,0,0,0.0405550245855604,0,0,0,0,-0.0354889214561121,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0131027146223311,0,0,0,0.0383635159192042,0,0,0,0,0.233204290400616,0,0,0.144458126291792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137628646021391,0,0,0,0,0,0,0,0,-0.0336615330871634,-0.00460956256065395,0,0,0,0.0344029755614516,0,0
X002415.SZ,0,0,0,0,0,0.18495980937328,0.110881925039341,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.13852864541595,0,0,0,0,0,0,-0.0454144259078994,0,0,0,0,0,0,0.0224209621261712,0,0,0.145028431037759,0.03318564774963,0.115351418322787,0,0,0,0.0405862115960016,0,0,0,0,0,0,0,0,0.0471926662154905,0,0,0,0,0
X600690.SH,0,0,0.0299421902175241,0,0,0,0,0.282612705831682,0,0,0,0,0,0,0,0,0.0537809175674275,0,0,0.0649054526071802,0,0.0146633614498007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675504944978083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.0294775749902622,0,0,0,0,0,0,0,0.0415940111394273,0.604856960217694,0,0,0,0,0,0,0,0,0.10852520507913,0,0.0706971484944764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.391761490670952,0,0,0,0.0157377463460061,0,0,0,0,0.0618144260558415,0,0,0.1129866069406,0,0,0,0,0,0,0,0,0,0,0.0254984367057102,0,0,0,0,0,0,0,0,0,0.0352569621765557,0.0448683716749037,0,0,0,0,0,-0.083938196407152,0,0,0,0,0,0,0,0,0,0,0.103883266552609,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239736936769039,0,0,0,0,0,0,0.0291828973727706,0,0,0,0.0810027426011219,0,0.0733825450263453,0,0,0.201883040864878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156360854064441,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11582550254142,0,0,0,0.132570270715599,0,0,0,0,-0.0380225822802074,0.0982591648750088,0,0,0,0,0,0,0.214386371314702,0,-0.136481528349078,0,0,0,0,0,0,0,0,0,0,-0.0850694657005832,0,0,-0.0683444362192935,0,0,0,0,0,0,0,0,-0.0759758133199026,0,0
