,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X600183.SH,X002236.SZ,X002007.SZ,X601877.SH,X000100.SZ,X000157.SZ,X300142.SZ,X000066.SZ,X300124.SZ,X002179.SZ,X300136.SZ,X002463.SZ,X600271.SH,X000977.SZ,X000625.SZ,X002008.SZ,X300014.SZ,X002371.SZ,X600177.SH,X002456.SZ,X002506.SZ,X600066.SH,X600584.SH,X002180.SZ,X002129.SZ,X002508.SZ,X600498.SH,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115236779004768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00904494864139959,0,0,0,0,0,0,0,0,0,-0.0570179715005094,0,0.0202463043469757,0,0,0,0,0.151553398545409,0.0811702821073667,0,0,0,0.0188386951577467,0.0194190821394912,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338752945703579,0,0,0,0,0,0,0.0136388276595789,0,0,0,0,0,0,0,0.027473821735888,0.120222904792283,0,0,0.0917984556154176,0.0361219567999183,0,0,0.00150279785870381,0,0,0.0600945806043758,0,0.11199011121838,0,0,0,0,0,-0.0336717874435962,0,0,0,0,0,0
X000157.SZ,0,0,0.0875070384879068,0,0,0,0,0,0,0,0,0,0.0430684574232569,0.0442787844676717,0,0,0,0,0,0,0,0,-0.00504527306840497,0,0.0934379105942197,0,0,0,0,0,0,0,-0.0456322304073018,0.0924918042581935,0,0.137734448438595,0,0.0101303989193134,0,-0.0243346456195004,0,0,0,0,0,0,0,0.159953877203257,0,0,0,0.0235466907824855,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.00855105802982881,0,0,0.0531786825769374,0,0.0273032904482113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739538476243915,0,0,0,-0.0961665775604095,0,0,0,0,0.117583118725452,-0.0455068830268356,0,0,0,0,0,0.136253798845146,0,0,0,0,0,0,-0.0217502354288034,0,0,0,0.0145281917361513,0,0
X000066.SZ,0,0,0,0,0,0,0.119077257577852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363895482061615,0,0.119893151702011,0,0,0.128194557334715,0.138084267439318,0,0,0,0,0,0.0893051587664446,0,0,0,0,0,0,0,0,0,0,0.123775668445916,0,0
X300124.SZ,0,0,0,0,0.0450037450516416,0,0,0,0,0,0,0,0,0,0,0,0,0.122968936165894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134964493886434,0,0,0.0959838328298392,0,0.042844818966715,0,0,0,0,0,-0.0282812287067749,0,0,0,-0.00669958269345541,0,0
X002179.SZ,0,0,0,0,0,0,0.0252715788306383,0,0,0,0,0,0,0,0,0.0148472916701623,0.111505395350575,0.209053181239075,0,0,0,0,0,0,0,0,0,0,0.0102912480837158,0.0210479672405195,0,0,0,0,0,0.0181368006451162,0,0,0.00722333313873553,0,0,0,0,0,0,0.227667249339814,0,0,0,0,0,0,0.00250800303399152,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.349201605898129,0,0,0,0,0,0,0,0,0,0,0,0,0.203424335363921,-0.109398914052031,0,0.1153902928835,0,0,0,0,0,0,0.0722421351369119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905610188741392,0,0,0,0,0,0,0,-0.0594305445618082,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259742820422668,0,0,0,0,0,0,0.369398636978907,0,0,0.0741249644984389,0,0,0,0,0,0.0889337009956346,0,0,0,0,0,0.141762402609505,0,0,0,0,0,0,0,0.0335220067513344,0,0,0,-0.0518872280828845,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0570512823736909,0.0333522985131699,0,0,0,0,0,0,0,0,0,0,0,0,0.0861132622158396,0.26885185994033,0,0,0,0.0669048102562418,0.0735280352146583,0,0,0,0,0,0.0223579886746927,0,0,0,0,0,0.0269796368041911,0,0,0,0,0.0949478170496323,0,0,0,0,0,0.0213515502056428,0,0,0,0.0396323420532577,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149430988227235,0,0,0.149484697848351,0.0994326200200699,0,0.140763151142592,0,0,0,0,0,0,0,0,0.173801426197801,0,0.0612842134662309,0,0.0405314025902536,0,0,0,0,0.0963823144549681,0,0,0,0,0,0,0,0,0.136916868521555,0,0.168334141527724,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103506788613529,0,0,0,0,0.00255657905671298,0,0,0,0.023410380434676,0,0,0,0.0785247871611766,0,0,0,0,0,0.0117731760824902,0,0,0.183243649874401,0,0,0.0525229063886853,0,0,0,0,0,0.0212096570034162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.198067258939551,0,0,0,0,0,0,0,0,0,0,0,0.0969666287745951,0,0,0,0.0726580557018114,0,0,0,0,0,0,0.098857333130246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501404178306188,0,0
X300014.SZ,0,0,0,0,0,0,-0.0549292944533,0,0,0,0,0,-0.263861873937833,0,0,0,0,0.0772575914286875,0.00723894637579638,0,0.767898495650498,0,0,0,0.0845138840767332,0,0,0,0,0,0,0.361720017036735,0,0,0,0,0.539317308301602,0,0,-0.0911666090836606,0,-0.0459292109550271,0,0,0,0,-0.195862830885113,0,0,0.0439331406599445,0.259446144270248,0.00253435468319495,0,0,0,0,-0.000985388744231622,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138541730622878,0,0.0927967210953693,0,0,0,0,0,0,0,0,0.340296814677037,0,0,0,0,0,0.107900769805739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628399370629596,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,-0.0040291709273464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661041136137138,0,0,0,-0.0284200381557364,0,0,0.0191967863581637,0,0.104068745164475,0,0.079937688228821,0.00639750116512857,0,0,0.0259151452672214,0,0,0,-0.00538890758442762,-0.0133698378625438,0,0,0,-0.0142908591538036,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204666760153243,0,0,0.0741746281490564,0,0,0,0,0,0,0,0,0,0,0,0,0.109205864174331,0,0,0,0,0,0,0,0,0.296239906631338,0,0,0,0,0,0,-0.042310642006635,0,0,0,0,0,0,0
X002506.SZ,0,-0.0414181119420825,0,0,0,0,0,0,0,-0.172740867725637,0,0,0,0,0,0,0,0,0,0.0117116947434683,0.10176434233586,-0.0249242059270495,-0.0421390255624102,0,0,0,0,0,0,0.00598288967414476,0,0,0.138166568358264,0,0,0.0807086129378751,0,0.0712598150068691,-0.105716814439435,-2.16840434497101e-19,0,-0.0640704359024957,0,0,-0.0445003353391973,0,0,0,0,0,0,-0.018609383853741,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114697287704571,0,0,0,0,0,0,0,0,0,0,0,0.00770538015030998,0,0,0,0,0,0.0182148830570757,0,0.0300244979296675,0.0798817781576145,0,-0.0368054124723558,0.0441539368096787,0,0,0,0,0,0.0555735663152977,0.0731986600932174,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287978086618321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129417666517878,0.05388056719437,0,0,0,0,0.0106176317360942,0.165454405845284,0,0,0,0,0,0,0.0352262858680787,0,0,0,0,0,0,0,0,0,-0.0187356936569509,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0373860888349705,0,0,0,0,0,0,0,0,0.0349508423125753,0,0.187062499065479,0.0763986704988563,0,0,0,0,0,0,0,0,0,0.177592117444714,0,0,0,0.0746666397915042,0,0,0,0,-0.0845697419166987,0,0,0.126527049659414,0,0.0149475093635591,0.0985952556781728,0,-0.119534556191182,0,0,0.140985685916602,0,-0.0878540910477896,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0.269179780943383,0,0,-0.0183842783565879,0,0,0,0,0,0,0,0,0,0,0.129922285873874,0,0,0,0,0,0,0,0,0,0,0,0.255992834683329,0,0,0,0,0,0,0,0,0,0.0223518180356543,0,0,0,0,0.12770235748578,-0.128449641864806,0,0,0,0,0,0.00439780170291621,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0504347970362597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164971358935356,0,0,0,0,0,0.0492842696408921,0,0,0,0,0,0.0139743101484912,0,0,0.0188725995592553,0.130963249674671,0.0852750449023382,0,0,0.0500239747550027,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0696774401528723,0,0,0,0,0,0,0.0230342569125699,0,0.0535873961406529,0,0,0,0,0,0,0,0,0.0334614087988406,0,0,0,0,0,0.0797907833870139,0,0,0,0.043858314741672,0,0,0.00678130567152276,0,0,0,0.220469767000047,0,0,0,0,0.0192857391950351,0,0,0,0,-0.0127768062174008,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307424980177427,0,0.14956081171035,0.119587125994721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150756169016109,0,0,0,0,0.124712560113489,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0639379540662884,0,0,0,0,0,0.0147705064002332,0,0,0,0.0277852579812025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035211059238343,0,-0.0449220577546392,0,0,0.0307816992005108,0,0,0.0311626363973921,0,0,0,-0.122534386285537,0,0.0350965648504588,0,0,0,0,-0.030649544063002,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0473993867140548,0,0,0,0,0,0,0,0,-0.204022294650326,0.245985721622793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06281723355074,0,0,0,0,0,0,0,0.908224217901772,0,0,0,0.113105075681258,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832825953825481,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0477830102137679,0,0,0,0,0,0,0,0,0,0,0,0,0.621586153436595,0,0,0,0,-0.0530027312868565,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.00499517335183918,0,0,0,0,0,0,0,0,0,-0.0592206566823847,0,0,0,0,0,0,0,0,0,0,0,-0.033664436655031,0,-0.0954987931159596,-0.00444734678264496,0,0,0.0649479881086668,0,0,0.00578683509180916,0.0194202915323472,0,-0.0190637597996108,0,0,0.0121517621852918,0,0,0.0557292391042034,0,0,0,0,0,0,0,0,0.0181635299072083,0,0
MKreturn,0,0,0,0,0,0,0,-0.0191982613673747,0,0,0,0,0,0,0,-0.104422640812984,0,0,0,-0.0305888511754315,0,0,0,0,0,0,0,0,0.030982887496111,0.0805425106158032,0,0,0.0366409143361812,-0.0141173559631332,0,0,0,0,0,0,0,-0.0138629506256691,0,0,0,0,0,-0.0273764853262243,0,0,0,0,0,0,0,0,0.00859682682501296,0,0
MKvol,0,0,0,0,0,0,0,0.000320293596558335,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151937207290301,0,0,0,0.000777962327553379,0,0,0,0,0,0,0,0.000285792016995617,0.00119935197795876,0,0,0,0,0,-0.000775419150126957,0,0,0,0,0,0,0,0,0,0,0,0.0001044715215929,-0.00601266770935108,0,0,0,0.00277068696820218,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122821081766126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238099844774634,-0.394552235911601,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00197915500880791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298762544653882,0,0,0,0,-0.0289701729660641,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100383583292961,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307725204703865,0,0,0,0,0.0763761858080298,0,0
