,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X002475.SZ,X000338.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X000157.SZ,X300124.SZ,X600177.SH,X600372.SH,X002456.SZ,X600522.SH,X002007.SZ,X600089.SH,X002085.SZ,X000066.SZ,X000981.SZ,X300003.SZ,X002508.SZ,X600867.SH,X600699.SH,X002294.SZ,X002292.SZ,X000559.SZ,X002180.SZ,X300136.SZ,X600498.SH,X002074.SZ,X000623.SZ,X002426.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0781125129679488,0,0,0,0,0.0517981091363879,0.0294755115908413,0,0,0,0,0.154764443419902,0,0,0,0,0.116870106519675,0,0.0830717094218959,0,0,0,0,0,0,0,0,0,0,0.0246352600066089,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.00550125819375308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,-0.0249482090285997,0,-2.16840434497101e-19,0,0,0,0.534491416104303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142035922670316,0,0,0,0,0,0,0,0,0,0,0,-0.0974165822733631,0,0,-0.109131809148737,0,0,0,0,0,0,-0.0200746826889541,0.00824929303135158,0,0,0,0,0,0
X002415.SZ,0,0,0,0.118096460889877,0,0,0,0,0,0,0,0.0936996227471974,0,0,0,0,0.246260218509274,0.0381206311181483,0,0.224771033625825,0,0,0,0,0,0,0,0,0,0,-0.0205804157405207,0,0,0,0,0,0,0,0,0,0.00260852096549884,0,0,0,-0.186211996493296,0,0,0,0,-0.0628299839414165,0.00239861751746793,0.00152962860472939,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0411532075246119,0.208544763603414,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.351923744464948,0,0,0,0,0,0,0.106045863309493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637002590425734,0,0,-0.107985706260813,0.00521783415935432,0.01324500215071,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0922779775198588,0,0,0,0,0.130320786459239,0,0,0,0.00830927139142864,0.181989768218457,0.368315828061753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494218851507268,0,0,0,0,0,-0.0573094645830478,0,0,0.0239301987655988,0,0,0,0,0,0,0.00707094253804377,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.129518689019099,0,0,0,0,0,0,0,0,0,0.127247752794531,0.490688148602705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732711956423669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101583977935146,0,0,0,0,0,0
X600276.SH,0,-0.0238787257189831,0,0,0,0,0,0,0,0,0,0.190644387037226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238485735761415,0,0,0,0,0,0,0,0,0.0368333624553126,-0.0159056778638962,0,0,0,0,0,-0.127855944716165,0.0226213215789504,-0.00216229423020626,0,0,0,0,0,0
X000725.SZ,0,0,0,0.177401546951266,0,0,0,0,0,0,0,0,-0.00888880061605397,0,0,-0.307694150524206,0,0,0,0,0.200889982578237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213587709816094,0,0,0,-0.104995037245652,0,0.0906350470842903,0,0,0,-0.0135172047859882,0.00395043663661824,0,0,0,0,0,0
X000625.SZ,0,0,0,0.156731392167193,0.0868805452234138,0,0,0,0,0,0,0,0.0491866690550639,0.306298260174239,0,0,8.67361737988404e-19,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146992837794956,0.00624939017246878,0,0,0,0,0,0
X000063.SZ,0,0,0,0.192358952541886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465460777957041,0,0,0,0,0,0.0825557978218264,0,-0.0747848450915879,0,0,0.112509738884903,0,0.119230761347087,0,-0.00179987753002525,0.00614805878697332,0,0,0,0,0,0
X600690.SH,0,0,0,0.205523690077524,0.0337067480515244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272408730890457,0,0,0,0.0720546134540549,0,0,-0.0152089169325209,0,0,0,0,0,0,0,0,0,0,0,-0.0740053093920702,0,0,0,0,0,-0.0580635861942657,0,0,0,0,0,0,-0.000968410187618628,-0.00287128022353416,0,0,0,0,0,0
X600703.SH,0,0,0.184269498918044,0,0.142807190960474,0.0310484147408035,0.0918036562457003,0,0,0,0,0,0.277001129457025,0,0,0,0,0,0,0.0549408265325629,0,0.0559618806061907,0,0,0,0,0,0,-0.0404785281850907,0,0,0,0,0,0,0,0,0.133517163728904,0,0,0,0,0,-0.0873501213595784,0,0,0,0,0,0.276649333357613,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0216865096507404,0,0,0,0,0,0,0,0,0,0,0,-0.119624416948114,0,0,0,0,0.160650750195407,0,0.52519810985933,0,0,0,0,0,0,0,0.0704277512548265,0,0,0,0,0,0,0,0,0,-0.182010430309177,0,0,0,0,0,0,-0.0664619314861565,-0.00697368783438924,0.00203721335524055,0,0,0,0,0,0
