,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000063.SZ,X002371.SZ,X000596.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002463.SZ,X002007.SZ,X000800.SZ,X600522.SH,X601799.SH,X002028.SZ,X600460.SH,X600418.SH,X002074.SZ,X002294.SZ,X300142.SZ,X000066.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.131450456285443,0.355172346249705,0,0,0,0.0118476101622764,0,0,0,0,0,0,0,0,0,0,0.00121076135456567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292600878055503,0.136657458938573,0,0,0.0178004713728782,0,0,0,0,0,-0.00546815303013396,0,0,0,0,0,0,0
X000858.SZ,0.122350991817555,0,0,0,0.0798692192664675,0.344665410627623,0,0.0866646576267491,0,0,0,0,0,0,0,0,0,0,0,0,0.0563629255277541,0,0.0598772052426261,0,0,0,0,0,0.0783056540235798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000572490990132617,0,0,0,0,0,0,-0.00113409397012285,-0.00467997983664768,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180710874519937,0,0,0,0.120631289234146,0,0,0,0.194910965071152,0,0,0,0,0,0,0,0,0.112562917548602,0,0,0,0,0.0190552234296193,0,-0.0982365018289888,0.0553402144297955,0,0.0490234596103917,0,0,0,0,0,0.0853742455800499,2.71050543121376e-20,0.0274205106875535,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0377523483575096,0,0,0,0,0,0,0,0,0.124139883502726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191777275924247,0,0,0,0,0,0,0,0,0,0,0,0.280846268574449,0,0,0,0,0.0126865259928017,-0.00370784232362734,0,0,0,0,0,0
X600809.SH,0.195442455262504,0,0,0,0,0.393201367176013,0,0,0,0,0,0,0,0,0,0,0,0.177676930802548,0,0,0,0,0,0,0,0.00293624499133308,0.0489327616336058,0,0,0,0,0,0,0,0.00817080435448313,0,0,0.0420899465696682,0,-0.073258707638895,0,0,0,0,0,0,0,0,0,0,0,-0.00262846933494595,0,0,0,0,0,0,0
X000568.SZ,0,0.481801710209954,0,0,0.496383113403267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359721772902652,0,0,-0.0294104377052888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854547011167269,0,0,0,0,0,0,0,-0.021255811788339,0,0,0,0,0,0,0.0054393970057785,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423056036550877,0.113888618423277,0,0,0,0,0.213267916088366,0.044014775058295,0,0,0,0,0,0,0,-0.0860375455624183,0,0.0774334060000972,0,0,0,0.0737036707767999,0.0045515106461598,0,0,0.0542633265359601,0,0,0,0,0,0,-0.00526637630206285,0.0301980448737711,0,0,0,0,0,0
X600690.SH,0.0322816081709469,0,0,0,0,0.292073622199771,0,0,0.274417491450357,0,0,0,0,0,0,0,0,0,0.0145694258437162,0,0.0568988594209604,0,0,0,0,0,0,0,0,0,0,0,-0.000920372368035115,0,0,0,0,0,0,0,0.0375254895282117,0,0,0,-4.33680868994202e-19,0,-0.00680627130309923,0,0,0,0.0677959913094461,0,0.0239024266949107,0,0,0,0,0,0
X000651.SZ,0.049303478438857,0,0,0,0,0,0,0.120425099225278,0,0.0120550444145806,0,0,0,0,0,0,0,0,0.0457602050233524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990885427590013,0,0.0438079905347014,0,0,0,0,0.0411390095057287,0.0277088589293953,0,0,0,-0.0141073710663786,-0.000794894428469403,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180135004641303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854690199548225,0,0,0,0,0.404283281844775,0,0,0,0,0,0,0.0135769484315656,-0.0154380449462959,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.296475422488779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178566197959124,0.0256463050228255,0,0,0,0,0,0,0,0,0.0317280658684677,0,0,0,0.0587903755546942,0,0,0,0,0,0,0,0,0,0.0465887089029445,0,0,0,0,0.0120694071590664,0,0.0102260563902441,-0.0278596404985496,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0785889627502777,0.0667718200826314,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174122920381518,0,0,0,0,0,0.158569713109449,0,0,-0.0741491168661634,0,0,0,0,0,0,0,0,0,-0.00971028676229365,0,0.0967192182577466,0,0,0,-0.136320751271475,0,0.430584590188835,0,0,0,0,0.0167643300466926,0,0,0,0,0,0
X600104.SH,0.109422428537622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295524908646512,-0.0664838631785512,0.0216647205582272,0,0,0,0,0,0,0,0,0,0,0.0779714956866756,0,-0.0120019711051987,0.0395396943415081,0,0,0,0,0.0274651183628672,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0427753327838319,0,0,0,0,0,0.0389233216760383,0,0,0.0439637494483373,0,0,-0.0791730597324677,0,0,0,-0.0496433331218974,0,0,-0.0142473991147815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493929247722287,0,0,0,0,-0.00714204798872307,0,0,0,0,0.0293777381140581,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456664738440091,0,0,0,0.055762369589822,0,0,0,0,0,0,0,0,0,0,0.0142658776971497,0,0,0,0,0,0,0.000808368751301596,0,0,0,0.0202114669770403,0,0,-0.00421104681577888,0.0166281813308992,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110854669420104,0,0,0,0,0,0.376658020929614,0,0,-0.0599703736043324,0,0,0,0,0.060753859433292,0,0,0,0,0.0583970642934845,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0816154392574915,0,-0.000803174264252021,0,0,0,0,0.193796064502955,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0162017509149391,0,0,0,0,0,0,0,0,0,0,0.160897701573376,0,0,0,0,0.10509863949986,0,0,0,0,0.0537103969412294,0,0.0163717677617494,0,0,0,0,0,0,0,0,0.0340439416375611,0,0,0,0,0,0,0,0.0419403090971393,0,-0.00799252951853067,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.421682444856643,0.103569851833638,0,0,0,0.00884396671943088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724475906119748,0,0,0,0,0.0197817625843734,0,0,0,0,0,0,-0.036039676282978,0,0,0,0,0,0,0,0,0,0.0180040637405888,-0.0174973137644701,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0623257975589541,0,0,0,0.137406145456363,0,0.0947681176068176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491098870573491,0,0,0,0,0.057971002983217,0,0,0,0,0,0,0,0,0,0,0,0.00562357123352652,0,0,0,0,0,0,0
X600031.SH,0,0,0.0171236346218716,0,0,0,0.0556837350888754,0,0,-0.0354243970812499,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.20481614562946,0,0,0,0,0.0359872099204066,0,0,0,0,0,0.118176377575155,0,0,0.0446459515591778,0,0,0,0,0.108836259994866,0,0,0,0,0.0115392987774525,0,0,0.0312423266914309,0,0,0,-0.00278985893394273,0,0,0,0,0,0,0
X300014.SZ,0.0209978407635044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280353624904713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174585930817397,0,0,0,0,0,0,0.00352887151150643,-7.08382553953556e-05,0,0,0,0,0,0
X002179.SZ,-0.220600577006705,0,0,0,0,0,0,0,0,0.0127586238994444,0,0,0,0,0.272004162785508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209373507459531,0,0,0,0.0418100727811508,0,0,0.0837958134921961,0,0,0,-0.00206783294253597,-0.0263057927360258,0,0.0255527459076032,-0.0720770687626693,0,0,0,0,0,0
X000100.SZ,0,0.0213406300265004,0,0,0,0,0,0,0,0,0,0,0,0,0.782672148363345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942979307188784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238986808428186,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337528369402547,0,0,0,0,0,0.0455252780770705,0,0,0.114486697754014,0,0,0,0,0,0,0,0,0,0.202593179017768,0,0.118200592454607,0,-0.00475163952928198,0.0116055909091492,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0792141570760987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690491321160664,0,0,0,0.0922998443918576,0,0,0,0,0,0.0999483127412687,0,0,0,0,0.0935123316128067,0,0.0611973006807446,0,0.010868245414367,0,0.00749283479252542,-0.000879630285833267,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677231118593129,0,0,0,0,0,0,0,0,0,0,0.0351762212130691,0,0,0,0,0,0.180577971641721,0,0,0,0.163558136530664,0.107353154505845,0,0,0,0,0,0.0978759178364226,0,0,0,0.0377846555946595,0,0,0,-0.00417655717992481,-6.12013933310954e-05,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473575488701297,-0.0714219329786623,0,0,0,0,0,0,0,0,0,0,0,0,-0.119756487945419,0,0,0,0,0,0,-0.0445529630203903,0,0,0,0,0,0,0,-0.00558352909184012,0,0,0,0.0388483420328137,0.0318509631946653,0,0,-0.0117333483857464,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.0374977164899041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0419220389940829,0,0.0920761441687204,0,0,0,0,0,0.031027380537124,0,0,0,0,0.112423699837455,0,0.0533215723127178,0,0,0,0.000213098768924306,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108215184687484,0,0,0,0,0,0,0,0,0,0.0060518161202265,0,0,0,0,0.0769018361211656,0,0.198706812372884,0.0668242523797233,0,0,0,0,0,0,0,0.0656196614343529,0,0
X000661.SZ,0,0,0,0,0,0,0.00912575258024554,0,0,0,0,0,0,0,0,0,0,0.230980230081852,0,0,0,0,0,0.0172774526093185,0,0.069278330272933,0,0,0,0,0,0,0,0,0.0958947289819143,0,0.0986135668812617,0,0,0,0,0,0,0,0,0,0,0.146779848506788,0,0,0,0.0160929483858573,0,0,0,0,0,0,0
