,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000625.SZ,X002371.SZ,X000596.SZ,X600031.SH,X000063.SZ,X000100.SZ,X600089.SH,X002179.SZ,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X000661.SZ,X002129.SZ,X002028.SZ,X002049.SZ,X002463.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X601799.SH,X600066.SH,X000921.SZ,X000800.SZ,X002223.SZ,X600183.SH,X002007.SZ,X600177.SH,X002294.SZ,X002074.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.101067822399191,0,0,0.00584056206972108,0,0,0.165513074079332,0,0,0,0.0363626714888743,0.00798133873499237,0,0,0.0125331566921515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195590321002547,0.0261788042203985,0,0.00447469798805812,0.0194159305189506,0,0,0,0,0,0,0,0.0202278150766105,0,0,0,0,0,0
X300124.SZ,0,0,0.050211336368809,0.0132684688908665,0,0,0,0,0.0568585292909252,0,0.236380036199002,0,0,0,0,0,0.0347795724034935,0,0,0,0,0,0.186079697547193,0,0,0,0,0.109243796209713,0,0,0,0,0,0,0.0922391792451141,0.0356857940786362,0,0,0,0.110697369992892,0,0,0,0,0,0,0,0,-0.220672293952857,0,0,0,0.0121662054574754,0,0,0,0,0,0
X002304.SZ,0,0,0.047910486865414,0,0,0.526914508775167,0,0,0,0,0,0,0,0,0,0.0221700302238697,0,0,0,0,0,0,0,0,0,0,0,0.0139183219500461,0,0,0,0,0,0,0,0,0,0,0,0,0.00321215891810847,0,0,0,0,0,0,0.0402083641858057,0,0,0,-0.0110278243416362,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.18062675941319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444298383815152,0,0,0,0,0,0.0269075464878161,0,0,0,0,-0.0473608190670022,0,0,-0.0183755795142693,0,0,0,0,0,0,0,0.0710343499413611,0,0.0244363956229674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893175613486179,0.0619821521742729,0,0,0,0,0,0,0,0,0,0,0,0,0.0448065054119295,0,0,0.133256145433495,0,0,0,-0.0860154045124478,0,0,0,0,0,0.218033680089339,0,0,0,0,0,0,0,0.0531631251452481,-0.000263553946612248,0.00649487970191252,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338745822101106,0,0,0.0680554251322195,0,0,0,0,0.0401558071748646,0.13664492779467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267926634500486,0,0,0,0.203795628865371,0,0,0,0,0.166955779527951,0,0,0.132499783000724,-0.00752934007395425,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928684250135889,0,0,0,0.323224669278356,0,0,0,0,0,0,0,0,0,0,0,0.0574814175145501,0,0,0,0,0,0,0,0,0,0,0,0,0.214164666344996,0,0,0,0,0,0,0,0.00424562026655187,0,0,0,0,0,0
X000596.SZ,0,0,0,0.369793314076776,0,0.278866072820829,0,0,0,0,0,0,0,0,0,0.0325090927398651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497262666997139,0,0,0,0,0,0.0849952984124199,0,0,0,0,0,0,0,0.0930182058037773,0.0523969971203051,0,0,0,0.0533766888044901,0,0.00510490034536657,0,0,0,0,0,0,0
X600031.SH,0,3.46944695195361e-18,0,0,0,0.122189260488004,0,0,0,0,0,0,0.118837520818802,0,0,0,0,0.000965279985240328,0,0,0,0,0.0243550648095806,0,0,0,0,0.0581192167801317,0,0,0.00827959815285873,0.0523030163885645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012605053209122,0.0206081665934935,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300346825908154,0,0,0,0,0,0,0,0,0,0.0122797430561853,0,0,0,0,0,0,0.318808385727324,0,0.162487101553384,0,0,0.0261318680500689,0,0,0,0,0,0,0,0,0,0.0687138732770463,0.0250879630709663,0,-0.0178787265764828,-0.00631232441242698,0,0,0,0,0,0
X000100.SZ,0,0,-0.0109057526701488,0,0,0,0,0,0.00775689497053668,0,0,0,0,0.106686534648364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198115683382597,-0.00959494600501671,0,0.0124772537622236,0,0,0,0.0941342894571116,0,0,0,0,0,0,0.0650657935151966,0,0.187811595396529,0,0,0,0,0.00299379359534045,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305655202943366,0,0,0,0.222111182005043,0,0,0,0,0,0,0,0,0,0,0,0.0290969057323421,0.0573569354464272,0,0,0,0,0.164238259660831,0,0,0,0.0911979328505559,0,0,0,0,0,0,0,0,0,0.00814684450108845,-0.00307537683436805,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11081025008362,0,0,0,0,0,0,0,0.0246036004055768,0,0,0,0.0446617710052672,0.269524805056537,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0861485928299422,0,0,0,0,0.157503295489698,0,0,0,0,0,0,0,0,0.00218382611390087,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00519893946438656,0,0,0,0.242824188630749,0,0,0,0,0,0,0.117002253325052,0,0,0,0,0,0,0,0,0,0.103676865428866,0,0,-0.011162204113729,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0324237164040881,0.035077761690255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445345127702314,0,0,0,0,0,0.213226561892348,0,0,0,0,0,0,0,0,0,0,0,0,0.179506304100866,0,0,0,0,0,-0.0370368670460716,0,0.0711246141577842,0,-0.00272975319189027,0,-0.0493055990722224,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0776075493526215,0,0,0,0,0,0,0,0,0,0,0.00472254435736928,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0925887251362332,0,0,0,0,0,0,0,0.149266765718591,0,0,0,0,0,0.020039418804115,0,0.222151857595366,0,0,0,0,0,0,0,-0.0232649724256029,-5.42101086242752e-20,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0562842250340117,0,0,0,0,0.269281547736014,0,0.187844110409671,0,0,0,0.207143050384494,0,0,0,0,0,0,0,0.0199975918277305,0,0,0,0,0,0,0.034555038902928,0.182301279948375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789565927936861,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.350740736850022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889246592669987,0.0130455645167242,0.0805049056854277,0,0,0,0,0,0,0,0.153046135427652,0,0,0,0,0,0,-0.0152699467840326,-0.0140002690005047,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135430932229571,0,0,0,0.12962563083019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109256664260921,-0.0330748401644968,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0812739529084011,0,0.010315176355716,0,0,0,0,0,0,0,0.119010163660522,0,0,0,0,0,0,0,0.0385034711787551,0,0,0,0,0,0,0,0.110203991437846,0,0,0,0,0.134940171385576,0.0231515774044188,0.0554596030858884,0,0,0,0,0,0,0,0,0,0.0101473433478056,0.118054616737811,0,0,0,0,0
X000661.SZ,0,0,0,0.0912053170108314,0.243355953456009,0.130979616955768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262088305459837,0,0,0,0,-0.16100130673809,0,0,0,0,0,0.0368428635052831,0,0,0,0.17922404084475,-0.0773247837339913,-0.0459179680700618,0.0168060025401533,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048043831141313,0,0,0,0,0,0,0,0.438153850727742,0,0,0,0,0,0,0,0,0,0.767982713250756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583264372558812,-8.67361737988404e-19,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166225652305003,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00828298295350922,0,0,0,0,0,0,0,0,0.24346148948641,0.028594533110695,0,0,0,0,0,0,0,0.00905137819352535,-0.251451642803572,-0.0430563427803215,0.0125747160019775,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143208076596475,0,0,0.0568895200108428,0,0,0,0,0,0,0,0,0.316080742953501,0,0,0,0.0868749513121401,0.083183516946634,0,0.00391160150103705,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921765420346408,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.327372077193965,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422187775752139,0,0,0,0.231469882471777,0,0,0,0,0,-0.103136394356372,-0.0323624490032294,0,0.0909715820021472,0,0,0,0,0,0,0,-0.0279543093655556,-0.0232727877383013,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.22110518928377,0.428465308910388,0.129614548301958,0,0,0,0.0786051861292672,0,0.157033561466347,0,0,0,0,0,0,0,0.20624209109896,0,0,0,0,0,0,0,0,0,0,0.00747908336791167,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33718430211864,0,0,0,0,0,0,0,0.107455197803011,0,0,0,0,0,0,0,0,0.0982529592436882,0,0,0,0,-0.131788479836742,0,-0.0272543883041345,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818827785702222,0,0,0,0,0,0.0306312695841152,0,0,0,0,0,0.0150314808472269,0,0.39134754113135,0,0.0299554550176373,0,0,0,0,0.0262271018532563,0,0,0,0,0,0,0.0182072268439711,0.0122461684564847,0,0,0,-0.0058740442621738,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.0584636447410929,0,0,0,0,0,0,0.188169657899114,0,0,0,0,0,0,0,0,0,0,0,0,0.284880497938661,0,0,0.0785922136260206,0,0,0,0.0486662133742191,0,0.0117854255235071,0,0,0,0.0924624698172434,0,0,-0.00781038308033885,0,0,0,0.164688379976285,0,0,8.67361737988404e-19,0.017652322661681,0,0,0,0,0,0
X601799.SH,0,0,0.138957204084573,0,0.0315356148761549,0,0.0104135177184686,0.0634186975223473,0,0,0,0,0,0,0,0.0577559246156421,0,0,0,-0.0274124558206525,0,0,0.0171071380379867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338567150082037,0,0,0,0,0,0,0,0,0,0,0,0,-0.000537137872592219,2.71050543121376e-20,8.67361737988404e-19,0.111888767391376,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039590444683478,0.103515792164442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028424414751403,0,0,0.0874667609219142,0,0,0,0,0,0,0,0.15817348441286,0,0,0,0.204519155321867,0,0,0,0,-0.00392968547234856,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.288675791303037,-0.0351376388159073,0,0,0,0,0,0,0.0363023779319794,0,0,0,0,0,0,0,0,0.333500114730866,0,-0.0515422208346634,0,2.16840434497101e-19,0,0.0215079239137,0,0.157965573040681,0,0,0,0,0,0.0245032650563129,0,0,0,0,0,0,0,0,0,0,0,0,-0.00799889137825062,-0.00453531859992565,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221329290710911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284393801699975,0,0,0.125059309703721,0,0,0,0,0,0,0.213272159846614,0,0,0.00986096106158547,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0.025380861443862,0,0,0.0243072563763423,0,0,0.056932131679428,0.00443417268820573,0,0,0,0.0660568126058466,0,0,0,0,0,0,0,0,0,0,0,0.0512337995196259,0,0,0,0,0,0,0,0,0,0,0,0,0.116078723579952,0,0,0.0696797114765315,0,0.0422221909461261,0,-0.0102958938468909,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.327150434433629,0,0,0,0,0,0,0.171397870370457,0.0903412988481981,0,0,0,0,0,0,0,0,0.197319480468368,0,0,0,0,0,0.059642000724103,0,0,0.0670680028108653,0,0.298045699606394,0,0,0,0,0,0,0,0,0,0,0,0,0.0524985787095947,0,0,-0.00508979827495318,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.121606472845748,0,0,0,0,0.0452029321110202,0,0,0,0,0,0,0,0.0852789273282487,0,0,0.153989597765371,0,0.0169273227731596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598400519361347,0,0,0,0.212170058526188,0,0.0333456390613285,0,0,-0.00643762852198168,0,0,0,0,0,0
X600177.SH,0,0.0398965459742289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00475299526316866,0,0,0,0.089106969243081,-0.0507944149318792,0,0,0,0,0,0.122178219009335,0,0,0,0,0,0.025243667926577,0,0.194913940370514,0,0,0.0039923053433241,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139683827315391,0,0,0,0,0,0,0,0,0,0,0,0.128747099175442,0,0,0,0,0,0,0.0375888920202198,0.130363221977903,0,0,0,0,0,0,0,0,0.122406009634504,0.0706848380724619,0,0,0,0,0,0.00491335631639155,-0.0194043566673298,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.0890655584402231,0,0,0,0,0,0,0.14139770916162,0,0,0,0,0,0,0,0.531463443905092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500092201792426,0,0,0,0,0.0307222704077573,0,0.0352582514583947,0,0,0,0,0,0,0,0,0,0.317392310845919,0,0,0,0
X600060.SH,0,0,0,-0.0345539680455726,0,0,0,0.0498463589422459,0,0.438279620577135,0,0,0,0,0,0,0,0,0,0,0,0,0.126958250745147,0,0,0,0,0,0,0,0.197457170206904,0,0,0,-0.132240795757104,0.0761604269637784,0,0,0,0,-0.143971137413412,0.306943563419735,0,0,0.173067773976963,0.0211478550177427,0,0,0,0,0,0.015825778494969,-0.0143091081582139,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290575605109563,0.00393709099798866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485512107297192,0,0,0,0,0,0,0,0,0,0,0,0.054716142052884,-0.0822667143434407,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.675179913237463,0,0,0,0,-0.387952308944532,0,0,0,-0.0925866071561014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64622635299704,0,0.863775988193699,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21401667028936,0,0,0,0.0846859031955436,0,0,0,0.487138803951989,0,0,0,0,0,0,0,0.0926483164953994,0,0,0.10133592832729,0.102789793661226,0,0,0.117930179836608,0,0,0,-0.302071265841456,0,0,0,0,0,0,0,-0.404315956376074,1.21595516803593,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890986504347121,0,0,0,0,0,0,0,0,0,0,0,-0.190268194506656,0,0,0,-0.185856885449764,0.0864261442095684,0,0,0,0,0,0,0,0,0,-0.00698651791283364,0,-0.0412734926782239,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0507362179494769,0,0,0,-0.052066825466239,0,0,0,-0.00282564808732277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798359820542196,0,0,0,0,0.183321239009646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805817031996056,-8.85435916221852e-05,0.310982376971298,0,0,0,0,0
MKvol,0,0,0,0,0,0.00143264776901843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196674696928357,0,0.00165204409716541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135433280767396,-0.00114507821540466,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115780090338279,0,0,0,0,-0.0249555314823456,0,0,0,0,-0.00977160312903285,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190242912654414,-0.10469083682359,0.152974483169357,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425415716494519,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000879908792107311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00137188663557729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529325396497077,0,0.00394965989173142,0,0,0,0.0180400321690447,0,0
