,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600372.SH,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X000581.SZ,X000559.SZ,X600118.SH,X000050.SZ,X002475.SZ,X601877.SH,X000550.SZ,X600066.SH,X002129.SZ,X002294.SZ,X600271.SH,X000568.SZ,X002456.SZ,X002292.SZ,X000869.SZ,X600435.SH,X300003.SZ,X000800.SZ,X300124.SZ,X000400.SZ,X002007.SZ,X600839.SH,X002049.SZ,X002038.SZ,X000623.SZ,X000977.SZ,X600566.SH,X002008.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37768203324422,0,0,0,0,0,0.184317830043229,0,0.159073490320078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375590161002293,0,0,0,0,0.0125966099728995,0.061237010263896,0,0,0,0,0,0
X600690.SH,0.173492373487857,0,0,0,0,0,0,0,0,0,0.0448339522350339,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390181891298304,0,0,-0.141841847269816,0,0,0,0,0,0,0,0,0,0,0.250409986127256,0,0,0,0.0577407596118028,0,0,0,0,-0.0356467604087958,0,0,0,-0.0261113761603185,0.0955061757531555,0,0,0,0,0,-0.112816191444927
X600031.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0869508358135058,0,0,0,0,0.0300429891512539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065080793050274,0,0.128209599313457,0.0581240784794761,0,0,0,0,0,0.0581455751596114,0.0167445121290391,0,0,0,0.0475264591780522,0,0,0,0,0,0,0,0.0183141171745778,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.144732825325477,0,0,0,0,0,0,0,0.119619427339423,0,0,0,0,0,0.0524232182637894,0,0.0418755186432352,0,0,0,0,0.0123430077920943,0,0,0,0,0,0,0,0,0.0173658892238704,0,0,0,0,0,0,0,0,0,0,0,0.0307549182796276,0.188508641992363,0,0.030411548484834,0,0,0,0.00349109817415401,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228589648883281,0,0,0,0,0.0714521199047304,0.118504497265711,0,0,0,0,0.096749032331826,0,0,0,0.0664717555009408,0,0,0.0998651688392753,0,0,0,0,0,0,0,0,0,0,0,0,0.0356800290254736,0,0,0.00857637349702818,-0.00961402794252249,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0807869860623136,0,0,0,0,0.376484606030203,0,0,0,0,0.0360316854837515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982440076520219,0,0,0,0.0320691905399128,0,0,0,0,0,0,0,0.0191755005632243,0,0,0,0.00632531944627419,-0.00593848041171597,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0669217434572476,0,0,0,0,0.0458714623350411,0,0,0,0,0,0,0,0,0.00488193221589045,0,0,0.0344918136567694,0.133876092981316,0.0518140364397711,0,0,0.00483980379942908,0,0.0358218072105604,0,0,0,0,0.0215291879672152,0,0,0,0,0,0,0,0,0.0302929220519903,0,0.103429302365611,0.0773440405741725,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.0711106186002009,0,0,0,0,0.119937364426654,0.126478426783046,0,0,0,0,0,0.0859186323138871,0,0,0,0,0,0.179238283011247,0.00340804193971832,0,0,0,0,0,0,0,0,0,0,0,0,0.0697087694327219,0,0,0,0,0,0.0433552590542099,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233226964150612,0,0,0,0,0,0,0
X600089.SH,0.204917252195153,0,0,0,0.0528792372628193,0,0,0,0,0,0,0.0298347476703267,0,0.0598674496157445,0,0,0,0,0,0.00307224614257933,0,0,0.0274761095676558,0,0,0,0,0,0,0.0406940508250704,0,0,0,0.0864288458727559,0,0.0578397118459347,0,0,0.0633133193342607,0,0,0,0,0.027455310951311,0,0,0,0,0.0728636349906316,0.117750330449139,0,-0.00518364868321429,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.318110529777557,0,0,0,0,0,0.0144653788494393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131500040484468,0,0,0,0,0,0.0173562872665877,0.0600541076003716,0,0.221763051617089,0,0,0,0,0,0.0117206623225827,0.0713729954641131,0,0.0782295737417012,0.117818830888433,0,0,0,0,0,0,0,-0.00526288827806432,0,0,0,0,0,0,0
X000100.SZ,0,0,0.409550758661686,0,0,0,0,0,0,0,0,0.0154144581244775,0,0,0,0,0,0,0,0.0635426459295902,0,0,0.0172720418077215,1.73472347597681e-18,0,0,0,0.0362236827340042,0.069323632903579,0,0,0,0,0,0,0,0,0,0.102064672966409,0.13123410138673,0,0,0,0,0,0,0,0,0,0,0,0.016100577152811,-0.0370747167044056,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0.0683809731084464,0.116547989370386,0.0712194336110313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324788385975169,0,0,0.127608266517821,0,0.0176735142262613,0,0,0.00770411931355904,0,0,0,0,0,0,0,0,0.00148841434396923,0,0.100845960185708,0,0,0,0,0.000774764874993722,0,0,0,0,0,0
X000559.SZ,0,0,0.356224170798868,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.015027958288608,0,0,0,0,0.152561538345815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478252692526268,0,0,0,0,0.268462728949351,0,0,0,0,0,-0.0183532098154841,0.00913438385342201,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.188434040520278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111245248610172,0,0,0,0.0342558241579541,0,0,0.0535760475316152,0,0,0.149606062026736,0,0,0,0,0,0,0.188561894747014,0,0,0,0,0.0146118403908932,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.381750476897366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111042866582379,0,0,0,0,0.202057726663428,0,0,0,0,0,0,0,0.525085323154572,0.0951110453245486,0.0256639018930376,-0.131717066885838,0,0,0,0,0,0,0,0,0.198650056059409,0.0822818107591722,0,0,-0.057084584398066,0,0,0,0,0,0,0.383841503816138
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0719284508881582,0,0,0.0336321659384205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094744874097602,0,0,0,0,0,0,0,0.0256872835697573,0,0,0,0.0330150629627385,0,0,0,0,0,0.030468213273234,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.0995838168497688,0,0,0,0.132474114665786,0,0,0,0,0,0,0.123391258999124,0,0,0.0150013483904157,0,0,0,0,-0.00829033100460642,0,0,0,0,0.0502896431790498,0,0,0,0.17645561609945,0.0135886762760851,0,-0.0303805988043668,0,-0.0767433018880335,0,0,0,0.0273867508661258,0,0,0,0,0,0,0,0,0.00609176441106835,-0.0355007887782918,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326141511052461,0,0,0,0,0,0.00134268418412363,0,0,0,0,0,0,0,0,0,0.185280840876194,0,-0.0114028817588561,0,0.18916133486092,0.180961133450478,0,0,0.0809278907459973,6.93889390390723e-18,0,0,0,0,0,0,0,-0.00717596683102805,0,0,0,0,0,0,0
X600066.SH,0.0549476578212093,0,0,0,0,0,0,0,0,0,0.10401329293258,0,0,0,0,0,0,0,0,0.047006078953232,0.0849091207569489,0,0.0831572662343591,0,0,-0.0680780683005175,6.93889390390723e-18,0,0,0,0,0,0,0,0.103596692020878,0,0,0,0,0,0,0,0,0,0,0,0,0.0709088435648347,0,0,0,0,-0.0293952916812905,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110449022670477,0,0,0,0,0,0,0.285644727204008,0.132326514540895,0,0,0,1.73472347597681e-18,0.0457007020264622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710692191328629,0.100453861954958,0,0,0,0,0,0,0,0,0.0392858201458516,0,0,-0.00933297026685426,0.0239657087193728,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.168717133404683,0,0,0,0,0,0.0767273625951596,0.0186938358906469,0,0,0,0,0.00750985844037332,0,0.00171978010779759,0,0,0,0,0.120310855789656,0,0,0,0,0.0380442473470452,0,0,0,0,0,0,0.00440532500828484,0,0,0,0.0290773791584287,0,0,0,0,0,0.0182121519631551,-0.0113259015622695,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.163408083313794,0,0,0,0,0,0,0.0670718886193389,0,0,0,0,0,0.0868619546549079,0.0267301215205584,0,0,0,0,0.0240419277459962,0,0,0,0,0,0.0686766390755655,0,0,0.0393783596851041,0.112257840789233,0,0,0,0,0,0,0,0,0,0,0,-0.0218700204591948,0.0405146097569222,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.0949095746127127,0,0,0,0.0450263985450726,0.26975309707046,0.0519179859861543,0.0647239912671838,0,0,0,0.0148115972008133,0,0.102579355688509,0.0113969920991485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206044822335989,0,-0.193787705108704,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809562459978295,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0.0660842444726442,0,0,0,0,0,0,0,0,0,0,0,0.0258073825650109,0,0.167825345646162,0,0,0,0,0,0,0,0,0,0,0,0.183097411629726,0.109624685134769,0,0,0,0.026397464298691,0,0,0,0,0,0,0,0,0,0.0552018767211979,0,0,0,0,0,0.0260453979663316,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0694977287913083,0,0,0,0,0,0,0,0,0,0,0,0.187449990971156,0,0,0,0,0,0,0,0.226463418402859,0,0,0,0,0,0,0,0,0.0847438669337849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00932373895247905,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.00686466138768313,0,0,0.174316213571281,0,0,0.0161171122677247,0,0,0,0,0,0,0,0,0.0688142938697124,0,0,0,0,0.0996160827691314,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0913833397032484,0,0,0,0,0.120595107908859,0,0,0,-0.0148353541748226,0.00572649300055079,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,-0.188058714825226,0,0.260192978937934,0,0,0,0,0,0,0,0,0,0,0,-0.0739058684865457,0,0.182456347213252,0,0,0,0,0,0,0,0,0.271945945521975,0,0.0123707135381043,0,0.0167293642508684,0,0,0,0,0.142562927171434,0,0,0,0,0,0,0,0,-0.0510875426472896,0,0,0,0,0,0,-0.03109046866276
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247409615104943,0.0495102832816536,0,0.142555984763574,0,0,-0.060189793829867,0.0104647315754777,0,0.0245531367929661,0,0,0,0.0668201106297898,0,0,0,0,0,0.0505449536464437,0,0,0,0.0177082262817165,0,0.183976350410437,0,0,0,0,0,0,0,0,0,0.000503761231792309,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0376570225605881,0,0,0,0,0,0.0973719252113713,0,0,0,0,0,0.0472508956357841,0,0,0,0,0,0.107423291766426,-0.000274598446298345,0,0,0.0291742017120404,0,0,0,0.11813021572103,0,0,0,0,0,0,0,0,0,0.111870124498317,0.028672321706937,0.0316866245941079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.103222126230817,0,0,0,0,0,0,0,0,0.215465913717168,0,0,0,0.00943431557134329,0,0,0,0.113327591504813,0,0.119438724872674,0,0,0,0,0.189260248438665,0,0,0,0,0,0,0,0,0.10828140653825,0,0,0.0739523297615315,0,0,0,0,0,0.016083926039938,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0.106357659114127,0,0,0,0,0,0,0,0,0.0809187455643698,0,0,0,0.0461377834940516,0,0.0245256907245869,0.134738203900981,0,0,0,0,0,0,0,0.0167906508194739,-0.0327231051330533,0,0,0,8.67361737988404e-19,0,0,0,0.107206455896222,0,0,0,0,0,0,0,0.00235948883958944,0,0,0,0,0,0,-0.0485451698536752
X002007.SZ,0,0,0,0,0,0.0909179939261861,0,0,0,0,0.172050323335186,0,0,0,0,0,0,0.026101628177067,0,0.0668561758989063,0.174393652860027,0,0,0,0,-0.102598391608776,0,0,0,0,0,0,0,0,0,0,0,0,0.124748956935024,0,0,0,0,0.00903297870424025,0,0,0,0,0,0,0,0.0244110975070375,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096964931263712,0,0,0,0.0203280589564223,-0.068774392041167,0,0.0170107751573498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280503835661766,0,0,-0.0160921117513189,-0.016924407755757,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0398330887206491,0,0,0,0,0.100773781847248,0,0,0,0,0,0,0,0,0.0352953376163793,0,0,0,0,0.0256813957028776,0,0,0,0,0,0,0,0,0.0422929157718807,0,0,0,0,0,0.127395958460473,0,0,0,0,0,0,0,0,0,0,0,0.00419391051620292,0.0715956887684835,0,0,0,0,0,0
X002038.SZ,0.0651139044505879,0,0,0,0.0694104131275769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650894931249465,0,0.0583005864499467,0,-0.0195103401915878,0,0,-0.00054104375756457,0,0,0,0,0,0,0,0.0923897403518465,4.33680868994202e-19,0,0,0,0,0.120410769202733,0,0,0,0,0,0,0,0,0,0.0203997510805035,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0.0791055225344647,0,0.129873692210576,0,0,0,0,0.0411646490369397,0,0,0,0,0,0.0932790338877555,0,0,0,0,0,0,0,0,0,0,0,0,0.0215730106689798,0,0.121856301084677,0,0,0,0,0,0,0,0,0,0.0121956335181163,0,0,0.0149492454466849,-0.0274262899928071,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0967412662992279,0,0,-0.102077675280334,0,0,0,0,0,0,0,0,0,0,0.0630303806073267,0,0,-0.0502546007618222,-0.0428244301524164,0.0991831546713262,0,0,6.93889390390723e-18,0,0,0,0,0.0681914110436014,0,0.108843874151148,0,0,0,0,0,0,0,0,0,0.132577488111441,0,0.0964249504915485,0,0,0,0,0,-0.013322533091059,-0.00176060366246524,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.0783207473795294,0,0,0,0,0,0,0,0,0,0,0.0393112461995822,0.137970065097628,0,0.0968963005788473,0,0.135818888425271,0,0,0,0,0,0,0,0,0,0.13505544295615,0,0,0,0,0,0,0,0,0.102998177975974,0,0,0,0,0,0,0,0.0193728475767383,-0.0237932192971567,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,-0.0172959679611504,0,0,0,0,0,0,0.0332788799527175,0,0,0.0827005904265237,0,0,0,0.158956157139999,0,0,0,0,0.152415443833175,0,0,0,0,0,0,0.0353393778057534,0,0,0,0,0,0.0766632768552853,0.0549757183437566,-0.0425349045550253,0,-0.0382986408941865,0,0,0,0,-0.0702980617825904,0.123371435023994,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760831193301575,0,0,-0.0359556635235381,0,0,0,0,0,0,0,0,0,0.142141879751954,0,0.0624004375808095,0,0,0,0,0,0,0,0,0.0392624324934314,0,0.138324235433716,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798164388337315,0,0,0,0,0,0,0,0,0,0,-0.106124624075119,0,0.0510198824035796,0,0,0,0.0211920504199981,-0.0151804711563097,0,0.115997275280174,0,-0.0127495306689595,0,0,-0.0393008032517641,0,-0.0019924192983821,-0.117056139687682,0,0,0,0.0364571009568267,-0.0871750196171951,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345136824214131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21192570988845,0,0,0,-3.32308606570695,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.138686206929872,0,0,0,0.0855106377399661,0,0,0,-0.283544133138178,0,0,0,0.301646172435019,0,0,0,0,0,0,0,0,0,0,0.943837190289162,0.131814877556366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542504637845871,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.201249050525603,0,0,0.071540526883416,0,-0.122910928069981,0.132777312467123,0,0,0,0,0,0,0,0,-0.101308765535895,0,0,0,0,0,0,0,-0.0234450172871291,0,0,0,0,0,0,0,0,-0.0396594977953744,0,-0.136894808975137,0,0,0,-0.0802620647319234,0,0,0,0,0,0,0.213016279665161,0,0.00476040535859125,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.257030801936183,0,0,-0.00873952826327378,0,0,0,0,0,-0.0113088281773802,0,0,0,0,0.0672407678290685,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534465227565073,0,0,0,-0.0162597907418205,0,0,0,0,0,0,0,0.0479650838896667,-0.136500999527175,0,0,0.0158882850095957,-0.0122871716891491,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111009624709294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116141640857159,-0.00119703133400789,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181132318049253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801638640391994,-0.0321690513981394,0,0,0,0,0,-0.373923941023559
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00877130450886813,0,0,0,0,0,0,0,0,0,-0.0103862402747258,0,0,0,-0.00102126442066017,0,0,0,0,-0.00212005051035519,0,-0.0107710299913867,0,0,0,0,0.00836055266109687,0,0,-0.0037754275931936,-0.00480082719315596,0,0,0,0,0,-0.0727736973627385
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154026373419516,0,0,0,0,0,0,0
