,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X003816.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600372.SH,X000157.SZ,X600703.SH,X600584.SH,X002028.SZ,X000977.SZ,X600066.SH,X002236.SZ,X600522.SH,X600418.SH,X600183.SH,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X000661.SZ,X601799.SH,X600487.SH,X000921.SZ,X002129.SZ,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0976008160674382,0,0.0991977609952562,0,0,0,0,0,0,-0.0145242411164423,0,0,0,0.233726522049319,0,0,0,0,0.0077024691349637,0,0,0.0865638267294176,0,0,0,0.35425662174298,0,0,0,0,0,0,0,0,0.0035523575442832,0,0,0,0,0.0276596390965719,0,0,0,0,0,0,-0.0173365552317123,0,0
X600031.SH,0,0,0,0,0,-0.11658627735302,0,0.0327771777700341,0,0,0,0,0,0,0,0,0,0,0.238011236118264,0,0,0,0.255716182108192,0,0,-0.00562612022661547,0,0,0,0,0,0,0,0,0,0.137699993438678,0,0,-0.0244941006885455,0,0,0,0.00973695341628944,0,0,0,0,0,0,0,-0.0833545255087674,-0.192374934148379,0,-0.0223717086765165,0,0,0.0131381924442803,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550952525160505,0,0,0,0,0,0.0210631590675248,0,0.241161363822843,0,0.157295253007695,0,-1.73472347597681e-18,0,0,0.0654840060954006,0,0,0,0,0,0.027400158620031,0,0,0.0466249806831112,0,0,0,0,0,0,0,0,0.0163896971960069,0,0
X002304.SZ,0,0,0.043901528978526,0,0,0,0,0,0.168957440025714,0.177557815112737,0,0,0,0,0,0,0,0.0268652804295821,0,0.0204230375134031,0,0,0,0,0,0,0,0,0,0,0,0.126830354902394,0,0.0505109007928813,-0.0201946375982868,-0.000999316992085672,0,0,0,0,0,0,0,0,0,0,0.0333703278193076,0.0991771613903787,0,0,0,0.00118307245557594,0,0,0,0,0.0207986398608099,0,0
X300124.SZ,0,0,0.0291883613325807,0,0,0,0,0,0,0,-0.448339727078887,0,0,0,0,0,0,0,0,0,0.26336103522023,0.0253184035738625,0,0,0.0734260075935618,0,0,0,0,0,0,0,0,0,0,0.0173435412187056,0.185847517946518,0,0,0.0852270685995794,0,0,0,0,0,0.025356358116351,0,0.0249288231495149,0.331338295651029,0.124143000167301,0,-0.0654060364900085,0,0,0,0,-0.0397680368418813,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631896291173469,0,0,-0.0391442624997334,0,0,0,0.0108328565495077,0,0,0,0,0,0,0,0,0.0902172129520274,0,0,0,0.110001973173313,-0.116918457601969,0,0,0,0,0,0,0,0,0,0,0.127133708296638,0,0,0,0,0,-0.105281694582381,0,0,0,-0.0364744334663445,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.45218220566768,0.245858453084536,0.135229797912743,0,0,0,0,0,0,0,0,0,0,0.0289525604625943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239110013339822,0.0981514385353769,0.135315942553006,0,0.119185478402599,0.00847640671085371,0,0.0324751930023391,0,0.0430077661457644,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.0393439675987902,0,0,0,0,0,0,0,0,0,0,0,0.204574610295037,0.147197246426325,0,0,0,0,0,0,0,0.37800832619948,0.123037560965879,0,0,0.116256305041685,0,0,0,0,0,0.0541307489597151,0,0,0,0,0,0,0,0.0158935942379577,0,0,0,0,0,0,0,0,0,0,0,-0.0165485376241943,0,0
X300014.SZ,0,0,0.24153957211006,0,0,-0.133753186023618,0,0,0,0,0,0,0,0,0,0,0,0.057962956842823,0,0.0367173633210069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145238346858387,0,0,0,0,0,0,0,-0.116592725289907,0,0,0,0,0.271554452518762,0,0,-0.0121642764071739,0,0,0,-0.0075383508332229,0,0
X000100.SZ,0,0,0,0,0.0434614361614681,-0.0351400327290952,0,0.0500278714470725,0,0,0,0,0.359163785601445,0,0.117896281585099,0,0,0,0,0,0,0.115435338154369,0,0,0,0,0,0,0,0,0,0,0,0.0196721469373169,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.201933326255292,0.000206061720334056,0,0,0,0,0,0,0,-0.0102626690766575,0,0
X002241.SZ,0,0,0,0.462155090111744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08499594533934,0,0.107103138340172,0,0,0,0,0,0,0.0478388140834064,0,0,0,0,0,0,0,0,0,0,0,0,0.00308848880137601,0.0307212620157996,0,0,0,-0.00784133503840441,0,0
X600089.SH,0,0,0.00749792870532709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552716316193242,0,0.0372759819157824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785723463498261,0,0,0.644476102886374,0,0,0.0108114656842088,0,0,0,0,0,0,0,0,-0.0380833289587798,0.0467493312695254,0,0,0,0,0,0
X002463.SZ,0,0,0,0.128806603037971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502591883772656,0,0,0,0,0,0,0.153615341218244,0,0.220309315078715,0,0,0,0,0.385267142426218,0,0,0,0,0,0,0,0,0,0.115033074205277,0,0,0,0,0,0,0,0,0,-0.054547084315081,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205563752266804,0,0,0,0,-0.0307420108371318,-0.0545785855009011,0.287323404154999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045587473357159,0,0,0,0.197738707638724,0,0.235434574453734,0,0,0.0618780903747072,0,0.101125412248411,-0.0132320665007159,0.026913889024237,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00198850687379019,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.165332382832423,0,0,0,0,0,0,0,0,0.169616200787619,0.0176198545804136,0.171885536315301,0,0,0,0,0.0728803677172378,0,0,0,-0.0773871854848333,0,0.114352584574668,0,0,0,0,0,0,0,0,0,0,0.124020610848002,0,0,0,0.0978502161769447,0,-0.0883604824259635,0,0,-0.00154014210674558,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184177969073439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.377487536109941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759738344045231,0,0,0,-0.0157260816668941,0,0
X600584.SH,0,0,0,0.346579562577297,0,0,0,0,0,0,0.293579914796026,0,0,0,0,0,0,0,0,0,0,0,0,0.0447942954318324,0,0.0708147220609508,0,0,0,0,0,0,0,0,0,0,0.0627011059220732,0,0.387262835001888,0,0,0,0,0,0,0,0,0,0,0,0,0.0366498747849558,0,0,0,0,-0.015245448456129,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0.0661431022641633,0,0,0,-0.163414195345222,0,0,0,0,0.124642703261819,0.312121920610832,0,0,0.10010707483191,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.039657026147726,0,0,0.397338080572665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455834751728491,0,0
X000977.SZ,0,0,0,-6.93889390390723e-18,0,-0.0733987870332685,0,0,0,0,0,0,0.0445939759051357,0,0,0.3761028852747,0,0,0,-0.125115450851697,0,8.67361737988404e-19,0,0.086925944429337,0,0.289494752232846,0,0,0,0,0,0,0.0484784733218734,0.0921998091692728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120712587888919,0,0,0,0,0,-0.0591821831924574,0,0,0.00352455572487376,0,0
X600066.SH,0,0,0,0.0915497278140375,0,0,0,0,0,0,0.0134751207404846,0,0,0,0,0,0,0,0.0781593015049269,0,0,0,0,0.258998616632035,0,0.115268159588469,0,0.0311720103828739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987643735201261,0,0.288412334459167,-0.325899533908241,0,0,0,-0.0841430331710559,0,-0.0700935666922814,0,0,0,0,0
X002236.SZ,0,0,0.0275212598023562,0,0,-0.026590756533455,0,0,0,0,0,0,0,0,0,0,0,0.00728083803248043,0.00945048857607607,0,0.119456396434377,0,0.134289722653373,0,0,0,0.168782606534757,0,0,0.0556968742629288,0,0.121100304725324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130233735614022,0.107092498919858,0,0,0,0,0,0,0,0,0,0
X600522.SH,-0.00670890715013858,0,0,0,0,0.0367591521771112,0,0,0,0,0.121583492513237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119082629036362,0,0,0,0,0,0,0,0.219899505861326,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0819201230706867,0.557706490083936,0,0,-0.137511678673774,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0.184564246812994,0,0,0,0,0,0,0,0,0,0.32860156012055,-0.146765939956571,0,0,0,0,0.0378240100919462,0,0,0,0,0,0,0,0,0,0.0422619677689562,0,0,0.0353155680398456,0,0,0,0,0,0,0,0,0,0,0,0.123812280691637,0,0,0,0,0,-6.93889390390723e-18,0,0.0202916948852789,0,0,0,-0.0226842673288866,0,0
X600183.SH,0,0,0,0.125835414410706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745893472504546,0,0,0,0,0,-0.158724879693187,0.148672188549918,0,0,0,0,0.120470200614122,0,0,0,0,0.00656894007240105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554725562901258,-0.166203052744561,0.147219684323083,0,0,0,0,0
X600741.SH,0,0,0,0.0799687021490799,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0262754738780507,0,0,0,0.0327685827917242,0,0,0.00467874943269156,0,0.0644263916902939,0,-0.156527034095587,0,0,0,0,0.0589268584779957,0,0,0,0,0,0.0144592923607886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197040501163889,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148158804180981,0,0.118693086762278,0,0.0636100747776023,0,0,0.38450855732619,0,0,0.188123825662478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229450288087566,0,0,0,0,0,0,0,0.0451899956431265,0,0
X601877.SH,0,0,0,0,0,0,0,0.00551403218798343,0,0,0,0,0,0,0.133106343538146,0,0,0,0,0,0.0687361812820283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202931994214838,0.00649493086974078,0,0,0,0,0,0,0,0,0,0,0.0155771394871646,0.0794188507695787,0,0,0,0,0,0,0,0,0.00811999915498082,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668275253711363,0,0,0,0,0.135563598886799,0,0,0,0.0942426791004241,0.234844145658526,0,0.0870971963307708,0,0,0,0,0,0,-0.00275205080829831,0,0.112735936070274,0,0.054040411160943,0,0,0,0,0,0,0,0,0,0.014271646468612,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.188707854075687,5.42101086242752e-20,0.012423847112925,0,0,0,0,0,0,0,0.0415228876177565,0.0432264655594209,0,-0.0571840915396755,0,0.0307369553536449,0,-0.00810612876430558,0,0,0,0,0,0.0167901209510202,0,0,0,0.0353990884499338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00427625074639969,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.00854910222376418,0,0,0,0,0,0,0,0,0,0.501805075866941,0,0.0364582597650853,0,0,0,0,0,0,0,-0.104462160388789,0,0,0,0,0,0.131730247841767,0,0,0,0,0,0,0,0,0,0,0,0.0582229495472351,0,0,0,0,0,-0.329889380627031,0,0,0.00447823535855584,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0940283279049431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177872177589351,0,0,0.166463510808728,0,0,0.183403613756771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591693176400093,0,0.0824216610891261,0.132869378209422,0,0.136897326468128,0,0.00788389203693307,0.0789173609392926,-0.0549867725450346,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0383168235856665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712119450907264,0.202979185511258,0,0,0,0,0,0,0,0,-0.0395376353055024,0.11811461089815,0,0,0,0,0.0681266862283026,0,0,0,0,0.13743260971527,0,0,0,0,-0.0226480260801739,0.0301514544084943,0.204023120367931,0,0,0,0,0,0,0,0,0.0426229748817578,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186423143340063,0.116967251645186,0,0,0.0483571569476903,0,0,0,0,0,0,0,0,0,0,0,0,0.517437606376801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583208883262142,0,0,0,-0.0193080153733869,0,0
X000921.SZ,0,0,0,0,0,0,0,0.448993514545299,0,0,0,0,0,0.096687999052601,0,0,0,0,0,0.32549424642533,-0.021267100042826,0.040825315462772,0,-0.0633841674380276,0,0.117773373299383,0,0,0,0,0,0,0.121460876728401,0,1.38777878078145e-17,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.10016455525416,0.032398889288379,0,0,0,0,0.0763708834831465,0,0
X002129.SZ,0,0,0,0,0,-0.120536287341311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1452673725503,0.41456688548076,0,0,0,0,0,0,0,0,0,0,0,0,0.0616315240454235,0,0,0.0484470337150537,0,0,0,0.0313028710655509,0.0792883986118041,0,0,-0.0243637094551166,0,0,0,0,0,0,-0.0446970641197471,0,0,0.10180755017944,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.467562378860281,-0.0226700625980564,-0.0990645083450528,0,0,0,0,0,0,0,0,0.0135765054474882,0,0,0,0,0,0,0,0.0503849947683037,0,0,0,0.0968755184948609,0,0,0,0,0,0,0,0,-0.0502529364063706,0.00648188028250258,0,0.158953377503151,0,0,0,0,0.0483236306790626,0,0,0,-0.0118910466898175,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.153474600069691,0.162028375530098,0,0,0,0,0,0,0.0426877211891473,0,0.174265530758542,0,0,0,0,0.00121858010815258,0,0,0,0,0,0,0,0,0,0.0541523307239141,0,0,0,0,0,0,0,0.00612503955484258,0,0,0,0,0,0,0,0,0,0,0,0.0571912698440536,0,0
Change_TY3M,0,0,0,0.0819535927217285,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.119070735012025,0.0699299791638092,0,0,0,0,0,-0.0956410013184171,0,0,0,0.0284188154236128,0,0,0.0335207306542459,0,0,0,0,0,0.0107133779009535,0,0,0,0,0,0,0,0,0,0.135820725775277,-0.123947762201906,0,-0.0899653131023809,-0.0296387137588177,0,0,0,0.0503290464980518,0,0
Slope,0,0,0,0,0,0.132705120373284,0,0,0,0,0.0813265568728669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189944519924537,0,0,0,0,0.0887505803111689,0,0,0,0,0,0.0405477935498732,0,0,0,0,0,0,-0.0404336712170363,0,0,0.496211369339752,-0.0216200327391428,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15975167822387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326310478365751,0,0,0,-0.0288634037348026,0,0,-0.183149545801872,0.752414396520546,0,0.190363348243127,0,0,-0.0876978529430679,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0277350460230542,0,0,0,-0.0737321626093938,0,0,-0.00274087784132942,-0.0276796233934175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137591925125524,0,0,0,0,0,0,-0.0440494893032661,0,-0.178603026088031,0,0.0451255081283593,0,0,0,0,-0.0890871135309308,-0.0422956865055632,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.104341814009879,0,0,0,0,0.00464392179563485,0,0,0,0,0,0,0,-0.0232048977202574,0,0,0,0,0.0312834564516883,0,0,0,-0.0552436056315181,0,0.017032845100718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183397460426676,0,0,-0.0164393874974291,-0.00358093657077642,0,0,0,0,-0.00665233764312767,0.0393136562001074,0,0,-0.00635607813830192,0,0
MKvol,0,0,0,0,0,0.00361469329344652,0,0,0.00125778179150577,0,0.00120314421870314,0,0,0.00113321289297894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240591968016818,0,0,-0.00150208718090133,-0.00168223413010462,0.000231134327008701,0,0,0.00054276170372719,0,0,0,0,0,-0.00292948001584518,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00546661470186774,0.0089385551965819,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000446546894607559,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121939011553635,0,0,0,0,0.00139922906546284,-0.0107657357521582,0,0,0,0,0,0,0,0,0,0,-0.000879777898581276,-0.00219935113991542,0,0,-0.0255807392426874,0.00604238834884275,0,0,0,0.0150483730887053,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137613291806465,-0.000350211110130662,-0.0017075436538157,0,0,0,0,0,0,0,0,0,0.00262880990623334,0,0,0,0,0,0,0,-0.0103348104388012,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.000113486046232001,0,0,0,0,-0.0147224824861949,0,0,0,0,0.00845926944619549,0,0
