,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000625.SZ,X002241.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X601877.SH,X300124.SZ,X002008.SZ,X000100.SZ,X600487.SH,X300136.SZ,X600809.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600498.SH,X000157.SZ,X600271.SH,X600177.SH,X600699.SH,X000050.SZ,X000596.SZ,X002294.SZ,X600118.SH,X600707.SH,X002180.SZ,X000559.SZ,X600566.SH,X002179.SZ,X300115.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002008.SZ,0,0,0,0,0,0,0,0,0,0.0210928695956839,0,0,0.0345921248138228,0.073457866568451,0,0,0,0,0,0.212823379383155,0,0,0,0,0,0.0240520845818781,0.0909589396236602,0,0,0.0730338015411314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214794676246512,0.0119564570521894,0,0,0,0,0,0
X000100.SZ,0,0,0.00906342448468113,0,0,0.133341040265636,0,0,0,0,0,0,0,-0.173233287063864,0,0,0,0,0,0,0,0.134676535915967,0,0,0,0,0,0,0,0,0,0,0,0.128905721670365,0,0,0,0,0.00804797621207423,0.0369109868753869,0,0,0,0.0344754496696802,0,0,0,0,0,-0.017497775382968,0,-0.0215203554757835,0.0245394368461355,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722286345749666,0,0,0.0262882756472544,0.129166170760028,0,0.530491115634508,0.0120284195342452,0,0,0,0,0,0,0,0,0,0,0,0,0.0674404963616279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0.000351301922978877,0,0,0,0.0703856736202968,0,0,0.257456127519267,0,0.0550780037674626,0,0,0.197878055340994,0,0,0,0,0,0,0,0,0.0678322067874389,0,0,0,0,0.0789271913825289,0,0,0,0.256883928873197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873007057483965,0,0,0.0530910187032894,0,0.0255785641331218,0,0,0,0,0
X600809.SH,0,0,0,0,0,-0.0166344096632211,0,0.100386656739728,-0.060346769676368,0,0,0.457999644243304,0,0,0,0,0.105000597202817,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0869623865021249,0,0,0,0,0,0,0,0,0.218945224121692,0,0,0,0,0,0,0,0.0744607640269763,0,0,0,-0.0160230457156445,0,0,0,0,0,0
X002508.SZ,0,0,0,0.430981087782099,0,0,0,0,0.0498117643480867,0,0,0,-0.0049437306647655,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.129200951772822,-0.0251366885554582,0,0,0,-0.0905456535974419,0,0,0,0,0,0,0,0,0.0225150534592407,0,0,0,0,0,0,0,0,-0.0186034455833444,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.246723965059671,0.0859838604604202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442521032501922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373599143134697,0,0.0380881537535129,-4.33680868994202e-19,0,0,0,0,0,0
X300003.SZ,0,0,0.0228019179906178,0,0,0.258244188423686,0,0,0,0,0,0.0325725272375887,0,0,0,0,0.140793951832071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166220509472637,0,0.0519647310138484,0,0,0,0,0,0,0,0.0908021000149302,0,0,0,0,0,0,0.0406565454521944,-0.056377563607696,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.10711763009533,0,0.178563471649863,0,0,0,0,0,0,0,0,0.0229318128626777,0,0.00559963389073185,0,0,0,0,0,0,0.104658875974577,0,0.145474349733387,-0.176571921903296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013491847691602,0.0568208539414002,0,0,0,0,0,0
X600867.SH,0,0,0.113000555132854,0,0,0.157559616117242,0,0,0,0,0,0,0,0,0,0,0.0336860868172399,0,0,0,0,0,0,0,0,0,0,0,0,0.0166711310665179,2.16840434497101e-19,0,0,0,0.0199581145062711,0,0,0,0.0148251752348062,0,0,0,0,0.0637482818370715,0,0,0,0,0,0.0405389909746956,0,0.0144330171447716,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0105780442683283,0,0,0,0,0,0,-0.000305903946565521,0,0,0,0,0,0,0,0,0,0,0,0,0.0957247730057486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197726688914865,0,0,0,0.092665039605871,0.0665180820369034,0,0,0,-0.0208890993184932,0,0,-0.012423728673555,0.0141817433669985,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.146165372374329,0.138304237963938,-0.0230135326842176,0.198545635437544,0,0,0,0,0,0,0,0,0,0.0128376544933121,0,0,0,0,0,0,0.185503279571726,0,0,0,0,0.0427276152198931,0,0,0,0,0,0,0,0,0.0130349417938495,0,0,0,0.00915454310026133,-0.0115440667484092,0.0995496255404486,0,0,0,0,0,0,-0.0125001996945197,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0870286200936528,0,0,0,0,0,0,0,0,0.0135716813361203,0.184385550039896,0,0,0.000651998515944666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179377470278005,0,0,0,0,0,0,0,0,0,0,0,-0.0232131472582326,0.0197466800766284,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0486177444166446,0,0,0,0,0,0,0,0.0775915795298634,0.133635487797042,0,0,0,0,0,0,0,0,0,0,0,0,0.0613303731551027,0,0,0,0,0,0,0,0.0258463183550956,0,0.0130116906337163,0,0.0142791391127076,0,0,0,0,0,0,0.259939438249678,0,2.16840434497101e-19,0.00886479008851141,0,0,0,0,0,0
X600177.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0.0781531840896887,0,0,0.0351376453899377,0.0551885050372011,0,0,0,0,0.0837712182209922,0,0,0,0.074363378061363,0,0,0,0,0,0,0.0328933726884574,0,0,0,0,0.119322990407226,0,0,0,0,0,0.00113098416366082,0,0,0,0.108943906799542,0,0,0,0.0172822377730105,0,0,0,-0.0180786355760267,0.00699803883292138,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0.0247650985659225,0,0,0,0,0,0,0,0,0,0.0248939619624132,0,0,0,0,0,0,0,0.0218508225158704,0,0,0,0,0,0,0,0.160770451094213,0,0,0,0,0,0.0080920129835692,0.0658546059292638,0,0,0,0,0,0,0,0,0.00696982038873751,0,0.0241152433646807,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942725908976751,0,1.38777878078145e-17,0,0.183730832908396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212835447366778,0,0.0763318528503591,0,0,0.171874105065231,0,0,0,0,0.0564507684604674,0,0,-0.0239751834083939,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.311073524530176,0,0,0,0.0632448167395932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350463983468364,0,0,0.0587172102934825,0,0.218710375218433,0,0,0,0,0,0,0,0,0,0,0,0.0449952606265619,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0798074355252249,0,-0.0137233628162577,0.000318529609248795,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0265941312846468,0,0,0,0,0,0,0,-0.149887408409514,0,0,0,0,0,-0.162038968017431,0.00129579051873006,0,-0.111677724069303,0,0,0,0,0,-0.0582441576428833,0,0,0,-0.0105022358374792,0,0,0,0,0,0.0898139932114462,0.176073645406394,0,0,0,0.182448611520934,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0512802115280808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134084135402157,0.0391022852061862,0,0.100045384722508,0.0667216858470517,0.045205195492584,0,0,0,0,0,0,0,0,0.0221220416710802,0.0157483477067915,0,0,0.0170940923678675,0,0.297524777166491,0,0,0.025410413330937,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.28682024397604,0,0,0,0,-0.0644259731573732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558055879459074,0,0,0,0,0,0,0,0,0.0873968823425844,0,0,0,0.127753405743913,3.46944695195361e-18,0,0,0,0,0.0803922834003311,0.0546577427515824,0,0,0,0.329687096111014,0,0.0100441220617608,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.253905066968733,0,0,0,0,0,-0.0830715600676978,0,0,0.0449718074576833,0,0,0,0,0,0,0.160429297095969,0,0,0,0,0,-0.110421892801409,0,-0.195057015172922,0,0.0360147283964678,0,0,0,0,0,0,0,0,0.072425636947075,0.349081821773623,0,0,0,0,0,0.0536166782761146,0,0.0192455417406565,0,0,0,0,0,0,0
X000559.SZ,0,0,-0.154484715794585,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236352911004614,0,0,0,0,0,0,0,0,0.0518413272846129,0,0,0,3.46944695195361e-18,0.0991822851059432,0,0,0,0.134826386912649,0,0,0,0,0,-0.0483149523497223,0,0.0105063425774062,0.00458366599495888,0,0,0,0,0,0
X600566.SH,0,0,0.0591387875549725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153201975939909,0,0,0.290563221440548,0,0,0,0,0,0.0594774367359922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146200996802695,0,0,0,0,0,0,0.00409549630105218,0.0117400940957727,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.116280398946836,0,0,0,0.0174233586379301,0,0,0,0.11639600561004,0,0,0.0264880816956127,0,0,0,0.0431857438517917,0,0,0,0.00693447455198614,0,0,0,-0.0195913206248304,0,0,0,0,0,0,0,0.0475960528610532,0,0,0,0,0.016385208570062,0,0,0,0,0,0,-0.0116084628820374,0,0,0,0,0,0,0
X300115.SZ,0,-0.00999469868527429,0,0,0,-0.501923485056257,0,0,0,0,0,0,0,0,0.251989287226382,0,0,0,0,0,0,0,-0.138739176926537,0.127881428670158,0,0,0,0,0,0,0,0.0804216151518816,-0.00994845451469317,0,0,0,0,0,0,0.103612009564872,0,0.0614394140976368,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0263074451991281,0.0339587018671569,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190588857409325,0,0,0,0,0,0,0,0,0,0,0,0,0.00332272654305191,0,0.0335483755987704,0,0,0,0,0,0,0,0.813257068935752,0,0,0,0,0,0,0,0,-0.00541481608760796,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0243771940163412,0,0,0.210223057192129,0,0,0,-0.116088735003923,0,0,0,-0.00140543514550294,0,-0.0305773028491033,0,0,0.0304233728756928,0,0,0,0,-0.0828981397895533,0,0,0,0,-0.0749646824316299,0,0,0,0,0,0,0,-0.0422360177304586,0,0,0,-0.0211921385758689,0,0,0,0,-0.0210195279452067,0,0,-0.0190896727600835,0,0,0,0,-0.129373889436585,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268487159264713,0,0,0,0.462513746991419,0,0,0,0,0,0,0,-0.150430243983319,-0.0999446608446054,0,0,0,0,0,-0.189166439148604,0,0,0,0,0,0,0.871330293322363,-0.263792608150739,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749285878308198,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0500090668842844,0,0,0,0,0,0,0,0.0271015824239994,0,0.0213243606325559,0,0,0,0,0,-0.106020526469409,0,0.0206469460039076,0.128657134453705,0,0,0,0,0,-0.00955922475904659,0,0,0,-0.161559011379325,0,0,0.0285569294023732,0,0,0,0,-0.13385376704057,0.203217498421539,0,0,0,-0.181071693191064,0,0.0534208401054343,0,0,0,0,0.0306014249318202,0.00489345938677064,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0438315466885842,0.000142554203839979,0.012811968154031,0,0,0,0.016862630111396,0,0,0,0,0,0,0,0,0.0389817355289233,0,-0.0154132162696863,0,0,0,0,0,0,0,0,0,0,-0.0130530284114486,0,0,0,0,-0.0271235449911095,0,0,0,-0.00753244101779374,-0.0217084966078948,0,0,0,0,0,0,0,-0.0106187269164352,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000220446852638845,0,0,0,0,-0.00015205218762127,0.00163981641568857,0,0,0,0,0,0,0.00065297289866235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000530753493930286,0,0,0,0,0,0,0.000380792354932583,-0.000308833336055827,0,0,0.00087826104742501,0,0,-0.00147166639064746,0,-1.35525271560688e-20,0,0,-0.00101745409288112,0.00115671684023635,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.029440287304206,0,0,0,-0.0130951800458998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124569321967108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575449055712694,0.0304747626816362,0,0,0,0.0403987339032847,0,0,0,0,0,0.0220895259813491,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0190190179956168,0,0.00264150537865662,0,0,-4.33680868994202e-19,0,0.00738762380267042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245486727542467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417668111091551,-0.0257671748860034,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163223113305554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369703856062013,0,0.00935066947295508,-0.0271256801080296,0.0382409203184957,0,0,0,0,0,0
