,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X002475.SZ,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X000100.SZ,X002007.SZ,X300003.SZ,X002236.SZ,X000157.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002008.SZ,X002179.SZ,X002506.SZ,X000625.SZ,X600183.SH,X600177.SH,X002371.SZ,X600498.SH,X600867.SH,X600487.SH,X002241.SZ,X000977.SZ,X300014.SZ,X600066.SH,X000050.SZ,X300146.SZ,X600522.SH,X600118.SH,X000066.SZ,X600372.SH,X600776.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.227211984985381,0.0215023814413754,0,0,0,0,0,0,0.0600339726449247,0,0.109838054021493,0,0,0,0,0,0,0,0.0152959680705158,0,0,0,0.0461620459781454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633570636115243,0,0,0,0,0,0,0,0,0,0.0364795098675056,0,0,0,0,0,0,0,0.0267629350128748,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00222612992319816,0,0,0,0,0.402147489538422,0,0,0,0,0,0,0.284610387179666,0,0,0,0,0,0,0,0,0,0,0.0460389710585949,0,0,0,0.0244221736763186,0.108951098851606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441458208925852,0,0
X000651.SZ,0,0,0,0,0,0,0.180345430396878,0.105871215077594,0,0,0,0.151361518496973,0.163231804102773,0,0.0296021553441288,0,0,0.0831245314947902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151896285097742,-0.0171807236655086,0,0,0,0,0,0
X600104.SH,0,0,0.0811017641041496,0,0,0.0192367717924281,0,0,0,0,0,0,0,0,0.201142818528499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248107246532146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00968175037063646,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.191188091739682,0,0,0.0237339748962318,0,0,0.203829016486976,0,0,0,0,0,0,0,0.0112765173730485,0,0,0,0,0,0.0146766696405157,0,0,0,0,0,0,0,0,0,0,0,0.0192458281522622,0,0,-0.0201059605566226,0,0,0.218357001282087,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.315455512696146,0,0,0,0,0,0,0,-0.059805384391425,0,0.0364796777161958,0,0.57884338565473,0,0,0,0,0,-0.155125966715283,0,0.0161377678758323,0,0,0,0,0,0.174507725672294,0,-0.0664910424661638,0,-0.0665514973514129,0,0,0,-0.00613742443952078,0,0,0,0,0,-0.00131710449866371,0,0,0,0,0,0,0
X002304.SZ,0,0.165508747824681,0.201859193607618,0,0,0,0,0,0,0,0,0,0,0,0,0.148204368869806,0.0982340468430677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030703911965288,0,0,0.06209413328021,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.0212071349624445,-0.0280718470105658,0,0,0,0,0,0
X000063.SZ,0,0,0.169077012027875,0,0,0,0,0,0,0.0444330365061593,0,0.168287373468134,0,0,0,0,0,0,0,0.0572959606381213,0,0,0,0,0,0,0,0,0,0,0.031089829378284,0,0.117535293383267,0,0,0,0,0,0,0,0.0489578093346908,0,0,0,0,0,0,0,0.224575757443234,0,0,1.73472347597681e-18,-0.0751574351694058,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141436378255072,0,0,0.0863193624552551,0,0.0718004637664744,0,0,0.374782337141023,0,0,0,0.0120992624694575,0,0,0,0,-0.001671323142514,0,0,0,0,0.0186209136258399,0,0
X000568.SZ,0,0.215927578160781,0,0,0,0,0,0.0249405427661386,0,0,0,0,0,0,0,0.0189275944691098,0.170639197608852,0,0,0.0426951511247071,0,0,0,0,0,0,0,0,0,0,0,0.0580285057045252,0,0,0,0,0,0,0.170010790938704,0,0.0320852433539135,0,0,0,0,0,0,0,0,0,0,0,-0.0653793681738269,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0557302581191246,0,0,0,0,0,0,0,0.0303090019770625,0.156675384967692,0.0998108022731398,0,0,0,0,0,0,0,0.135142318746358,0,0.0320770789799592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235325104058062,0,0,0,0,0,0,0,0.00258786919296957,0,0,0,0,0.0518809224027924,0,0
X002475.SZ,0.302027019713406,0,0,0,0.0639026108147257,0.141227621592495,0,0.147943613564036,0,0,0,0,0,0,0.268309406994162,0,0,0,0,0.168672416093447,0,0,0,0,0,0,0,0,0.116119298751274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226260415165054,0,0,0,0,0,0,0
X600031.SH,0,0.132147713463318,0.103302112987314,0,0,0,0,0,0,0,0,0,0,0.157252005356229,0,0,0,0,0,0,0,0,0,0,0,0.129482173015977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276439359423402,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.046582021531902,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561734813773514,0,0.0761145952215374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166658848961253,0,0.17698173639716,0,0,0,0,0,0,0,0,-0.0832865814522124,0,0,0,0,0.0291506793461568,0,0
X600741.SH,0,0,0.132629773066905,0.0576056572761742,0,0,0,0,0,0,0,0.165999745889778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258405035178579,0,0,0,0,0,0,0,0,0,0,0,0.056755548758005,0.0170249040186313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101887101911167,0,0
X000596.SZ,0.27351710865594,0.0894743666146877,0,0,0,0,0.0375754308661511,0,0,0.0968253585809473,0,0,0,0,0,0,0.365109095999803,0.0235117252192716,0,0,0,0,0,0.0311093907441375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719795912279107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220177431261192,0,0
X600809.SH,0,0.346718284030756,0,0,0,0,0,0,0.0328471802351788,0.0495904048172359,0,0,0,0,0,0.110483139312807,0,0,0,0.0463528465734249,0,0,0,0.0303625832651386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826544267000841,0.067347331399067,0,0.0541850660718805,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00274512219845059,0,0,0,0.0581214142172765,0,0
X000661.SZ,0,0,0.0542090230330075,0,0.202777343723414,0,0,0,0,0,0,0,0,0,0,0.231874757594437,0,0,0,0,0,0.121544439135731,0,0,0,0,0,0,0,0,0.0163719335258385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924030750256164,0,0.00120902590406475,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.234418430160429,0,0,0,0,0,0,0.0945855196928618,0,0,0,-0.0526757086340478,0,0,0,0,0,0,0,0,0,0.00475223298695434,0,0,0,0,0,0,0,0,0,0,0.0219747707544555,0,0,0,0,0.0282086775524784,0.113743820430278,0,0,0,0,0,0,0,0,-0.00297459948285621,-0.052693770979245,0,0,0,0.00994504349987619,0,0
X600703.SH,0,0,0,0,0,0,-0.294723966170309,0,0,0,0,0.45736268834064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472982439716289,0.449328809341718,0,0,0,-0.00937286194611889,0,0,0,0,0,0,0,0,0,0.0288416320600066,0,0,0,0,0.254273657853771,0.00847509740436222,0,0.190904647788514,0,0,0.0735447912120971,0,0
X000100.SZ,0,0,0.0615671244267203,0,0,0,0,0.01230219922344,0,0,0,0,0,0.0824826194231041,0,0,0,0,0,0,0,0,0,0.0681453828849575,0,0,0,0,0,0,0,0,0,0,0.00216546765268941,0,0,0,0,0,0,0,0.173570202264631,0,0,0,0.0872988769816794,0,0.0053318155645838,0,0,-0.00772700954231621,0,0,0,0,0,0,0
