,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600276.SH,X000100.SZ,X600703.SH,X000063.SZ,X600031.SH,X000157.SZ,X000338.SZ,X600271.SH,X600741.SH,X600118.SH,X002292.SZ,X002475.SZ,X600066.SH,X600372.SH,X002241.SZ,X600177.SH,X300124.SZ,X002236.SZ,X601877.SH,X600089.SH,X002129.SZ,X002456.SZ,X000568.SZ,X000016.SZ,X300003.SZ,X002294.SZ,X600839.SH,X000559.SZ,X002223.SZ,X600582.SH,X000550.SZ,X002276.SZ,X000869.SZ,X000623.SZ,X000800.SZ,X000066.SZ,X002008.SZ,X600435.SH,X600252.SH,X600312.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.037538190476418,0.149733684424409,0,0,0,-2.16840434497101e-19,0,0,0,0,0.135848541812634,0,0.0173570793927569,0,0,0,0.0959786355118772,0,0,0,0,0,0,0.270713794822407,0,0,0,0,0,0,0,0,0,0.0318675501047703,0,0,0,0.00972622944656597,0,-0.00923076028738083,-0.0106887520125234,0,0,0,0,0,0
X600703.SH,0,0,0,0.101966490599898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.310631331460269,0,0,0,0,0,0,0,0,0,0.155972629647747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179925871305985,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0184267059138628,0,0,0,0,0,0,0,0,0,0,0.00461084918936499,0,0,0.0926903690074056,0,0,0,0,0,0,0,0.115410900846543,0,0,0,0.261645821453861,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.102002146501,0,-0.026558887596775,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0105251859639164,0,0.0702102504077591,0,0,0.0449763554490541,0,0,0,0,0.156804571383635,0,0,0,0,0,0,0,0,0,0,0,0,0.00759849785713703,0.206710897786541,0,0,0,0,0,0,0,0,0,0.0450821694450425,0,0,0,0,-0.0180786618680162,0,0,0,0,0,0,0
X000157.SZ,0,0,0.160950025356779,0,0,0,0,0,0,0,0,0,0,0.460300045458893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648030453016897,0,0,0,0.0681915702956257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926419453728644,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0338171745662523,0,0,0,0.212925458501212,0,0,0,0,0,0,0,0.115820995411749,0,0,0,0.0456629926842932,0,0,0,0.0898328026676694,0,0,0,0,0,0,0,0,0,0,0,0,0.0163902067934829,0.110398335130533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299754765879529,-0.00813877603678159,0,0,0,0,0,0
X600271.SH,0,0,0.0702972266359378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.35934908750087,0,0,0.0211079946749019,0,0,0,0,0,0,0.00590336785006606,0,0,0,0,-0.0318897914480607,-0.0158878088743887,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0531944150449778,0,0,0,0.0660859668862758,0,0,0,0,0,0,0,0,0,0.171107211384716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211304973002524,0,0,0,0,0,0.0766265168803676,0,-0.00551543223255106,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245875010284527,0,0,0,0,0,0,0,0,0.408221772392523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434348165347334,0,0,0,0,0,0,0,0,0,0.219534552122385,0,0,0,0,-0.00918129250478277,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213106708516356,-0.017586850096022,0,0,0,0,0,0
X002475.SZ,0,0,0.0160526248177839,0,0,0,0,0,0,0,0,0.132332514101184,0,0,0,0,0,0,0,0,0,0,0.140272895919758,0,0,0.142575178946487,0,0,0,0,0,0,0,0,0,0,0.0250284367299455,0,0,0,0,0,0,0,0,0,0.0622060503918614,0,0,0,0,-0.0157942148685566,-0.0283991778127017,0,0,0,0,0,0
X600066.SH,0,0.29489701724557,0,0,0,0,0,0,0,0.154465636917522,0,0,0,0,0,0,0.0685034560640689,0.100153678391851,0,0,0,0,0,0,0.0349189168589053,0,0,0,0.0446232227003885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424046248749823,0,-0.00108322616364753,-0.00399190602409549,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0203811742045573,0,0,0,0,0,0,0,0,0.0360383229030385,0,0,0,0,0.0273062009793353,0,0,0,0,0,0,0,0,0,0,0,0,0.0139888173526233,0,0,0,0.225122330980597,0.01325827658832,0,0,0,0,0,0,0.0745401914897647,0,0,0.148599752930646,0,0,0,0,-0.0278568191819058,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.300858697443248,0,0,0,0,0,0,0,0,0,0.0108121007601807,0,0.00958658022067031,0.00635599270676991,0,0,0,0,0,0,0,0,0,0.0548932145643045,0.0470015772164378,0,0,0,0,0,0,0,0,0,0.161127196004464,0,0,0.0310775150422268,0,-0.00447182509430105,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0119151272600882,0,0.112416586494517,0,0,0.0774022502687982,0,0,0,0,0,0,0,0,0,0.0146626712073234,0,0,0,0.0566744514666775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395197303666935,0,0,0.0767447385200294,0,0,0,0.0530577348831212,0,-0.00500610208924289,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0252071110637448,0,0,0,0,0,0,0.238276045031447,0,0.0265090605511452,0,0,0,0,0,0,0,0,0,0.0797241642321866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147191641661452,0,0,0,0,-0.0204319034811429,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0432933404908878,0,0,0,0,0,0,0,0,0,0,0,0.360407870447981,0,0,0,0,0,0,0,0.0203801200738278,0,0,0,0,0,0,0,0,0,0.127812505047098,0,0,0,0,0.104262849207783,0,0,0,0,0,0,0,0.0498856266799761,0,0.0525772400788632,0,0.00497266053902222,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.000452943256464776,0,0,0,0,0,0,0,0.0108202996007293,0,0,0,0,0,0,0,0.165940079169667,0,0,0.0158300755816106,0,0,0,0,0,0,-0.00710558696738717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882944951747595,0.00566224885727446,0,0,0,0,0,0,0.0228049553165249,-0.0135308850270969,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0736721874127227,0,0.242394337717937,0,0,0,0,0,0.0115381154263856,0,0,0,0.184689765896421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027293170957185,0.0447752491818277,0,0,0,0,-0.00869956811465171,-0.0140280990789771,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241354444005058,0,0.108944419846085,0,0,0,0,0,0,0,0,0,0.187344502289178,0.0735001819626596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032576435493172,-0.0149253059833602,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106399194005339,0,0,0,0.0771003670941115,0,0,0,0,0,0,0,0.319995723584791,0,0.25347866179659,0,0,-0.179273189892546,0,0,0,0,0,-0.0831363272646323,0,0,0,0,0,0,0,0,0,0,0,0.167490011684153,0,0,0,-0.025701754484384,-0.0757570844902656,0,0,0,0,0,0
X000568.SZ,0,0,0.0446362885479707,0,0,0,0.366913174568618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138971639005981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141164369169371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026943471139009,-0.0428593134719001,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.0441891530045443,0,0,0.0778858277365353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755675284081199,0,0,0,-0.0210399123828545,-0.0623259724754288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251511290649662,0,-0.00410651511569286,0,0.0207939205570832,-0.00944312417048488,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505003999499711,0,0.250894617885288,0,0,0,0,0.0872320469556488,0,0,0,0,0,0,0,0,0,0,0,0,0.186343763832329,0,0,0,0,0,0,0,0,0.107055128449746,0,0.153732654535799,0,-0.0119341376143115,-0.00517450048458888,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0662062825302454,0,0,0,0,0,0,0,0,0,0,0,0.293722295012836,0,0.164201629340867,0,0,0,0,0,0,0.0399235502608903,0,0.018805300260024,0,0,0,0,0,0,0,0,0,0.0569576656392148,0,0.0881575930988663,0,0,0,-0.00268113511801256,-0.0234340132104324,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741518453856578,0,0,0,0.00167282606561641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290883212523757,0,0,0,0,0,0,0.0665663507827508,0,0,0,0,0,0.148986359985684,0,-0.017820795478407,-0.0236938059049937,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19666372781007,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.202863199076487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039142396962777,-0.0836167419451832,0,0,0,0,0,0
X002223.SZ,0,0.0854158838606639,0,0,0.012325417512815,0,0,0,0,0,0,-0.167019192501026,0,0,0,0,0,0,0,0.150580871141855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280416194880581,0,0,-0.0389941405680631,0,0,0,0,0,0,0,0.152779206958554,0,0,0,0.152499268503366,0,0,0,0.0148890730244539,-0.0338248542954607,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132154517202177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457512266126531,0,0.0845404851808853,0.0775859558016028,0,0,0,0,0,0.0954588495668767,0,0,0,0,0.06050814009793,0,0.092058234794397,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.0423630457030123,0,0,0.074541921096146,0,0,0,0,0,0,0,0,0,0,0,0,0.111916420589354,0,0,0,0,0,0,0.0222294202874901,0,0.131422252538132,0.0777342549083583,0,0,0,0,0,0.164476310602506,0,0,0,0,0,0,0.0208738096119165,0,-0.0156139097035471,-0.00684375091087924,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160061094413032,0,0,0,0,0,0,0,0,0,0.246749663500847,0,0,0,0,0,0,0,0,0,0,0.247488219749583,0,0.127036169437138,0,0,0.174704894806138,0,0,0,0.0199611456241082,0,0,0,0,-0.0261909131432607,-0.0039727803292186,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0897746266876233,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.00284498684255035,0,0,0,0.0269326060437596,0,0,0,0,0,0,0,0,0.160754407891392,0,0,0,0,0,0,0,0,0,0,0.146243857283466,0.0284822147818581,0,0,0,0,0,0,0,-0.045378876956099,-0.0598541188391079,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.018821146783482,0,0,0,0,0,0,0,0,0,0,0,0.116507509906813,0.0439893713843895,0,0,0,0,0,0,0.0487206987419935,0,0,0,0,0,0,0.139130491321626,0,0,0,0,0.0557787143953828,0,0,0.140955469321163,0.0476675038347053,0.00221936622444402,0,0,0,0,0,0,0,0.160466324118424,0,0,-0.0106470672536508,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312275382347261,0,0,0,0,0,0,0,0,0.244259441696579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901528938189304,0,0,0,0,0,0,0,0,0,0,0,0,0.0473814786139347,0,-0.0200775928993858,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0.0540458938217956,0.253652248704534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683381011138196,0,0.0112152730772676,0,0,0,0,0,0,0,0.0407576733582574,0.176182197726143,0,0,0,0,0,0,0.107340475631139,0,0,0,0,0,0,0,0,0,0,0,0,0.000819927659056254,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.133863128986267,0,0,0.236286304597897,0,0,0,0,0.0209134879156608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729307954842416,0,0,0,0,0,0,0,0,0,0.056009997789603,0,0,0.0131006954733293,0,-0.0105490193200293,-0.0353858480524542,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177144067492019,0,0,0,0.201464575577852,0,0,0.0402824746613224,0,0,0,0,0,0,0,0,0,0.0822873731861131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163692932625536,0,-0.00396000685015592,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133110410191042,0,0,0,0,0,0,0,0,0.00188945051745961,0.0612376964573406,0,0,0,0,0,0,0.128928393273519,0,0.196653995800771,0,0,0.173334498332339,0,0,0,0,0,0,0,0.0165072644362571,0,0,0,0,0.00280915738972696,0,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261980276148338,0,0,0.129161876572474,0,0,0,0.0500300758139768,0.0176028559481029,0.1714350165026,0,0,0,0,0,0,0,0,0.0276832818284671,0,0,0,0,-0.00874807505062138,-0.00601058951133448,0,0,0,0,0,0
X600060.SH,0,0,0,0,0.057112524985603,0,0,0,0,0,0,0,0.221745227458428,0,0,0,0,0,0,0,0,0,0.264921590842164,0,0,0,0,0,0,0,0,0,0,0.0343083834194395,0,0,0.121201687717369,0,0,0,0,0,0,0.0100163201795452,0,0,0,0,0,0,0,-0.0142774320410374,-0.00617324951147972,0,0,0,0,0,0
Change_TY3M,0,1.38777878078145e-17,0,0,0,0,0,0.121234345862674,0,0,0,0.0923023358770542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577770986925684,0,0,0,0,0,0,0,0,0,-0.146821792845175,0.192237337879118,0,0,0,0,0,0.104754865586914,0,0,-0.0937887534110446,0,0.103145197447711,0,0,0.000829822611385005,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141305329609903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168584728121436,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04482781318344,0,0,0,0,0,-1.19138838388523,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.863625474546028,0,0,0,0,-0.179729006638622,0,-0.236875768023491,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228314917874417,0,0,0,-0.578537594286993,0,0,0,0,0,0,0,0,0,0,0.262971086946455,0,0,0,-0.447573294412965,0,0,0,0,0,0,0
RealEstate_excess,0,-0.305604144367647,0,0,0,0,0,0.202811357749177,0,0,0,0,0,0,0.0208911549919369,0,0,0,0,0,-0.0933978050991271,0,0,0,0,0,0,0,0,0,0,0.0639589764754117,-0.0397754033685286,0,-0.0374985782004522,0,0.284559683190547,0,-0.210386819971206,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921031252558235,-0.003773579427557,0,0,0,0,0,0
MKreturn,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0243732951762738,-0.237572822103573,0,0,0,0,0,0,0,0,0,0,0,-0.119430816314092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090249650402567,0,0,0,0,0,0,0,-0.0395436354642075,0,0,0.00355223907917425,0,0.128946983152663,0,-0.0231722622956379,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00912790871067373,0,0,0.00880163801006957,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596280858674028,0,0,0,-0.000429522646710577,0,0,0,0,-0.00270476941863674,0,0,0,0,0,-0.000998632814726944,0,0,0,0,0,0,0.0050359445494149,0,0,-0.00402760193844163,0,0,-0.00103524783792228,0.0167631369125673,0.0037666585410551,0.00382718651420665,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00916454041233711,0,0,0,0,0,0,0,0,-0.0137622974540668,0,0,0,0,0,0,0,-0.0173467036658858,0,0,0,0,0,0,0,0,-0.00783299173007942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257399547796313,0,0,0,0.0186325324250306,0.00572525913954337,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485125159521182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34380376374359e-05,0,0,0,0,0,0,0,0,0.00252715860353726,0,0.00834791402153108,0.00170252433305572,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194506842511787,0,0,0,0,0,0,0,-0.00240950671850017,0,0,0,0,0,0,0,0,0,5.14332303985573e-05,0,0,0,0.000774937941099184,0,0,0,0,0,0,0,0,0,0,-0.00252806617453837,-0.00274765284709086,0,0,0,0,0,0
