,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002241.SZ,X002371.SZ,X300124.SZ,X600703.SH,X000063.SZ,X000338.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X600089.SH,X000100.SZ,X600741.SH,X600460.SH,X600702.SH,X002236.SZ,X000799.SZ,X600779.SH,X000157.SZ,X600522.SH,X601799.SH,X002414.SZ,X002180.SZ,X000733.SZ,X600884.SH,X600584.SH,X002008.SZ,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.521474230253301,0,0,0.0697925398979138,0,0,0,0,0,0,0,0,-0.0928885394733507,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0162627440941674,0,0,0,0,0,0,0,0.051982030824999,0,0.0182156562119151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0119086871377914,0,0
X000858.SZ,0.010956187187656,0,0,0.377153321394589,0.0654711777849487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313023671668564,0,0,0,0,0,0,0,0,0.0595170691354742,0,0.00326158781077729,0.0644510785265352,0,0,0.0237482706837138,0,0,0,0.0247449253205407,0,0,0,0,0,0,-0.00349699266942614,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.108118463477894,0.191642870808272,0,0,0,0,0,0,0,0,0,0,0.0167257282702519,-0.0291463483974883,0.02843741698331,0,0,0,0,0,0,0,0,0,0,0.0080856820036426,0,0,0,0,0,0,-0.00486623123779962,0,0.0361887138836038,0,0,0,0,0,0,0,0,0,0.00842948884875384,8.67361737988404e-19,0,0,0,0,0,0
X600809.SH,0,0.27074913979546,0,0,0,0,0,0,0,0,0,0,0,0,-0.012411184670223,0,0,0,0,0,0,0,0,0,0,0.110694313177189,0,0,0.0108045688320715,0,0,0,0,0,0,0,0.186504308383252,0,0,0,0,0,0,0,0.0254120435781116,0,0,0,0,0,0,-0.0459391408666274,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655318621716363,0,0,0,0,0.411441755816069,0,0,0,0.197795367279484,0,0,0,0,0,0,0,0,0,0,0,0.110177149382493,0,-0.130042519408933,0,-0.162811908880982,0,0,0,0,0,0,0,0,0,0.00185343434015301,0.0293613403922943,0,0,0,0,0,0
X002475.SZ,0,0.175340908161174,0,0,0,0,0.137917273680062,0,0,0,0,0,0,0,0.0226612651776911,0,0.105719543023072,3.46944695195361e-18,0,0,0,0,0,0,0,0.00985352579808051,0,0,0,0,0,0.214353918905977,0,0.0953901895202565,0,0,0,0,0,0.0964407282102205,0,0,0,-0.0198776418142165,-0.0156113404917577,0,0,0,0,0,0,0.00452916502786503,0,0,0,0,0,0,0
X600276.SH,0,0,0.111030572786629,0,0,0.0217983850897088,0,0,0,-0.0686995384815418,0,0,0,0,0,0,0,0,0,0,0,0,0.015929558979835,0,0,0.0436970786345185,0.140984860999144,-0.168797323809057,0,0,0,0.0679678479677932,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864555547829956,0,-0.100956431531478,0,0.196423520843466,0,0,-0.00715314243835896,0.00456702472046054,0,0,0,0,0,0
X600690.SH,0,0.0804484028365493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612856727547727,0,0,0,0,0,0,0,0,0,0.0240232456164094,0.331974757042787,0,-0.113368468218109,0,0,0,0,0,0,0,0,0,0,-0.0288040158990159,0,0,0,0,0,0,0.0043731306495085,-4.33680868994202e-19,0,0,0,0,0,0
X002304.SZ,0,0.256573936060842,0,0.228429926951443,0,0,0,0.166095020416076,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996683877180913,0,0,0,0,0,0,0,0.0181094742318788,0,0,0,0,0,0,0.0501051842179575,0,0.0903880858740102,0,-0.0255584980094318,0,0,0,0,0,0,0,0,0,0,0,0.0221515271039178,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.264056189635057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959082846762031,0,0,0,0,0,0,0,0.124603609123046,0.0813292519588276,0,0,0.0477701186840723,0.294176184112559,0,0,0,0,3.46944695195361e-18,-0.0505678418449851,0,0,0,-0.15596760476095,0.106857362384317,0,0,0,0,0,0,0,0,0,0,0,0.0249079101501702,0,0,0,0,0,0
