,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X300124.SZ,X002304.SZ,X003816.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000596.SZ,X000338.SZ,X000063.SZ,X600031.SH,X002179.SZ,X300014.SZ,X000100.SZ,X600089.SH,X600703.SH,X002241.SZ,X600372.SH,X002129.SZ,X002236.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002463.SZ,X002007.SZ,X600522.SH,X002028.SZ,X000800.SZ,X601799.SH,X600460.SH,X300142.SZ,X002074.SZ,X002294.SZ,X600418.SH,X002156.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.108350603063287,0.319685348416955,0,0.0805773112024364,0,0.00328427304546792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135216363896937,0,0.0682467013641294,0,0,0,0,0,0,0,0,-0.00505325013658296,-0.00252047333309291,0,0,0,0,0,0
X000858.SZ,0.117637723112458,0,0,0,0.0597635563289553,0.363682029251978,0,0.0811732774263909,0,0,0,0.0247092399808156,0,-0.00240078282783213,0,0,0,0,0,0,0,0.0175359836181358,0.107233613327184,0,0,0,0,0.074171011845777,0,0.0105499716808527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026486443040667,0,0,0,0,4.33680868994202e-19,-0.00343504629311976,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412680961541077,0,0,0,0,0.154029191889755,0,0.0638247979200904,0,0,0,0,0,0,0.0367131843106437,0,0,0,0,0,0,0,0,0.0139158672167604,0,0,0,0.013506898852804,0,0,0,0.0069849554363229,0.00772909314833167,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0959990919010828,0,0.0147245484304292,0,0,0,0,0,0,0,0.110932637154461,0,0,0,0,0,0,0.0159629793317107,0,0,0,0,0.0867273173799286,0,0,0,0,-0.0276355867960583,0,0,0,0,0,0,0,0,0,0,0,0.189332210550201,0,0,0.0342786246688583,0,0.0205614899118387,-0.0205281409212955,0,0,0,0,0,0
X600809.SH,0.0795775347146916,0,0,0,0,0.509817957441218,0,0,0,0,0,0,0,0,0,0,0.297218801848218,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0283846909717853,0,0,0,0.0121234989993056,-0.00168078602987501,0,-0.0693260309147968,0,0,0,0,0,0,0,0,0,-0.0201912858563731,0.0214119263993041,0,0,0,0,0,0
X000568.SZ,0,0.305914730307525,0,0,0.536389099292931,0,0,0,0,0,0,0,0,0,0,0,0,0.0417978418029408,0,0,-0.0447186236045361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138136766136546,0,0,0,0,0,0,0,0.0226171920034231,0,0,-0.0405523578461772,0,0,0,0.00985189277552347,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146281200215402,0,0,0,0.271467316556379,0,0,0.0617752900023668,0,0,0,0,0,-0.0712448937955747,0,0,0,0,0.0941614023133656,0,0,0,0,0,0.0598441296379079,0,0.061712272800117,0,0,0,-0.00148877883713751,0.0269269068237724,0,0,0,0,0,0
X600690.SH,0.0393229489881481,0,0,0,0,0.291671050174511,0,0,0.0429960819049309,0,0,0,0,0,0,0,0,0.0399412241149292,0,0,0,0,0,0,0,0,0,0,0,0.0131214386169508,0,0,0,0,0,0,0,0,0,0.133604294199932,0,0,0,0,0,0,0,0,0,0,0.00203669679127451,-0.00508421050596166,0.028653861012364,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.214364186977784,0,0.020216475735213,0,0,0,0,0,0,0,0.0235549166732621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010052907643622,0.0672677803963937,0,0.0369399174601448,0,0,0.00700401353771841,0,0,0,0,-0.0368045286819736,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0864421798937692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369017662636252,0,0,0,0.049785413123456,0,0,0,-0.0237628389586998,0,0,0,0,0,0,0,0,0,0,0,0.0452818189052765,0,0,0,0.00792090222457398,0,-0.15966727195894,0,0.0172668622950538,0,0.341411567223705,0,0,0,0.00554256140419162,-0.00614698494553536,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.234538244493223,0.0463323889221727,0,0,0,0,0,0,0.265984673912348,0,0,0,0.0308962053318357,0,0,0,-0.135045056892295,0,0,0,0,0,0,0.155175293964968,0,0.0216132286916515,0,0.00918281258672721,0,0,0,0,0,0,0.0567697640954549,0,-0.0795831115137046,0,0,0.294684987352542,-0.179165845600757,0,0,0,0,0,0.00220195015101803,0.00856374120533519,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.292263280377646,0,0,0,0.02020658462408,0,0,0,0,0,0,0,0,0,0,0,0.159483060988381,0,0,0,0,0,0.00719257183695244,0,0,0,0.0639854428623366,0,0,0.00580323972304126,0,0,0,0,0,0,0,0,0,0,0,0,0.0376264734444891,0,0,0,0,-0.0142734945888849,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0146092779863685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008456307759695,0,0,0,0,0,0.000698927450227868,0,0,0,0.0865254049990677,0,0
X600104.SH,0.0473383473434589,0,0,0,0,0.0635091491353827,0,0,0.0349794945167661,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00546494009925063,0.00123903322634861,0,0,0,0,0,0,0,0,0,0,0.00140754697865682,0,0,0.0939857802661208,0,0,0,0,0.0265875557440981,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548619277364285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676925235594196,0.0938438160901781,0,0,0,0.0113726265221538,0,0,-0.0311496308683219,0,0,0,0,0,0,0.000591332864031643,0,0,0,0,-0.018645454082942,0,0
X002371.SZ,0,0,0,0,0,0,0.0807701248949967,0,0,0.0873856024148384,0,0,0,0,0,0,0,-0.024811518952084,0.106425743591414,0,0,0.0317370706284961,0,0,0,0.0157430753139817,0,0,0,0,0,0.226275288221363,0,0,0,0,0,0,0,0,-0.103162798086544,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0273759511205019,-0.0142448314668121,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.312835378472533,0.199849167383195,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476394773870199,0,0,0,0,0.0145522971191585,0,0,0,0,0,0,0,-0.0440127963806139,0,0,0,0,0,0,0,0,0.01160209804723,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0643431302494035,0.0600482994127799,0,0,0,0.162756512139228,0.0841718540997415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545059803207552,0,0,0,0,0,-0.0281206340618792,0,0,0,0,0,0,0.061597927736175,0,0,0,0,0,0,0,0,0,-0.00435354227487017,0.0127885048142306,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.000393557527783384,0,0,0,0,0,0,0.422390100792269,0,0,0.0791745776488642,0,0,0.00502949369139411,0,0,0,0,0,0,0.0585249979208124,0,0,0,0.0639875449158419,0,0,0.132900818040208,0,0,-0.0164135661417787,-2.71050543121376e-20,0,0,0,0.12799859137911,0,0
X600031.SH,0,0,0.0547730373888917,0,0,0,0.0078741847598997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164341040087588,0,0,0,0.0245909981296723,0,0.0287050684075444,0,0.120696425284612,0.144064242418324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467030333117247,0,0,0.0620824158817585,0,0,0,-0.0167491864110585,0.0112271460371403,0,0,0,0,0,0
X002179.SZ,-0.154146217683513,0,0,0,0,0,0,0,0,0,0.0122341496251719,0,0,0,0.207885961401787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047790140815995,0,0,0,0,0,-0.228575768166851,0,0,0,0,0,0,0,0,0,0.0901080355920586,0,0,0,0,-0.0299410348315834,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462222172633017,0,0,0,0,0,0,0,0,0,0.0237772871676308,0,0,0,0,0,0,0,0.0497935137914816,0,0.0384376971605878,0,0,0,-0.00270951549040624,1.0842021724855e-19,0,0,0,0,0,0
X000100.SZ,0,0.0259292142744866,0,0,0,0,0,0,0,0,0,0,0,0,0.75739052040922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109278342967112,0,0,0,0,0,0,0,0,0,0.00630547007056992,0,0,0,-0.00297256076144242,0,0,0,0,0,0,0
X600089.SH,0.0224528247286361,0,0,0,0,0,0,0,0,0.0298885817427909,0,0,0,0,0,0,0,0,0,0,0,0,0.0529476562390235,0,0,0,0,0,0,0,0,0.0403912036591075,0,0.0504739042448508,0.113955881857732,0.0209447126094301,0,0,0,0.0487487412295962,0,0,0,0,0.0219786830717539,0.155944464831161,0,0,0.00712197407820155,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575711065283775,0,0,0,0,0,0,0,0,0,0,0,0.0403312285318039,0,0,0,0,0.153221068410295,0,0.0657752322478533,0,0,0.0230630638603836,0,0,0,0,-0.0334793555012473,0,0.155305418714825,0,0,1.73472347597681e-18,0.0956574947255442,0,0,-0.00468185463281228,0.021540988385504,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075491788520359,0,0,0,0,0,0,0,0,0,0.0159444624528882,0,0,0,0.369369132504201,0,0.00265211950699257,0,0.13728455134437,0.0798470258796551,0,0,0,0,0,0.0106651324733771,0,0,0,0,0,0,0,0,-0.00966909247177536,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.095510890830114,0,0,0,0,0,0,0,0,0,0.111035984938657,0,0.074228075579204,0,0,0,0,0.00155149029914173,0,0,0,0,0,0,0.0703706622218473,0,0.0668100079147797,0,0,0,0,0,0,0,0,0,0.0102900905708774,0.0478467563440823,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0.0995064879979914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208076530455031,0,0,0,0,0,0.0808554060248493,0,0,0,0,0,0,0.189916854282581,0.136018937465967,0,-0.00399820639496982,0,0,0,-0.00491072130584719,0.0265466223830673,0,0,0,0.0729435424566333,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.14514705730172,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.609346991669888,0,0,0.0473148773943268,0,0,0,0,0,0,0,-0.151791306924681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126696851848273,-0.0169015364905168,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0762020592770482,0,0,0,0,0,0,0,0,0,0.174932979068847,0,0,0,0,0,0,0,0,0.0699882830514844,0,0,0,0,0,0,0,0,0.12026776212272,0,0.0595199313428097,0,0,0,0,0,0,0,0.10125709538039,0,0,0,0,0,0,0.0032940500052827,0.0292496530967599,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.132627221360435,0,0,0,0,0,0,0,0,0.190804165617987,0,0,0,0,-0.0832971920627482,0,0,0.177063160649576,0,0,0,0,-0.0358166870097849,0,0,0,0,0,0,0,0,0.000853255431699832,0,0,0,0,0,0,0,0,0,-0.0145049347995632,0.00923582203555895,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339698691503266,0,0,0,0,0,0,0,0,0,0,0,0.284410847719723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970977956898401,0,0,0,0.0433983218579452,2.16840434497101e-19,0,0,-0.0179594151192422,-0.0336178641823124,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0602797929735385,0,0,0,0,0,0.00071107106235957,0,0,0,0,0,0,0,0,0,0.0885462491698129,0,0,0.0212721312198289,0,0,0.11766157810744,0,0,0.0656765663228695,0,0.0337327848506651,0,0,0,0,0,0,0.199430182819121,0,0,0,0,0.138400570774739,0,0,0.00675387748492253,0,0,0,0,0,0,0
X600741.SH,0.125615394128121,0,0,0,0,0,0,0,0,0,0,0,0,0.0731829622027356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407227572281346,0,0,0,0,0,0,0,0,0.1236060557095,0.173489901492363,0.16721973968839,0,0.0409785544281236,0,0,0,0,0,0,0,0.00110408060912819,0,0,0,0.0201352752470094,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44036970724378,0,0,0,0,0,0,0,0,0,0.241895875605929,0,0,0,0,0,0,0,0,0.389619314019514,0,0.0333587650635739,0,0,0,0.194727049859581,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.00822598534905022,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681139193816241,0,0,0,0.0208376995438983,0,0,0,0,0,0,0.0806328673788319,0,0,0,0,0.122309596682062,0,0,0,0.0244425794676086,0.0192810661954151,0.132042620779013,0,0.099102418097248,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.000784733138237088,0,0,0.0314370957547382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873671550140562,0,0,0,0.0636261242337422,0,0,0,0.104738447935142,0,0,0,0.093755452894664,0,0,0,0,0,0,0.0513921390280474,0.21335224088641,0,-0.0131982357229955,0,0,0,0.0104854510296689,-0.0340181278166733,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.0700387553179572,0,0,0,0,0,0,0,-0.297716199437631,0.116748862580314,0,0,0.186892958910968,0,0,0,0,0,0,0,0,0,0,0,0,0.250935072656283,0,0.255279315272438,0,0,0,0,-0.113259225630826,0,0,0,0,0,0,0,0,-0.110101042998976,0.0206618190538962,-0.0166716612579103,0,0,0,0,0,0
X002007.SZ,0,0,0,0.313666245343095,0,-0.0593829547468372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687062683548212,0,0.120001588910252,0,0,8.67361737988404e-19,0,0,0,0,0,0.115674611642058,0,0.0302736296632468,0,0,0,0.0814259383912184,-0.0353538642137764,-0.0215655975468316,0,0,0.0271737686688272,-0.0209610326348791,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163306366687253,0,0,0,0.241914787471666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146052533471289,0,0,0,0.00226459110374308,0,0,0,0,0,0,0
X002028.SZ,0.182382345185233,0,0,0,0,0,0,0,0.0737032557416273,0,0,0,0,0,0,0.0104553520323141,0,0.0821730779628396,0,0,0.115503575866066,0,0,0,0,-0.223523821654448,0,0,0,0,0,0,0,0,0,0,0,0.0869906953462269,0,0,0,0.064527516805336,0.178631475597253,0,0,0,0,0.00743220991446038,0,0,0.0629633830776897,-0.0511954787182858,0.0621058746494322,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326003285599067,0,0,0,0,0,0,0,0.0482709522914475,0,0,0.0460803159689902,0,0,0,0,0,0,0,0,0,-0.0902091154159455,0,-0.0363422313696612,0,0,0,-0.0739845034723311,0,0,0.244020275333769,0,0,0,0.0128792099465163,0.0199370098699754,0,0,0,0.0253968897154164,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0977724144152878,0.0318553208487776,0,0,0,0,0,0,0,0,0,0,0.0715558400003688,0,0,0,0,0,0,0,0,0,0,-0.036887436882173,0,0,0,0,0,-0.0660534157328045,0,0,0.189122218713503,0,0,0,0,0,0,0,0,0.361523804890374,0,0.0129138880652171,0.0023718152770008,0,0,0,0,0,0
