,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X300124.SZ,X003816.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002241.SZ,X600372.SH,X002129.SZ,X002236.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002463.SZ,X002007.SZ,X600522.SH,X000800.SZ,X002028.SZ,X601799.SH,X600460.SH,X002074.SZ,X600418.SH,X300142.SZ,X002294.SZ,X000066.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.149652068307521,0.377165224867804,0,0,0,0.00777392694986922,0,0,0,0,0,0,0,0,0,0,0.0109509283320486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137432727335504,0.0207770090408339,0,0.0213624020790935,0,0,0,0,0,0,-0.0140088470056908,0.0148059299801981,0,0,0,0,0,0
X000858.SZ,0.162317473466876,0,0,0,0.126595823844682,0.304070776171807,0,0.0782492770275622,0,0,0.0138002656618608,0,0,-0.120984045577483,0,0,0,0,0,0,0.0456212239424929,-0.00360763811061694,0.101801496141823,0,0,0,0,0.0574259738170618,0,0.0148490196192638,0,0,0,0,0,0,0,0,0,0.0275429149202308,0,0,0,0,0,0,0,0,0,0,0,0.000951760295582621,-0.00533205453710936,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432924865826362,0,0,0,0.175171247443638,0,0.0873841657787361,0,0,0,0,0,0,0.0225614314291254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720227178495959,0.00195659916483717,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0365929159724733,0,0.0337452412873895,0,0,0,0,0,0,0,0,0.111970945969587,0,0,0,0,0,0,0,0,0,0,0.0494884454808619,0,0,0,0,-0.0266670928976967,0,0,0,0,0,0,0,0,0,0,0,0,0.257084392131472,0,0,0,0.0139094590757469,-0.00774863638284441,0,0,0,0,0,0
X600809.SH,0.196451486676932,0,0,0,0,0.39333781721193,0,0,0,0,0,0,0,0,0,0,0,0.183643194907422,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0585876742203142,0,0,0,0,0,0.0083805270246043,0,0,0.0412949783687927,0,-0.00773116643031375,-0.075424592146958,0,0,0,0,0,0,0,0,0,0,-0.00267079230545517,0,0,0,0,0,0,0
X000568.SZ,0,0.282715370308086,0,0,0.588310064029033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207740664325202,0,0,0,0,0,0,-0.00275832138138749,0,0,0,0,0,0,0,0,-0.0285927948523612,0,-0.145952618306459,0,0,0,0,0,0,0,0,-0.0395244088458729,0,0,0,0,0,0.00875785568852775,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0522451617229185,0,0,0,0,0,0,0,0,0,0,0.0198280882297901,0,0,0,0.0251162726246381,0.0889441052308703,-0.0887499380355908,0,0,0,0.211173520620105,0,0,0.0401853183335613,0,0,0,0,0,-0.0853775154733348,0,0.0695970734042049,0,0,0.0805543612707858,0,0,0.0514268266262238,0,0,0.0750261800929192,0,0,0,0,0,-0.0131521800999949,0.0393027477466536,0,0,0,0,0,0
X600690.SH,0.0644392083137961,0.0036472604863857,0,0,0,0.320229910681393,0,0,0.0500827801208689,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235136048960517,0,0,0,0,0,0.00461865775384523,0,0,0,0,0,0,0.0279236484978402,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.197066247306936,0,0.0167721258228047,0,0,0,0,0,0,0,0,0.0233436005294754,0,0,0,-0.0616288386117249,0,0,0,0,0,0,0,0.0230742881370719,0,0,0,0,0,0,0,0,0.0311612700601087,0.0194739460577084,0,0.151741108591479,-0.0128765681782676,0,0,0.0564660502484613,0,0,0,0,0.0190656714498936,-0.0691898470718259,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181411394512975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844561097755355,0,0,0,0,0.404210795220734,0,0,0,0,0,0.0134993255535533,-0.0151707591392553,0,0,0,0,0,0
X002304.SZ,0,0,0.0286571272580881,0,0,0.292195504959786,0,0,0,0.020710364039871,0,0,0,0,0,0,0,0,0,0,0.166740967975532,0,0,0,0,0,0,0,0,0,0,0.0632789735912917,0,0,0.00482003002965221,0,0,0,0,0,0,0,0,0,0,0.0321992064118692,0,0,0,0,0,0,-0.014281716417934,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0761361949269097,0.0892530133913908,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275579598313618,0,0,0,0,0,0,0,0.0497992538739312,0,0,0,0,0,0.04945543216816,0,0,0,0,0,-0.0765806654131239,0,0.0189793439520947,0,0,0,0.484045358291093,0,0,0,0,-0.0162934467005019,0.0456881640450359,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206658391975645,0,0,0,0,0,0,0,0,-0.0223408343750901,0,0,0,0,0,0,0,0,0,0,0,0.0380546090216529,0,0,0,-0.00421224627639459,0,0,0,0,0,-0.0480331497977354,0,0,0,0,0.0020440612998971,0,0,0,0.0618270460184669,0,0
X600104.SH,0.156352575988523,0,0,0,0,0,0,0,0.021189332996711,0.00683299298007546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673946229597984,-0.0404295198957601,0.16083526696372,0,0,0,0,0,0,0,0,0,0,0,0.0806168266648517,0.0326551825722583,-0.0828347859908575,0,0,0,0,0.0273102993770388,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302279745871968,0,0.441534828495491,0,0,0,0,0,0.0534384750223845,0,0,0,0,0,0.00961190516856022,0,0,0.0292400090407562,0,0,0,0,0,0,0,0,0,0,0.00504171666719101,0,0,-0.0116047440026315,0.029179836120668,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0838366341708887,0,0,0,0,0,0,0,0,0,0,0.00865272132313606,0,0,0,0,0.0496701669788044,0,0,0,0,0,0.00980306040773848,0.0808765862573036,0,0,0,0,0,0,0,0,0,0,0.0561842522230751,0,0.0130090703834893,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116401988512194,0,0,0,0,0,0,0,0.355104924245345,-0.00273681480594828,0,0,0,0,0.108810121875515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125573716844163,0,0,0,0.000868230050460758,0,0,0,0.197288853095299,0,0
X000596.SZ,0,0,0,0,0.37479821823965,0.14411487431187,0,0,0,0.00240986689004528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113447516451958,0,0,0,0,0.00172888355134277,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254703294944094,0,0,0,0.00742984609010051,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0444283893342267,0,0,0,0.147667479404269,0,0.100125086987254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411579599917491,0,0,0,0,0,-0.0180007467874716,0,0,0,0,0,0.0653446430122281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197736943285524,0,0,0,0,0.0360253964048663,0,0.00645207193748348,0,0,0.113249380343652,0,0,0,0.0356949019035614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148481174698458,0,0,0,0,0,0,0
X300014.SZ,0.0132545271310825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479312269983546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657482904512953,0.0440975629569541,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,-0.12867886751028,0,0,0,0,-0.0264045774075148,0,0,0,0,0,0,0,0,0.251820424927865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484990933507979,0,0,0,0,0,-0.227982917317051,0,0,0,0,0.0222306524572885,0,0,0.0753845193997648,0,0,2.16840434497101e-19,0,0,0.0148104573202176,-0.0536169504368455,0,0,0,0,0,0
X000100.SZ,0,0.025466280472108,0,0,0,0,0,0,0,0,0,0,0,0,0.758161959628805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109020150634,0,0,0,0,0,0,0,0.00636040979672284,0,0,0,0,0,-0.00291151360839562,-4.51972737997553e-05,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0410254034151269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476966362316437,0,0.0256734124404617,0.109788492681863,0.142745791190748,0,0,0,0.0702935639498255,0,0,0,0,0.085565627997328,0,0.0520171305830601,0,0,0,0,0.00154459838184508,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298200987605567,0,0,0,0,0,0,0.123310128640008,0,0,0,0,0.0187517963212952,0.00646172981148513,0,0,0,0,0,0.0252408363783135,0,0,0.106317826151962,0,0,0,0,-0.0402757213790834,0.169766366456837,0,0.0306182007766369,0.117905850786166,0,0,0,0,-0.0120208446744273,0.0409960280055202,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0732533748800693,0,0,0,0,0,0,0,0,0,0.0562450392626514,0,0,0,0.00438866983621258,0,0.0321639646590507,0,0,0,0,0,0.0309538667274188,0,0,-1.73472347597681e-18,0.241288343778258,0,0,0,0.166165372171825,0.152497543635142,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227142966506908,-0.0103962717512912,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.042242361453294,-0.0277621078704745,0,0,0,0,0,0,0.0674697788960085,0,0,0,0,0.0387309915060353,0,0,0,0,0,0,0.0540448286156027,0,0,0,0.119606739380647,0,0.0416306418716915,0,0,0,0,0.106074204684167,0,0,0,0,0.0760985489479695,0,0.0306533729465801,0,0.0170031353857167,0,0,0.00646818084020081,-0.0210697220789216,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361932740260689,0,0.00280129008662822,0,0,0,0,0,0,0,0,0,0,0.153853013740385,0,0,0,0,0,0,0,0.0229583357232674,0,0,0,0,0.344864586917827,0,0.219604532613833,0,0.0261092775857627,0,0,-0.031603528633113,0.04289418421951,0,0,0,0.0353150999120616,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.118922446657206,0.0137844907270489,0,0,0,0,0,-0.190233893505324,0.436302396317968,0,0,0,0,0,0,0,0,0,0,0,0,-0.100958886811978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987886915447009,0,0,0,0.0185447043640855,-0.024642919914824,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0310631387370685,0,0,0,0,0,0,0,0,0,0,0.249358296116236,0,0,0,0,0,0,0,0.0325032163305222,0,0,0,0,0,0,0,0,0.089067542569165,0,0.0730828456313731,0,0,0,0,0,0,0.0467151854126506,0.0274507132244532,0,0.18789982816128,0,0,0,0,0,0.0319318488361058,0,0,0,0,0,0
X000157.SZ,-0.00939024106726273,0,0,0,0,0,0,0,0.162924846302153,0,0,0.0425978240639593,0,0,0,0,0,0,0,0.241457151192964,0,0,0,0,0,0,0,0.0894451377552032,0,0,0,0,-0.0649443720744567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219101539718468,0,-0.0122610390893415,0.036698172583501,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185256930938143,0,0,0,0,0,0,0,0,0,0,0,0.165453817992384,0,0,0,0,0,0,0.0063690324589503,0,0,0,0,0,0,0,0,0.339787477644646,0,0.0717230822222039,0,0,0,0,0,-0.0225769756386162,-0.0178180315253489,0,0,0,-0.04139477055288,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0847864951253751,0,0,0,0,0,0.157121809331121,0,0,0,0,0,0,0,0,0,0,0,0,0.052425473653073,0,0,0,0,0,0.0650623008043435,0,0,0,0,0,0,0,0,0.263296929951534,0,0.0430660871073091,0,0,0,0,0,-0.0134303039388662,0.00191083256066843,0,0,0,0,0,0
X600741.SH,0.133766231920367,0,0,0,0,0,0,0,0,0,0,0,0,0.0841544511755941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423708770472381,0,0,0,0,0,0,0,0,0.172532642512233,0.117885861174909,0.16796842193158,0,0,0,0.0369086615636795,0,0,0,0,0,0.000321967816452779,0,0,0,0.0194370421701742,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0765558199183961,0,0,0,0,0,0,0,0.285656021240364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381979285063823,0,0,0,0,0,0.156221943150497,0,0,0.218362157813525,0,0.156905679847698,0,0,0,-0.0279983767631448,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0184867178607002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0700427740248527,0,0.0172362732288526,0,0,0,0,0,0,0,0,0.0686176637881858,0,0,0,0,0.0892400684667366,0,0,0,0.0689972454146483,0.145260583917416,0.0827846306657857,0.0149173495345916,0,0,0,0,0.00704200781810688,-0.0138623728072386,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0831333442139187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266156365950784,0,0,0.0661727301229412,0.0396212903903184,0,0,0,0.0455953213803317,0,0,0,0.104079528185145,0,0,0,0.0765166799851639,0,-0.0559652998270218,0,-0.00950838340928173,0,0,0.250515848807631,8.67361737988404e-19,0.0454144660009693,0,0,0,0,0.0196376041379163,-0.046605102362629,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122074559384603,0,0.040070138957927,0,0,0,0,0.135739212968181,0,0,0,0,0,0,0,0,0.246050855292165,0,0.153328888717462,0,0,0,0,0,0,0,0.0199455486837355,-0.0162980475566003,0,0,0,0,0,0,0.0125561618736141,0,0,0,0.0198658763275202,0,0
X002007.SZ,0,0,0,0.246251925312072,0,-0.0634491920438831,0,0,0,0,0,0,0,0,0,0.0303653440701412,0,0,0,0,0.0154170709625029,0,0,0,0,0,0,0,0,0,0,0.0392795877501594,0,0,0,0,0,0,0,0,0,0,0.0698087625586589,0,0,-0.0158644929876303,0,0.198535490994748,-0.0515456531889612,0,0,0.0475858154698303,-0.067163853406264,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369214920150539,0,0,0.242394738113855,0,0,0,0.248523738649435,0,0,0,0.0104924266157688,0,0,0,0,0,0,0.000108588410096424,0,0,0.07753568930157,0,0,0,0,0,0,0,0.0555725882685119,0,0,0,0,0,0.0142683999981585,-5.42101086242752e-20,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0762623908350476,0,0,0,0,0.109104238370936,0,0,0,0,0.141033643536274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.300147507813829,0,0,0,0,0,0.0664039049633172,0.154281262266549,0,0,0,0,0,0.00755284651519583,0.0483546925643374,0,0,0,0,0,0
