,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X000568.SZ,X600690.SH,X002475.SZ,X600809.SH,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X600703.SH,X000157.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X600741.SH,X002129.SZ,X601877.SH,X002007.SZ,X002371.SZ,X002179.SZ,X002236.SZ,X300142.SZ,X002049.SZ,X002414.SZ,X600584.SH,X600183.SH,X601799.SH,X300003.SZ,X000800.SZ,X002074.SZ,X000066.SZ,X000799.SZ,X300146.SZ,X600089.SH,X002008.SZ,X600707.SH,X000977.SZ,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.110563462744445,0,0,0,0,0.196695808705637,0,0,0.0277191651947235,0.0539917553062932,0,0,0,0,0,0,0,0,0,0,0.0922404331579206,0,0,0,0,0,0,0,-0.131658707932798,0,0,0,0,0,0,0,0,0,0,0,0,0.0264611739424446,0,0,0,0,0,0,0,0,0,-0.0192971602965385,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.379345818648462,0,0,0.0982052292326443,0.0330997376001924,0,0,0,0,0,0,0,0,0,0,0.0093778674644363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954748550804341,0,0.122312716390453,0,0,0,0,0,0,0,0,-0.0227117999952931,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.149196996833476,0,0.0326492389646743,0,0,0,0,0.0491595900679429,0,0,0.0408781799231175,0,0,0,0,0,0,0,0,0,0,0,0.0558587869617439,0,0,0,0.414808428017363,0,0.0379179174991083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774072373569788,0,0,0,0,0,0
X600276.SH,0,0.0236637841293201,0,0,0,0,0.000614316900360433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926049136419647,0,0,0,0,0,0,0,0,0.175644781753546,0,0,0,0,0,0,0.0764715746605888,0,0,0,0,0,-0.144379887407717,0,0,0,0,0,0.0770969301760525,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.202738356254312,0,0.151485023279382,0,0,0,0,0,0,0,0.0184418604071004,0,0,0,0,0,0,0,0,0.0218585026547208,0,0,0,0,0.00728209170107709,0,0,0,0,0,0,0,0,0.0475452668901004,0,0,0,0,0,0.0544006085308679,0,0,-0.119024944288797,-0.0247532631875016,-0.00097638870162731,0,0,0,0,0,0,0
X600031.SH,0,0,0.0717081613201779,0,0,0,0,0.0871804228898138,0,0.233238011370358,0,0,0,0,0,0,0,0,0,0.0271197634091859,0.207224414911798,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.138750273345702,0,0,0,0.0348553338326174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906341302348309,0,0,0,0,0,0,0
X000568.SZ,0,0.661092342307971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212700136034119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315380890016427,0,0,0,0,-0.0405292043623513,0,0,0,0,-0.0278195091973458,0,0,0,0,0,0
X600690.SH,0,0,0.214009946231357,0,0,0,0,0,0,0.292216262691376,0,0,0,0.107403391568237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010772841180214,0,0,0,0,0,0,0,0,0,0,0,0.0509068572964386,0,0,0,-0.0136482269480644,0,0,0,0,0,0.0125213377122804,0,0,0,0,0,0
X002475.SZ,0,0,0.0362206813930478,0.364534462252028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149478513917639,0,0.357054201245921,0,0,0,0,0.00406434831795468,0,0,0,0,0,0,0,0.145215378816547,0.0227887294284849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125403819668253,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.238434875598261,0,0.0843654739990948,0,0,0,0,0,0,0,0.0817863555870634,0,0,0,0,0,0,0.158830285499401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204438341831671,0,0,0,0,0.102037478582044,0,0,0,0,0,0,0,0,-0.0240608782982121,-0.0455274358520267,0,0,0,0,0,0
X002304.SZ,0,0.220485640019798,0,0,0,0,0.10157053783182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586892470515657,0,0,0.0249044343916369,0,0,0,0,0,0,0,0,0,0,-0.0494959955639595,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0250422966778824,0,0,0,0,0.0900432265978806,-0.0274809630777293,0.0199237509075354,0,0,0,0,0.0881898471467049,0,0,0,0,0,-0.0762757901716412,0,0,0,0,0,0,0,0,0.342947123349934,0.235425789508083,0,-0.114032220313289,0,0,0,0.0823336663460593,0,0,0,0,0,0.00794263668701691,0,0,0,-0.0699217253745548,0,0
X000725.SZ,0,0,0.140218848506522,0,0,0,0,0,0.112722424397645,0,0,0,0,0,0,0,0,0,0,0.129781780495556,0.103690828205105,0,0,0.0320099927129673,0,0,0.116329368281204,0,0,0,0,0,0,0,0,0,0,0,0.122893429511805,0,0,0,0,0,0,0,0,0.0392448845132807,0,0,0,2.16840434497101e-19,0.00188022066153853,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0552294316598107,0,0,0,0,0,0,0,0.0160035920082656,0,0,0,0,0,0.106264735929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113344983163842,0,0.0374671403668623,0,0.0819618923138993,0,-0.0236026052107834,0,0,0,0,-0.0273348653595206,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0547953727226318,0,0,0,0,0,0,0,0,0.147829386002725,0,0,0,0,0,0.0871971555645324,0,0.0664235084396479,0,0,0,0,0,0.00732714813976143,0,0,0.0128312839589406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556243148078165,0.118726759201512,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0404026176573429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513592251868381,0,0,0,0,0,0,0,0,0,0.0576720880519587,0,0,0,0.23391103993839,0,0,0,0,0,0,-0.00771512361035384,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.039907954346914,0,0,0,0,0,0,0,0,0,0,0,0.0300480602421906,0,0,0,0.0639536876296517,0,-0.021354463545976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105405896703259,0,0.0174102033795016,0,0,0,0,0.00933847702343463,0,-0.0146591663317563,0.00862081932899612,0,0,0,-1.0842021724855e-19,0.00688563552003554,0,0,0,0.0397460924266454,0,0
