,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X002371.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X000977.SZ,X002179.SZ,X600703.SH,X600089.SH,X002236.SZ,X002049.SZ,X000100.SZ,X600372.SH,X002241.SZ,X600584.SH,X601877.SH,X600741.SH,X000157.SZ,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000066.SZ,X600702.SH,X002463.SZ,X000733.SZ,X300003.SZ,X600460.SH,X000988.SZ,X300142.SZ,X300146.SZ,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.201821763245436,0,0.12733124888816,0.0819539813244966,0,0,0,0,0,0,0,0.0412987440752826,0,0,0,0,0,0,0,0,0,0,0,-0.0380569314782094,0,-0.00552216244569473,0,0,0,-0.0176208534329782,0,0,0,0,0,0,0,0,0,0.0901681851083879,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00106784954066207,-0.00598320144756131,0,0,0,0,0,0
X000858.SZ,0,0,0,0.295448650364506,0,0.0329570053777103,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0702232526738051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018476997624553,0.181398579336834,0,0,0,0,0,0,0,0,0,0,-0.0320836008222507,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0247625991485777,0,0.0488102360211785,0,-0.106912116470432,0,0,-0.0558446372759871,0,0,0,-0.0583098051745495,0.243897593494445,0,0,0,0.250336024876077,0,0.257983466448754,0,0,0,0,0,0,0,0,0,0,0,0,0.0868225642432671,0,-0.146796546154372,0,0,0,-0.0688401381405146,0,0,0,0,0,0,-0.0297550476794416,0,0,0,0,0,0
X000568.SZ,0,0.30738341847917,0,0,0,0.0197365723761996,0,0,0,0.0168458571194877,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711891044665135,0,0,0,0.101139921130277,0,0,0,0,0,0,0,0,0,-0.0150781544703593,0,0,0,0.0706425629465908,0,0,0,-0.0469181097636155,0,0,0,0,0,0,0,-0.006615963743607,0,0,0,0,0,0
X600276.SH,0,0,0.175172713215122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0549832762029353,3.46944695195361e-18,0.0415770316386309,0.119329484905085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279188381338777,0,0,0,0.0292193180946702,0,0,0,0,0,0.0107814561606834,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.104704049659985,0,0.159706380025735,0,0,0,0,0,0,0,0,-0.144387790596347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328929724777734,0,0,0.05050155735983,0,0,-3.46944695195361e-18,0,0,-0.0247260789846898,0,0,0,-0.400560603152834,0,0.0933466472791518,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.149118738943356,0,0,0,0,0.242551734658829,-0.0137524357257846,0,0,0,0.172402829901451,0,0.126293853589744,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0433668312637015,-0.143427555824849,0,-1.73472347597681e-18,0,0,0,-0.0409392724493935,0,0,0,0,0,0.0287316236626446,0,0,0,0,0,0,0
X002304.SZ,0,0.0128281822290752,0,0,0,0.124179184730694,0.109413073319746,0,0,0.0440542481386412,-0.0258365408982237,0.0213249079308013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052617421799712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13604170643972,0,0,0,0,0,0,0,0,0,0,0,-0.0214024524149954,0,0,0,0,0,0
X002475.SZ,0,0,0.0433131245079957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594948339700507,0,0,0,0.0453671866385415,0,0.01136913971094,0,0.0501387916315585,0,0,0,0.383997180094439,0.0685059478625555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057033754730317,0,-0.0370268542552483,0,0,0,-0.0127850096059612,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.209974983269714,0,0,0.0189546363039911,0,0,0,0.0668068164197238,0,0.053679644171228,0,0,0,0,0,0,0,0,-0.11055026754227,0,0,0,0,0,0.0572884548427807,0,0,0,0,0,0,0,0,0,0,0,0.0218534438142773,0.0344442780300569,0,0,0,0,0.0433993256109539,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.172108698267107,0,0,0,0,0,0,0,0,0,0.169027269962388,0,0,0,0,0,0,0,0,0,0.183878570613628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621997115133051,0,0,0,0,0,0,0,0,0,0,0,0.202858538064,-0.200148729788439,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.138195862990479,0.0165144722527801,0.0943318780107323,0.127332719823744,0,0,0,0,0,0,0,0,0,0,0.0686646924354521,-0.0425926234774066,0.0535434867170298,0,-0.0859664362476455,0,0,0,0,0,0.27247525746058,0,0,0,0,0.0433130011458013,0,0,0,0,0,-0.0363608065717309,0,0,-0.057073776874562,0,0,0,0,0,0,0.0319420629403922,-0.0110955090411558,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.0740371877779469,0,0.134035201912609,0,0,0,0,0,0,0,0,0,-0.0725817884237335,0,0,0,0,0,0,0.131175266907937,0,0,0,0.0768703805222464,0,0,0,0,0,0.213725504369643,0,0,0.035223716296006,0,0,0,0,0,0,0,0,0,0,0.047257837484362,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0160170695155622,0,0,0.040637327340542,0,0,0,0,0.00554429102633739,0,0.217613121727799,0,0,0.144301841895774,0,0,-0.0446787482699083,0,0,0,0.0251887145894,0,0.0506294153359907,0.0127508276015387,0,0,0,0,0,0,0,0,0,0,0,0,-0.01505533929783,0,0,-0.0171581844073676,0.0479505654579068,0,0,0,0.00618156989620763,-0.00600935857503991,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.182806993624567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323201747374516,0.0410617846474968,0.28021489895068,0,0,0,0,0,0,0,0,0,0,0.0928593722519684,0,0.0717405094463841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0171211936780189,-0.0596080481335254,0,0,-0.0106611682286183,0,0.0962310693760841,0,0,0,0,0,0,0,0,0,0.0154965239728912,0.0904836131853494,0.0519053814781393,0,0,0.0319292088695572,-8.67361737988404e-19,0,0,0,0.00866434929260461,0,0,0,0.0370395362568116,0,0,0,0,0,0,-0.0039503272103892,0,0,0,0,0,0,0,0,0.201782353884656,-0.00455003989964237,0.0150697421004802,0.0496665390871877,0,0,0,0,0
X600031.SH,0,0.134351509039721,0.0490672931493517,0,0,0,0,0,0,0,0,0,0.11357191966325,0,0,0,0,0,0,0,0,0.0696642844111747,-0.0182103508003748,0,0,0,0.00046061522960116,0,0.0306642564592587,0,0,0,0,0,0.200542699744084,0,0,0,0,0,0.0109330949699437,0,0,0,0,0,0,0.0190167951987774,0,0,0,0.00457989482613177,0,0,0,0,0,0,0
X000596.SZ,0,0.112062668933604,-0.00754513434664808,0,0,0,0,0.0833571640511623,0,0,-0.0544407102820894,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359958406948925,0,0,0,0,0,0,0,0,0,0,0.0972451122013179,0,0,0,0,0.227668583486173,-0.0588730020776259,0,0,0,0,0,0,0,0,0,0.00674210012383987,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.115905975960457,0,0.0375500998612729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135672839708046,0,0,0,0,0,0.186349601233423,0,0,0,0.145041520391684,0.054404173864956,0.00984128585073401,-0.0743681030588265,0.0379207049434903,0,0.0688985364407003,0,0,0.00257292993544522,0,-0.144492304798978,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129132680927038,0.0472730834713963,0,0,-0.0367941569762662,0,0.0414158402689346,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350612175892502,0,0,0.0648698960956732,-0.0134577183767527,0,0,0,0.462070558842986,0,0.0140789297868386,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0296919294000071,-0.0247533059783305,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404867175075511,0,0,0,-0.0292889622443727,0.105835228821026,0,0,0,0,0,0,0,0.0861669836073609,0,0,0.538785428818755,0,0.0116325494468209,-0.0063348939212888,0.129198819522421,0,0,0,0,0,0,0,0,-0.0141282136299087,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0395441367847125,0,0,0,0,0,0.336690614289832,0,0,0.22158939005932,0,0,0,0,0,0,0.0283406165347097,0,0,0.052119174606067,0,0,0,0,0,0,0.0596363521820788,0,0,0,0,-0.0264649740433149,0,0,0,0.0217800316922729,0,0,0,0,0,0.0113394366738498,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.271786341822482,0,0.160260739763622,0,0.278712414612251,0,0,0,0,0,0,0,0,0,0,0,0.0628121324434267,0,0,0.155961956033922,0,0,0,0,0,0,0.213358541102675,0,0.0667032832014434,0,0,0.275633931514454,0,0,0,0,0,0,0,0,0,0.203159336909694,-0.301654008315526,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.0460041110639622,0,0,-0.0811932908615178,-0.00584598092740646,0,0,-0.0248212471641634,0,0,0,0,0,0.0651500689337077,0,0,0,0,0,0,0,-0.0308374183988027,0,0,0.0252758130926006,0,-0.0076101043875527,0,0,0,0.0636361483686485,-0.0502422865108856,0,0.068653777121344,0,0,0.00511133624640761,0.23560025272615,0,-0.00528464286479492,0.0398476319755005,0,0,0,0,0,0,0.0125992789938311,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,-0.152968224560146,0,0,0,0,0.151630136875104,0,0,0,0,0,0,0,0.104870329352039,0,0,0,0,0,0,0,0,0,0.0736602399483722,0,0,0,0,0,0,0,0,0,-0.113859937030706,0,0,0,0.0306743472308944,0.104611585979189,0,0,0,0,0,-0.136066216436493,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0261299352615142,0,0,0,0.134863775336794,0,0.0147376391879261,0,0,0,0,0,0,0,0,0.320050575519685,0.144922335984228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582959439914136,0,0,0,0,0,0,0.00938295200311946,0,0,0,0,0,0
X002236.SZ,0,0,0.315432964126084,0,0,0,0,0,0,0,0.073656082177101,0,0,0,0,0,0,0,0,0,0,0,0.0477827181403268,0,0,0,0,0,0,0,0,0.162995446591363,0,0,0,0,0,0,0,0,0,0.205596422976219,0,0,0,0,0,0,0,0,0,0,-0.074378285694632,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.109805996653727,0,0.154862402881186,0,0,0,0,0,0,0,0,0,0,0,0.0439468194556242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196916122227711,0.0835374372773122,0.0109684467561435,0,0.488135935417938,0,0,0,0,0,0,0.0245433007645806,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0598873293321167,0,0,0.0622374058985211,0,0.447013784917503,0,0.158525791405777,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019203151909012,0.0354141507107994,0,0,0,0,0,0,0,0,-0.00614313667304889,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.00725573274465102,0,0,0,0,0,0,0,0.0578058390064526,0,0,0,0,0,0.0137308096656183,0,0,0.0636137299685128,0,0.072019255092688,0.110848649721111,0,0.0646536338724783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353300006407514,0,0.051576326214773,0,0.189008427668893,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.478116778817084,0,-0.00316577697753819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905172513614455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257941242271773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.086223920428869,0,0,0,0,0,0,0,0,0,0.0217562276925489,0,0,0,0.0745883558074833,0.200476486046376,0,0,0.0291783961618789,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.211686735737892,0,0,0.13813598644776,0,0,-0.174239359031991,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0.0293905685939087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910593576127651,0.0540710772133482,0.19294253528953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301190593817468,0,0,0.100044802771488,0,0,-0.0192059753767271,0.0516806501154291,0,0,0,0,0,0,0,0,0.0150433007564219,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0437936167585316,0,0,-0.00259068467707581,0,0,0,0,0,0,0,0,0,0,0,0.0170855849202093,0,0.000262260436104542,0,0.101918746949834,0,0,0,0,0,-0.0083316285324282,-0.0331125449031732,0,0,0,0.00880711712670817,0,0,0.0954500415208794,-0.043784640030983,0,0.00747006257067219,0,0,0,-4.33680868994202e-19,0.039899590815194,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0102538416354442,0,0,0,0,-0.0338170985436606,0,-0.111099947418462,0,0,0,0.138651592124067,0.00744142558565559,0.400536073442003,0,0,0,0,0,-0.0408274708205485,0,0,0.118637400073174,0.135681678078385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104409484928739,0,0,0,0,0,0,0,0,0,0,0.0326686149975719,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0401856348534408,0,0,0,0,0,0,0,-0.179797902457492,0,0,0.351447909515752,0,0,0,0,0.143838418075419,0,0,0,0,0,0,0,0,-0.148796839142146,0,0,0,0,0,0,0,0,0,-0.109467596736469,0,0,0,-0.0145105651733215,0,0.130238191449792,0.0081385712679131,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975824421911493,0,0,0,0.0303045600528151,0.37091189721609,0,0,0,0,0,0,0,0,0,0,0,0.00233408234741714,0,0,0.127643826866068,0,0,0,0,0,0,0,0,0.0099538775717965,0,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0738603068044449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915397152365688,0,0,0.118452618113904,0,0,0,0,0,0,0,0,0.0386267402481252,0,0,0,0,0,0.0488966965455472,0,0.104658027620298,0,0,0,0,0,0,-0.0310229461224151,-0.0191012674855512,0,0,0,0,0,0
X002074.SZ,0,0,0.0588904895964904,0,0,0,0,0,0.0429594225709904,0,-0.0345897310757745,0,-0.00956974616846054,0,0,0,0,0,0,0,0.423510832985126,0,0,0,0,0,0,0,0,0,0,-0.0569799599416052,0.108223729243082,0,0,0,0,0,0,0,0,0,0.0129845212804502,0,0,0,0,0,0,0.0285519979169081,0,4.33680868994202e-19,-0.0218140069445263,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.352176680228396,0,0,0,0,0,0,0,0,0,0,0.0750828404900074,-0.0988480481445989,0,0,0,0,0.0401608656585633,0,0,0,0,0,0,0,-0.0334097928849705,0,0,0,0,0,0.302534002947405,0,0,0,-0.105512250149102,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.313942504408098,0,0,0,0,0,0.187994537382835,0,0,0,0,0,0,0,0,0.00848898658869646,0,0.0923943102769091,0,0,0,0,0,-0.0605683243312302,0,0,0,0,0,0,0,0,0,0,0.164645460517551,0,0,0,-0.0360706254447045,0,0.0792960200954062,0,0.028563926828539,0,0,0,0,0,-0.019345965479284,0,0,0,0,0,0,0
