,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002371.SZ,X002129.SZ,X003816.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X002179.SZ,X300142.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X600884.SH,X000733.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600702.SH,X002236.SZ,X000799.SZ,X600563.SH,X600584.SH,X002008.SZ,X600779.SH,X000800.SZ,X002414.SZ,X000977.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0.0330451514178221,0,0,0,0.0492538326615022,0,0,0,0,0.0513358850180339,0.177550683281893,0,0,0.108992971510189,0,0,0,0.0120846313362841,0,0.0477968938122315,0,0,0,0,0,0.216736830533473,0,0,0.036503308688037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307236603921279,0,0,0,-0.0365552748991455,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0883176376631468,0,0,0,0,0,0,0,0,0,0,0,0.113320101157893,0.00177184720243305,0,0,0,0,0.18870772146244,0,0,0.210446726823884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207851185936656,0,0,0,0,0.0241826426676066,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295445877151201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363082742965661,0,0,0,0,0,0,0.433080425059741,0,0,0.2596368084166,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.0477142680230284,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0672010005473995,0,0,0,0,0,0,0,0.135397990194858,0,0,0,0.0319512198480388,0,0,0.0770629463373438,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117100123337731,0,0,0.0588585730861177,0.186725146992031,0,0,0,0.0540038547315122,0,0.187583783943332,-0.136213190387269,0,-0.00115631804300095,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0268386542322767,0,0,0.0682893466016386,0,0,0.159305209337328,0,0,0,0,0,0.101077452554272,0.17455208258152,0,0,0,-0.0444922616643351,0,0,0,0,0,0.0129680631239077,0.07637515171197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909110716696182,0,0,0.00544134888184447,-0.0454723999254349,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0651606966739788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338311604843568,0,0,0.401617002795915,0,0,0,0,0,0,0,0,0,0,0.00140421393225107,0.174643633192595,0,0.12359611293366,0,0,0,0,0,0,0,-0.0398142665562193,0,0,0,-0.00536408318358155,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899809708210694,0.200831903366862,0,0,0,0,0.0158649110857598,0,0,0,0.0413638700206131,0.0771660600387953,0,0.211912781571198,0,0,0,6.60132721943158e-05,0,0.0529430893603245,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.114422637530011,0,0.0581602139258336,0.000363622759099995,0,0,0,0,-0.0637310764244928,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0960664064289305,0,0.00392460062588135,0,0,0,0,0,0,0,0,0,0.0993192231399157,0,0.0588909580790484,0,0,0,0,0,0,0,0,0,0.0516899289037373,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0681241188138946,0,0,0,0.114676762879538,0,0,0,0,-0.0326422119913356,0.0147432986266394,0,0,0,-0.0641198401399545,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356316386677795,0.147145184964216,-0.0472252585169445,0,0,0,0,0,0.0934376071619428,0.531456081855789,-0.0477858878885609,0,-0.31749077346153,0,0,0.241689345904697,0,0,0,0,0,0.0276317582363513,0,0,0,0,0,0.0270844169446019,0,0,0,0,0,0,0,0,-0.0435541355638919,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.71112552956595,0,0,0,0,0,0,0,0,0.0554213138481801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129639312633033,0,0,0,0,0,0,0,0,0,0,0,0.0508773230773476,0,0,0,0.013109892672693,0,0,0,0.029889979572069,0,0
X000338.SZ,0,0,0,0,0,0.201469411534185,0,0,0,0,0,0.0527483358361676,0,0,0.137982962356286,0,0,0.1376314860865,0,0,0,0.0859310281469689,0,0,0,0,0.068134831419799,0,0,0,0,0,0,0,0,0,0,0.0476362153850323,0,0,0,0,0,0,0,0,0,0.103761136833167,0,0,0.114985909459037,0,0,0,0,0,-0.0468908785892517,0,0
X000063.SZ,0,0,0,0,0.104447845283116,0.119089330306817,0,0,0,0,0,0,0,0,0.00423013557704549,0,0,0,0,0,0.0636880178331427,0,0,0,0,0,0,0,0,0.16426007992478,0,0.0930918286185982,0,0.193953257977723,0,0,0,0,0,0,0,0,0.0413935828606819,0,0,0,0,0.0397460158575625,0,0,0,0,0.00313173709707629,0,0,0,0.0606393904646654,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.035772789177054,0,0,0.0560007632608968,0,0,0,0,0,0.186098765868215,0,0,0,0.0105903587562125,0,0,0,0,0,0.00596164644749379,0,0.126564283825037,0,0,0.0981620154330878,0,0.191518241147607,0.00780767507147782,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0123965037500996,0,0,0,0,0,0,0
X000596.SZ,-1.73472347597681e-18,0.101678704896283,0,0,0.174107657481442,0,0.0638278107751964,0.167832819459907,0.179301566253561,0,0,0,0,0,0,0,0.188057036137524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439445646635256,0,0,0,0,0,0,0,0,0,0,0,0,0.00350214295383789,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332386565290463,0,0,0,0.20493226418674,0,0,0,0,0,0,0,0,0.109108339157523,0,0,0,0.0698755761702601,-0.16979155905865,0,0.0566723398124012,0,0,0,0,0,0,0,0,0,0.187829561518399,0,0,0,0,0,0,0,0,0,0,0,0.00436015614588025,0,0
X300142.SZ,0,0,0,0,0,0.0151776843535523,0,0,0,0,0,0,0.0930919229945494,0,0,0,0.0137792304569245,0,0,-0.0146029140228456,0,0,0,0,0,0,0,0,0.31576362317613,0,0,0,0,0,-0.371293241259999,0,0,0,0,0.209166077999693,0,0.216215710529858,0,0,0,0,0,0,0,0,0,0,-0.00240303120291431,0,0,0,0.0821649515829433,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.019037402935437,0,0,0.499684470380071,0,0,0,0,0,0,0,0,0.0335040400345627,0,0,0,0,0,0,0,0.0456726956022902,0.0163918757637734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131079207369699,0,0,0,-0.0144637129262315,-0.00158368945010571,0,0,0,-0.027888659583868,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256605909191607,0,0,0,0,0,0.0695584056810681,0,0.0685389393292215,0,0,0,0,0,0,0,0,0,0,0,0,0.0320605651366177,0,0,0,0,0,0.23322317728578,0,0,0,0,0,0,0,0,0.00661779708361809,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206277333068152,0,0,0,0,0.0386510041260551,0,0.0373963280596538,0.0349161550936955,0,0,0,0,0,0,0,0,0,0.174033496801178,0,0.170010936136574,0.0668458729672495,0,0,0,0,0,0,0,0,0,0,0,0.0150607393477732,-0.0124842196455392,0,0,0,-0.0183726889499998,0,0
X000100.SZ,0,0.033068062557924,0,0,0,0,0,0,0,0,0,0,0,0,0.173633282209143,0,0,0,0,0,0.0303889325035629,0.0688341383856173,0,0,0,0,0.236504947481294,0,0.0782394621992264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100826724058964,0,0,0,0,-0.0100998533349856,-0.00906711133497468,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30629976627785,0,0,0,0.246777474234083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025846783300612,0,0,0,0.0373759901788127,0,0
X000661.SZ,-0.317736840145773,0,0.176443944985696,0,0,0,0,0,0,0,0,0,0.142242841690669,0,0,0,0,0,0,0,0.387010786878664,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.00983981789115045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140136552865046,0,0,0,0.448400715081291,-0.362112992054061,0.270419924704528,0,0,0.176673745906735,0,0
X600741.SH,0,0.0885811860388226,0,0,0,0,0,0,0.104040855493106,0,0,0,0,0.0713005514147847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136355288135039,0,0,0,0,0,0,0,0,0,0,0.0934288306207014,0.0209535660545702,0,0,0,0.00637342577105682,0,0,0,0,0,0
X002180.SZ,0,0,0.0264432903655515,0,0,0,0,0,0.107821902798265,0,0,0,0,0,0,0.00912954869670131,0,0,0,0,0,0.17076907469534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355707040094883,0,0,0.103584653927922,0,0,0.0271757108965734,0,0,0,0,0,0,0,0,-0.00486142874072305,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0439062527026171,0.149754865221365,0,0,0,0,0,0,0,0.0066539470226266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135096894592826,0,0.385749916074289,0,0,0,0,0,0,0,0,0,0.0420256731838211,0,0,0.00125418219732752,3.3881317890172e-21,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151460455038172,0,0,0,0,0,0.243315849167466,0,0,0,0,0,0,0,0,0,0,0,-0.0185085782779143,0,0.258010244472534,0,0,0,0.0467551024833247,0,0,0,0,0.0798759600773162,-0.0444250094922061,0,0.0862421991693935,0,-0.047091822971026,0,0,0,-0.00167755006821605,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210949251936231,0,0,0,0,0,0,0,0,0,0,-0.0878841176457225,0,-0.0112006702699049,0,0,0,0,0,0,0,0,0,0.198324414333183,0.144856048526301,0,0,0.23178539789947,0,0,0,0,-0.101981875475312,-0.0231658616766469,0,0,0,0,0.0115393803754054,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243406460643455,0,0,0.0978055347097928,0,0.01418008609324,0.0958506147613273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848447722754549,0,0,0,0,-0.0235328122856612,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.332609286450481,0,0,0,0,0,0,0.118785969418941,0,0,0,0,0,0,0,0.0268080716954728,0.127057361474812,0,0,0,0,0,0.0360337488700731,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.118924916107482,0,0,0.0816946996445702,0,0.0161095187518282,0,0,0,-0.0658056669884049,0,0
X600702.SH,0,0,0,0,0,0,0.194700690973699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747169900575667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457568969783328,0,0,0,0.247228097681332,0,0,0,0,0,0.036805678822707,-4.33680868994202e-19,0,0,0,-0.0122622136723823,0,0
X002236.SZ,0,0.100059370870872,0,0,0,0,0,0,0,0,0,0,0,0,0.274506015328491,0,0,0,0,0,0,0.0188604200703422,0,0.0287284656522593,0,0,0.053902203494459,0,0.0837208429486532,0.0450484700761072,0,0,0,0,0,0,0,0,0,0.0338053109975618,0,0,0,0.0142450733929859,0,0,0,0.0572477990049746,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.0486021806063385,0,0,0,0,0,0,0,0,0,0,0,0,0.0565670798554589,0,0,0,0,0,0.130129631832853,0.111234363155821,0,0,0,0,0,0,0,0,0,0,0,0,0.0932246151665711,0,0,0.577761759581518,0,0,0,0,0,0,0,0,0.173635219388656,0,0.0182582662972446,0.00936523849882771,0,0,0,0,-0.0308648626721347,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208285609878179,0,0,0,0,0,0,0,0,0.0239247552471826,0,0,0,0,0,0,0,0,0,0,0.0838398003770997,0.213776920959559,0,0.320866434953917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170454293763526,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.100572678808945,0,0,0,0,0.0369067673848286,0.0399253606899021,0,0,0,0,0,0,0,0,0,0,0,0.00978166563235776,0,0.0236959866641277,0,0,0,0,0,0.131346646954633,0,0.0635494229157748,0,0,0,0,0,0,0,0,0,0,0,0,0.376210392165656,0,-0.015296660463322,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.159103332888807,0,0,0,0,0,0,0,0.0939305949140465,0,0,0,0.0798532396693089,0,0.0335213708167527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352347434160679,0,0,0.0167235449679081,0,0,0.208973181014257,0.00558177256055899,0,0,0,0.132817026042722,0,0,0,-0.00442331229261707,0.03247608024309,0,0,0,0.0696869048175064,0,0
X600779.SH,0,0,0,0,0.176704729439907,0,0,0,0.186692417091839,0,0,0,0,-0.0491963199268523,0,0,0,0,0,0,0,0,0,0.111029556089191,0,0,0.0953420444912397,0,0,0,0,0,0,0,0,0,0,0,0,0.0578285171078106,0,0.232355709375736,-0.015256729893019,0,0,0,0,0,0,0,-0.0328890953800692,0,-0.0355721724567254,0,0,0,-0.0103197816670838,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0417918301171145,0,0,0,0,0.017423546531893,0.13796616850141,0,0,0,0,0,0.0951564459514548,0,0,0.0201374370804812,0,0,0.130755566682247,0,0,0.203419828557044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139590650042254,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0446300325210763,0,0,0.195243675665816,0,0,0,0,0,0,0,0.28590659854402,0,0,0,0,0.0362201102526915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881148012800547,0,0,0,0,0,0,0,-0.0279470493042488,0,0,0,0,0,0
X000977.SZ,0.244995407525361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031082098041958,0,0.109177612997915,0,0,0,0,0,0,0,0,0,0.053719727880171,0,0,0.161584121825399,0,0.0212948855078151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138685395184463,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040427030923491,0,0,0,0,0,0,0,0.117272398330322,0,0,0,0,0,0,0,0,0,0,0,0,0.119477062980389,0,0,0,0,0.0623196517608063,0,0,0,0.157638405304408,0,0,0,0.0751315058648707,0.0853569356959779,0,0,-0.00749084806297544,0,0,0,0,0,0,0
Change_TY3M,-0.0330105413881122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139462918209789,0,0,-0.0699012055722955,0,0,0,0,0.227169649110774,0,0,0,0,0,0,0,0,0,0,-0.00311646079198609,0.370523832571795,0,0,0,-0.0867466371623311,0,0,0.0613456761413776,0,0,0,0,0.0183242277807732,0,0,0,0,-0.0371343358056678,0,0,0,-0.0681702709305696,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587766054180303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909049253729739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581058364929651,0,0,0,-0.83109980659495,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604900986203839,0,0,0,0,0,0,0,0,0,-0.185504499730027,0,0,0,0,0,0,0,0,0,0.950189603406101,0,0,0,0,0.406208996487071,0,0
RealEstate_excess,0,0,0,0,0,0,0.0304469403728806,0,0,0,0,0,-0.0585340495602447,0,0,0,0,0,0.0213044346267726,0,0,0,-0.0115759529784881,0,0,0,0,0,0,0,0,0.0600498511202496,0,0,0,0.0775762236734713,-0.0438989098993325,0,0,-0.0258447441989517,0,0,0,0,0,0,0,0,-0.0884710747188697,0,-0.0765501722123283,0.00442586677702266,-0.0112018404641145,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0544669985736582,0,0,0,-0.0671070224596531,0,0,-0.138428283008158,0,0,0,0,0,0,-0.00511923894057232,0.0536426762251872,0,0,0,0,0,0,0,0,0,0.0279678401969484,0,0.0693274274342863,-0.0770307113284853,0,0,0.0276091749167387,0,0,-4.33680868994202e-19,0,0,0,0,0,0.00211349560180426,0,0,-0.0181466273931044,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00216169543873295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000880852088588623,0,0,0,0,0,0,0,0,0.00314008343214428,-0.00258972173649649,0,0,0,-0.00957064919849061,0,0
CarbonVol_Shenzhen,0,0,0,-0.0029467653793412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119524223130698,0.0915729547858154,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677006141030385,-0.0519870812805101,0,0,0,-0.0168352262734054,0,0
CarbonVol_Hubei,0,0,0,-0.00223307606842337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112159295381765,0,0,0,0,0,-0.00283547728327216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161712902061337,0.0149181546512266,0,0,0,0,0.0232318554587804,0,0
