,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X002456.SZ,X300124.SZ,X000625.SZ,X601877.SH,X600066.SH,X600487.SH,X600809.SH,X000100.SZ,X002241.SZ,X600867.SH,X002294.SZ,X600271.SH,X600522.SH,X600566.SH,X300136.SZ,X000157.SZ,X600089.SH,X000981.SZ,X002508.SZ,X000050.SZ,X002179.SZ,X600177.SH,X000661.SZ,X300142.SZ,X600707.SH,X000596.SZ,X600498.SH,X002049.SZ,X002085.SZ,X000977.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.548930830689406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547766656766196,0,0,0,0,0,0,0,0.031125629416779,0,0,0,0,0,0,0,0,0,0,0,0.0359173914463084,0,0.08339711436039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0036458191305979,0,0,0.194698812435121,0.0173560734397202,0.0168752515278802,0,0,0,0,-0.0997796296931933,0,0,0,0,0,0,0,0,0,-0.122438945374312,0,0,0.0568651578924064,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.179234442302491,0,-0.0413727637253455,0,0,0,0.0626084753361218,0,0,0.0101537695193611,-0.0207938491121567,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0709208071778584,0.092980200415066,0,0,0,0,0,0,0,0,0.170543790285514,0.0969141465436888,0,0,0.00728683807721686,0,0,0,0,0,0.330181570459599,0,0,0,0,0,0,0,0,0.0930683855930457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155129878214676,0.025043362462867,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.237582558858472,0,0,0,0,0.16393205942341,0,0,0,0,0.0753459290811176,0,0.03766023781833,0,0.0862324156959303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185771426202618,0,0,0,0,0.141628556569914,0,0,0,-0.0161255974021897,0,0,0,0,0,-0.015181013044711,0,0,0,0,0,0
X000858.SZ,0.210550915455807,0,0,0.126481868941748,0,0,0,0,0,0,0,0.545087021236005,0,0,0.0116249374999733,0,0,0,0.0146260112975894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145737238239883,-2.16840434497101e-19,0,0,0,0,0,0
X600276.SH,0,0,0.0232950785689283,0.0644086088505505,0.0386162482634621,0,0,0,0,0.0914703688435305,0,0,0,0,0.0102835927711279,0,0,0,0,0,0,0,0,0,0.272998836304429,0.0201864388042265,0,0,0.0885571573089738,0,0,0,0,0,0,0,0,0.119307499122543,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00947787331383753,0.0406501180971814,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.41464891268151,0,0,0,0,0,0,0.0722289467727149,0,0,0,0,0,0,0,0,0,0,0,0,0.00320321200942933,0,0.199741919848507,0,0,0,0,0,0,0,0,0,0,0.0879535381059902,0,0,0,0,0,0,0,0,0,-0.0118936743627961,0,0,0,0,0,0,0
X002304.SZ,0.103336926312998,0,0,0,0.0618377166017488,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424032660567975,0,0,0,0,0,0,0.158851552219691,0,0.0288204551355785,0,0,0,0,0,-0.0136329107846186,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.162304576501679,0,0,0,0,0,0,0,0,0,0,-0.0279300107671205,0,0,0,0,0,0,0.653332577954775,0,0.175339688360117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238147229477851,0,0,0.191012267894932,0,0,0,-0.00672673675096081,-0.00716001929557876,0,0,0,0,0,0
X600690.SH,0,0,0,0.149900236079192,0.273583371274193,0.120092556531209,0,0.0595041852907736,0,0,0,0,0,0,0,0,0,0,0,-0.00846995033493972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121552529244657,0,0,0,0,0,0,0,0,0,0,0.027653415760573,0,0,-1.94210353228846e-05,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830576221419819,-0.162142705271592,0,0.119295026605955,0,0.182425375819465,0,0,0,0,0.253606809908567,0,0,0,0,0,0,0.684400976706898,0,0,0,0,0,0,0,0,0,0,0.125037899786107,0,0,0,0.0554303809407997,0,0.0893441703861482,0,0,0,0.00668520748836448,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.561613399839215,0,0,0,0,0,0,0,0,0,0,0,0,0.0512963186746575,0.0391871628571402,0,0,0,0,0,0,0.0518410192774349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159410133566968,0,0,0.250720511457088,0,0,0,0,0,0,-5.42101086242752e-20,0.000513750043803444,0,0,0,0,0,0
X600741.SH,0,0.156112058043982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123931438977547,0,-0.0292894679910901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496581510505224,0,0,0,0.0185122044888535,0,0,0,0.0295275877714765,0,0,0,0,0.100966682769495,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0116663900307577,0,0,0,0,0,0,0,0,0.338563007412506,0,0,0.108824820363935,0,0,0,0,0,0,0,0,0,0,0.0471222622130807,0,0,0,0,0,0,0,0,0.0306259666271291,0,0,0,0.01226548840241,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.500580465617343,0,0.161429299747616,0,0,0.0241718580915008,-1.38777878078145e-17,0,0.056390038981546,0,0,0,0,0,0.00806210503809548,0,0.232449859810523,0.127100113702211,0,0,0,0,0,0,0,0.0214413686743169,0,0,0,0,0,0.050086171616262,0,0,0,0,0,0,0,0.0570616041036957,0,0,0,0,0.0241186140513724,0,0,0,0,0,-0.00208192028231081,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.131723103458283,0,0,0.0636452381402206,0,0,0,0,0.0848209894906182,0,0.337431505523781,0,0,0,0.0368013464969632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.036043478949203,0,0,0,0,0,0,0,0,0,-0.00797594139029248,0,0,0,0,0,0,0
X600031.SH,0.0315382207115683,0,0,0.0504148491019213,0,0,0,0,0.169966670652945,0,0,0,0.286607534036605,0,0.0220789217763007,0.249428933061587,0,0,0,0,0,0,0.032378319206432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933030891966538,0.0607945408649665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548889893157088,0.0765728753865227,0.180242957266952,0.0603003482459061,0,0,0,0
X300003.SZ,0,0,0.139017168623715,0,0,0,0.201863260784435,0,0,0,0,0,0,0,0,0.196419533703384,0,0,0,0,0,0,0,0,0,0,0,0,0.0891119004086459,0,0,0,0,0,0,0,0,0,0.0804121948854698,0,0,0,0,0,0,0,0.0616265278173387,0,0.0522301837164552,0,0,0.0328012878873139,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.234661701515506,0,0,0,0,0,0,0,0,0.131371066159285,0,0,0,0.276453167677714,0,0.0488311636159462,0,0,0,0.223931911016066,0,0,0,0,0,0,0,0,0,0,0.020894170708433,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0193113045681458,0,0,0,0,0,0,0
X002456.SZ,0,0,0.0228987400974702,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.108117945397561,0,0,0,0,0.0416541144590869,0,0.24187262824497,0,0,0,0,0.201718268198879,0.0952551919650338,0,0,0,0,0,0,0,0,0,0,0,0,0.0792785123763252,0,0,0,0,-0.00638695690307244,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.104272603825095,0,0,0,0,0,0,0,0.0520626622891818,0.109758724591944,0,0,0,0,0,0.105289939634223,0.00318304139109885,0,0.03431696046625,0,0,0.0855240383857838,0,0,0,0,0,0.0812158540489344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883422147322908,0,0,0,-0.00276110470713124,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0984519714301606,0,0,0,0,0,0,0,0,0.00815553470047531,0.0842233884473613,0,0,0,0,0,0.016230510546286,0,0,0,0,0,0,0,0.0358812305548329,0,0,0,0,0,0,0,0.0903683124951762,0,0.0592146600922685,0,0,0,0,0.00969927171484152,0.0373455454181658,0,0,0,0,0,-0.00248343102505538,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.0242564759043622,0,0,0,0,0,0,0,0.0116523953792381,0,0,0,-0.167206922164398,0,0,0,0,0.16889953420189,0,0,0,0,0.152610235505203,0.0619482037721327,0,0.045972881907636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105231067730143,0,0,0,0,-0.00973866997903532,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.044556323577232,0,0,0,0.0788715339204273,0,0,0,0,0,0.0270217177198634,0,0.0427704291622072,0,0.010395763164641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398025226037382,0,0,-0.00097365269029484,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.52987700338362,0,0.256319743906956,0,0,0.0818871717527653,0,0,0,0,0,0,0,0,0,0,0,0.0844662182570078,0,0,0,0,0,0,0,0,0,0,0,0,0.340918865754942,0,0,0,0.0209360561184804,0,0,0,0,0,0,0,0,-0.00408478914590419,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.292071354531367,0,0,0,0,0,0.0519845450581975,0,0,0,-0.0925991562514119,0,0,0.0720488357253564,0,0,0,0,0,0,0.226933470548323,0,0,0,0,0,-0.0825960738096145,0,0,0,0,0,0,0.088785820577408,0.0480043858244316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412946687037945,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0243262911042291,0,0,0.0301829022441066,0,0.22114422100718,0,0,0,0,0,0,0.0273081173858753,0,0,0.0626605445832403,0,0.0155005989041878,0,0,0,0.0510786932293692,0,0,0,0.0583279848591041,0,0,0,0,0,0,0,0,0,0,0,0,0.0401763066228789,0.0529465686742766,0,0,0,0,0,0,0,0,0,-0.00345407264101333,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0144359401651193,0,0,0,0.0518865672534974,0,0,0,0.0277726263375191,0,0,0,0.0715663175716509,0,0,0.0838587950790426,0.0710341365315512,0,0,0,0,0.0638071252254273,0,0.134940935709472,0,0,0,0,0.179161881181132,0,0,0,0.109075506828813,0,0,0.129650703641326,0.101190936427185,0,0,0,0,-0.0191904189545481,0.00857284577864594,0,0,0,0,0,0
X600867.SH,0,0,0,0.154749487271417,0,0,0.117624797947058,0,0,0,0.033708920870062,0,0,0,0,0,0,0,0,0,0.0237766185702485,0,0,0,0.419195148844283,0,0,0,0,0,0,0,0,0,0,0,0,0.0596573687967004,0,0,0,0,0,0,0,0,-0.072148898484448,0,0,0,0,-0.00286244405659249,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0335604781724593,0,0,0,0,0.377916815562879,0,0,0,0,0,0.0637321147202317,0,-0.0835236944728262,0.123168431613439,0.054762962860356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129604107206788,0,0,0,-0.0578181017112605,0,0,0,0.0856859537648644,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.159494595905999,0,0,0,0,0,0,0.0612989659084615,0,0,0.244145127291368,0,0,0,0,0,0,-0.0606488046944863,0,0,0,0,0,0,0.106963097265416,-0.103780139671116,0,0,0,0,0,0,0,0,0.0206236168038035,0,0,0,0,0,0.140205788606777,0,0,0,0.0261707160511212,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.11497815763034,0,0,0.230886292986947,0,0.16351354612298,0,0,-0.0392341225747104,0,-0.0221989357131059,0.187958146154197,0,0,0,0.0586054519551785,0,0,0,0,0,0,0,0.0202700394899527,0,0,0,0,0,0,0,0.555472475360111,0,0,0,0,0,0.0133341982379836,0,0,0,0,0,0,-0.00451397026785232,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0.141277606401723,0,0,0,0,0,0,0,0,0.113057924915449,0,0,0.0138526497576254,0,0,0,0,0,0,0,0,0,0.0936641239192733,0,0,0,0,0,0,0,0,0,0,0,0.162646636968556,0,0,0,0.00168913575956748,0,0,0,0,-0.014295078402846,-1.0842021724855e-19,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.103173550810609,0,0.175890789777558,0,0,0,0,0,0.915601377071174,0,0.129271916948161,0,0,0,0,0,0.161474940799436,0,0,-0.258354823537452,0,0,0,0,0,0,0,0,-0.0580284026163316,0,0,0,0,0,0,0,0,0,0,0,-0.0719962811966342,0.0986513395738849,0,0,0,0,0,0
X000157.SZ,0,0,0.064307130539873,0,0,0,0.0493123508199378,0,0.0295420297378067,0,0,0,0,0,0,0.0743220807904622,0,0.0749229606362569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176638096508001,0,0,0.158978931439694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458490600930468,0,0,0,0,0,0
