,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000725.SZ,X003816.SZ,X600690.SH,X600809.SH,X002241.SZ,X600703.SH,X000338.SZ,X300142.SZ,X000596.SZ,X002371.SZ,X002007.SZ,X300014.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002236.SZ,X002129.SZ,X300003.SZ,X601877.SH,X000157.SZ,X600183.SH,X000800.SZ,X002414.SZ,X300136.SZ,X000066.SZ,X000625.SZ,X000977.SZ,X002456.SZ,X002179.SZ,X002185.SZ,X601799.SH,X600118.SH,X002008.SZ,X002180.SZ,X002463.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0.0378141046554696,0,0,0,0,0,0,0,0,0,0,0,0,0.492321649654668,8.67361737988404e-19,0.119971606636762,0,0,0,0,0,0.0693444383388777,0,-0.0339282434214047,0,0,0,0,0,0,0,0,0.0624579894391286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132694263005635,-0.00997885539531907,0,0,0,0,0,0
X000568.SZ,0,0.50772855194957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430002290429696,0,0,0,-1.0842021724855e-19,0.107912009885723,0,0,0,0,0,0,0,0.0462977555360709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079047080548521,-0.00138100625080059,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0348760748881946,0,0.0384290787544247,0,0,0,0,0.0108959013896224,0,0,0.191679258832906,0,0,0,0,0,0,0,0.127984155740515,0,0,0,0,0,0,0,0,0.0265346970191671,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0703438205191258,0,0.0104437815189761,0.00522144731592516,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0400012225833275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944750361505691,0.0247091769595881,0,0,0,0,0.0437119334845364,0,0,0.105355042827952,0,0,0.0291112189408495,0,0,0,0,0.00485732217600919,0,0,0.0436234683654831,0,0.00291650800188437,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0545538221088542,0,0,0,0.13524014492488,0.0844574364083076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444237341945696,0.107798026595024,0,0,0,0,0,0,0,0.0497436647644667,0,0,0,0,0,0,0.0303193937675022,0,0,0,0.126850192508709,0,0,-0.00480636307211659,0,0,0,0,0,0
X600809.SH,0,0.488116973168687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085573853168778,0.192458930616095,0,0.0528368613854672,0,0,0,0,0,-0.00444858857060043,0,0,0,0,0,0,-0.0472068362762366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017202521513795,-0.00592636165731112,0,0,0,0,0,0
X002241.SZ,0,0,0,0.764192199228056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670657000957172,0,0,0.046264747763358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0309377778239354,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0858804021149736,0,0,0,0,0,0,0,0,0.0997364404058145,0,0,0,0,0,0,0,0,0.116852021536805,0,0,0.258027137466363,0.0603357124314149,0,0,0,0,0.119019462528464,0,0,0,0.00874832802917605,0,0,0.0527350891208256,0,0,0,0,0,0,0,0,0,0.0143232651322775,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0365733184250062,0,0,0,0,0.00725322069974939,0,0,0,0.00125319473831664,0,0,0,0,0,0,0,0,0.0600941478865572,-1.73472347597681e-18,0,0,0,0,0,0,0.0600746260151606,0,0,0,0,0.0395434763901534,0,0,0,0,0,0,0,0.0345098243974975,0,0,0.0570188131845145,0,0.00232505526275476,-0.0064207174460506,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0984337878226701,0,0,0.307459138995053,0,0,0,0,0.0909931403507217,0,0,0,0,0,0.368278206308435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526906177715322,0,0,0,0.0657293343617883,0,-0.00171891312620065,-0.0375162985941723,0,0,0,0,0,0
X000596.SZ,0,0.0544365898413865,0,0,0,0,0,0,0.156107875002926,0,1.91030515970198e-06,0,0,0,0,0.458422797640613,0,0,0,0.1235764364112,0,0,0.0275119406373086,-0.0179530340985476,0.0487848519647789,0.0134100750191924,0,0,0,0,0,0,0,0,0,-0.103378072839056,0,0,0,0,0,0,0,0.0726497000307076,0,0,0,0,0,0,0.0264248661029868,0,-0.0156674592782715,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182520011937093,0,0,0,0,0.13850742022491,0.161666289721675,0,0,0.101195839433825,0,0.165684570177616,0,0,0,0,0,0,0,0,0,0,0,0,0.0751941609048567,0.0705905766672353,0,0,0,0,0,0,0,0,-0.0230322233933054,0.00798725845390424,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.260952205813232,0,0,0,0,0,0,0,0,0,0,0.423933054257941,0,0.112136598864018,0,0,0,0,-0.0626515613591586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083431687432092,0,0,0,0,0,0,0,0,0,-0.0555273862061335,0.0415091995499536,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490811530803608,0,0,0.157740652708886,0.391150758013606,0,0.0489622104873937,0,0.111099057432626,0,0,0.0506937152796971,0,0,0,0,0,-0.0411522553873608,0,0,0.155373709448776,0,0,0,0,-0.00337567485007445,-0.014859087099929,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.00596445434581947,0,0,0,0,0,0,0,0,0,0,0,0,0.00241461312799616,0,0,0,0,0,0,0,0,0,0.0164300953253884,0.180169356360354,0,0,0,0,0.124420487801688,0,0,0,0,0,0,0,0.378559032893811,0,0.0541804396619189,0,0,0.0516784661389083,0,0.0184090647864815,0.0123245171385563,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.111019738798926,0,0,0,0.596821245221172,0,0.0464483168229105,0,0.10688828590058,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377529800739302,0,0.102865518262516,0,0,0,0,0,0,0.0434417837016324,0,0,0,0,0.0590842802599151,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0643814712898178,0,0,0,0,0,0,0,0,0,0,0,0,0.0187016558222456,0,0,0,0,0,0,0.317015570539936,0,0,0,0,0.354339166100602,0,0,0,0,0,0,0,0.108951816659724,0.137670189574614,0.191429151220662,0,0,0,0,0,0,0,-0.0732363641256165,0,0,0,0,0.0277337569613108,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421368461106068,0,0,0.106335258237609,0,0,0,0,0.0348206965898681,0,0,0.00739869721589691,0.0498338957580453,0,0,0,0,0,0,0,0,0,0,0.0565450907124753,0,0,0,0,0,0,0,0,0,0,0,0.0867031481860392,0,0.00731602229580217,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51736511811448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162067387360749,0,0,0,0,0.0417518998658653,0,0.241272810055027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.254119338459462,0,0,0,0,0,0,0,0,0,0,0,0.0806908472317932,0.0923284261735896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773379287497701,0,0,0.065587352759239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.245929748648089,0.19726225504051,0,0,0,0,0,0,0,0,0,0,0.0142291744684506,0,0,0,0,0.112877195208746,0,0,0,0,0,0,0,0,0.153558025329726,0.100321637080738,0,0,0.0273012124311135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.151371799824704,0,0,0,0,0,0,0,0,0,0,0.0665166874048146,0.0658570389770207,0,0.0583569720413073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650964756307655,0,0.0727516050939837,0,0,0,0,0,0,0,0.222799688490951,0,0,0,0,-0.0162780086821265,-0.00183482573878721,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11569859199426,0,0.00319281626380224,0,0,0,0.116518614871578,0,0,0,0,0,0.00935921214679361,0,0.0828838565133715,0,0,0,0,0,0.0389052852855041,0,0,0,0,0.0903563076958225,0,0.00117047675987719,-0.0201766410446024,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.144552812556254,0,0,0,0,0,0.00244196931563539,0,0,0,0.0884374478708056,0.0436549790561092,0,0,0,0.0649227057370213,0.0263733701037073,0,0,0,0,0,0,0,0,0.0160254557404617,0,0.0887395294397233,0,0,0,0.00969543353278613,0,0,0,0,0.0446106747326851,0,0,0,0,-0.00184661249721408,-0.0114077813124029,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20100965782844,0,0,0,0,0,0,0,0.137350106111433,0.0393138127572451,0,0.020831066196207,0.0614263073102518,0,0,0,0,0,0,0,0.0190682279554469,0,0,0,0.0200241955017671,0,0,0,0,0,0,0.187941829238807,0,0,-0.0095398353218719,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477137122349528,0,0,0.0822355330747296,0,0,0,0,0,0,0,0.140704267160547,0,0,0.296543151743234,0,0.046206355860595,0,0,0,0.0548263852871983,0,0,0,0,0,0,-0.00918098770714142,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378115997242137,0,0,0,0,0.147662978609036,0,0,0,0,0,0,0,0,0.0323888705804994,0,0,0.505044009147783,0,0,0,0,0.0405602475098162,0,0,0,0,0,-0.0442753284823715,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.411047371980135,0,0,0,0,0,0.187418466024103,0,0,0,0,0,0,0.117113213980096,0,0,0,0,0.0150995425828701,-0.109398206210548,0,0,0,0.203315513928592,0,0,0,0,0,0,0,0,-0.0968297541553214,0,0,0,0,0,0,0,0,0,0,0.0272521764573989,0,0,0,0.0250217322157831,0.00152952232518332,-0.0157048490987309,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0685485117320796,0,0,0,0.0412635050686915,0.0927340538336838,0,0,0,0,0,0,0,0,0,0,0,0.169243036689403,0,0,0,0,0,0,0.230542443474763,0,0,0,0,0.133785898580502,0,0,0,0.149448756571926,0,0,0,0,0,0,0.0308022646489972,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081025727385286,0,0,0,0,0,0,0,0,0,0.0404989609166294,0,0,0.0150870874673475,0,0.164003014098306,0,0,0,0.238766759258506,0,0,0,0.0135323284088354,0.0154795871176712,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196609510120722,0,0,0,0,0,0,0.0553593238647257,0,0,0.0873165651210982,0,0,0.40104097006051,0,0,0,0,-0.118846326754536,0,-0.0877083591980886,0,0,0,0,0,0.122616608392502,0,0,0.115568189406562,0.00458118414819038,0.00914299699441148,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246902513874946,0,0,0,0,0,0,0,0,0,0,0,0.0351810105346993,0,0,0,0,0,0.0665567005075489,0,0,0,0.194413817943972,0,0,0,0,0.315417449151274,0,0,0,0.121345114240785,0,0,0,-0.0085402753927362,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168062927374497,0,0,0,0,0.0727995691122322,0,0.0366234299109175,0,0,0,0,0,0,0,0.0815491893769472,0,0,0,0,0.0883353640872615,0,0.0063856072210375,0,0,0,0,0,0,0,-0.00702470263931172,-0.0215028075516309,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105298816709119,0,0,0,0,0,0.0516961981976487,0,-6.93889390390723e-18,0,0,0,0,0,0.306862470409145,0,0,0,0,0,0,0,0,0,0.0181438610898549,0,0,0.390955763849532,0,0,0,0,0,0,0,0,0,-0.0141720857315114,-9.12364205151946e-05,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.22019094912171,0,0,0,0,0,0,0.092782988999483,0,0.0297677027503936,0,0,0.0928950952987381,0,0,0,0.0502705752007411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620913790297986,0,0,0,0,0.00857010691036887,0.0171661303950896,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445100556700168,0,0,0,0,0.177033752735347,-3.46944695195361e-18,0.0994187168376175,0,0,0,0,0,0,0,0,0,0,0,0,0.081568367367662,0,0.131273060451625,0,0,0,0.259381926427774,0,0,0,0,0.0112495547210692,0,0,0,0.00309284180392657,-0.0160720628305638,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546050301433934,0,0.0101475405585011,0,0,0,0.0620151690583869,-8.67361737988404e-19,0,0.00981913042355385,0,0.176606945689044,0,0,0,0,0,0.146371653981369,0,0,0,0,0,0.210464138874788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047454355187884,-0.00412072754885992,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975131705756641,0,0,0,0,0,0,0,0,0,0,0,0.0995518507434379,0,0,0,0,0.535869260577433,0.0598547520699695,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0803184519584442,0,0,0,0,0,0.0171906634225434,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0882315942388578,0,0,0,0,0,0,0,0,0,0,0,0.00128194993441249,0.0214962567497369,0,0,0,0.462343704703066,0,0,0.0753395538406928,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211104724467746,0.00281249635226137,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0.163845355063275,0.0817985663826169,0,0.0738914588883825,0,0.0670063697187246,0,0,0,0,0,0,0,0,0.0694492461989475,0,0,0,0.0414070867851444,0,0,0,0,0,0,0,0.0114688582902013,0.0185671985109846,0,0,0,0,0,0,0,0,0,0,0,0,0.0171062093252129,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.11593868530948,0,0,0,-0.0505543112771619,0,0,0,0,0,0,0.0953349457574427,0,0,0,0,0.0315821282504185,0,0,0,0,0,0,0.0301958976497947,0,-0.0453613032508737,0.02904446681407,-0.0419181118961982,0,0,0,0,0,0,-0.141016282993445,0.116518023802827,0.192416840742066,0,0,0,0,0,0,0,0,0,0,0,0.032541787030152,-0.0367141942381666,0,0,0,-0.240630757051684,0,0
Slope,0,0,0,0,0,0,0,0.39611298953455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722452792328105,0,0,0,0,0.295379733142415,0,0,0,-0.0199828547203571,0,-0.125411693413885,0,0,0,-0.0164071407222699,0,0,0,0,0,0,0,-0.434274816234217,0,0,-0.349623192306172,0,0,0,0,0,0,0,0,1.11287009402895,0,0
TED,0,0,-2.45832645083996,-2.83058020339934,0,0,0,0,0,0,0,0,-0.22167412149836,0,0,0,0,1.33460221709781,0,0,0.651964192782761,0,0.359834675713564,0,0.704012997026239,0,2.45622783345142,0,0,-0.0426294346202041,-0.255756940961583,0,0,0,0,0,0,0,-2.77555756156289e-17,-0.266498231386747,0,0,0,0,0,0,0,0,0,0,-2.16584990894275,8.67361737988404e-19,0,0,0,0,-0.730968544244317,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.003702875005746,0,0,0,0,-0.0343996012820045,-2.16840434497101e-19,0,0,0.0452198846235616,0.0583058562868547,0,0,0,-0.137488062212775,-0.00189393055427347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376238141268714,0,0,0,0,0,-0.00640631970755009,-0.00973058873085813,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0526728516909372,0,0,0,-0.120233338596855,0,0,0,0,0.0135447784241839,-0.0760773886501492,0,0,0,0,0,0.219455976991637,0,0.0812229353056366,0,0,0,0,-0.0404559842645363,0,0,-0.0527351667391601,0,0,0,0,-0.170315630630653,0,0.024803812155244,0,0.0448326454252765,0,0,0,0.0132518536479806,-0.0143027835374917,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153689074356928,0,-0.00185523988859264,0,0,-0.00672313510696895,0,-0.00920637638206408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347703720294858,0,0,0.0121789036602916,0.0040994919937965,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586461984113334,-0.0108267209491056,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054278446152231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158434790662882,0,0,0,0.00037603029413473,0,0,0,0,0,-0.00101747212203331,0,0,0,-9.55025388271067e-05,-0.00322666053433565,0.00189834786645904,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990643841680398,-0.0108644415826396,0,0,0,0,0,0
