,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X002475.SZ,X000651.SZ,X600690.SH,X600104.SH,X000725.SZ,X600031.SH,X300014.SZ,X300124.SZ,X000338.SZ,X002371.SZ,X002129.SZ,X002241.SZ,X600703.SH,X000625.SZ,X000063.SZ,X300142.SZ,X002049.SZ,X003816.SZ,X601877.SH,X000596.SZ,X002179.SZ,X000661.SZ,X000100.SZ,X600089.SH,X600460.SH,X002074.SZ,X600741.SH,X000799.SZ,X002236.SZ,X600702.SH,X000157.SZ,X002414.SZ,X600584.SH,X600779.SH,X000733.SZ,X600183.SH,X601799.SH,X600884.SH,X002007.SZ,X000800.SZ,X002008.SZ,X300003.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111916616176806,0,0.0796372350337064,0,0.1102692933225,0,0,0,0,0,0,0,0.264881738195252,0,0,0,0,0,0,0,0,0,0,0,-0.254095592178305,0.265569261054734,0,0,0,0,0,0,0.141473456924895,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371389479182279,0,0,0.0582593499158705,0,0,0.0406106856869037,0,0,0,0,0,0,0,0,0,0,0.0415205650208258,0,0.257617156700584,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.390192783638855,0,0,0,0,0,0,0,0,0,0,0,-0.023208943596845,0,0,0,0,0,0,-0.0351801151877382,0,0,0,0,0,0,0,0.0838523415053054,0,-0.0966453439507037,0,0,0.0368154753368439,0,0.102313602200382,0,0,0,0,0,0,0,0,0,0,-0.0774459463424647,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0719500809517013,0,0,0,0.143151440978517,0.222797874980963,0,0,0,0,0,0,0,0.0044664121381338,0,0,0.0616749896270009,0,0,0.203236286126366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00845375438591273,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.377745266373919,0,0,0.193070104929925,0.0933090014976035,0,0,0.169465185717195,0,0,0,0,0,0,0,0,0,0,0,0.391003399299778,0,0,0.129196245852907,0,-0.17389156847449,0,0,0,0.164528476604075,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335184043076386,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0509206521279604,0,0,0,0,0,0,0,0,0.0915756445532418,0,1.73472347597681e-18,0,0.0957091938517007,0,0,0,0,0,0,0.079244683928514,0,0,0,0,0,0,0,0,-0.0296436309870446,0,0,0,0,0,0.0489756655745629,0,0,0,0,0,0,0.0453213243166893,0,0,0,0.0542522017757828,0,0,0.015574494490742,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497406273068461,0,0,0,0,0,0.136535367871762,0,0.0682583566173901,0,0.0998179210735548,0,0.168862568540636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600550884872202,0,2.16840434497101e-19,0.212778163397041,0,0.0213097497863564,0,-0.0363939149333614,0.419334675222114,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0563743141588421,0,0,0,0,0,0,0,0,0,0,0.0823977760697345,0,0.170490295257421,0,0,0,0.101330142815217,0,0,0,0,0,0,0,0,0,0,0.0818965829727394,0,0,0,0,0,0,0,0.167782712737512,0,0.0645937238739838,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157106327198917,0,0,0,0,0,0,0,0,0,0.0376105848082623,0,0,0,0,0.0879287620458224,0.112598910105727,0,0,0.0372503566080295,0,0.071597759047262,0.101840991866994,0,0.085394021240015,0,0,0.0138920351634826,0,0,0,0,0,0,0.0163030098574963,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551486540739876,0,0,0,0,0.100531913371286,0,0,0,-0.0196170749991409,0,0.361535788169319,0.218549870010879,0.0174796765849631,0,0,0,0.111458545984567,0.00876162274607782,0,0,0,0,0,0,0,0,0,0,0.00896562913442369,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0677297080285911,0,0,0,0,0,0,0,0,0,0.0219848041781998,0,0,0.0290393173800883,0,0,-0.0338999253525204,0,0,0.04334515311946,0,0,0,0,-0.0709375324227027,0,0.198853777489261,0,0,0.195852705004928,0,0,0.152675309822329,0,0,0.11038647550346,0,0,0,0,-0.0205558991401631,0,0,0,0,0,0
X000661.SZ,0,0.364564173825776,0,0,0.0840941962759029,0,0,0,0,0,0,0,0,0.094238567094297,0,0,0,0,0,0,0,0,0,-0.0485847757511826,0,0,0.20563885890921,0,0,0,0,-0.02803098954426,0,0,8.67361737988404e-19,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.122216317378214,0,0,0,0,0,0,0,-0.0267815454005338,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0676631698774801,0,0,0,0.545758381018559,0,0.0212129487734848,0,0,0.00276641020987068,0,0,0,0.0241449760165438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181338138742153,0,0,0,0,0,0,0,0.0115951907934557,0,0,0.0597770747111964,0,0,0,-0.0217087448024546,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0396758993212548,0,0,0,0.0379561186129957,0,0,0,0,0,0,0,0,0.0303289709884261,0,0,0,0,0,0,0,0,0,0.211838432582369,0,0,0,-0.0210409544251661,0.110298922006188,0,0,0,0,0,0,0.0628034944594347,0,-0.11396438166613,0.179063294819464,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660031909915186,0,0,0.271541340623602,0.0463510623636525,0,0,0.162357513530066,0,0.21807658671952,0,0,-0.419971113913219,0,0,0,0,0,0,0,0.0490158723090516,0,0,0.164327813113252,0,-6.93889390390723e-18,-0.14708241973643,0,0,0,0,0.0490355481545095,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0934114073061347,0.239922290669473,0,0,0.151428551619055,0,0,0,0,0,-0.154838100862365,0,0,0,0,0,0,0,0.132415316672925,0,0,0,0.0502762463584691,0,0,0,-0.014391458312439,0,0,-0.0342393870633265,0,0,0.159028202896279,0,0.0618178548030215,0.0413856171770284,0,0,0,0.0196867313242996,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.144811610056716,0.0137634812094323,0.320829585436121,0.0355395526309945,0.0716916648553432,0,0,0,0,-0.193161393068266,0,0,0,0,0.040529738622902,-0.13469262253651,0,0.165330304813916,0,0,0,0,-0.050185502318322,0,0,0,0,0,0,0,0,0,0,0.108541880618917,0,0,0,0,0.0316582721208983,0,0,0,0,0,-0.0339029150657161,0,0,0,0,0,0
X000799.SZ,0,0,0,0.327198004300465,0.0330004863796044,0,0,0,0,0,0,0,0,0,0.00807512682702557,0,0,0,0.0312380228958669,0.0790235410946028,0,0,0,0,0,0,0.153430790364385,0,0,0,0,0,0,0,0,0,0.232628449197091,0,0,0,0.193630364462609,0,0,0,0,0,0,0,0,0,0,0,-0.0329637584893463,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635345662506509,0,0,0,0,0,0,0,0,0,0,0.100297145405361,0,0.0550903870049974,0,0,-0.141232350714028,0.205765713941142,0,-0.0519156166504245,0,0,0,0,0,0,0,0.0714489470748625,0,0,0,0,0,0,-0.0282506542621068,0.0225170952603707,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,-0.163582031885179,0,0.100895906929754,0,0,0,-0.299700009756452,0,0,0.135926923508269,0,0,0,0,0,0,0.115754257708303,0,0,0.158929260559946,0,0,0,0,0,0,0,0.465209041987593,0,0,0,0,0,0.439984068212083,0,0,0,0.0699236950362684,0,0,0,0,0,0,-0.0242231753954354,0.0781813314398384,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.00273262744229547,0.0735776283362164,0,0,0,0,0,0.516850212634762,0,0,0.070795842328851,0,0,0,0,0,-0.07611405729452,0,0,0,0,0,0,0,0,0.0121702185955714,0,0,0,0,0,0,0,-0.0547567615957668,0,0.0353198636133657,-0.0620927870872318,0,0,0.0579374822568043,0,0,0,0,0,0,0,0.0189390876138228,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,-0.0144951658327547,0,0,-0.0240086066899223,0.0525236520731779,0,0,0.075029427194593,0,0.0696854276514111,0.0336211573465394,0,0,0,0,0.0687426806191941,0,0.282059255980804,0,0,0,0.0526435132407958,-0.00949118919432975,0,0,0,0,0,0,0,0,0.0967084512599787,0.137764713867971,0,0,0,0,0,0,0.0599355957783992,0,-1.0842021724855e-19,-4.33680868994202e-19,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0102221123170966,0.16613093579221,0,-0.0671132503585372,0,0,0,0,0,0,0.190029878481608,0,0,0,0.155386404792085,0,0,0.0776079329945564,0,0.0408627919567417,0,0,0,0,-0.0399718453694985,0.0591813433139965,0,0,0,0,0,0,0,0,0,0.0354244476160056,0,0,0,0,0,0,0,0,0,-0.0231540354555403,-0.0190314479594374,0,0,0,0,0,0
X600779.SH,0,0.0957426388661299,0,0.0554087075752983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168588916923731,0,0,0,-0.0733749704830649,0,0,0,0,0,0,0.168168049403828,0,0,0,0,0,0.154947512069738,0,0.320532395888023,0,0,0,0,0.0266983847472127,0,0,0,0,0,0,0,0,0,0,-0.0970901437532337,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0975126814551388,0,0,0,0,0,0,0,0.182471571076977,0,0,0,0,0,-0.00243398360676593,0,0,0.146408884285505,0,0.0495316645118402,0,0.313924028559497,0,-1.71240555138489e-05,0,0,0,0,0,0,-0.0125144755225512,-0.156962331452558,0.212432917363463,0.128962102616592,0,0,-0.0491825904041516,0,0.117010896350267,0,0.0152946478186144,0,0,0,0,-0.00887834387170093,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,-0.00767935419135041,0,0,0,0,0,0.0162909812824347,0.0640569917572945,0,0.00451501530383562,0,0,0,0.193748853200118,0,0,0,0,0.0571308195049984,0,0.0266520703806722,0,0,0,0,0,0.0861900039909183,0,0,0,-0.115594550434784,-0.0663703392622745,0,0,0,0.042663432788402,0,0.0687300690120421,0,0,0,0,0.0365231948376874,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.156502438097653,0,0,0,0,0,0,0.128951028424161,0,0,0,0.0442678149773113,0,0,0,0.0480994018610425,0,0,0,0,0,0,0,0,0,0,0.106183004869783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436937890741258,0,0,0,0,0,0
X600884.SH,0,0,0,-0.133695477990436,0,0,0,0,0,0,0,0,0,0.11156430814565,0,0,0.0304648158627226,0.0641601098110048,0,0,0,0,0,0.13737114265402,0,0,0,0,0,0,0.1736088189848,0,0.143120150754885,0,0,0,0.170186310156229,0,0,0,0,0.0883116576943395,0,0,0,0,0,0,0,0,0,0.0296244511078029,0,0,0,0,0,0,0
X002007.SZ,0,0.189717337340578,0.146549022739256,0,0,0,0.0578447017942556,0,0,0,0,0,0.0878134206781511,-0.183956031753373,0,0,0,0,-0.0932493772889934,0,0.0583203345601918,0,0,0.0278308136821885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1039888067396,0,0,0,0,0,0,0,0,0,0,0,-0.0415340130430095,0,0.0750520854936915,0.119223072831956,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118685464170687,0,0,0,0,0.111112763197948,0,0,0,0,0,0.0286217706447488,0.041383171707536,0.196660336379619,0,0,0,-0.00882876505098616,0,0.0346287907014282,-0.0146572495506739,0,0,0,0,0,0,0.000728451778743935,0,0,0,0.044885037095645,-0.0254574232056132,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246792805632122,0,0,0.026019652739012,0,0,0.135653142277182,0,0,0,0,0,0,0,0,0.20306814568972,0.0106661428800903,0.0544793365244047,0.0553993162444799,-0.0520479930021073,0,0,0,0,0,0,0.153441308531225,-0.0474977417283312,0,0,0.0567943791600677,0.108597989758602,0,0,0,0,0.113057636212115,0,0,-0.0919970638330053,0,0,0,0,0,0
X300003.SZ,0,0.0133647867374699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531752375533038,0,0,0,0,0,0,0,0,0,0.194955551388588,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0531783007600772,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.0464564823053235,0.0172064379730778,0,0,0,0,0,0,0,-0.0403722211449951,0.0281922956292756,0,0,-0.0194615051210582,0,0,0.191016766852203,0.0354061896745096,0,0,0,0,0.100537537924097,0,0,0,0,0.0553777834318586,0,0.0452595941670569,0,0,0,0,0,0,0.0822086340288813,0,0,0,0,0,0.286403612150449,0,0,0,0,0.0573452788162787,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0989063536747611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513150140696946,0,0,0,0,-0.00723631083719803,0,0.0289336860842335,0,0,0,0,0,0,0.0199767521679031,0,0,0,0,0,-0.0186241031740271,-0.0543840320995766,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.281806938145568,0,0,0,0.104447104883491,0,0,0,0,0,0,-0.12263669759549,0,-0.025643562271591,0,0,0.0456725305528371,0,0,0.326921609741921,-0.102288092530597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850284832331312,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.161984645490152,0,0,0,0,0,0,0,-0.269058959559103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444533733437623,0,0,0,0,0,0,-0.171758384857973,0,0,0,0,0,0,0,0.581167568534515,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210869307690525,0,-0.0480418446113101,0,-0.0239706192983296,0,0,0.0273413212779476,0,0,0,0,0,-0.0601597790487688,0.0473833182942698,0,0,0,-0.0244472498929211,0.0269784783498006,0,0,0,-0.0549393294866514,-0.000675395467314469,0,-0.0509104734476705,0,0,0,0,0,0,0.0139557728668546,-0.0311562965109051,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633168118490649,0,0,0,0.025142267863249,-0.0474620120599083,0,-0.026924573413893,0,8.67361737988404e-19,-0.00050828167712471,0,0.0541609619744302,0,0,0,0.0145834782843503,0,0,0,0,0,0.119691867025847,0,-0.0292677297936199,0,-0.0592839186458471,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046820220814477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932287309664781,0,0,0,0,0,0,-0.00357624237482614,-0.00203933971471089,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0461607584019063,0,0,0,0,0,0,0,0,-0.0688350243722501,0,0,0,0.0568824359494257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596536388452646,0,0.0385308330477779,0,0,0,0,0,-0.0962610400007558,0.0343097959403849,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031074927297451,0,0,0.0032220675960508,0,0.00741743900648805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215630148485589,0.0120682875916694,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00612792298077117,0,0,0,0,0,0,0,0,0,0,0,-0.00560646548236265,0,0,-0.00389412028146975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650207093773478,0,0,0.00554165909093323,0,0,0,0,0,0,0.018030559183676,-0.00959080530612933,0,0,0,0,0,0
