,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X601877.SH,X002508.SZ,X002008.SZ,X600177.SH,X300136.SZ,X600089.SH,X300003.SZ,X000157.SZ,X600271.SH,X002294.SZ,X002085.SZ,X600522.SH,X600487.SH,X600118.SH,X000050.SZ,X600809.SH,X300115.SZ,X000981.SZ,X600699.SH,X600566.SH,X002074.SZ,X600867.SH,X600372.SH,X002179.SZ,X000066.SZ,X000559.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0.152421242251556,0,-1.73472347597681e-18,0,0,0,0,0,0.0216466432283763,0,0,0.0128046104245097,0,0.0304248032090282,0,0,0,0.0747654343424008,0,0,0,0.054910330017492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461504641833438,-0.0391844011845814,0,0,0,0,0,0
X600741.SH,0,0.674755290467941,0,0,0,0,0,0.034136146950693,0.108018450842333,0.0260070834448745,0.102091200133042,0,0,0,0,0,-0.0882863043413985,0,0,0,0,0,-0.10122677075776,0,0,0,0,0,0,0,0,0,-0.0780482672733387,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714055843027318,0,0,0,-0.00379874873880171,0.0356798340378084,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0820412671719314,0,0,0,0,0.135072047675811,0,0,0,0,0,0.0639764135757429,0.27229952200056,0,0.226907214974031,-0.0243109127197302,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194290369234178,0,0.0679953181833977,0,0,0,0,0,0,0,0.0216387488963936,-0.047557128129539,0,0,0,0,0,0
X600031.SH,0,0,-0.0656052599160207,0,0,0,0,0,0,0,0,0,0,0.0607881639014121,0,0,0,0,0,0.144444690374314,0,0,0.0541078834665965,0,0,0,0,0,0,0,0.104269078847739,0,0,0,0,0,0.0857717595389525,0.131377786422937,0,0,0,0,0,0,0.0487108796499796,0,0,0,0,0,-0.0170637528281979,0.00759859214608886,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0810378406451632,0,0.214024141253272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429260727084701,0,0,0,0.147011303736656,0,0,0.260539017309022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428508593982353,0,0,0.00725621507799044,-0.0591469066636207,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0462277607546872,-0.143114671851604,0,0,0,0,-0.118185631388266,0,0,0,0,0.445328218572854,0,0,0,0,0,0.113545288517495,0,0.123512316615731,0,0,0,0,0,0.0364268444504344,0,0,0,0.175757171608221,0,0,0,0,0,0,0,0.0236622464971474,0,0,0,0,0,0,0,-0.00230190702635687,-0.0191791506053399,0,0,0,-0.123454654207816,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110355565157806,0,0,0,0,0.0574262356213744,0,0,0,0,0,0,0.209255836990984,0,0,0,0,0,0,0,0,0,0.190550756963419,0,0,0.0549296034775641,0,0,0,0,0,0,0,0,0.0224018348523852,0,0,0,0.0013845542518402,0.028035211645851,0,0,0,0,0,0
X600066.SH,0,0.121249473606712,0,0,0,0,0,0,0,0.0120185594481786,0,0,0,0.162608240934534,0,0,0,0,0,-0.0203820571923191,0,0,0,0,-0.0111536523226564,0,0,0,0,0,0,0,0,0,0,0,0,0.0793507561546875,-0.00618135339854596,0,0,0,0.0491298491919748,0,-0.00797577067722463,-0.0837481021983267,0,0,0,0,0.0114945595978377,0.0110513730329071,0,0,0,0,0,0
X300124.SZ,0,0,0,0.149509890270189,0.050455693160945,0,0,0,0.0892638063320571,0,0.0428362135247,0.0313048152477259,0,0,0,0,0,0.0999389125462205,0,0.154588112330439,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0322928452436379,0,0,0,0,0,0,0.0716575378328894,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202637114155501,0,0,0,0,0,0,0
X601877.SH,0,0,0.112916866331057,0,0,0,0,0,0,0,0,0,0,0,0,0.00807999682272369,0.0744456263100012,0,0.148642672075218,0,0,0,0,0,0,0,0,0,0,0,0.00193466904588191,0,0,0,0.186175805876277,0.0934860801817284,0,0.0159553361413576,0,0,0,0.0140851308492104,0.191397684006951,0,0,0,-1.73472347597681e-18,0,0,0,-0.00179125562609476,0,0,0,0,0,0,0
X002508.SZ,0,0,0.15114552871725,0.309624865282456,0.134382667312075,-0.103465169813633,0,0,0,0,0,0.0121612199057891,0.0941743328275794,0,0,0.139286961723213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913345128254065,-0.0273965965026068,0,0,0,0,0,0
X002008.SZ,0,0,-1.73472347597681e-18,0,0,0.0100095103120092,0,0,0.00180675783221664,0,0,0,0,0,0,0.336558478695472,0,0.169823849210003,0,0.0441977661535125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06054917024677,0,0,0,0,0,0,0,0,0,0,0,-2.32917469581572e-05,-0.00988195276972579,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.120419144733455,0,0,0,0.0232343618124574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185834367720533,0,0,0,0,0,0,0,0,0,0.175514023704601,0,0,0,0,0,0,0,0,0,0.0616229614404932,0,0.031636616275575,0,0,0,0.0140495571568311,-0.0168766029069858,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0415823977763572,0,-0.138570413805131,0,0,0.614529348142848,-0.0451681322446619,0,0,0,0,0,0,0,0,0,0,0.272578597321205,0,0,0,0,-0.0832625075641672,0,0,0,0,0,0.04451203943328,0,0,0,0.0733806244328546,0,0,0,-0.083997595175593,0,0,0,0.0100430761894058,0.0650058390975846,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.307819841967006,0,0,0,0,0,0.0623770845797972,0,0,-0.0252189586009561,0,0,0,0,0,0,0,0,0.0832062219098464,0,0,0,0,0,0,0.268526805441696,0,0,0,0,0,0,0,0,0,0,0.0569851884380127,0.0308604569792159,0,0.164006141235979,0,0,0,0,0,-0.0152262120341918,0,0,0,0,0,0,0
X300003.SZ,0,0.0695288844100513,0,0,0.312483403349651,0,0.0337400266566824,0,0.0464973471930962,0,-0.0430365293249079,0.0552239223028139,0.01460646263233,0,0,0,0,0.104231137706792,0,0,-0.0457914990916658,0,0,0.0432315778721493,0,0,0,0,0,0,0,0,0,0,0,0,0.0169201621073524,0,0,0,0,0,0,0,0.205720346771825,0,0,0,0,0,-0.00107867178912268,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0485411387617478,0,0,0,0,0,0,0,0,0.0661234631269541,0,0,0,0.141076813747838,0,0,0,0,0,0.10671132947899,0,0,0,0,0.0753675433141419,0,0,0,0,0,0,0,0.00896575589829898,0.031844379528127,0,0,0,0.0273722339068956,0,0.00690922698226244,0,0.0427939454709294,0.0354935933565941,0,0,0,0,-0.00338469984701835,-0.0154355601327797,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.274344635998621,0,0,0,0,0,0,0,0,-0.116914982348059,0,0,0,0,0,0,0.0292616783886134,0,0,0,0,0,0.409202285238907,0,0,0,0,0,0,0,0,0,0,-0.199524884401834,0,0,0,0,0.147248276805367,0.0118227173276703,0,0,0,0,0,-0.00656579141397775,-0.0164764215043507,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.276744701627575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272404456665306,0,0,0,0,0,0.0745653170783352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106573042457335,0.0232854525618137,0,0,0,0,0,0
X002085.SZ,0.00256732310112728,0,0,0.0798758091169885,0,0.231632583268251,0,0,0,0,-0.103263318257934,0.273103694241436,0,0,0,0,0,0.134304038841042,0,0,0,0,0,0,0,0,0,0,0,0,-0.21056480695373,0.0106753592441,0,0,0,0,0.205550530576332,0,0,0,0,0,-0.166981789261717,0,0,-0.190090708038029,0,0,0,0,-0.0336851817342492,0.00553220990802366,-0.0981951199027064,0,0,0,0,0
X600522.SH,0,0,0.0408052814581742,0,-0.102997072283062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449180163650004,0,0,0,0,0,0,0.309766885363482,0,-0.0802974623881137,0.179619495546768,0,0,0.161002496456853,0,0,0,0.0920894473765121,0,0.0568099784547277,0,0,0,-0.0124152298291543,0.0298098641990398,0,0,0,-0.0327652711812682,0,0
X600487.SH,0,0,0,0,0,0.06405252087942,0,0,0.0119292536979055,0,0,0,0,0,0,0,0,0,0,0.266893239114897,0,0,0.0464026637321313,0,0,0,0,0,0,0,0,0,0,0,0,0.369343756056208,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.176063447053875,0,0,0,-0.00730825187187313,0.00630541421001156,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0730071606154628,0,0,0,0,0,0,0,0,0.0832931519205749,0,0,0,0,0,0,0,0,0,0.0273401069996094,0,0,0,0,0,0,0,0,0,0,0,0.00389656739471025,0,0.0615098457178757,0,0,0,0,0,0,0,0.330975094436538,0,0.0387613530413784,0,0,0,-0.00977644629083866,0.00484791115013717,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.154926218912753,0,0,0,0,0,0,0,0,0,0,0,0,0.192352250209285,0.100283544294996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53017949709495,0,0,0,0,0,0.119360859152584,0,0.0812679020693407,0,0,0.172947269216961,0,0,0,0,-0.00976317385646758,0.0158864623881914,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.187779264456274,0,0,0,0,0,0,0.249212986462004,-0.0548547144745515,0,0.249225918459851,0,0,0,0,0,0,0,0,0,0,0,0,0.119936797641322,0,0,0,0,0,0.161305488149998,0,0,0.0460183667933875,0,0,0,0.00871236178753317,0,0,0,0,0.047709122118463,0.00295625322135196,0,0,0,0.0148036826618739,-0.0175875148729188,0,0,0,0.399907792658253,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,-0.0930547212692648,0,0.182101914867229,0,-0.172501844303351,0,0,0,0,0.123318212142151,0,0,0,0,0,0,0.0294819407634798,0,0,0,0,0,0,0,0,0,0.0855480671662212,0,0,0,0,0,0.0775403386295974,0,-0.179233547938994,0,0.0626744439244334,0,0,0,-0.0292587158168713,0.0175024895831353,0,0,0,0,0,0
X000981.SZ,0,0,-0.00383994456079364,-0.0239090360475706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454158780391014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187149427815257,0,0.0731741965158447,0,0.0234843757852239,0,0,0,0.0258429684490562,0,0,0,0,-0.0405885892932891,0,0
X600699.SH,0,0,-0.0812573707512585,0,0,-0.0939085908214002,0,0,0,0,0,0,-0.0352610412989701,0,0,0,0,0,0,0,0,0.028710108673187,0,0.140622261431713,0,0,0,0,0,0.212375490854241,0,0,0,0.352753450208449,0.0909112182936287,0.232605458593749,0.158444169063502,0.0150740945208873,0,0,0,0,0,0,0.132527087644051,0,0,-0.125546494888487,0,0,2.16840434497101e-19,0.0515088495865305,-0.0433827882859027,0,0,0,0,0
X600566.SH,0,0,0,0.0746501090603515,0,-0.0195305081825,0,0,0,0,0,0,0,0,0,0,0.188697292928454,0,0,0,0,0.0476640167072377,0,0.281844219936672,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.121620465783461,0,0,0,0,0,0,0,0,0,0,0.0461281132032181,0,0,0,0,0.0150040613342554,0.017929316108366,0.00658624510757647,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0988767469596061,0,0,0,0,0,0,0,0,0,0.133577349334014,0,0,0,0.070193784109711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367737015990524,0.0295499283385573,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761593084801803,0,-0.0244853205868687,0,0,0,0,0.0782725458872364,0,0.0467789386928486,0,0,0,0,0,0,0.0218528124260863,0,0,0,0,0,0,0,0.03611944122886,0,0,0,0,0,0,0,0.0247453229656101,0,0.130899764162879,0,0,0,-0.00897841901322072,0.00898208500543689,0,0,0,0,0,0
X600372.SH,0,0,-0.051488660236531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258916592046721,0,0,0,0,0,0,0,0.572068716882448,0.0540667086192678,0,0,0,0.0441416100824831,0,0,0,0,0,0.144158257427598,0,0,0,-0.000736083940604883,0.00109053981154175,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,-0.0506106634677236,0.0364275697296419,1.73472347597681e-18,0,-0.00725449063958498,0,0,0,0,0,0,0,0,0.0571472940691891,0,0,0.122029006635938,0,0,0,0,0,0,0,0,0,-0.0528964460350164,0,0.0119578872793606,0,0.0698244746750591,0,0,0,0.108224903917565,0,0.17417883178153,0,0,0,0,0,0,0,-0.00847011143410994,0.0236297707345713,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.140814088666873,0,0,0,0,0,0,0,0,0,0,0.0277104844350123,0.0107535312624567,0,0,0,0,0,0,0,0,0,0,0,0,0.273168950556862,0,0,0,0,0,0,0.141493576258712,0.0871423532179166,0.292129000738355,0,0,0.215761119258057,0,0.02740292331,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00899750638482875,0,0,0,0,-0.0617254271870211,0,0,0,-0.094126194659104,0,0,0.107046712639466,0,0,0,0,0,0.011664090955144,0,0,0,0.118449330368541,0.00298360320229292,0,0,0,0,0,0,0.0197842618824863,0.192531793695881,0.159890676718569,0,0,0,-0.0233214009933481,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,-0.0977604993892984,0,-0.000880767129310988,0,0,0,0.115862120991801,0,0.0744600515794389,0,0,0,0.00239821388165672,0,0,0,0,0.0258691746912569,0,0,0,0,0.0244555567699406,0,0,0.0980890000388933,0,0,0.0915772725376265,0,0,0,0,0,1.73472347597681e-18,0,0,0.0274951119242121,0,0,0.005097969936602,0.0118269370866975,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400385410140287,0,0,0,0,0,0,0,0,0.122836651461938,0,0,0,0,0,0,0,-0.0191934732339444,0,-0.0178614822037647,0,-0.12212488974827,0,0,0,0,0,0.113465220623375,0,0,0,0,0,0,0,0.00951702482557185,0,0,0,0,-0.0853351090323009,0,0
Slope,0,0,0,0,0,0,0,0,0,0.990898939973129,0,0,0.127035202739199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40201468793787,0,0,0,0,0,0,0,-0.951019534744984,0,-0.153867207743577,0,0,0,0,0,0,0,0,2.21934447347852,0,0,0,0,0,0
TED,0,0,0,0.210479714878786,0,0,0,0,-0.800883128541201,0.078658241749746,0.479681773191985,0,0,0,0,-0.76494960947929,0,0,0,0.714411489097545,0,0,0,0,0,0,0.473697496466098,0,0,0,0,0,0.207267770330541,0,0,0,0,0,0,0,0.271994926835918,0,0,0,0,0.35003675412755,0,-1.38777878078145e-17,0,0,0.0636020298034283,0,0,0,0,-2.54712986822055,0,0
RealEstate_excess,0,0,0.0896815018355817,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.148577981504102,0,0,0,0,0,0,0,0,0,0,0,-0.00961262463454433,-0.254272209797153,0,0,0,-0.10182073901706,0,0,0,0,0.0639156785773611,0,0,0,0,0,0,0,0.0454765419986796,-0.0441566760825909,0.0657917508939348,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0533952100279894,0.0309396613816946,0,0,0,0,0.109601002052301,-0.0172480186609312,0,0,0,0,0,0,0.0113860923308818,0,0.031537975616438,0,0,0,-0.0538805936812278,0,0,0,0,0,0,0,0,0,0,0,-0.0256717535939214,0,0,0,0,0,0,0,0,0.0248034574953853,0,0,0,0,-0.00196115956645084,-0.001124356085157,0.105224508531505,0,0,0,0,0
MKvol,0,0,0,0.000826291197860036,0,0,0,0,-0.000806799484449131,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55570056985714e-05,0,0.000221327406987643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124339750528087,0,-0.000434552499791926,0,0.000361271737574502,0,0,0,-0.000891746331652814,0.00105773086834926,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0119523772194928,0,0,-0.0118092526058616,0,0,-0.0530403486041248,0,0,0,0,0,0,0,0,0,0,0.0120262004789034,0.0504350583670302,0,0,0.0427437926053177,0,0,0,-2.16840434497101e-19,0,0,0,-0.0496136244774954,0,0,0,0,0.0709047716235234,0,-0.00578711053855399,0,-0.00788910045714867,0,0,0,0,0,0,0,0,0,-0.0501902973376664,0,0,0,0,0,0.504117755014507,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00484860937955036,0,-0.00700895206383291,0,0,0,0,0,-0.0279226715481808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039291874663807,0,0,0,0,0.00628111015201198,0,0,0,0,0,0,0,0,0,-0.0211919321891065,0,0,0,0.170677958460919,0,0
CarbonVol_Hubei,0,0,-0.0104426493443738,0,0,0,0,0,0,0,0,0,0.0128656667855048,0,0,0,0,0,0,-0.00638372285530277,0,0,0,0,0,0,0,-0.0060825064103819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00973506977395126,0,0,0,0,0,0,0.0190302402218867,0.00221701516036177,0.00454812436441638,0,0,0,-0.0857900675992679,0,0
