,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600089.SH,X002241.SZ,X600741.SH,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000568.SZ,X600271.SH,X000581.SZ,X000623.SZ,X600066.SH,X002236.SZ,X000550.SZ,X000800.SZ,X000869.SZ,X000559.SZ,X300124.SZ,X002475.SZ,X002294.SZ,X600177.SH,X600839.SH,X002129.SZ,X000050.SZ,X000400.SZ,X002456.SZ,X002465.SZ,X600809.SH,X000977.SZ,X002007.SZ,X600252.SH,X300003.SZ,X002292.SZ,X600435.SH,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.18818793668896,0,0.240947939792608,0,0,0,0,0.0329059572696225,0,0,0,0.00402727052169515,0,0,0.16374215999067,0,0,0.0568267575911061,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0532706417963602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014842563925114,-0.000300940479305311,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0980400714607371,0,0,0,-0.0378023324089034,0,0,0,0.0714173365708893,0,0,0,0,0,0.0297229576657893,0,0.0624448270138678,0,0,0,-0.0823082239687001,0,0,0,0,0,0.110922569860161,0,0,0,0,0,0,0,0,0,0,0,0,0.170180853103827,0,0,0.0250335966234084,0,0,0,-0.0343094676274484,0.00409710562962523,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112609734016902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759937938338111,0,0,0,0,0,0,0,0,0,0,0.0091789524202458,0.0906851441695098,0,0,-2.16840434497101e-19,0,-0.070492560891677,0,0,-0.00536747454463195,-0.0395597441402406,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.13836261194612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164506706706193,0,0,0,0,0,0,0,0,0,0.0621006795450377,0,0.0196930204579631,0,0,0,0.174012105476099,0,0,0,0,0,0,0.214307329214728,0,0,-0.0246481206683804,0.03870017681287,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.178602518929804,0,0,0,0,0,0,0.227733897686485,0,0,0,0.0160179387632666,0,0,0,0.094323673638235,0,0,0,0,0,0,0,0,0.0702738129547187,0,0,0,0.0223631492384822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588625324411078,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0324459352298429,0,0,0,0.0137059939851989,0,0,0.148067212770157,0,0,0,0,0,0,0,0,0,0.180388784241763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901503381967378,0.0180663056215467,0,0,0,0,-0.0235839919979055,0.267928204220775,0,0.00753304838750579,-0.025699015728179,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154155099070339,0,0,0,0,0,0,0,0,0,0,0,0,0.0802498620733599,0,0.0220175214558658,0,0.0144986130878652,0,0,0.168482989618971,0.0114190713119025,0,0,0,0,0,0,-0.0211685931417061,-0.0183653636301411,0,0,0,0,0,0
X600741.SH,0.176666725075403,0,0,0.00517844439489693,0,0,0,0,0,0,0,0,0,-0.0414305784208357,0.0628711753729699,0.114970799106366,0,0,0,0,0,0,0,0,0,0.137349667468241,0,0,0,0,0,0.0299337302893295,0,0,0,0,0.0308082721826924,0,0,0,0,0,0,0.106087463804962,0,0,0,0,-0.0237479672347902,0,0,-0.0193214660521622,-0.0264860966730178,0,0,0,0,0,0
X000100.SZ,0,0,0.271718024042307,0,0,0,0,0,0,0,0.0200049147782972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158273366161812,0,0.142968977022742,0,0.164706261662115,0,0,0,0,0,0,0,0,0,0,0.00288902086728702,0,0,0,0,0,0,0,0,-0.0222281254132875,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744916276880782,0.311121509023905,0,0,0,0,0,0,0,0,0.0873363707702604,0,0,0,0,0,0,0,0,0,0,0,0.0614178461410875,0,0,0,0,0,0.373583736609617,0,0,0,0,0,0,0.115378140438499,0,0,0.0123253433044658,-0.0412696429217696,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207877897414341,0,0,0.0627088410844127,0,0,0.132540240384327,0,0.0246695689572941,0.0262655803909943,-2.16840434497101e-19,0,0,0,0,0.0906634948086009,0.0713630669904703,0,0,0,0,0,0,-0.00276059105527093,-0.00302694930358889,0,0,0,0,0,0
X601877.SH,0,0,0,0.0893192981244262,0,-0.0850519562741133,0,-0.120434789931149,0,0,0,0,0,-0.112979536440765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495160119591883,0,0,0.0368559076505652,0,0.0964750702939309,0,0.079155662578248,0,0,0,0.0534124452277534,-0.0246292259740892,0.183297031411897,0,0,0,0,0,0,0,-0.0314408862697712,-0.0287945159553975,0,0,0,0,0,0
X000568.SZ,0,0,0.0645865010637928,0,0,0,0.540782727833603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774896502428203,0,0.0183846496503844,0,0,0.0324449593966996,0,0,0,0,0,0,0.170758117121448,0.0240488702891817,0,0,0,0,0,0.0235327583396151,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0318798436453736,0,0,0,0,0,0,0
X600271.SH,0,0,0.00660102073099882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13002201336164,0,0,0,0,0,0.11021763655207,0,0,0,0,0,0,0,0.0578597940366313,0,0,0,0,0,0,0.194890062393387,0,0,0,0,0,0.193563804297897,0,0.187615604914324,0,0,-0.0611312597953357,0.0155841430230755,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0404382870721882,0,0,0,0.0287303884271611,0,0,0,0,0,0,0.0151536271397616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126820226201256,0,0,0.115886392907892,0,-0.0848283806080916,0,0,0,0,0,0.141702558247835,0,0,0.076085392334314,0.00945157693785635,0.104883801554189,0,0.0687948118611896,0,-0.0268970150013931,-0.0168795709503489,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173793596910107,0,0,0.167030823738121,0,0,0,0,0,0,0,0,0,0,0,0.743336428186751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830019927079658,-0.0656554956968784,0,0,0,0,0,0
X600066.SH,0.307240597607346,0,0,0,0,0,0,0,0.0603690502310254,0,0,0,0,0,0,0,0,0,0.0661119137566032,0.130863836649285,0,0.0375154492827851,0,0,0,0.0211608061824259,0,0,0,0,0,0,0,0,0,0,0,0,0.0466168482761672,0,0,0.0469899528467124,0,0,0,0,0,0.0275197684765844,0,0,0.00331828428703143,0,-0.00919705308880572,0,0,0,0,0,0
X002236.SZ,0,0,-0.0301004826595214,0,0.105499706059941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201281417560456,0,0,0,0,0,0,0,0.299229297892867,0,0.136344957000972,0.0173558438148297,0,0,0,0.108311015449529,0,0,0,4.33680868994202e-19,-0.0425670542643145,0,0,0,0,0,0
X000550.SZ,0.150273808321362,0,0,0,0,0,0,0,0.0146552155016267,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795166334860479,0,0,0,0,0,0,0,0,0.140066820812262,0,0.0510898533615239,0,0.0122618937660846,-3.69917170676697e-05,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264062726300471,0,0,0,0,0.0484393621710959,0,0.0275594412605889,0,0,0.0563186412678321,0,0,0.0101741797575849,0.0986937250191769,0,0,0.0528165718721587,-0.0420351942489231,0.00674080046619992,0,0,0,0.294647679546712,0,0,0,0,0.0107135310333787,0,0,0,0,0,-0.0390919056032792,0,0,0,0,0,0
X000869.SZ,0.138546482578278,0,0,0,0,0.310049593801063,0,0,0,0,0,0,0,0.0170117090292204,0,0,0,0,0,0,0.00434565191418916,0,0,0.0869384985195638,0,0,0,0,0,0,0,0.0527404518237168,0,0,0,0,0.00528453090166036,0,0,0,0,0,0,0,0,0,0,0.119592101832725,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019747725221217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25664786256499,0,0.0516043195872984,0,0,0,0,0,0,0.0483409549661456,0,0,0,0,0.0578725881664561,0,0,0.197692908294902,0.300332302973269,0,0,0,0,0,0.0446538074857097,-0.0527378628664829,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568581666765458,0,0,0,0,0,0,0,0,0,0.0472957161638857,0,0,0,0,0,0,0,0,0,0.0233337653764341,0.0748621053192205,0,0,0,0,0,0.0982035482673798,0,0,0.204678854893732,0,0,0,-0.0213088135452358,0.00193300148685433,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745401056959599,0,0,0,0.0900975922384738,0,0,0,0,0,0,0,0.0365739792861376,0.0659957746960455,0,0.00602473601564918,0,0.143975143665993,0.013514162578807,0.195682459533515,0,0,0,0,0,0.00422088551069352,0,0,0,0,0,0,-0.0221102540395194,-0.00120009258906895,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100568779519872,0,0,0,0,0,0.00823332755092758,0.175198257802648,0,0,0,0,0.0163517020526501,0,0,0,-0.0150240351140165,0,0.0152692287154934,0,0,0,0,0.00453115513361356,0.132161995166737,0,0,0,0,0,0.0198347447771183,0,0,0,0.27940041292464,0,0,0,0.00508394803564011,0,0,0,0,0,0,0
X600177.SH,0.0761577070176221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829162237309725,0,0,0,0,0.0942712829321,0,0,0,0,0,0.385225603583828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158945190488036,0,0,0,0,0,0,0,0,0,0,-0.000819232068499414,0,0,0,0,0,0
X600839.SH,0.111243283237519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102978546724465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432454699726752,0.241840834030146,0,0.0524000602756371,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171925940135015,0.127182685480276,0,0,-0.0394346556553297,-0.0545493152031723,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0748122078752149,0,0,0,0,0.0286058375270645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174025566355946,0,0,0,0,0,0,0,0,0,0,0,0.128239086763027,0,0,0,0.0377862176450076,0,0,-0.0297028280695535,-0.0248974516494254,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.130979033656543,0.0490414232183123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319367753683098,0,0.0915217765350209,0,0,0,0,0,0,0.0565883872974735,0.123544469541639,-0.0339997201710066,0,0,0,0.0341359974383659,0,0,0,0,0.0250992577583729,-0.0383709831602348,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0.0330998612781773,0,0,0,0,0,0,0,0,0,0,0.0156897979056142,0,0,0,0,0,0,0,0,0,0,0,0.102638166524961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816185682524693,-0.00977761823206675,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00992685417150449,0,0,0,0,0,0,0,0,0,0,0.071153670144042,0,0,0,0.41506508524794,0,0,0,0,0,0.0601817343984379,0,0,0,0.0250989906810076,0.087845940180216,0,0,0,0.0342788256621026,0.0771018735980251,0.0695071068145281,0,0,0,0,0,0,0.00944691383177005,-0.00914663091609043,0.0529285588977271,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.25655485684333,0,0,0,0.261545509532993,0,0,0,0,0,0.0497620315022576,0,0.0282289052923077,0,0,0,0,0.0783667061903544,0,0,0,0,0,0,0,0.0832100338203232,0,0.0531278644177634,0,0.1575790358852,0,0,0.0282826637236669,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.136755806064406,0,0,0,0,0,0.0338973315607212,0.228787881099706,0.0382341607610237,0,0,0,0,0,0,0,0,0,0,0,-0.138982664050362,0,0,0,0,0.111471938648579,0,0,0,0,0,0.100725625798372,0.0290890051049376,0,0,0,0,0,0.275671129732387,0,0,0,0,0,0,0,0.00677147196122204,-0.00914101012756959,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0544988548573508,0.0609442565300195,0,0,0,0.195363975511954,0,0,0,0,0,0,0,0,0,0,0,0,0.052049506536982,-0.0102194361260923,0,0,0,0,0.0609926808720575,0,0,0,0,0,0,0,0,0.0178799007214458,0,0,0,0,0,-0.052361389901918,0.0278732884970865,0.0736407140170585,0,0,0,0,0
X002007.SZ,0,0,0.201178018621979,0,0,0,0,0,0,0.131054769591351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962951383496866,0,0,0,0,0,0,0,0,0.0826074635277607,0,0,0,0.0408901166992033,0.118319302626675,0,0,0.316720556009996,0,0,0,0,0.12650616832859,0,0,0,0,0,0,0.0229119819596863,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156165737336712,0,0.0509476538734975,0,0,0,0,0,0,0.0867403237588839,0,0,0,0,0,0,0,0.0798248916577465,0,0,0,0.0298843055568896,0,0,0,0,0,0,0,-0.0230577874856563,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120174321212468,0,0,0,0,0,0.0250089340633285,0,0,0,0.0929346563163203,0,0,0,0,0.253702878282636,0,0,0,0,0,0,0,0,0,0.145125407393474,0,0,0,-0.0481326161773084,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.109696542603609,0,0,0,0,0,0,0,0,0,0.0554352483167897,0,0,0,0,0.151193169783763,0,0,0,0.298465515704255,0,0,0,0,0.0303926646520078,0.0643550240721434,0.147111676172399,0,0,0.0646854077722682,0,0,0,0,0,0,0,0,0,0,0.0837573336092711,0,0.0399827226369026,0.0270187029252165,-0.0228304594568747,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0.0893294068710409,0,0,0,0,0,0.33768206351012,0,0,0,0,0,0,0,0,0,0.144134008670365,0,0,0,0,0,0.0629553030187361,0,-0.073979026146759,0,0,0,0,0,0,0,0,0,0,-0.071893908475526,0,0,0,0.217197698014278,0.174311206951248,0,0,0,-0.0391693224921704,-0.0629005356571654,0,0,0,0,0,0
X600312.SH,1.73472347597681e-18,0,0,0,0,-0.146355285169276,0,0,0,0,0,0,0,0,0,0.465738167366913,0,0.0614942610308159,0,0,0,0,0,-0.00205387426510946,0,0.0698915606715803,0,0,0,0,0,0.00284708682045896,0,0.033264846935879,0,0.0236253054678057,0,0,0,0,0,0,0,0,0,0.203849733059289,0,0,0,0,0,0,0.0119876150316785,0.00874130413331081,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.00917328060733471,0,0,0,0,0,0.0241802593767721,0.0933862149384252,0,0,0,0.0440498548888385,0.0188915535838666,0,0,0,0,0,0,0.0512245137942005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221997815593852,0,0,0.156487563642993,0,-0.0166403403539803,0,0,-5.42101086242752e-20,-0.00250871404851601,0,0,4.33680868994202e-19,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833448180675248,0,0,0,0,0,0,0.277626403535132,0,0,0,0,0,0.488421603461558,0,0,0,0,-0.380903752560622,0.152806619702891,0,0,0,0,0,0,0,-0.154557475213829,0,0,0,0.579321102958502,0,0
TED,0,0,0,0,0,0.754968519760814,0,-0.214533200453101,0,0,0,0.0262388729742019,0,0.211478799837833,0,0,0,0,-0.656762034033851,0,0,0,0,0,0,-0.391482142480813,0,0,0,-0.434529896973066,0,-0.126241439077474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260862534028129,0,-1.47166589060392,0,0,1.69375038051955,0,0
RealEstate_excess,0,0,0,-0.243314382907046,-0.0285737224018203,0,0,-0.172886807098056,-0.0542439371365543,0,0,0,0,0,0,0,0,0,0,-0.00755819439999964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0306075319375266,0,0,0,0,0,0,-0.00901880084978492,-0.0936474804764885,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779135558551317,0,0,0,0,0,0,0,0,0,-0.0848692478470594,0,0.00206376940765005,0,-0.0261902749706645,0,0,0,-0.131228077927426,-0.00339565967600104,0,0,0,0,-0.170731148674433,0,0,0,-0.0451265635722616,0,0,0,0,0,0,0,0,0,0.0396953548473852,0,-0.02532373112952,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475910295205784,0,0,0,0.00239109551594774,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00557141659361642,0.0389470303347503,0,0,0,0,-0.00396758989153585,0,0,0,0,0.0184472063789006,0,0,0,0,-0.0230163966708114,0,0,0,0,0,8.67361737988404e-19,0,0,0.00490094705927541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214128567015708,0.0226306481747294,0,0,0,0,0,-2.02715172889975
CarbonVol_Guangdong,-0.00308671183995308,-0.00123824904778386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162941225905011,0,0.00672680292755718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316537009962235,0,0.00320282680072473,0,0,0,0,-0.00644458263867797,-0.00177071908139873,0,-0.00167460385811944,0,0,0,0,0,0,-0.000817863181068139,0,0,0,0,-0.00725491309859588,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00356200069570031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00405183554912659,0,0,0,0,0,0,0,0,-0.0076267268317638,-0.00505025253870583,0,0,0,-0.309966442897409,0,0
