,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300014.SZ,X600276.SH,X600104.SH,X002129.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X002371.SZ,X000725.SZ,X002049.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002241.SZ,X600703.SH,X000063.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X601877.SH,X002074.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X600884.SH,X600741.SH,X000100.SZ,X000733.SZ,X600460.SH,X000157.SZ,X600702.SH,X002414.SZ,X000799.SZ,X600584.SH,X002236.SZ,X600563.SH,X601799.SH,X600418.SH,X002176.SZ,X600487.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.275563481367155,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0330754974184224,0,0,0,0,0,0,0,0,0,0,0,0,0.0110240904720234,0,0,0,0,0,0,0,0,0.0762893588814069,0.0657561224239039,0,0,0,0,0,0,0,0,0,0,0,-0.018875772566351,0,0,0,0,0,0,-0.00390517722519143,0,0
X000858.SZ,0,0,0.119802346130852,0,0,0,0,0,0,0,0,0,0,0,0,0.0894947456029151,0,0.0243719091169941,0,0,0.00940440938183323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282629872214775,0,0,0,0,0.00596473808121126,-0.0210081695433681,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.388604534555004,0,0,0,0,0,0,0,0,0,0,-0.0949657123663866,0.0880586423649358,0,0,0,0,0,0,0,0,0,0,-0.0390922492308109,0,0,0.102081602905253,0,0,0,0,0,0,0,0,0,0.129933012193357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682533678974298,0,0
X000568.SZ,0,0.0703286609375051,0.202321972287992,0,0,0.0647715883197994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107545429567039,0,0,0,0,0,0,0,0,0,0.0440552698206738,0,0,0,0,0,0,0,0,0.313135589238525,0,0,0,0,0,0,0,0,0,0,0,-0.0180334352805054,-0.000813033705679654,0,0,0,-0.00848028907803979,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0670452721821895,0.144297760463423,0.106673608478753,0,0,0,-0.0244506882278099,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334769233405149,0,0,0,0,0,0,0,0,0,0,0,0.117938737650061,0,0,0.0151403037929467,0.479389649494002,0,-0.0119610226503108,0,-0.0349687448164489,0,0,0,0,0,0,0,0,0.0315200687612947,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986056928182562,0,0,0,0,0,0,0.316582318239871,0,0,0,0,0,0,0,-0.0594935555660719,0,0,0,0,0,0,0,0.0862610232391152,0,0,0,0,0,0,0.149524663902688,0.0831645777720971,0.0136121282919017,0,0,0,0,-0.188120312619871,0,0,0,0,-0.0291978296210758,0,0
X002304.SZ,0,0,0,0.225794142828855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106088997601693,0,0,0,0,0,0.0576902942422923,0,0,0.257300183355711,0,0,0,0,0.00649688153361891,0,0.0354788259412461,0.0327719830037793,0,-0.0417456512088778,0,0.0124401145647832,0,0,0,0,-0.0138459231194234,0,0
X600690.SH,0,0,0,0,0,0.0855809809590172,0,0,0,0,0,0,0.331875781721919,0,0,0,0,0,0,0.0480063805214428,0,0.0639107953696451,0,0.120637672098588,0,0,0,0,-0.0398304403788148,0,0,0,0,0,0.0347946220429312,0.0457390415979017,0,0,0,0,0.0371041947750596,0,0,0,0,0,-0.0256866687977194,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-2.71050543121376e-20,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342451959142938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252817855620399,0,0,0,0,0,0.160279160666368,0,0,0,0,0,0.273165808633419,0.0299541757003276,0,0,0,0,0,-0.0294880491468556,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0470543045105277,0,0,0,0,0,0,0,0,0,0,0,0,0.0395814492382682,0,0,0,0,0.130967616287429,0,0,0,0,0,0,-0.0724697996682437,0.15009337628841,0,0.238006669415356,0,0,0.17047337429836,0,0,0,0,0,0,0,0,0.0524466483624238,0,0,0,0,0,0,0,0.0325030255461667,0,0,0,0.00835262687334527,0,0
