,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X002129.SZ,X600031.SH,X002371.SZ,X000596.SZ,X003816.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X300142.SZ,X600702.SH,X601877.SH,X000157.SZ,X600741.SH,X000733.SZ,X002236.SZ,X600522.SH,X600584.SH,X002074.SZ,X600460.SH,X000977.SZ,X000066.SZ,X000799.SZ,X300003.SZ,X600183.SH,X002007.SZ,X000800.SZ,X600118.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0567634504078905,0,0,0.179841467543243,0,0.221775216625442,0,0,0,0,0,0.0373943558765852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045321265176768,0,0,0,0,0,0,0,0,0,0,-0.0208510949336681,0.0742456339293503,0,0,0,0,-0.0561242818894493,0,-0.00394182689482361,0,0.00627693123003353,0,0,0,0,0,0
X000858.SZ,0,0,0.0307123481726587,0,0.0530843599425764,0,0.577913721606553,0,0.197598524250236,0,0,0,0,0,0,0,0,0.0665558415791982,0,0,0.0475891150634129,0,0,0,0,0,0,0,0,0,0.0809286450058224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026694396832291,0.00975098087953459,0,0,0,0,0,0
X002415.SZ,0,0.168790356485432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444431384656271,0,0,0,0,0,0,0,0,0,0,0,0.120640087635833,0,0,0,0,0,0,0.0638514846550107,0.0651510042211289,-0.0815448665410295,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0306830504756121,0,-0.00615727934652725,0,0,-0.0123493587711023,-0.00866429568332972,0,0,0,0,0,0
X000568.SZ,0.1884896516915,0.285374121175858,0,0,0,0,0.312804034249341,0.217239156561703,0,0,0,0,0,0,0,0,0.0597548382193138,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101671422240147,0,0,-0.0369424466969956,0,0,0,0,-0.0916161767907822,0,0,0,-0.00715049445541337,0,0,0,0.0516265733400909,0,0,0,0,0,0,-0.00377902044179592,0,0,0,0,0,0
X600809.SH,0,0,0.13678534115859,0.175860133497879,0,0,0.179363741135866,0.112727770922538,0,0.032297992917542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344657180802735,0,0,0,0,0,0,-0.0933971401817232,0,-0.0333529802565215,0,0,0,0,-0.0124451839709452,0.231165710416776,0,-0.0288493404180832,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275571393627111,0,0,0,0.163996936480509,0,0,0,0,0,0,0,0.149063190439575,0.0204707152517336,0,0,0.0263954953389625,0,0,0,0.0767673314624792,0.104619179998147,0.0297064385248519,0.0353213995401728,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.320015071023432,0,0.377376603537862,0,0,0,0,0,0,0,0,0,0,0,0.0626794644407607,0,0.202016920887094,0,0,0,0,0,0,0,0,0,0,0,-0.015978917941482,0,0.0111933659539551,0,0,0,0,0,0,0,0,0,0,-0.0616831210327527,0,-0.0317460225228928,0,0,0,0,0,0,-0.00409140152767238,0,0,0,0,0,0,0
X600690.SH,0,-8.67361737988404e-19,0,0.0819544172813519,0,0,0,0,0.105451058553221,0,0.0531876101656007,0,0,0,-0.0527824277237785,0.144125642301316,0,0,0,0,0.0444287964271745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166407784685132,0,0,0,0,0,0,0.00119024050324458,0,0,0,0,0,0,0,0,0,0.0125924803221531,-4.33680868994202e-19,0,0,0,0,0,0
X000651.SZ,0,0.17350772999272,0,0,0,0,0,0.145069578325956,0,0,0,0,0,0,0,0,0,0,0,0,0.0209585440320646,0,0,0,0,0,0,0,0,0,0,0,5.22848219411225e-06,0,0,0,0,0,0.0394840828530289,0,0,0,0,0,0,0,0,0,0,0,0,0.00982741161194959,0,0,0,0,0,0,0
X002475.SZ,0,0.074446135370764,0,0,0,0,0,0,0,0,0.122661705896726,0,0,0,0,0,0.20475183638542,0,0,0.0799394927054733,0,0,0,0,0,0,0,0,0,0.12340971962003,0,0,0.0438524920594952,0,0,0,0,0,0,0.118642363196593,0,0,0,0,0,0,0.00140660808099388,0,-0.0269263842857645,0,0.0854292606337793,-0.0390385106856643,0,0,0,0,0,0,0
