,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X300124.SZ,X002304.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X002179.SZ,X300014.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X002236.SZ,X600372.SH,X000661.SZ,X002241.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X601799.SH,X600460.SH,X002463.SZ,X600183.SH,X300142.SZ,X002180.SZ,X002074.SZ,X600418.SH,X002028.SZ,X000066.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0163089259338685,0,0,0.416677606981602,0,0,0,0,0,0,0,0,0,0,0,0,0.0202623197723253,0,0,0,0.030313168533138,0,0,0,0,0,0,0,0,0,0,0,0,0.0106502913283529,0,0,0,0,0,0,0,0,0,0,0.00651383611925393,0,0.0382963518977379,0,0,0,-0.00689632750081442,0,0,0,0,0,0,0
X000858.SZ,0.31752593713277,0,0,0,0,0.0671592105772191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243856069621688,0,0,0,0,0,0,0,-0.000512426701392022,-0.00291956607152498,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602849323261216,0,0,0.0904666252809042,0,0,0.0253635073602457,0,0,0,0,0,0,0.0818791728191994,0.0877325586789977,0,0,0,0,0.0700970011413791,0,0,0,0,-0.0666372434338832,0,0,0,0,0,0.0252640774817409,4.33680868994202e-19,0,0.0418957498271593,0,0.0403659375814643,0,-0.00424255161872706,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0513676478584688,0,0.0718292438632126,0,0.0312010363275565,0,0,0,0,0,0,0,0,0.113163218784427,0,-0.0611191561321375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105702602575933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309424919634029,0,0.00842962757309942,0,0,0,0,0,0,0
X000568.SZ,0.281231404263353,0.113067115995739,0,0,0,0.217917558941169,0,0,0,0,0.122080831323356,0,0,0,0,0.278482228458925,0,0.0821525474436336,-0.0812598003884124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262838875096374,0,0,0.0046318054415366,0,0,0,0,-0.00696356612635893,0,0,0,0,0,0,0
X600809.SH,0.184927545616707,0,0,0,0.374326874113803,0,0,0,0,0,0,0,0,0,0,0.290081823413634,0,0,0,0,0,0,0,0,0,0,0.0402785691723596,0,0,0.015236505588037,0,0,0,0,0,0,-0.0544915615637812,-0.0693562204808884,0,0,0,0.0178175098962557,0,0,0,0,0,0,0.0250293541782023,0,0,0.00272881815805517,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0177674208207713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136685662570761,0,0,0.216486302826332,0,0,0,0,0,0,0,0,0,0,0,0.0936727061493009,0,0,0,0,0.0942149508482693,0,0,0.180268961649354,0,-0.00781651160708986,0,0,0,0,-0.0206240967691186,0,0
X600690.SH,0.19749776448833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940986436650742,-0.022077273230197,0.0642696453812977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000624981466354598,0,0,0,0,0,0,0,0,0,0.0105288023793091,0,0,0,0,-0.0661308630405639,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187153183398742,0,0,0,0.0853425692165957,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0895835925224194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464311313311488,0,0,0,0,-0.013888589878052,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.200153370343111,0.0254034073699487,0,0,0,0,0,0,0,0,0.00471437182871673,0,0,0,0,0,0,0,0,0,0,0.00749043834142466,0,-0.111550590792724,0,0,0,0.026196486175338,0,0.0528690752993764,0,0,0.0507173141431291,0,0,0,0.0789982437244867,0,0,0,0,0,0,0,0.0244802916145266,-0.0603185308567397,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.105868545741057,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113856717925512,0.101266239421221,0,0,0,0,0,0,0.124075469036046,0,0,0,0,0.27305963499966,0,0,-0.0294578910544323,0,0,-0.176951634443849,0,0,0,0,-0.102439961657696,0.0185973564211717,0.151541141391728,0,0,0,0,0,0,0.0025783206495714,-0.00269058769306182,0,0,0,0,0,0
X002304.SZ,0,0.138048868784399,0,0,0.0167788207013656,0.21653766835906,0,0,0.0337882790358016,0,0,0,0,0,0,0,0,0,0,0,0,0.148021304555372,0,0,0,0.00424330435780711,0,0,0,0,0,0,0,0,0.0418531430810571,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0199186909567966,0,0,0,0,0,0
X600104.SH,0.158348720098821,0,0,0,0,0,0,0,0.0279099849365807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979403525069894,-0.124408781901629,0.00836167040549296,0,0,0,0,0,0,0,0,0,0,0,0,0.0692249325967628,0,0,0,-0.0316767192880167,0,0.0294203179516512,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0852925425080303,0.0958868574276468,0,0,0,0,0,0,0.0695016405085045,0.110460773192089,0,0,0,0,0,0,0,0,0,0,0,-0.0512597053775779,0,0.0179596332281974,0,0,0,0,0,0,0,0,-0.0192569416741782,0,0,0,-0.0593073641796247,0,0,-0.0290324901822555,0,-0.0962483030900362,-0.0319891171820035,0.0038756149213033,-0.0108746909149105,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.0974020308757526,0,0,0,0,0.0294688064225392,0,0,0,0,0,0,0,0,0,0.0493359417842988,0,0.0881257408959626,0,0.335375759410187,0,0,0,0,0,0,0,0,0,0.12871581163156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820163578588904,0,0.0404281259332055,0,0,-0.000609705282453996,0.00833968817238083,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.345176355936442,0.0102481765660502,0,0,0,0,0,0,0,0,0,0,0,-0.00702308115200352,0,0,0,0,0,0,0,0,0,0,0.126184414990115,0,0,0,0,0,0,0,0,0,0,0,0,-0.00475194453124117,0,0,0,0,0,0,0,0,0,0.0166378733965298,-0.0297865484358955,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200091997179308,0,0,0,0,0,0,0,0.313791189801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214858633659236,0,0,0,0,0.193690168699817,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0393207800185356,0.0971763795496573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868820198725915,0,0,0,0,0,0,0.0775707753787486,0,0,0,0,0,0.0184156541772219,0,0,0,0,0,0,0,-0.00545865682066195,0,0,0,0,-0.0159430181803412,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982586318099606,0,0,0,0,0,0,0,0.189447440416026,0.0806822570300955,0,0.162450015350715,0,0,0,0,0,0,0,0.0786371829275529,0,0,0,0,0,0.0252871415357839,0,0,0,0,-0.0188461142748336,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,-0.0089781639816968,0,0,0,0,0,0,0,0,0,0,0,0,0.0776370125576712,0,0,0,0,0,0,0.122031292709042,0,0,0.356163935201974,0,0,0.0621799366264668,0,0,0.0278141408146804,0,0,0,0,0,0.070714727722235,0,0,0.0392758419468595,0,0,0,0,0.023184461655836,-0.0484546065292658,0,0,0,-0.00659491515210863,0,0
X002179.SZ,0,0,0,-0.0708861971813961,0,0,0,0,0,0,0,0,0,0,0.217650232542718,0,0,-0.0608691735736703,0,0,0,0,0,0,0,0,0,0,0,0,0.0495030990407322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352502700189647,0,-0.0281322730922255,-0.0445793866094531,0,0.00758602349046252,-0.0479320116156007,0,0,0,0,0,0
X300014.SZ,-6.93889390390723e-18,0,0,0,0,0.0638117448345411,0,0,0,0,0,0,0,0,0,0,0,0,0.0297618164357671,0,0,0,0,0,0,0.289313810708091,0,0,0,0,0,0,0,0,0.022972391585097,0,0,0,0,0,0,0,0,0,0.0379788837296663,-8.67361737988404e-19,0.0383563097259929,0,0.0166092173205723,0,0,0.00500070013468916,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0447982978819849,0,0,0,0,0,0,0,0,0.591769799840727,0,0,0,0,0.117657905493958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129073370885065,0,0,0,0,0.0194458828016226,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0400018993853202,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0638083519105297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329506276251596,0,0,0,0,0,0,0,0.0194230018626387,0.102314968863805,0,0,0,0,0,0,0,0,0.00583945420955451,0,0.114983049476326,0,0,0,0,-0.0203113956158554,-0.00369993535730331,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.00145998961749663,0,0,0,0,0,0,0,0,0,0,0,0.166202698415971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103132935270233,0,0,0,0,-0.0846262328493746,0.158487754015135,0.0846336410010992,0,0.135050427660916,0,0,0,0,0,0,0,0.00820827013652445,0,0,0,0,0,0,0
