,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X000651.SZ,X600809.SH,X600690.SH,X002304.SZ,X600031.SH,X002475.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X600741.SH,X002371.SZ,X002007.SZ,X002179.SZ,X601877.SH,X002049.SZ,X002236.SZ,X600584.SH,X000799.SZ,X002414.SZ,X300003.SZ,X601799.SH,X600183.SH,X300146.SZ,X000800.SZ,X600779.SH,X600460.SH,X600089.SH,X002074.SZ,X002008.SZ,X600702.SH,X600707.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00661745078357457,0,0,0.210395100087002,0,0,0,0.0638457230166865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959950312140284,0,0,0,0,0,0,0.0149577991943623,0,0,0,0,0.163058836169894,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374030126684296,0,0,0,-0.0154177725669293,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.353062658431266,0,0.048769813185684,0.0215815410810992,0.11391863499231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204028806128732,0,0,0,0,0,0,0.0739366375780818,0,0,0,0,0.177308683633369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00410093936534817,0,0,0,0,-0.00141449819667215,0,0
X002415.SZ,0,0,0,0,0.236430264422048,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738746479629308,0,0,0,0.291923057348931,0,0.049945176066249,0.237798911860345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198582737930755,0.0333972836421987,0,0,0,-0.00418407108145946,0,0
X600276.SH,0,0,0,0,0.052968439287207,0,0.0713891805608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880609712720214,0,0,0,0,0,0,0.196889737727476,0,0,0,0,0,0,0,0,0,-0.148033807743563,0,0,-0.00958970816707056,0,0,0,0,0,-0.0337101892224706,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X000568.SZ,0,0.663733801330276,0,0,0,0,0.0146594032155096,0,0,0,0,0,0,0.0249707340616853,0.0333186456946302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250376596463635,0,0,0,0,0,0.0118761010396502,0,0,0,0,0,0,0.121849531830926,0,0,0,0,0,0,0,0,0,-0.0127502017235756,0,0,0,-0.00364292462495147,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0740424210827315,0.0469562276652767,0,0,0,0,0,0,0.0387936336192851,0,0,0,0,0.0998105564540016,0,0.0260341684308108,0.0201072166847211,0,0,0.0438803642879264,0.137978627237921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015362408430896,0,0,0,0,0,0,0,0,-0.00434071340290474,0,0
X600809.SH,0,0,0,0,0.00213877823639931,0,0,0,0,0,0,0,0,0,0.110538483630832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103932470823913,0,0,0,0,0,0,0.420089389420475,0,0,0.0459531993019892,0,0,0,0.015610260674831,0,0,0,0,0,0,0,0,0,-0.0893628627650977,0,0,0,-0.0560436217041076,0,0
X600690.SH,0,0.0820413714265733,0.0672273253811249,0,0,0.199288125592427,0.118398501318126,0,0,0,0,0,0,0.084136949055396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116956899659511,0,0,0.160061198582078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325322163193178,0,0,0,0.0129659635575001,0,0,0,-0.0150513769212862,0,0
X002304.SZ,0,0.397592230430011,0,0,-1.73472347597681e-18,0,0.0636116086295136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955283027820936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00833482674325221,0,0,0,0,-0.0523702092862711,0,0
X600031.SH,0,0,0,0,0,0,0.0700865572206333,0,0,0,0,0,0,0,0,0.258429376629147,0.0694628343933878,0,0,0.00822260972478286,0,0,0.1199957132099,0,0,0,0,0,0,0,0.0731585535879545,0,0.218056137692399,0,0,0,0.0196955946562666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218112748836737,0,0,0,0,0.00726593593972428,0,0
X002475.SZ,0,0,0.0351121851742776,0,0.0519481014488788,0,0,0,0,0,0,0,0,0.0399561293139575,0,0.0676683731424763,0,0,0.0202360844780027,0.475594736659623,0.0351248614333259,-0.0774876691264501,0,0.0764216152104707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0257886267579953,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.00632451404823677,0,0,0,0,0,0,0,0,0,0.0719435097690874,0.366695392459133,0,0.130799537678237,0,0,0,0.0451972400412077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608040550582321,0,0,0,0,0.032054996395093,0,0,0,-0.0393093913715801,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869543338354739,0,0,0,0,0,-0.00405918527509971,0,0,0.026299588309128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024282400606409,0,0,0,0,0,0.0274241525222196,0,0,0,0,0.0837592965527455,0,0.0694076311679333,-0.0434804480950433,0,0,0,0.0173501064438882,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0529283196587799,0,0,0.0113361707296067,0,0,0,0,0.219894916215749,0,0,0,0,0,0,0,0.0824740407822784,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0144226011062212,0,0,0,-0.041395028232175,0,0,0,0,0,-0.17315545972082,0,0,0,0,0,0,0,-0.0189995936621875,0,0
X300014.SZ,0,0,0,0,-6.93889390390723e-18,0,0.186727638040046,0,0,0,0.181901825723277,0,0,0,0,0,0.312048768471294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907509245290827,0,0,0,0,0.066619190645051,0,0,0,0,0,0,0,0.0269021692123476,0.282965781735418,0,0,0.162140955547433,0,0,0,0.0475811814873047,0,0,0,0,0,0,0
X300124.SZ,0,0,0.122797778238128,0,0.0384628410129766,0,0.292216506288101,0,0,0.22047060308031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195912214251644,0,0,0.208514321119021,0,0,0,0,0,0.0149121217510546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101204020256796,0,0,0,-0.0601099879847936,0,0,0,0.0011809929203207,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0635150907208728,0,0,0,0,0.167036893837652,0,0,0,0,0,0.0912239205554985,0,0,0.192303198790368,0,0.0467466345468277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292022964092649,0,0,0,0.0037052032987992,0,0
X003816.SZ,0,0,0,0,-0.0748958816019966,0,0,0,0,0,0,0,0,-0.0663069217247829,0.0189399589835623,0,0,0,0,0,0,0,0,0,0,0.0220440903512083,0,0,0,0,0,0,-0.056801698584318,0,0,0,0,0.0225102733300471,2.16840434497101e-19,0,0,0,-0.0541862286915178,0,0.0370616839225272,0,0,0.027343270870875,0.0180246600840849,0.0426325957741355,0,-0.00681616346594336,0,0,0,0,-0.0161315031638247,0,0
X000063.SZ,0,0,0,0,0,0,0.00471478369119292,0,0,0,0.22020175604071,0,0,0,0,0.0324701111333092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395141874081033,0,0,0,0,0,0,0,0.0267868024822351,0,0,0,0,-0.0274024165137065,0,0,0,0.0317709234141231,0,0,0,-0.00260448323614965,0,0
X002241.SZ,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.278346490498051,0,0,0,0,0,0,0,0,0,0.120665855861744,0,0,0,0,0,0.117245284198395,0,0,0,0,0,0,0.139152038815642,0,0,0,0,0,0,0,0,0,0.0501361198178993,0,0,0,0,0,0,0,0,0.0200375436130086,0,0,0,-0.0471748167033324,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.258495340029639,0,0,0,0.0976599644741886,0,0,0,0.0131712045288973,0,0,0.0296090300810177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275138458144788,0.0248750982791563,0,-0.00741531842826479,0,0,0,0,-0.0184817254471785,0,0
X000596.SZ,0,0,0,0,0.514343297147917,0,0,0,0,-0.0393988602481089,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150318027585954,0,0.131570769491075,0,0,0,0,0.276610707577009,0,0,0,0,0,0,0,0,0,-0.0313024890966048,0,0,0,0,0,0,0,0,0,0,0.00567303180712002,0,0,0,0,0,0,0
X600703.SH,0,0,0.104469706412924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113658183994998,0,0,0.114839297171392,0,0,0,0,0.176893086570223,0,0.065993887516242,0,0,0,0,0,0,0,0,0,0,0,0,0.104429543801251,-0.0304248511591423,0,0,0,0,0,0,0,0,0,0,0,-0.0290724532922394,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.318644218578451,0,0,0,0,0.0322533104082808,0,0.224343953195086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145060713455775,0,0,0,0,0,0,0,-0.0170157911242608,0,0,0,0,0.288371107585918,0,0.0209993637914826,0,0,0,0.0196509512830762,0,0,0,0,-0.0233760640881049,0,0
