,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600690.SH,X600031.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X000100.SZ,X600118.SH,X601877.SH,X000550.SZ,X002236.SZ,X000581.SZ,X600582.SH,X002475.SZ,X000623.SZ,X000800.SZ,X300124.SZ,X000568.SZ,X600177.SH,X000050.SZ,X000559.SZ,X002294.SZ,X600839.SH,X002129.SZ,X000400.SZ,X000869.SZ,X002292.SZ,X002456.SZ,X000977.SZ,X002465.SZ,X300003.SZ,X600060.SH,X600312.SH,X002007.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0.209927649345438,0,0.0971434204349009,0,0,0,0,0,0.0439149942279145,0,0,0,0,0,0.0882356147508382,0,0,0,0,0.136892084390163,-0.00597349643755637,0,0,0,0.0919503230527843,0,0,0,0,0.104422642587698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238761075710678,0,0,0,0,0,-0.0415625036969561,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.113427497862058,0,0,0,0.186212462999781,0,0,0,0,0.00476742549658449,0,0,0.11788032855609,0,0,0,0,0,0,0.0521071558509571,0,0,0,0,0,0,0.0477651138162622,0,0,0,0,0,0,0,0.0663106248197883,0,0.040188785663327,0,0,0,-0.0120821763642661,0,0,0,0,0,0
X600066.SH,0.194549851984853,0,0,0,0.0285554282198804,0,0,0,0,0,0,0.125899660963318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220040849886396,0.104429896567953,0,0,0,0,0,0,0,0,0,0.00751641120502809,0,0,0,0,0,0,0.00878766911853204,-0.00344053376025976,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10656286247623,0,0.0392242394909357,0,0,0,0,0,0,0,0,0.0605454481109572,0,0,0,0,0,0.0109781313411783,0,0,0,0,0,0,0,0.0270784357717477,0,0,0,0,0,0,0,0.0779792059216796,0,0,0,-0.0255268603649933,-0.0347131764787128,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119072643384499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269195241357532,0,0.057587642663758,0,0.125693663494646,0,0,0,0,0,0,0,0,0,0.0103216771541671,0,0,0.130111430688929,0.179211071739129,0,0,0,0,0,-0.0468863891117284,-0.00927205378688379,0,0,0,0,0,0
X000100.SZ,0.0406514405832608,0,0,0,0.0358176355543514,0,0,0,0,0,0.16158971503258,0.106555447157257,0.120680871945825,0,0,0,0,0,0,0,0,0,0,0,0.0697280597895098,0,0,0,0,0.087051662666778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244871402038367,0,0,0,0,0.0273002476819572,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.065240994401822,0,0,0,0.129862307020497,0.424051393784284,0.266367180249698,0,0,0,0,0,0,0,0,0,0,0,0,0.136881884432587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167462966179348,0,0,-0.0112492790440737,0,0,0,0,0,0
X601877.SH,0,0.135934418184415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128876404959999,0,-4.33680868994202e-19,0.0676585985915895,0,0.0143956039261953,0.0261993125444225,0,0.0560006342598193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00989184709404529,-0.0227992846711879,0.0388114800775668,0,0,0,0,0
X000550.SZ,0.244380436732207,0,0,0,0,0,0,0,0,0,0.16212164840515,0,0,0,0,0,0,0,0.0103785634758253,0,0,0,0,0,0,0,0,0.185956422784567,0.00512978001022118,0,0.0557481518690389,0.0486045102654309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270164899721157,0,-0.0142626663291909,-0.000616289834255622,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0965687881406587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144622460132283,0,0,0,0,0,0.0235954307208869,0,0.103707214666463,0,0,0.146115908568568,0,0,0,0.0913065058393833,0,0,0,0,0,0,0.0596090941460614,0,0,0.0622223844033888,0,0,0.347921791990057,0,0,0,-0.00389136697673903,0,0,0,0,0,0
X000581.SZ,0,0,0.0493406460549837,0.106799497252847,0,0,0.0125214440206643,0,0.0227902866805198,0,0,0.199038244024594,0.1129793897137,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0685821835846192,0.186059271320849,0,0,0,0,0,0.07499536343133,0,0,0,0.0140015390427804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376502506004808,-0.015196239073066,0,0,0,0,0,0
X600582.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221898505205836,0,0.122344066127696,0,0,0,0,0,0,0.0674384633857835,0,0,0.136546121087349,0.048036910472429,0,0,0,0,0,0,0,0,0,0,0.0817252849322494,0,0,0,0,0,0,0,-0.00618301018731671,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250706295082836,0,0,0,0,0.038238313504771,0,0.0838604029568685,0,0,0,0.18632994103004,0,0,0,0.00502711630106015,0,0.121622804040431,0,0,0,0,0,0,0.00375541199338296,0,0,0,0.0267956467252789,0,0,0,-0.00167744117259423,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.337436036640736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150558722359035,0,0,-0.0417153073068707,-0.0807186526064962,0,0,0,0,0,0,0.558378485894997,-0.0384182458677728,0,0,0,0,0,0,0,0,0,0.178459508714487,0,0,-0.0232444891220321,0,0,0,-0.0140763322903467,-0.00959699990050172,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.033550794194179,0,0,0,0,0,0,0,0,0,0.131588244358775,0,0.120608590195889,0,0,0,0,0,0,0,0,0,0,0,0,0.242607444651195,0.0309239305550633,0.158137637503573,0,0,0,0,0,0,0,0,0.0212988615525644,0.124279610907763,0,0,0,0,0,0,-0.0144338284442491,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064398273515984,0,0.00129594516760219,0,0,0.0591854772557834,0,0,0,0,0.336879039695854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132062323008542,0,0,0,0.13432799717961,0,0.0863677523464064,0,0,-0.0144092107013265,-0.0173737076355551,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.385350671380389,0,0,0.0571703053934691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132152226099254,0,0,0,0.154175253675311,0,0.00149693949308295,0,0,0,0.00138801148930145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005683304400792,0,0,0,0,0,0
X600177.SH,0.0166130718422739,0,0,0,0,0,0,0,0.179404516781423,0,0,0.10134061353044,0,0,0,0,0,0,0,0,0.0854997430320719,0,0.0881557836810187,0,0,0,0,0,0,0.415821747519888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497191890251289,-0.024831665374417,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203466132374273,0,0.0684710717777828,0.317420977509984,0,0,0,0.169924535446949,0,0.147310836319822,0,0,0,0,0.000381924542130423,0,0.111028950630444,0.040014711644716,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18537194388249,0,0,0,0,0,0,0,0,0,0,0.38127255355274,0,0,0,0.0255339266479803,0,0,0,0,0.191760221673268,0,0,0.135715025904229,0,0,0,0,0,0,0.123432415505801,0,0,0,0,0,0,0.0659896987362361,0.0103526202497911,0.0535471601346774,0,0,0,0,0
X002294.SZ,0,0,0,0.0676206605892171,0,0,0.0445783495338264,0,0,0,0,0,0,0.193679647852799,0,0,0,0.0210717824026676,0,0,0,0,0,0,0,0.00533659225878668,0,0,0.030238114315473,0,0,0.187204988270768,0,0,0,0,0,0.0485771820502547,0,0,0,0.11936717775261,0,0,0,0,0,0,0,0,0,0,0.00538873644940991,0,0,0,0,0,0
X600839.SH,0.180431171342772,0,0,0,0,0,0,0,0.0174822919826212,0,0,0.137523420763712,0,0,0,0,0,0.134560830257042,0,0,0.144605358028193,0,0,0,0,0,0,0,0,0,0.036061535310516,0,0,0,0,0,0,0,0.027837685799273,0,0,0.112502396360551,0.0602477825823821,0,0,0,0,0,0,0,0,0,-0.00885254074491137,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0138466380500004,0,-0.0554935166680103,0,0,-0.0668438279767971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179283325296397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890651545481098,0,0.0396796177383835,0,0,0,0.15745424011523,0.00999030572034292,0,-0.00449535888684078,0.0104471738052815,0,0,0,0,0,0
X000400.SZ,0,0,0,0.148752458720071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953544207723131,0,0.133372168692671,0,0,0.0499973482674217,0,0,0,0.0198153628283161,0.0609077969930848,0,0,0,0,0,0.00713614021201512,0,0.0484357664785586,0,0,0,0,0,0,0,0,0,0,0,0.0116140701661915,0,0,0,0,-0.00606767855067131,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,-0.000771307726683816,0.321378569024582,0,0,0,0,0,0,0,0.04334392772248,0,0,0,0,0,0,0,0,0,0,0,0,0.250935113943872,0,0,1.73472347597681e-18,0,0.157390914900881,0,0,0,0,0,0,-0.0188808164032067,0,0,0,0.0412666664013355,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0.117691788214538,0,0,0,0,0,0,0,0,0,0,0.0493077288081166,0,0,0,0,0,0,0.114447748188705,0,0,0,0,0,0,0,0,0.0315259513656419,0,0.0513015123317702,0,0,0,0,0.18209191879544,0.0570932901965242,0,0.13317165263446,0,0,0,0.225844102397409,0,0.208315810148264,0,0,0,0,0,0,-0.00279827488417081,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00892430336998541,0,0,0,0,0,-0.0334282866804885,0,0,0,0,0,0,0.326600374995841,0,0,0.0961427204292825,0,0,0.110974336001052,0.0632513515676788,0,0.137890111850194,0,0,0,0,0,0,0,0,0,0.029616103355674,0,0,0,0.0636929438961346,0.0104179543696831,0,0,-0.0133329688911408,0.108998710725055,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297795693608888,0.0338724769909126,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121995034675851,0,0.100068203117787,0,0,0,0,0,0,0.033339574312176,0.0904584773006485,0,0,0.014136766728093,0.000791127314502588,0,0,0,0,0,0,0,0,0,0,0.126511921247155,0,0,0,0.441510468979314,0,0.0080482685349469,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.310180050037096,0,0,0,0,0,0,0,0,0,0,0,0,0.0629744771114479,0,0,0,0,0,0,0,0.217480031374008,0,0.0727716382717778,0,0,0,0,0.0939655545140264,0,0.0197503686683829,0,0,0,0.145252000165848,0,0,0.0110924392896774,0,0,0,0,0.205789386672608,0,0.0292470581851395,0.00214710476246067,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0.0357848310793484,0,0.205660350205576,0,0.102233429579877,0,0,0,0,0.166914615188166,0,0,0,0,0,0,0,0,0,0,0,0.0611281811846459,0,0.0617651020475775,0,0,0,0.0682127371262428,0,0.0343638151862249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035298195080342,0,0,0,0,0,0
X600312.SH,0.013221261065398,-0.07067064374211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398061051655298,0,0,0.118344888038071,0,0.0397968466477202,0,0,0,0,0,0,0,0,0,0,0,-0.0561422511912319,0,0,0.0514704344671361,0,0,0.165384589593686,0,0,0,0,0,0,0,0,-0.00688719793389474,0.00872905822281466,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136252790071386,0,0,0,0,0,0,0,0,0,0,0.104455406337803,-0.0807011953470866,0,0,0,0,0.052640106829447,0.352555093467955,0,0,0,0.00852091821934529,0,0.0472056624933244,0,0,0,0,0,0,-0.073453036545595,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343701332050506,0.124777402988426,0,0,0,0,0,0,0,0.196595314295943,0,-0.010878973630077,0,0,0,0,0,0,0,0.0732098252234642,0,0.215191220350915,0,0,0,0,0,0,0.140771198198624,0.104356116222256,0,0,0,0,0,0,0,0,0,0.0262869779638666,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0229375470610795,0,-0.0448799643058586,0,0.0804620948300911,0,0,0,0,0,0.0974418990308902,0.00897647409466151,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140007469444955,0,0,0,0,-0.0487816282955789,0,0,0.0010760184514707,0.00153384701990561,-0.134365871237138,-0.092338558175796,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,-0.256379416516523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609771386801891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190183822725767,0.0653753336023819,0,0,0,0,0
TED,0,0,-2.85355223565861,0,0,0,0,0,0,0,0,0,0,0,-1.31228686986924,0,0,0,1.83311978162772,-1.04883624208139,0,0,0,0,0,0,0,0.419392625530563,2.29861994637713,-0.169586737744857,0,0,0,0,0,0,0,0,0,0,0,1.00939481173617,0,0,-1.86520726251609,0.285476489500313,0,0,-0.0732594622089571,0,0,-1.95227271467287,0,0,0,0,-3.67541398418553,0,0
RealEstate_excess,0,0,-0.524380056835636,0,0,0,0,0,0,0,0,0,0,0,0.0591786537713768,0,0,0.0268261543140963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939194448604124,0,0.221450759866448,0,0,0,0,0,0,0,-0.0674370725955068,-0.152013646077406,0,0,0,0,-0.00268139794731155,0,0.00109406404929276,0.0093799998754453,0,0,0,0,0,0
MKreturn,0,0,0,-0.189293195422071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170721177398414,0,0,0,0,0,0,0,0,0,0,-0.0678791705507396,0,0,0,0,0,-0.104973584885787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168879298569742,-0.115599093406936,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105294627384902,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0132416961227717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565439797375,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0136760501844202,0,0,0.0178329626351121,0,0,0,0.0955713036662024,0,0,0,0,0,0,0,0,-0.263926991865771,0,0,0,0,0,-0.032673037358986,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00439228494627672,0,0,-0.0037571937183701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166951719823958,0,0,0,0,0,0,0,0.0136192037381632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106097437302075,-0.00346806308643533,0,0,2.16840434497101e-19,0,0,0.00528679046436303,0,0,0,0.0471179618980909,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396714081599028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271417365485863,0,0,0,0,0,0
