,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600703.SH,X600089.SH,X600741.SH,X002241.SZ,X600271.SH,X002129.SZ,X600066.SH,X600582.SH,X002236.SZ,X601877.SH,X600177.SH,X600118.SH,X000623.SZ,X002475.SZ,X000550.SZ,X000568.SZ,X000581.SZ,X000559.SZ,X300124.SZ,X002294.SZ,X000869.SZ,X000800.SZ,X300146.SZ,X000050.SZ,X300003.SZ,X002456.SZ,X600839.SH,X000977.SZ,X000400.SZ,X600060.SH,X002465.SZ,X600166.SH,X002292.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.111889674631803,0,0,0,0,0.124347787154132,0,0.0776359818416952,0,0.0410193713777827,0,0,0,0,0.00196350802186349,0,0.235335871374062,0,0.0497254297820107,0,0.174088873602045,0,0,0,0.0136764586131766,0,0.00744187327386771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970830774071676,0,0,0,0,0,0,0
X600519.SH,0,0,0.183557464003751,0,0,0,0,0,0,0.103540476552171,0,0,0,0.0884071322495712,0,0,0,0,0,0,0,0,0,0,-0.0415185127757722,0,0,0,-8.67361737988404e-19,0,0,0,0.0129590326527564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888723577358473,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0355937301063848,0,0,0,0,3.46944695195361e-18,0,0.14924724242632,0,0.310934098052688,0,0.00837933769700267,0,0,0,0.0829783020835889,0,0,0,0,0,0.0393122255327141,0.0582730739565401,0.11090012279177,0,0,0.0939592346712095,0,0,0,0,0,0,0,0,0.158491076498171,0,1.73472347597681e-18,0,0,0,0,0,0.107457506110106,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.198271736958407,0,0,0,0.0690229603608633,0.0813675485968256,0,0,0.137536024354751,0,0,0,0.0238127304238639,0,0,0,0.0208747825725374,0,0,0,0,0,0,0,0,0.198029201046123,0,0,-0.0468396174978065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.113262372534121,0,0,0,0,0,0.0323534893781965,0,0,0,0.0384558898734067,0,0,0,0,0,0,0,0.180246262598903,0,0,0,0,0.0297497149553159,0.20738054921332,0,0,0,0,0,0,0.0769797865225378,0,0,0.0476880091321193,0,0,0,0.118346151455486,0,0,0,0,0,0,0.0156017555035455,0,0,0,0,0,0,0
X002304.SZ,0,0,0.180272250370145,0,0.031267196501974,0,0,0.134672628715607,0,0.0649940952739705,0,0,0,0,0,0,0,0,0,0,-0.0510219924551205,0,0.158989431062332,0,0.0243100575959154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130808812765636,0,-0.0190631792645887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0159586630232731,0.147798607384274,0,0,0,0,0.0962277221463969,0.0382096526639572,0,0,0,0,0,0,0,0.177861871003145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139322710907485,-0.0101944786978414,0,0,0,0,0,0
X000858.SZ,0,0,0.179602888382067,0,0,0.0218674767727977,0,0,0,0.00354481429937312,0.139093568790244,0.0449032579560916,0,0.0695543474777073,0.154536691061529,0,0,0,0,0,0,0,0,0,0,0,0.0676427011856189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330212623129118,0.00150966077767657,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.020428434276085,0,0,0,0.0128348560106017,-0.00934054934381844,0,0,0,0,0.20255610149837,0,0.0712356697017538,-0.156541522633222,0,0,0,0,-0.0181899607073537,0,0,0,0,0,0.224458299788186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371429319308799,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135909050231652,0.126030340162865,0.0308915010702127,0,0,0,0,0,0,0,0,0,0,0.032168162980243,0,0.081467433143646,0,0.257162286612394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294428983281171,0.0399694632462745,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.144672809807728,0,0.023734562503874,0,0,0,0,0,0,0.107034937211692,0,0,0,0.0666695064550988,0,0,0,0,0,0,0,0,0,0,0,0,0.181855933096253,0,0.0157023163586046,0,0,0,0,0,0,0,0,0.0589546138602391,0,0,0,0,0,0,0,0.163050851465988,0,0,0,0,0,-0.023566070877242,-0.00441898743541464,0,0,0,0,0,0
X600031.SH,0.137747498532988,0,0,0,0,0,0,0.132766344949657,0,0.0183329356203334,0,0,0,0.0934053533190412,0.449242129575586,0,0,0,0,0,0,0,0,0,0,0,0.0528127356978072,0,0.00923449244913359,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0412405812762647,0,0,0,0,0,0,0.0708934776184718,0,0.140270561212535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120874538074663,0,0,0,0.0569132730587257,0,0,0.0192732029302859,0,0,0,0,0,0,0,0,0,0,0,0.199346865214806,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.00343927728132621,0,0.0804234053665425,0,0.492668586511699,0,0.00633638732418204,0,0,0,0.0267444949853923,0,0,0,0,0,0,0,0.080106379215839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274806662041525,0.0152810640483436,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0286171044498722,0,0,0,0,0,0,0,0,0.253545892805883,0,0.251590490407781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244615847654239,0,0,0,0,0,0,0,0,0,0,0,-0.0139660295612986,0,0.0846485921977003,0,0.0671763685910872,0,0,0,-0.0122173599244077,0.0147171115838288,0,0,0,0,0,0
X600372.SH,0.0554083710460467,0,0.052516615933903,0,0.063923013390839,0,0,0,0,0,0,0.0108140619163587,0.00747283777318607,0,0,0,0,0,0,0,0,0,0,0,0,0.01807190239265,0,0.244803330617039,0,0.108526035969157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0.0449321447190369,0,0.0647454228780632,0,0,0,0,0,0,0,0,0.152276450623545,0,0,0,0,0,0.0177234107755982,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0177306948577944,0,0,0.0641807977235955,0,0,0,0,0,0,0,0,0,0.092598378481987,0,0,0.0918253235870564,0.0925326108790159,0,0,0,0,0.00659844350378905,0,0,0,0,0,0,0
X600089.SH,0.0379797279332367,0,0,0.114930935006432,0,0,0,0,0,0.0607692246066493,0,0.163980131266484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719841794653613,0.0211712408149299,0,0,0,0,0.0188351437106145,0,0,0,0,0,0,0,0,0,0,0,0.319597662261027,-0.019223271467527,0,0,0,0,0,0,0,0,0,0,0,0,0
