,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X000100.SZ,X600703.SH,X600271.SH,X600031.SH,X002292.SZ,X000157.SZ,X000338.SZ,X600741.SH,X600089.SH,X600066.SH,X002241.SZ,X600118.SH,X601877.SH,X002129.SZ,X002223.SZ,X002236.SZ,X600372.SH,X000016.SZ,X002456.SZ,X600177.SH,X002475.SZ,X002276.SZ,X000568.SZ,X600582.SH,X300124.SZ,X600839.SH,X000559.SZ,X300003.SZ,X000066.SZ,X002294.SZ,X000550.SZ,X000869.SZ,X600312.SH,X000581.SZ,X000623.SZ,X000800.SZ,X002465.SZ,X002414.SZ,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0948730976249058,0.0619504122249765,0,0,0,0,0.00789049343120109,0.0258857808566701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.305618194877508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256827287980326,0,0,0,0,0.0111213319197106,0.0149617881753609,0,0,0,0,0,0
X600104.SH,0,0,0.120322186929288,0,0,0.0013998870493249,0,0,0,0.0488993913338566,0,0,0.041145041612979,0,0,0,0,0,0,0.168205994469118,0,0,0,0,0,0,0,0.0190129744408008,0,0,0.0408953567289656,0,0,0,0,0,0.0618880442477002,0,0,0,0,0,0,0,0,0.00730309230265175,0,0,0,0,0,-0.00355697378087166,-0.000544357455684328,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203355717515062,0,0,0,0,0.0323178614371776,0.170536573326936,0,0,0,0.0449763952004839,0,0,0,0,0,0,0,0.0667305563410373,0,0,0,0,0,-0.0170847139951582,0,0,0,0,0,0,0
X000651.SZ,0,0,0.28963700391609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412638825997215,0,0,0,0,0,0,0,0,0,0,0.0513790307100524,0,0,0,0,0,0.120248117066486,0,0,0.0940261793458427,0,0,0,0,0,0.0219152606778722,0,0,0,0,0,0,0,0,0,0.00858586832622118,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.177106335465977,0,0,0,0,0,0,0,0,0,0.185185653921415,0,0,0,0,0,0,0,0,0,0,0.211595163346682,0.0824460587094595,0,0.0799817206696663,0,0,0.0390247403629637,0,0,0,0,0.00780515176395517,0,0.0769264379469729,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.231854587160762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1439394571464,0,0,0,0,0,0,0,0,0,0,0,0,0.0044241139664968,0.0772285163134202,0,0.0828415862588783,0,0,0.0502337149576506,0,0,0,0,0,0,0,0,0,0,-0.00460951010456955,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.153471123630644,0,0,0,0.0826822795244516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396087022340003,0,0,0.0333334297100384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217528427833731,-0.0147442287965404,0,0,0,0,0,0
X000625.SZ,0,0,0.141183571092317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667975651611727,0.0731613026843946,0,0,0,0,0,0,0,0,0.0397645970201705,0,0,0,0,0,0,0.00844183153695465,0,0.0689205603051708,0,0,0,0,0,0.104444920198512,0,0.0794076919948798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0907206943118566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866592389086062,0,0,0,0,0.0265868030222548,0,0,0,0.12352142895066,0,0,0,0.0446401628232998,0,0.0569541006573352,0,0,0,0,0,0,0,0,0,0,0.0583840951499985,0,0.0647124629953784,0,-0.0101176561140268,0.0193112966568843,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.127000638224576,0.0482567709682165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255910049689439,0,0,0,0,0,0.0307230245467155,0,0,0.0216108181071971,0.115691577328862,0,0,0,0,0,0,0.0823781634328479,0,0.0301176894493247,0,0,0,0,-0.00494127123687327,0,0,0,0,0,0,0
X000063.SZ,0,0,0.011665816511165,0,0,0,0,0,0,0,0,0,0,0,0.0135835512914035,0,0,0,0,0.0916276822024686,0,0,0,0,0,0,0,0.0263036824600856,0,0,0.196831263328798,0,0,0,0,0,0.00904416648551025,0.0433972352812746,0.129627018998067,0,0,0,0,0,0,0.129157659767979,0,0,0,0.0403643705261782,0,-0.0129982248255638,4.33680868994202e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0440420222115762,0,0,0,0.162912899615353,0,0,0,0,0.14073326462138,0,0,0,0,0,0,0,0.111689790122611,0,0,0,0,0,0,0,0,0.251349153167881,0,0.0173168382808048,0,0,0,0,0,0,0.0399772962353454,0,0,0,0,0,-0.00953008408134765,-0.00983234809765809,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0365660487131616,0,0,0,0,0,0,0,0,0,0.162157535476833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298801159771461,0.183824637672558,0,0,0,0,0,0,0,0,0,0,0.0672274802358199,0,0,0,-0.0075601729007149,0,0,0,0,0,0,0
