,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600741.SH,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X002180.SZ,X300142.SZ,X002463.SZ,X600460.SH,X002007.SZ,X000800.SZ,X300003.SZ,X601799.SH,X000066.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.233670842127643,0.190574769358542,0,0.0876299744761894,0.024333219450482,0,0,0.0599907936950571,0,-0.0581157220578763,0,0,-0.039681537380873,0,0.020541787223037,0,0,0,0,0.0303425287538965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269930621901366,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.0335004704228928,0,0,0,0,0,0
X000858.SZ,0,0,0.525475559761496,0,0,0.0286075216621584,0,0,0,0.0221636655765567,0,0,0,0,0,0,0.00995049008370396,0,0.0678268150363522,0,0,0.0610973786510002,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0724696861507375,0,0,0,0,0,0,0,0,0,0.000120525629188386,0,0,0,0.00476188225944806,0,0,0,0,0,0
X000568.SZ,0.176930898610948,0.346485878492176,0,0,0,0,0,0.0392463605605145,0,0.218414352654603,-0.0106749556326987,0,0,0,0,0.0431870554077473,0,0,0.0826151935593157,0,0,0,0,0,0,0,0,0,0,-0.013774441101043,0,0,0,0,0,0,0,0,0.223686469726792,0,0,0,0,0,0,0,0,-0.0414873011025351,0,0,0,0.000987816185487205,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.00518130779892642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197517881973729,0,0,0.255942573061412,0,0,0,0,0.181475142241318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403956756238028,0,0,0,0,0,0,0,0,0.0114173638264192,-0.0375973245904021,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0591559016250734,0,0,0,0,0,0,0.123594921034309,0,0,0,0,0,-0.152608582841257,0,0,0.0393056045728893,0,0,0.075514608828527,0,0,0,0,0,0,0.177855925935026,0,-0.0131905593011558,0,0,0,-0.179354762598049,0,0,0,0,0,0,0.205053977624162,0,-0.00391372490648819,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.0950793781619849,0,0,0,0,0,0,0.0415667268304987,0,0,0,0,0.0663919781035548,-0.0179733064927878,0,0,0,0,0,0,0,0,0.0178867159476938,0,0,0,0,0,0.0886680806774412,0,0.0710016012213864,0,-0.0744723609871744,0,0.0376899876432503,0,-0.31791283803574,0,0,0,0,0,0,0,0.0720659233079814,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188394578462277,0,0,0,0.0336980466984976,0,0,0,0,0.0622312827947943,0,0.29846776094679,0.353548163518121,0,0,0,0,0,0,0.0538362365624451,0,0,0,0,0,0,0,0,0.0772383556125619,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0747824167317095,0,0,0,0.106390508543288,0,-0.0317816847360901,0,0,0.0717856223524681,0,0,0.171778115077018,0,0,0.0358520563866919,0.0109519557211487,0,0,0,0,0,0,0,0,0,-0.0124255048773753,0,0,0,0,0,0,0,0,0.0126128586432166,0,0.0436468269306182,-0.0397974727170632,0,0,0,0,0,0,0,0,0.0104388773485367,0,0,0,0,0,0,0
X000651.SZ,0,0.202402503619698,0,0,0,0,0,0.135498682357639,0,0,0,0,0,0,0,0,0,0,0,0.109606525696982,0,-0.477000326291773,0,-0.0589518842080813,0,0,0,0,0,-0.0431438117220649,0,0,0,0,0,0,0,0,0.0864439321570125,0,0,0,0,0,0,0,0,0.00408842005423106,0.138226944143033,0,0,0.0194432853072755,-0.0250047243282313,0,0,0,0,0,0
X002304.SZ,0,0,0.43750741879681,0,0,0.0796943709340155,0,0,0.0774967455740448,0,0,0,0,0.0256042787522568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235385871619587,-0.0190205801489918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488825336703368,0.00940679179435394,4.33680868994202e-19,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0935127770999009,0,0,0,0,0,0,0,0,0,-0.125974090199095,0.107607357117729,0,0,0,0,0,0,0,0,0.18561357850103,0.180016021500222,0,0,0,0,0,0,0.107007239937576,0,0,0,0,0,0.00562987413741168,-0.109805483267695,0,-0.108537954262882,0,0,0.324155415855526,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.0156329690179265,0,0,0,0.0837672273784476,0,0,0,0.0684386748670885,0,0,0,0,0.0274926442226387,0,0.132800316154731,0,0,0,-0.0292449730100542,0,-0.0789655801187787,0,0,0,0.0723680960398224,0.0961128949709415,0,0,0,0,-0.193086633297012,0,0,0,0,0,0,0,0,-0.0239533545148209,0,0,0,0,0,0,0.0614686594114828,0,0.00999855265361115,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.014965536166033,0,0,0,0,0,0,-0.0147200478009462,0.218330798119108,0.106799807970581,0,-0.0233118728902381,0,0,0,0,0,0.00721860200404683,0,0,0.00582232594594297,-0.0385690439154128,0,0,0,0,0,0,0,0,0,0,0,0.0681210915898002,0,0,0,0,0,0.057561337870045,0.0366109567038375,0,0.0139380005670154,-0.00413280208133958,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624463519088051,0,0,0,0,0,0,0.0219518824690174,0,0,-3.46944695195361e-18,0,0,0.0427707320003767,0,0,0.174123226112124,0,0.0693696578299593,0,0,0,0,0,0.0864578805946091,0,0,0,0,0,0,0,0,0.00214288273109987,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.0252662269813129,0,-0.0747757761717575,0,0.00907756536616645,0,0,0,0,-0.043261741022574,0,0,0,0,0,0.153465665066358,0,0,0.181608395854144,0,0,0,0.0580973678868013,0.00440285193423488,0,0,0,0,0,0,0.00808211713084617,0,0,0,0,0.00901101785743808,0.0119811681210404,0,0,0,0,-0.0318273026980689,0,0,0.189728743859555,0.0209146619980493,0,0.0376252216664449,0,0,0,0,0
X002371.SZ,0,0,0,0.053171041740472,0.303393509690236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196395164246224,-0.350810871697646,0,0.0495038023075165,0,0.179656304748013,0,0,0,0.123510065471986,0,0,0,0,0,0,0,0,0.166164686902148,0,0,0,-0.0248760625183415,0,0,0,0,-0.41608647831997,0,0,0,-0.00716468959338634,0,0,0,0,0,0,0
X600031.SH,0,0.18675513371467,0.0181897034761493,0.0501462302202115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225956444207777,0,0,0,0,-0.0116647994848341,0,0,0.0394975668836223,0,0.000730851022800403,-0.0524250010376729,0,0,0,0,0.239381692869221,0,0,0,0,0,0,0,-0.00853618165110654,0,0,0,0,0,0,0,0,0.0235029662661408,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.134901027334487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308770570105249,0.112032222181316,-0.0278819079281233,0,0,0,0,0,0,0,0,0.0114096988034061,0,0,0,0,0,0.35401449989048,0,0,0,0,0,-0.00743915042152033,0,0,0,0,0,0,0
X000596.SZ,0,0.133047841009535,0.151108258918135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231452824829582,0,0,0,0,0,0,-0.0592719614073376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244007884530569,0,0,0,-0.041450400246498,0,0,0,0,0,0,0,0,0.0113553450137744,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.052984518770031,0,0,0,0,0,0,0,0,0,0,-0.0461006443334302,0,0,0,0,0,0,0,-0.146105638416578,0,0,0.0618111756546274,0,0,0,0,0.171222179274679,0,0,0,0,0,0,0,0,0.0488823719876481,0.00839722306830472,0,0,0,0,-0.0313874565434438,0,0,0.0620347611485618,-0.0556435751923751,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155506273260392,0,0,0.0858325486357859,0,0,0,0,0.0801218097056885,0.0377588603691618,0.52428211107559,0,0.0507897948113217,0,0,0,0,0,0,0,0,0,-0.0149915478035479,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.20891639358292,0.0180288552594147,0,0.0461406273541574,0,0,0,0,0.0547746402220794,0,0,0,0,0.0198853258042577,-0.0303667554412145,0,0,0,0,0,0.00529601273133072,0,0.0760131856294238,0.0853208074960281,0,0,0.0337260883976171,0,0,0,0,0,0.0672736976657021,0,0,0.0143821824119591,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0591004924723352,0,0,0,0,0,0,0.0356663442284264,0,0,0,0,0,0,0,0,0,0.00882061662894063,0,0,0,0,0,0,0,-0.0301916295819563,0,-0.0633893091241398,0,0.0341918193835995,0,0,0,0,0.287306796661944,0,0,0,0.0737051566023081,0,0,0,0,0,-0.0805743120921393,0,0,0,0.0140242820887288,0,0,0,0,0,0,0
