,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X000100.SZ,X002236.SZ,X601877.SH,X600118.SH,X600271.SH,X000157.SZ,X002456.SZ,X600177.SH,X300124.SZ,X600372.SH,X600522.SH,X002007.SZ,X600089.SH,X002085.SZ,X000066.SZ,X000981.SZ,X002508.SZ,X600867.SH,X300003.SZ,X600699.SH,X002294.SZ,X000559.SZ,X002292.SZ,X002180.SZ,X600498.SH,X300136.SZ,X002074.SZ,X000623.SZ,X002426.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0685649161534459,0,0,0,0,0.00943733691499831,0,0.0670767850494132,0,0,0,0,0,0,0,0,0,0.0467745244918217,0.0832124462628679,0,0,0,0,0,0,0,0,0,0,0.037303225088907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829543617218601,0,-0.000335893226008705,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,-0.0285759146341586,0,0,0,0,0,0.56662890450251,0,0,0,0,0,0,0,0,0,0,0,0.129495210104538,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754317753202112,0,0,-0.111932361924868,0,0,-0.118249566461748,0,0,0,0,0,-0.0199713177757422,0.00834477179725258,0,0,0,0,0,0
X002415.SZ,0,0,0,0.182748027791914,0,0,0,0,0,0,0,0.0498393310714388,0,0,0,0,0,0.16974582951543,0,0,0.225016543628845,0,0,0,0,0,0,0,0,0,-0.0220198145944697,0,0,0,-0.0296187799279593,0,0,0,0,0,0,0,0,-0.032581491053758,0,0,0,0,3.46944695195361e-18,-0.000391724121865354,0.0044442486665151,0.00125194445545687,0,0,0,0,0,0
X000651.SZ,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.497096780860716,0.0673156549490789,0,0.0442870853349058,0,0,0,0,0,0,0,0,0,0,0,0.438098405676412,0,0,0,0,0,0,0.123131824319923,0,0,0,0,0,0,0,0,0,-0.0118014632627779,0,0,0,0,0.436582369745719,0,0,-0.0671240782587092,0,0.00981123583890072,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0999836209715888,0,0,0,0,0.11517674358611,0,0,0,0.0202338956300032,0.19118898004629,0.359263540164795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574434600666352,0,0,0,0,0,0,-0.0573494678334442,0,0,0.0404009899022736,0,0,0,0,0,0.00876977785888441,-0.00104867492989753,0,0,0,0,0,0
X002304.SZ,0,0,0,0.103730402233954,0,0,0,0.0124387375665669,0,0,0,0,0,0.163595651950473,0.4594401493599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754952569123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029817536109435,0,-1.0842021724855e-19,-0.00128879948976743,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.192812648486872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0363560114310283,0,-0.017541755543946,0,-4.33680868994202e-19,0,0,-0.123664794697207,0.02378582580128,-0.00239217505218531,0,0,0,0,0,0
X000725.SZ,0,0,0,0.122024658353108,0.0829451779508367,0,0,0,0,0,0.0845846870280393,0,-0.00472243714193508,0,0.000465025828242312,-0.322912392017812,0,0,0,0.158835965705099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169302436579734,0,0,0,0.0651498571811841,0,0,0,0,-0.0240696236914032,0.00635274936354768,0,0,0,0,0,0
X000625.SZ,0,0,0,0.156729277698753,0.0868774780960904,0,0,0,0,0,0,0,0.0491905030470675,0.306308010833646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146991266086759,0.00624924196296705,0,0,0,0,0,0
X600690.SH,0,0,0,0.216569061303758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039393370410552,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319983577284545,0,0,0,0,0,0,0,-0.0319604381934596,0,0,0,0,0,0,-0.0026884103207737,0,0,0,0,0,0
X000063.SZ,0.108521931190398,0,0,0.133705875641359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514425608297656,0,0,0,0,0,0,0,0,0,0.0313408173245543,0,0,0,0,0,0,0,0,0,0.00724254276959825,0,0,0.133393327500126,0.0300254274037074,0,0,-0.101666872306405,0,0.125625595690469,0,0,0,0.00537325807009904,0.00219952783992696,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.141640362379272,0.0816455168330658,0,0,0,0.119729030069512,0,0,0.0532304052830358,0,0,0,0,0,0,0.0770406969581415,0.10864054378301,0.092512982543161,0,0,0,-0.0998991699359681,0,0,0,0,0,0,0,3.46944695195361e-18,-0.107477690146009,0,0,0.329341503607965,-0.088114499075877,0,0,0,0,0,0,0,0,0,0,0.247695721311186,-0.0220435045385095,0.0137920826493075,0,0,0,0,0,0
X600031.SH,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927987765016181,0,0,0,0,0,0.138374842232752,0,0.529425479200736,0,0,0,0,0,0,0,0.0943881859569603,0,0,0,0,0,0,0,0,0,-0.184552029117555,0,0,0,0,0,0,-0.0527409501180294,-0.00745309863534142,0.00246887774056234,0,0,0,0,0,0
X600741.SH,0,0.513562703955671,0,0,0.125924406955301,0,0,0,0,0,0,0,0,0,0,0,0,0.0468651304098969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129015112462377,-0.00905402696054971,0.00246390367022189,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.656017868670723,0.0713243017404575,0,0,0,0,-0.0552039355938478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222060379434514,0.0568374216253371,0,0,-0.0742487849409487,0,-0.00354232085080173,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.221751200470977,0,0,0,0,-0.0241105488609347,0,0,0,0,0,0,0,0.130987243085024,0,0,0,0,0.293215538170475,0,0,0,0,0,0,0,-0.0191272464726236,0,0,0,0,0,0,0,0,0,0,0.176993188840586,0,0,0,0,0,-0.0160908639308189,0,0,0,0,0,0,0
