,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X600372.SH,X000338.SZ,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X000100.SZ,X600703.SH,X601877.SH,X000559.SZ,X600118.SH,X000581.SZ,X000623.SZ,X000550.SZ,X002236.SZ,X000568.SZ,X600066.SH,X600271.SH,X000050.SZ,X002475.SZ,X600839.SH,X600177.SH,X300124.SZ,X002294.SZ,X000869.SZ,X002129.SZ,X000800.SZ,X002456.SZ,X000400.SZ,X002465.SZ,X002292.SZ,X002007.SZ,X600435.SH,X600252.SH,X600809.SH,X300003.SZ,X002038.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.153384497227788,0,0,0.116950448356181,0,0,0,0,0,0,0.28865187473419,0,0,0,0,0,0,0,0,0,0,0,0,0.151385922950089,0,0,0,0.0411934683412506,0.0424214311618758,0,0,0,0,0,0,0,0.00527880706552499,0,0,0,0,0,0,0,0,0,-0.0146797989363152,0,0,0,0,-3.46944695195361e-18,0,0
X600519.SH,0,0,0.0756222878875134,0.0788762899024777,0,0,0.0418747657679821,0.351649494010432,0,0,0.0929899917170699,0,0,0,0,0.0910230082819308,0,0,0,0,0,0,0,0,0,0.0612775565998073,0,0,0,0,0,0,0,0.0583376914536556,0,0,0,0,0,0,0,0,0,-0.0101081993874877,0,0,0,0,0,0,0,0.0144265408585072,-0.0515640719157072,-0.0717534649252425,0,0,0,0,0
X000651.SZ,0,0,0,0.0515318566471505,0,0,0,0,0,0,0.147084173946423,0,0,0.0268885889480518,0,0,0,0,0,0,0,0,0,0,0.0941619375707879,0,0,0,0,0,0,0,0.0115621983833025,0,0.0887107155741824,0,0,0,0,0,0,0.0182265990477416,0,0,0,0,0,0,0,0,0,-0.0140640786149292,0,0,0,0,0,0,0
X000725.SZ,0,0,0.00767824002981577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435117659355698,0,0,0,0.0545569863479293,0,-6.93889390390723e-18,0,0,0,0,0.0923550985603334,0,0,0.0158222168334586,0.279973083532652,0,0,0,0,0,0,0,0.0561253369896451,0,0,0,0,0,0,0,0,0,-0.0193897357491896,-0.0098723048146826,0,0,0,0,0,0
X002415.SZ,0.026553603185594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674333121531961,0,0,0,0,0.166349489407351,0,0,0,0.21648519968273,0,0,0,0,0,0,0,0,0,0.188461022229578,0,0,0,0,0.0219011343096499,0,0,0,0,0,0,0,0,0,-0.0260269000100568,8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0.295850959591028,0,0.0708794150319288,0,0,0,0,0,0.114673910529202,0.0264912470141695,0,0,0,0,0,0,0,0,0,0,0,0,0.119817649170656,0,0.0586973588302256,0,0.00977808630473743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080836076852918,0,0,0,0,0,0,0,-0.00268474845984843,0,0,0,0,0,0,0
X000858.SZ,0,0.0496795684310521,0.109715600718902,0,0,0,0,0.0931697995450667,0,0,0.0604955442258996,0,0,0.0311729890293115,0,0,0,0,0.0171971060258758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442884595879594,0,0,0,0,0,0,0,0,0,-0.00775426612708547,0,0.104904703850512,0,0,0,0,0,0.0205178236418707,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.181361684181771,0,0,0,0,0,0,0,0,0,0,0,0.0754398311434369,0,0,0,0,0,-0.0455780825139274,0,0,0,0,0,-0.0563326593015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262487405297285,0,0.145893894627007,0,0,-0.00725543537423905,0.0177571677113383,0,0,0,0.0170919446869266,0,0
X600031.SH,0.108512417516111,0,0,0,0,0,0,0,0,0,0.0648305644118306,0,0,0,0.835836549525406,0,0,0,0.0217080927319204,0,0,0,0,0,0.0520281737211564,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209522653217342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738854955012944,-0.010867518619252,-0.145632922931587,0,0,0,0,0
X000063.SZ,0.221389828063096,0,0,0,0,0,0,0,0.0742902084837363,0,0,0,0,0,0,0,0,0,0,0.194451557501497,0,0,0,0,0,0,0.00896931277134586,0,0,0,0,0,0,0.0708081157009452,0,0,0,0.00507211145841757,0,0,0,0,0,0.0444387885074671,0,0,0,0,0,0,0,0,0.00589498092028565,0,0,0,0,0,0
X600690.SH,0,0.20963459520755,0.245568804784484,0,0,0,0,0,0.153156220037017,0,0,0,0,0.00595383068609314,0,0,0,0.12955809853625,0.198768241244019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10589645844251,0,0,-0.0781369617312916,0,-0.0168531277310674,0.0511984198945305,0,0,0,0,0,0
X600276.SH,0,0,-0.00556079527363182,0,0,0,0,0,0,0,0,0,0.0222719620801454,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.117419613943102,0,0.0811893035255301,0,0,0,0,0,0,0,0,0,0,0.0351010227116668,0,0,0,0,2.16840434497101e-19,0.214590257862244,0,0,0,0,0,0,0,0.00956493136502826,0.0194762151251595,0,0,0,-0.0951768700480035,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796741825717247,0,0,-0.0590285159889001,0,0,0,0.390059545838062,0,0.0807744422736742,0,0,0,0,0,0,0,0,0,0,0,0,0.199928692582958,0,0,0,0.00966754209546279,0,0,0.108684956779239,0,0,0.129307418553824,0,0,0,0,0.0653859872310702,0,0,0,0,0,0
X000338.SZ,0,0,0.0484014584276062,0,0,0,0,0,0,0,0.207785067753733,0,0,0,0,0,0,0,0.00159351633014076,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0580632482955669,0,0,0,0,0,-0.0578213738933638,0.0907268098234522,0,0,0,0,0,-0.0142068673061256,-0.00496402139632585,0,0,0,0,0,0
X000157.SZ,0,0,0.117472018128536,0.0607806164588639,0,0,0,0,0.075335756508304,0,0,0,0,0,0,0.133239918933132,0,0.0165565792570254,0,0,0,0,0,0,0,0,0.0690386585393308,0,0,0.0618305382466593,0,0,0.107496571246589,0,0.0132845243206429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600741.SH,0.132558376025134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125791104386709,0,0,0.132911354982546,0,0,0,0.0638660442153623,0,0,0.0610046224865267,0.0127539041324489,0,0,0,1.73472347597681e-18,0.0194155373294694,0,0,0,0.0048137951901854,0,0,0,0,0,0,0,0,0,0,0.163892902927958,0,8.67361737988404e-19,0,0,0,-0.012706853456886,-0.00250748367035609,0,0,0,-0.0201491675237607,0,0
X002241.SZ,0,0,0.0961857750655645,0,0,0,0,0,0,0,0,0,0.00572781229081393,0,0,0,0,0,0,0,0,0,0,0,0.108223074353389,0,0.0553624170762454,0,0,0.0511148950928749,0.097642161292353,0,0.032483535737397,0,0,0,0,0,0,0.0680167320059162,0,0,0,0.0149541706051753,0,0,0,0,0,0,0,-0.00770253116713369,-0.028599632940819,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134425175607193,0,0,0,0,0,0,0,0,0,0,0.237566433108789,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0448703676878231,0,0,0,0,0,0,-0.0286697324164953,0,0.0189107528196508,0,0,0,0,-0.0273842072922087,-0.00318111049362211,0,0,0,0,0,0
X000100.SZ,0,0,0,0.131346730625114,0,0,0,0,0.1107664113811,0,0.0065200609254089,0,0.0417892664938476,0,0,0,0,0,0,0,0,0.178151426939932,0,0,0,0,0,0,0.10421033401716,0,0,0,0,0,0.0635122249076821,0,0,0,0,0,0,0,0.0131456253271508,0,0,0,0,0,0,0,0,0.0197952432100033,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0722316589399737,0,0,0.0158332285631408,0,0,0.117180320249034,0,0,0,0,0,0.00721939914503115,0,0,0,0.0811552896989861,0,0,0,0,0,0,0,0,0.128016756396901,0.0395020727908401,0,0,0,0,0,0,0.0828706802607026,0.100969231843091,0,0,0,0,0,0,0,-0.00398936711709856,1.73472347597681e-18,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0895635715400277,0,0,0,-0.0912564217225266,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0153476888894292,0,0.00940211273921824,0,0,0.0432491063075732,0,0.16127357421953,0,0.0843553093167969,0,0,0.0652267410306472,0.0171371985701099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00467018526460293,-0.00618022600552555,0.119264114512143,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0337961866202947,0,0,0,0,0,0,0.102182175007284,0,0,0,0.185495438659638,0,0,0.0433255995129641,0,0,0,0,0,0,0,0.0555603816060241,0,0.0822456790764015,0,0,0,0,0,0,0.0936924155641455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.114955818988189,0,0,0,0,0,0,0,0,0.166259149294666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126682927358541,0,0,0,0,0,0,0,0,0,0,0,0.307116029880581,0,0,0.132917191732128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.0022116362275468,0,0,0,0,0.0262135137126598,0.114575070997637,0.0696111558477394,0,0,0,0,0,0.147539308991249,0,0,0,0,1.73472347597681e-18,0,0,0.012369399217442,0,0,0,0,0,0.0979588851858735,0,0,0,0,0,0,0.0851436414648506,0,0,0,0.130187459463346,0,0,0,0,0,-0.0329306571058977,0,0,0,0,0,0
X000623.SZ,0,0,0,0.105462450062458,0,0,0,0,0,0,0,0,0.0241993773257551,0,0,0,-0.0736862594365994,0,0,0,0,-0.207875976026336,0,0,0,0,0,0,0,0.0910869090072638,0,0.129205769926997,0,0.606438330539276,0,0,0,0,0.0208404811018706,0,0,0.120142167859319,0,0,0,0.117201727516025,0,0,0,-0.136640676947246,0,0.0297748688014337,-0.0380016857626016,0,0,0,0,0,0
X000550.SZ,0.147480514841344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0411410942746619,0,0,0,0,0,0,0,0.156533993462417,0,0,0,0.168257907566566,0,0,0,0,0,0,0,0,0.0109723120818341,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.154966782656139,0,0,0,0,0,0,0,0,0,0,0.0791418448333348,0,0.118115806512737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936569179659568,0,0,0,0,0.269666343381684,0,0,0.117961126328383,0,-0.0268072249981475,0,0,0,0,0,0,-0.0146097672549551,-0.0326997679989864,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0255946477025253,0,0,0.0316572533516658,0,0,0,0,0,0.0459696553295197,0,0,0,0,0,0.0332605227963696,0,0,0,0.158866026682541,0,0.00716921724253853,0,0,0,0,0.0827627788560083,0,0,0,0.0868477963133409,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.159404112903217,0,0,0,0,-0.0145164142544096,0.0591136673671572,0,0,0,0,0,0
X600066.SH,0.361567988496896,0,0,0,0,0,0,0,0.0179335896170175,0,0,0,0.0158370437403855,0,0,0,0,0,0.172232163767097,0,0,0,0.080066420510631,0,0.0337026341187163,0,0,0,0,0,0.0135102336602519,0,0,0,0,0,0,0,0.00430817156966185,0,0,0,0,0,0,0,-0.0820194461261709,-0.0607036271534514,0,0,0,-0.014651096678382,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00743308588075649,0,0,0,0,0,0,0,0,0,0,0,0.143861824738926,0,0,0.0268714598788414,0,0,0,0.0936296381781457,0,0,0.264717924575798,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.144744531198813,0,0,0.0922658817406273,0,0.0995363627051296,0,-0.0220024805189288,0.00110222565512884,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162215852543134,0,0,0,0.0858953233647218,0,0,0,0,0,0.313747961546889,-0.133532373786054,0.0703321563279247,0,0,0,0,0,0,0,0,0.173489876093056,0,0,0,-0.141778460166873,0,0,0.0740808225879937,0,-0.038453103333449,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0230523807054577,0,0,0,0,0,0,0,0,0.0861931670313717,0,0,0,0,0,0,0,0.0164088396731293,0,0,0.0588590745358167,0,0.0876197288788615,0,0,0.0720036723348427,0,0,0,0.000816993061800311,0,0.000308491213533306,0,0.185803309176343,0,0.0856165405130285,0,0.130401441170453,0,0,0.0236936421282238,0,-0.0251861425518321,0,0,0,0
X600839.SH,0.242785416754243,0,0.0478900557300574,0.132631747007002,0,0,0,0,0,0,0,0,0,0,0.163044487368167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149095702857903,0,0,0,0,0.0743135523560747,0,0.0572226271891059,0,0,0,0,0,0,0,0.0116203965993262,0,0,0,0,0.103093030411401,0,0.0314572288014394,-0.125804364141689,0,0,0,-0.00296108399921176,0,0
X600177.SH,0,0,0.0671227488279794,0.148975473143016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149722043846567,0,0.107586224733543,0,0.261289643197483,0.0169787818716071,0.343153200999595,0,0,0.00956587812675753,0,0,0,0,-0.0679642737682918,0,0,0,0,0,0,0,0,0.00536943464104513,0,0,0,0,0,0,0,0,0,-0.00722028617009785,0.0327213772624023,0,0,0,0,0,0
X300124.SZ,0,-0.000859959009547259,0,0,0,0,0,0,0,0,0,0,0.027820739792058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376331254821464,0,0,0.00697604707078787,0.0303000204271407,0,0,0,0,0,0,0.154580240410585,0,0,0,-5.42101086242752e-20,0,0.108148119317364,0,0,0,0,0,0.112730596300498,0,3.3881317890172e-21,0.0224785647412936,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0752851015487302,0,0,0,0,0,0.00744248079766838,0.219023550990222,0,0.00965720435785979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828140788412336,0,0,0,0,0.257379189841602,0,0,0,0,0,0,0,0,0.0152282951758612,-0.0183658671394718,0,0,0,0,0,0
X000869.SZ,0.0945643263606446,0.0634054475874341,0,0,0,0,0,0.154283519716717,0,0,0,0,0,0,0,0,0,0,0.021824671293609,0,0,0.0792227782056768,0,0,0,0,0,0,0,0.102310101223408,0,0,0,0,0,0,0,0,0,0,0,0,0.0538326669793742,0,0,0,0,0,0,0.161123150372375,0,0.00512220841666051,0,0,0,0,0,0,0
