,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X000100.SZ,X002241.SZ,X601877.SH,X000733.SZ,X600741.SH,X600702.SH,X002074.SZ,X600522.SH,X000157.SZ,X000799.SZ,X600460.SH,X600779.SH,X600584.SH,X300003.SZ,X600884.SH,X300146.SZ,X002007.SZ,X601799.SH,X000800.SZ,X002236.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.108511564823745,0.167452296784835,0,0.185561246649335,0,0,0,0,0,0,0.00847759926422994,0,0,0,0,0,0,0,0,0,-0.0130995246665606,0,0,0,0,0,0,0,0,0,0,-0.0797893368922391,0,0,0,0,0,0.0969617341157484,0,0,0,0,0,0,0,0,0,0,0,0,-0.014773531557626,0,0,0,0,0,0,0
X000858.SZ,0,0,0.145555860653494,0,0.385736343175,0,0,0,0,0,0,0,0,0,0.0557097808483968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749708329652923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320253531943839,-0.00633370905058399,0,0,0,0,0,0
X600809.SH,0.100868783282934,0,0,0,0.469063648444148,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00328614416897497,0,0,0,0,0,0,0.0314819119191359,0,0,0,0,0,0,0,0,0,0,-0.0385098850892262,0.144870326221301,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518724340352965,0,0,0,0,0.0297299382473711,0,0,0,0,0,0,0.121790546185641,0,0,0,0,0,0,0,0.0857689821372506,0,0,0,0,0,0,0.160871594182221,0.0908581900341793,0,0.103987867724308,0.103613966706451,0,-0.00404327539046347,-0.0210127076272001,0,0,0,0,0,0
X000568.SZ,0,0.516622656258875,0.333313402341588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137150394614833,0,0,0,0.0397372648412437,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300588380321609,0,0,0,0,0,0,0
X002304.SZ,-3.46944695195361e-18,0,-1.73472347597681e-18,0,0.490513775205132,0,0,0.0150316501861673,0.161288118395688,0,0,0,0,0.0120387202044929,0.00536278907032406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900995889785407,0,-0.0488534216038036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117083122416624,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388136710874115,0,0,0,0,0,0,0,0,-0.100133961026655,0,0,0,0,0,0.172542216936571,0,0,0.0449661659849034,0,0,0.0491072032302799,0.0953622093326943,0,-0.0138366623856437,-0.00574437087320156,0,0,0,0,0,0
X600690.SH,0.0414504849876496,0,0,0,0.208796653713114,0,0,0,0,0,0,0,0,0,0.14057428051176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792528796548742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266335351613897,-0.0399467170814056,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0618698483099,0,0,0,0,0,0,0,0.141505956875106,0.0460686419677824,0,0,0,0,0,0,0,0,0,0.203489313091412,0,0,0,0,0.0163377511960428,0,0,0,0,0,0,0.0173414754338626,0,0,0,0.0260997678372288,0,0,-4.33680868994202e-19,0,-0.00263840576420288,-0.00245311381770581,0,0,0,0,0,0
X000651.SZ,0,0.0671321943830546,0,0,0.0157019523677237,0,0,0.23614909578175,0,0,0,0,0,0,0.0930013014268665,0,0,0,0,-0.0296166301985467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148797979112878,0,0,0,0,0,0,0,0,0,0,0.0333640528586113,0.00352713701831374,0,0,0,0,-0.0236990017837265,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.116431791732573,0,0,0,0,0,0,0,-0.110901044661264,0,0,0,0,0,0,0,0,0,0,0,0.0575401725784235,0,0,0.106174499332753,0,0,0,0,-0.0258735099000945,0,0,0,0,0.129612550448297,0,0.0935772478908926,0,0,0,0,0.0151210941111063,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0812277251843954,0,0,0,0,0,0,0,0,0,0,-0.0533550593665664,0,0,0,0,0.0146737245651426,0,0,0,0,0,0,0,0,0.0654520701529239,0,0,0,0,0.0157013639813215,0,0,0.801905701907337,0,0,0,0,0,0,0,0.00442902421405042,0.0633137200483963,-0.285805292799025,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0990474942157707,0,0,0,0,0,0,0.133267011773362,0,0,0,0.0613331711548115,-0.0247668336414981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108491877954329,0,0.0116867979384634,0,0,0,0,0.0182491819851209,0,0,0,0,0,-0.000997240680705033,0,0,0,0,0,0,0
X000596.SZ,0,0,0.234616283609002,0,0.215616853405593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149037918912786,0,0.0794012256955173,0,0,0,0,0,0,0,0,0,0,-0.104669982481081,0,-0.000143165308494875,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.2644190745205,0,0,0,0,0,0,0.403806969852308,0.0438771370787945,0,0,0,0,0,0.0226073003594953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104313674584913,0,0.0341206645508575,0,0,0,0,0.0856865171309999,0.114788844069398,0.00778039141005733,0,0,-0.0256904122930918,0,0.00799630821447622,0.00392819115525265,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183625904411957,0,0,-0.102206332214669,0,0,0,0.00663930174793423,0,0,0,0,0,0.032298613761143,-0.0189198464899596,0,0,0,0,0,0,0,0.0520732988933586,0,0.0350841990875753,0,0,0,0,0,-0.0362141806317598,0.0402770509592018,0,0,0,0,-0.0196562613792638,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263969870041065,0,0,0,0,0,0,0,0,0,0,0,-0.0754797061141051,0,0,0.193809951597296,0,0,0,0,0.0130914382824591,0,0,0,0,0,-0.00796799981704904,0,0,0,0,0.0581157579930677,0,0,0,0,0,0.0155191972998848,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299919831863218,0,0,0.0412197942304069,0,0,0,0,0.0907402547035695,0.130371389161593,0,0,0,0.045045090158758,0,0,0.0364983660148871,0.0271105416329044,0,0,0,0.287766645149107,0,0,0.0390389670311272,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.022470856373155,0,0,0.0373616837436933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559179847697149,0.108471902645468,0.070995489808878,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.133721790847813,0.00559997990815526,0,0,0.156927721549799,0,0,-0.0167158914259522,0,0,0,0,0,0,0
