,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X000100.SZ,X002456.SZ,X300124.SZ,X601877.SH,X002508.SZ,X002085.SZ,X300136.SZ,X300003.SZ,X600177.SH,X002008.SZ,X600522.SH,X600271.SH,X002294.SZ,X002007.SZ,X000157.SZ,X600118.SH,X600089.SH,X600867.SH,X600487.SH,X600809.SH,X600566.SH,X600699.SH,X300115.SZ,X000066.SZ,X000559.SZ,X600372.SH,X002180.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0.1397817990485,0,0,0,0,0,0,0,0,0,0,0,0,0.0569109208770465,0.0598002730807687,0,0,0,0,0,-0.0272108983651149,0,-1.73472347597681e-18,0,0.396236458866482,0,0,0.0121236515232598,0,0,0,0,0,0,0,0,0,0,0,-0.0160652440364266,0,0,0.134622009117595,0,0,0,0,0,0.00487694941456718,0,0,0,0,0,0
X002236.SZ,0,0,0.0542857347830851,0.204871859759284,0,0,-0.154403566349747,0.135759494979885,0,0,0,0,0,0,0.354015506387871,0,0,0,0.0370052330722016,0,0,0,0,0,0,0,-0.183504878173587,0,0,0,0,0,0,0,0,0,0,0,0,0.0541552303575379,0,0,0.394592888220143,0.216669565939109,0,-0.0697127799897546,-0.38067366620936,0,0,0.0249533676781213,-0.0107680440304808,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101325681464575,0,0,0,0,0,0,0.206970952678091,0,0,0.064807133427188,0,0,0,0,0.120518073002979,0,0,0,0,0,0,-0.079045092952267,0,0,0,0,0,0.394093954391795,0,0.0335265685228552,0,0,0,0,0.0204807250477605,0.0163474284884402,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0327075510752399,0,0,0.0401907996536174,-0.096089255023894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454216159646069,0,0,0,0,0.0674895962543932,0.105177029740203,0.0219199911589165,0,-3.46944695195361e-18,0,0,0.0877690462789304,0,0,-0.00358252228476035,-0.02334257031976,0,0,0,0,0,0
X600066.SH,0,0.0322429400836691,0,0,0,0,0,0,0,0,0,-0.0310559560668286,0.304292043911688,0,-0.0961899097888576,0.0442138782300641,0,0,0,0,0,0,0.0443990844119344,0,0.104147507202222,-0.130001843751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319477952004359,0.0150734314106711,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0336431724173643,0,0.230605525657137,0,0,0,0,0,0,0,0,0,0,0.0449186546547972,0,0,0,0,0.0866813322626912,0.0925240577295281,0,0,0,0,0,0,0,0,0,0,0.300661179187767,0,0,0,0,0.080602974123287,0,0,0,0,0.0611703779876474,0,0,0,0,-0.0258186551805161,-0.00491573377523344,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0683202033168954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679574044576482,0,0,0,0,0.0232771741094095,0,0,0,0,0,0,0,0,0,0,0.0404394336488197,0,0,0,0.0508205582698014,0,0,0,0,0.0471862038296565,-0.0529670942276887,0,0,0,0,0,0
X002456.SZ,0,0,0,-0.0596196302659792,0,0,0,0,0,0,0.129838047971431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128381008849157,0,0,0.189013775390386,0,0,0,0,0,0,0,0,0.227901591319047,0.0146791518090006,0,0.0175576818623931,0,0,0,0,0,0,0,0.00371406455996735,0,0,0,0,0,0,0
X300124.SZ,0,-0.0854053901684195,0,0,0,0,3.46944695195361e-18,0,0,0.0878707304604672,0,0,0,0,0,0,0,0,0.0058444390160148,0.228019756184586,0,0,0,0,0,0,0.0404230954991373,0,0,0.191689469063764,0,0.253787347905083,0,0,0,0,0,0,0,0,-0.0371847494181616,0,0,0.0836910052390083,0,0.0289880000835761,0,0,0,0,0.0221247986003115,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0376295548092063,0,0,0,0,0,0,0,0,0,0,0,0,0.31058903255719,0,0,0,0,0,0,0.00784725887774653,0,0,0,0,0,0,0,0.0845271300218742,0,0,0,0.13595940929648,0.0470871113153071,0.118834978236697,0,0,0.0801004401073697,0,0,0,0.0204339643148401,0,-0.0197138417833624,0.0221699670032333,0,0,0,0,0,0
X002508.SZ,0,0.0808685184858823,0.321146549900578,0.225611862647334,0,-0.376195741132112,-0.126750424915568,0,0,0,0,0,0,0,0,0,0.0382305403526563,0,0.126114708030721,0,0,0,0,0,0,0,0.039789134122749,0,0,0.311800419593462,0.166291514561044,-0.00267020462103396,0,0,0,0,0.000862703284961847,0,0,0.0265368123660542,0,0,0,0,0,0,0,0,0,0.015686178073115,0.026953427652347,0,0,0,0,0,0
X002085.SZ,0,0,-0.126391106338269,0,0,0,0,0,0,0,0,0,0,0,0,0.120917131018564,0.176151718275335,0,0,-0.0953187022247779,0,-0.038517077451071,-0.0575672897091514,0,0,0,0,0,0,0.0498137849490012,0,0,0,0,0,0,0,0,0,0,0.113305432294052,0,0.0208094525500503,0,0,-0.130592866264273,0,0,0,0.0186432921122863,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.20775976498326,0,0,0,0.0804579502726999,0,0,0,0,0,0.0973420599745176,0,0,0,0,0,0,0,0,0,0.0612731164109248,0,0,0,0,0.186735764008361,0,0,0,0,0,0,0,0,0.0249412353089875,0,0.100162934112174,0,0.055049000861624,0,0,0,0,0,0,-0.00825659430434946,-0.0327915942568842,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.157640041852447,0,0.0387000474828049,0,0.0288435706775203,0.0853084149267128,0,0,0,0,0,0,0.0330020406982578,0,0,0,0,0,0.059219365217075,0,0,0,-0.139981409743384,0,0,0.0959950827562625,0,0,0,0,0,0,0,0,0,0,0,-0.0343606265419876,0,0.0485646755117721,0,0,0,0,0,0,0.0133785986518503,0,0,0,0,0,0
X600177.SH,-0.072553334607254,0,0,0,0,0,0.0956249117161375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155311595565645,-0.0567761427733551,0,0,0,0,0,0,0,0,0.11469523969779,0,0,0,0.0125779176664999,0,0,0,0,0,0,0,0,-0.0195848343532775,0,0.00734310941444082,0.00670471735864974,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134068854633123,0.194009251492583,0,0,0,0,0.207590216815083,0.243202059861585,0,0,0,0.24521084686024,0,0,0,0,0,0,0,0,0,0,0,-0.0999980872992677,0,0,0,0.13194808341852,0,0,0,0,0.161089556618104,0,-0.00338477191973856,-0.0368345891933175,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.086177668994976,0,0,0,0,0,0.00491288271192074,0,0.00229168238060229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224604929265694,0,0,0.104352700388928,0,0,0,0,0.107028460608079,0.0699212633784819,0,-0.0061011012677776,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.365836223938623,0,0,0,0,0,0,0,0.0195618178379081,0,0,0,0,0,0,0,0.164280826328305,0.0259739600110623,0,0,0,0,0,0,0,0,0,0,0,0,0.276062308331046,0,0,0,0,0,-0.131366664758379,0,0.0239055783044398,0,0,-0.125474357987989,0,0,0.0243360747305124,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268422236659627,0,0,0,0,0,0,0,0,0,-0.0175874974722356,0,0.017199181368442,0,0,0,0,0,0,0.0525806661062839,0.0277142737136399,0,0,0,0.065042251547835,0.0142035460625642,0,0,0,0,0.00369867381448362,-0.0136012012211177,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113955006944189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305048266332059,0,0,0,0,0,0,0,0,0,0.0722397143245904,0,0,0.161892918971435,0,0,0.011499516319209,0,0,0,-0.0074612163680925,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382200375822116,0,0.0628959616745261,0.0589956371387826,0,0.0166222098812255,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708498593192044,0,0.0627727187301023,0,0,0,0.0520643377231717,0.075044139875259,0,0,0,0.00544562158420637,-2.16840434497101e-19,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.0423310913564094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250856577163018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500722584605467,-0.0205113882973294,0,0.0870117751209757,0,0,0.0400321405253442,0.174476007240313,0.0056938524404695,0,0,-0.0153996691937879,0.0394878671863062,0,0,0,0,0,0
X600089.SH,0.279889940110683,0,0,0,0,0,0.238192100301572,0,0,0,0.207657440074472,0,0,0,-0.0140841637572323,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.22012955572845,0,0,0,0,0,0,0,0.0385795508923737,0.146717997957917,0,0,0,0,0,0,0,0,0.019929814579899,0.0364393709030764,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0955037915858206,-0.0041907734908444,0,0,0,0,0,0,0.198571354925123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207443472929945,0.0904769200607445,0,0.0818695800741403,0.175474479825036,0,0,0.0831242410490946,0,0,0.0108261192514821,0,0,0,0,-0.149456364025728,0,0
X600487.SH,0,0,0,0.00222220109073397,0,0,0,0,0,0.0139445101940491,0,0,0,0,0,0,0,0,0,0.332806063864274,0,0.223081249415256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226711000184572,0,0,0,0,-6.93889390390723e-18,0.441173403309428,0,-0.10217825633247,0,0,0,0,0.0334039161025081,-0.00969299966602476,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.02061489930391,0,0,0,0,0,0,0.118052039253649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20415798908879,0,0,0,0,0.313227254925833,0,0,0,0,0,0.350436285417488,0,0.0182230496838899,-0.00292118095170284,0,0,0,0,0,0
X600566.SH,0,0,0,0.262155009325133,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404283684396671,-3.46944695195361e-18,0,0,0.424031383570782,0,0,0,0,0,0,0,0,-0.101521124092188,0,0,0,0,0,0,0.0628040135630448,0,0.116984774301157,0,0,0,0,0,0,0,0,0,0,0.0141688218446072,0.000955374898480987,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530899541190247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216950088080983,0,0,0,0.195910833659724,0,0,0,0,0,0,0,0,0,0.0495941241363794,0.387022571351847,0,0,0,0.0337175464236809,0,0,0,0,0,0,0
X300115.SZ,0,0,0,-0.0633216345631703,0,0,0,0,0,0,0,0,0,0,0,0.245655705716835,0,0,0,0.0341008816333891,0,0,0,0,0,0,0.125853957899063,0,0,0.0401930153725279,0,0,0,0,0,0,0,0,0.249549576557436,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00370566291847433,0.0156750265902608,0,0,0,0,0,0
X000066.SZ,0,0,-0.0197097320730637,0,0,0,0,0,0,0.0899190909303838,-0.10509217220844,0,0,0,0,0,0,0.296598229242078,0,0,0,-0.123988044155049,0,0.029669288392655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431404152379238,0.129694726290409,0,0,0,0,0,0,0.0459141029050375,0.118975420832906,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.202118525563397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821025943369401,0,-0.0816169377204262,0,0,-0.000578604096943894,0.180511253570921,0,0,0,0,0,0,0,0,0.137709347651256,0,0,0,0,0,0,0,0,0.223968026269314,0,0,0.0340678377840294,0,0,-0.0221365761968077,0.0267750400368696,0,0,0,0,0,0
X600372.SH,0,0,-0.11880858840232,0,0,0,0.201909404627687,-0.0616352027137958,0,0,0,0,0,0,0,-0.0223482408991042,0,0,0,0,0,0,0.0925667337782547,0,0.0514440243369423,0,0,0,0,0.0345879509844381,0,0,0,0,0,0.401150463825643,0.0550990769675648,0,0,0,-0.0546073379661136,0.264985076792155,0,0,0,0,0,0,0,-0.00620220457922037,0.0202458388696623,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063452507224774,0,0,0,0,0,0.0457932831917966,0,0.0222711035180742,0,0,0,0,0,0.110645114493313,0.163621467443472,0,0,0,0,0,0,0.0538183582513217,0,0.00313636871158826,0,0,0,0.136504196583912,0,0.0598590521267972,0,0,0,0.0229140329247016,0,0,0,0,0,0,0
X000596.SZ,0,0,0.0768524383664517,0,0,0,0,0.324191140415808,0,0.0584482494780043,0,0.263120864376135,0,-0.049625878558698,0,0,-0.14453183431401,0,0,0,0,0,0,0.0560845139329418,-0.103320078963552,0,0,0,0,0.202248403031475,0,0,0,0,0,0,0.0558426171939656,0,0,0.24953637663956,0,0.0556832500721558,0,0,0,0,0,0,0,-0.0373005130119986,0.0405679222056313,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504048240298346,0,0,0.123047206426188,0,0,0,8.67361737988404e-19,0,0,0,0,0.0242983724049436,-0.00911292499509708,0,0,0.0133767231425374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935324315486697,-0.0156436152009327,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529477086883189,0,0,0,0,0.0290616227002836,0,0,0,0,0,0,0,0,0,-0.314259729875426,0,0,0,-0.173260312067722,0,0,0,0,0,0,0,0.85763490932532,0,-0.612471953626435,0,0,0,0,-0.108687473653755,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.151726091868377,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966163031022188,0,0,0,0,0,0,0,-0.0821019604480228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681210400984806,0,0,0.533368938409584,0,0.41697013637801,0,0,2.07022759545926,0,0
RealEstate_excess,0,0.0392296436545583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028185133485822,0,0,0,0,0,0,0,-0.0595449775866945,0,-0.0386854252199568,0,0,0,0,0.0281514881811855,0,-0.010767822563333,0,0,0,-0.0903865838070605,0,0.0706383984944725,0,0,0,0,0,0.0287790405490353,0,0,0,0,0,0
MKreturn,0,0,0,-0.0386495851873575,0,0,0.0568816802722043,0,0,0,0,0,0,0,-0.00338146355447732,0,0,0,0,-0.0107433033208044,0,0,0,0,0,0,-1.73472347597681e-18,-0.0592207443476561,0,-0.0218713396842581,0,0,0,0,0,-0.0269522450879822,0,0,-0.0326983149270017,0,0,0,0,0,0.0220825704912184,0,0,-0.0421148604420495,0,4.33680868994202e-19,0.00250513153149635,0.0273499998496301,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000657260464245025,0,0,0,0,0,0,0,0.000459738783173226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102391220090993,0,0,0,0,0,0.00297279835872844,-0.00037663083777954,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756361855557331,0,0,0,0,0.00829815854594786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119616892680493,0.102519830691849,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00799355739635252,0,0,0,0,0,0,0,0,0.00236318006064175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683809483607312,0.0373879790711493,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158307026420882,0,0.0170257965435283,0,0,0,0,0,0,0,0,0.0019725508083669,-0.00920870907102918,-0.00740589081354636,0,0.00589768760579109,-0.0292188116169214,0,0,0.020723762195933,0,0,0,0.00332483172988921,0,0,0,0,0,0
