,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X002292.SZ,X000559.SZ,X600031.SH,X000100.SZ,X002241.SZ,X600066.SH,X002236.SZ,X600372.SH,X600741.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X600177.SH,X000568.SZ,X601877.SH,X600582.SH,X002506.SZ,X002074.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X002129.SZ,X002085.SZ,X300001.SZ,X600867.SH,X000547.SZ,X000977.SZ,X600839.SH,X600252.SH,X002498.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0773154329495954,0,0,0,0,0.13212424708224,0,0,0,0,6.93889390390723e-18,0,0,0.00534655043211687,0,0,0,0,0,0,0,0,0,0,0,0.01783568144777,0,0,0,0,0.0835260076244169,0,0,0.0451804390223544,0,0.0209075769173224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198010558621637,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.240220982368193,0,0,0,0,0,0.030786084460714,0,0,0,0,0,0,0.0263366389775459,0.103916621067124,0,0,0.127258521498469,0.0688982473618879,0.0210884327670396,0,0,0,0,0,0,0,0,0,0,0,0.0148822063970596,0,0,0,0,-0.177566350370611,0,0.0284660006564949,0,0,0,-0.00235575229147317,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209686889771075,0,0,0,0.151427417856358,0,0,0,0,0,0,0,0,0.0501062582885723,0.19073058103366,0,0,0,0,0,0,0,0,0,0,0,0,0.0433787186349373,0,0.0481338967237256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0715685127733087,0,0,0,0,-5.42101086242752e-20,-2.71050543121376e-20,0,0.0354187430988072,0,0,0,0,0,0,0,0,0,0.0547193396721435,0.135041029038142,0,0,0,0,0,0,0,0,0.00661004617099395,0,0,0,0,0.10241592678491,0,0,0,0,0,0,0.0186496300097431,0,0,0,0,0.0114380582294275,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163281158666979,0.0367990113531787,0,0,0,0,0,0,0,0,0,0.0405592194085874,0,0.0379777923707402,0,0,0,0,0,0,0,0,0,0,0,0.162633575691787,0,0,0,0.0592825720830487,0,0.0805482417408953,0,0,0,0,-0.00181916023522964,2.16840434497101e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335819351791462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646357499070769,0,0,0,0.0318205544935853,0,0,-0.0368538744462563,0,0,0,0,0,0,0
X002304.SZ,0,0.148643018696333,0,0,0,0,0,0,0,0,0,0,0.0691052381649562,0,0,0,0,0,0,0,0.235295728413771,0,0,0,0,0,0,0,0,0,0.00759327944266454,0.147452220952035,0,0,0.0021585888860337,0,0,0,0,0.0118574729424151,0,0,0,0,0,0,0,0,0,0,-0.0176448348469113,0.0283172087723339,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149178934072773,0.0217846965015269,0,0,0,0.0254836466224133,0,-0.0586515678517963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213604017084337,0,0,0,0,0,0,0,0.0304173636248478,0,0,0,0,0,0,0,0.0327993427339227,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360581680135509,0.125362470374558,0,0,0,0,0,0.153390170780892,0.268139615308233,0,0,0,0,0.0550870658798368,0,0,0,0,0,0,0,0,0,0,0,0.0827707465950343,0,0,0,0.0133545943841315,0,0,0,0,0,0,-0.00634532727982844,-0.00682271633605767,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00153663137629856,0,0.079903836093753,0,0,0,0,0,0,0.0647163052631727,0.0378179365598721,0,0,0,0,0,0.214948702507748,0,0.00638532575090157,0,0,0,0,0,0,0,0,0.121358550304829,0,0,0,0,0,0,0,0.0331289068700454,0,0,0.00965939958030164,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0152146038372258,0,0,0,0,0,0,0,0,0,0.0997547995708171,0.0378629025234918,0,0.128595729345839,0,0,0.0160481130789905,0,0,0,0,0,0,0.0152853048689839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472507873145268,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286570992010078,0,0,0,0,0,0,0.0937025299781313,0,0,0,0,0,0,0.222706075421929,0,0,0,0,0,0,0,0,0.0220449521333293,0.0854897711252451,0.0148081833459395,0.0290586588201688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132932099321341,0,0,0,0,0,0,0.172346564015117,0,0,0,0,0,0,0,0,0,0,0,0.0177976429078348,0,0,0,0,0,0,0,0.0548293123103569,0,0.277858781903968,0,0,0,0.0874425839721914,0,0,-0.00982586197611881,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159905141856256,0,0,0,0,0,0,0,0,0,0.0763133739729439,0,0,0,0,0,0,0,0,0,0,-0.0522382077743278,0.00240184904192485,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.231661016672093,0,0,0,0,0,0,0,0,0,0,0,0.118188459739441,0,0,0.047654115571434,0,0.00646016668428803,0,0,0,0,0.119563929795133,0,0,0,0,0.231994222590669,0,0.0421775226660992,0,0,0,0,0,0,0,0,0,-0.0383063702258034,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118596342890843,0,0,0,0,0,0,0.13883151386298,0,0,0,0,0.0210735258899137,0.233465613146473,0,0,0.201117415953001,0,0,0,0,0,-0.0155596048954772,-0.0125756161442261,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524461447970515,0,0,0,0.0185156333298626,0,0,0.12834312080573,0,0,0,0,0,0,0,0,0.0632844115246311,0,0,0,0,0.0518196400201582,0.133248819797292,0,0.00306400122767406,0,0,-0.0156078589485065,0,0,0,0,0,0,0
