,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X000338.SZ,X300003.SZ,X000063.SZ,X600031.SH,X002236.SZ,X600809.SH,X002008.SZ,X600867.SH,X300124.SZ,X000596.SZ,X002456.SZ,X601877.SH,X600271.SH,X000661.SZ,X600566.SH,X600487.SH,X600066.SH,X000100.SZ,X002294.SZ,X000625.SZ,X002179.SZ,X002007.SZ,X300136.SZ,X000977.SZ,X300142.SZ,X002180.SZ,X002241.SZ,X000157.SZ,X000981.SZ,X000050.SZ,X600498.SH,X002049.SZ,X000869.SZ,X600522.SH,X600779.SH,X002038.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.200355844237803,0.166022818155421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443830360002378,0,0,0,0,0,0,0,0,0,0.0281159662023423,0,0,0,0,0,0,0,0,0.0356178168217557,0,0,0,0,0,0.0418500343017283,0,0.0755949989402387,0.000668069506032242,0,0,0,0,0.0139077409561737,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.242689440265986,0,0,0,0.0754356832571564,0,0,0,0,0.0807697709925761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103751978764286,0,0,0,0,-0.0558099581591116,-0.0346228152302692,0,0,0,0,0,0,0.0199333662533175,-8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0525887559913026,-6.93889390390723e-18,0,0,1.73472347597681e-18,0,0.0281911798845839,0,0,0,-0.0969528635297928,0,0.187440124649909,0,0.0267311958387803,0,0.0544356563033562,0,0,0,0,0,0.0480329477579368,0.158735294334999,0,0,0.020016275010062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848640302142868,0,0.0137929527433348,-0.0196428212321001,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.193578749386906,0.0869160013555822,0,0,0.202401886946494,0,0,0,0,0,0,0,0,0.0935211209587593,0.0215937812322925,0,0,0,0.155792022419251,0.0149238469608037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121204357944986,0,0,0,0,0.0100049619849916,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.387526952054719,0,0,0,0,0.082955786220615,0,0.166950540628137,0.0446825928352948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513247621494173,0,0,0,0,0,0,0,-0.15963833443071,0,0,0,0,0,0.135693178222038,0,0.0370557301615703,0,0,0.122591463461434,0,0,0,-0.0198940643147433,0.0388516213553566,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0513776219076359,0,0,0,0,0.0407909180063034,-0.0411545801410888,0,0,0,0,0,0,0,0,0,0,0.283057312160038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148192020745807,0,0,0,0,0.045510400328845,0.0196706664830114,0,0,0,0,0,0
X002304.SZ,0,0,0.0953597005673972,0,0,0,0,0,0.195774173740236,0,0,0,0,0,0,0,0,0.0189121823296192,0.292651723413612,0,0,0,0,0,0,0,0,0,0,0,0,0.0242480528087483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0200719537837683,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125730848382629,0,0,0,0,0,0,0,0,0,0,-0.0852653331969433,0,0,0,0,0,0,0,0,0.0593479553841805,0,0,0,0,0,0,0.160948087639386,0.0608018909609513,0,0,0.233903634909944,0,0,0,0,0,-0.0376220198346893,0,0,0,0,0,0
X600690.SH,0,0,0,0.232022544733162,0,0,0,0,0,0.0211628301976787,0,0,0,0,0.0200680966945374,0,0,0,0,0,0,0,0.0290476070366164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508071843494063,0.108299654455589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880541832817296,0.0250991565692761,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0435758096018152,0.0860666055274252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275401228321131,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000295328223005473,0,0.0459269599023999,0,0,0,0,0.030642956715897,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0404319260435211,0,0,0,0,0,0,-0.323311737558742,0,0,0,0,0,0,0,0,0,0,-0.0375191931330538,0.545570994582949,0,0.00306478792672197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273059510149865,0,0,0,0,0.203932939563741,0,0,0,0.00395380742350805,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612085840670152,0,0,0,0.519888168426836,0,0,0,0,0,0,0,0,0,0,0.128157540957811,0.174840380940358,0,0,0,0,0,0,0,0,0,-0.0545953818041686,0,0,0,0,0,0.0182291145128158,-0.0220614945628708,0,0,0,0,0,0
X600741.SH,0,0,0,0.140391935956352,0,0,0,0,0,0.0137028656146235,0,0,0,0,0,0,0,0,0,0,0,0,0.003099087829932,0.0711633607807783,0,0,0,0,0,0.0177660455835052,0,0,0,0,0,0,0,0,-0.0550502793329347,0,0,0,0,0,0,0,0,0.0303546417142495,0,0,0,0.0434619048306079,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273606377770842,0,0,0,0.0934644083596415,0,0,0,0,0,0,0,0,0,0,0,0.251883556396438,0,0,0.0625513475758842,0,0.0211396521714617,0,0,0,0,0.0421621640333993,0,0,0,0,0,0,0,0,0.019734270327586,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.241555876157692,0,0,0,0,0,0,0,0.130465187483127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236809969651807,0,0,0,0.00433123720288246,0.0238230606984876,0,0,0,0,0.0196762767872732,0.0504763053348148,0,0,0,-0.0519764415603923,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118824009302641,0.0554615045435301,0,0,0,0,0,0,0,0,0,0,0,0.0126381307180253,0.162436317117909,0.0637255076680679,0,0,0,0,0,0.072959805327757,0.211812897504782,0,0,0,0,0,0,0,0.164807182313718,-0.0441697514283422,0,0,0,-0.727958847313225,0,0
X600031.SH,0,0.0129705808009218,0.0662194948361593,0,0,0,0,0,0,0,0,0,0,0.22994669930668,0,0,0,0.0568040543394255,0,0,0,0,0,0,0,-0.0563494100586482,0,0,0.132203070592226,0,0,0,0,0,-0.224574656007266,0,0,0,0,0,0,0,0.0431021389945618,0,0,0,0,0,0,0,0,0.0154194620559888,0.0109302632389224,0,0,0,0,0,0
X002236.SZ,0,0,0.280807021810359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180100252178019,0,0,0.136948718839884,0,0.121729946498134,0,0,0,0.458083203429642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227906814905613,-0.0716586037467308,0,0,-0.0114539593160433,0.0170364216343589,0,0,0,-0.263500946871626,0,0
X600809.SH,0.0339284602311018,0,0,0.232298637926493,0,0,0.161561918057111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238534716720054,0,0,0,0.108451012946742,0,0,0,0,0,0,0,0,0,0,0.00286150094179596,0,0,0,0,0,0,0,0.223617338346853,0,0.118932459714006,0,0,0.0519148214721404,0.0120586957372857,0,0,0,0,0,0,0
X002008.SZ,0,0.111585665343081,0.145278948619998,0,0,0,0.101100419934229,0,0,0,0,0,0,0,0,0,0,0.189401409676273,0,0,0,0,0,0,0,0.114849598063514,0,0,0,0,0,0,0,0,0.0625404748902593,0,0.0796873982099883,0,0,0.235076451409456,0,0,0,0,0,0,0,0.171087380466967,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0912664227557636,0,0,0.197191105106239,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.370479457954431,0,0,0,0,0,0,0,0,0,-0.0407361345774564,0.105384650771217,0,0,0,0,0,0,0,0,0,0,0.0752875621240738,0,0,0.00424437364734084,-0.0365866168221922,0,0,0,0,0,0
X300124.SZ,0,0.185500782880752,0,0,0,0.228663466607623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228152618467986,-0.0181727514603076,0,0,0,0,0,-0.241716035600944,0,0,-6.93889390390723e-18,0,0,0,-0.0694653203069565,0,0,0,0,-0.00652620333857203,0.119529308024898,0,0,0,0.0175154902864244,0,0,0,0,0,0,0,-0.0158537060909044,-0.00174642279779694,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0568825813322466,0,0,0,0,0,0.255722607746122,0,2.16840434497101e-19,0,0,0,0,0,0,0.0741835244840281,0,0,0,0,0.0475328756437464,0,0.00290723293104336,0,0,0,0,0,0,0,0,0.0334013610670556,0.0107000879612817,0,0,0.141768691816495,0,0,0,0,0,0,0,0,0.0879582593291263,0,0,0,0.00191462319588723,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.177535147120257,0.460723196236311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352098303077185,0,0,0.0196785730085199,0,0,0,0,0,0,0.248987701116024,0.108946421766977,0,0,0,0,0,0,0,0,0,0.0221385431507305,0,0.0286518815538468,0,0,0.00879593810276089,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.0752069135185665,0.141203600035236,0,0,0,0,0,0.162620470061471,0,0,0,0,0,0,0,0,0,0.181595642960031,0,0,0.178923302479229,0,0,0,0,0,0,0,0,0,0,0,0.0528932905656599,0,0,0,0,0,0,0.108359721985865,3.3881317890172e-21,0,-0.253158333964607,0.101123964343069,0,-0.0281703191197494,0.0163992827411603,-0.058034834814999,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371514478502074,0,0.218131860681953,0.232577960566347,0,0,0,0,0,0,0,0,-0.0234845752447816,0,0,0,-0.0494556757686439,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.0476559227306311,0,0,0,0,0,0,0,-0.0621034015752484,0,-0.0153641189925798,0.13632357047327,0,0.384675450190847,0,0,0,0,0,0,0.171185067733857,0,0,0,0.1056687286835,0,0,0.0111215565140573,0,0,0,0.0195841341885119,0,0,0,0,0,0,0.0310534179973001,0,0,0.0700347062668358,0,0,-0.00520888787438677,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.306614804973189,0,0,0,0,0,0,0,0,0.0496656415388967,0,0,0,0,0,0,0,0,0,0,0.105878523776045,0.28082334435898,0,0.161166186250509,0,0,0,0,0,0,-0.167760182232094,0,0.0698999490615256,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000830115582823003,-0.0101412364790995,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293191483607959,0,0,0,0,0,0.00293831742488885,0,0,0,0,0,0,0,0,0,0,0,0.0606083988767294,0,0,0,0,0,0,0.159124081717519,0.0982302413659449,0,0,0.467172628185628,0,0,0,0,0,0,0,0,0,0,0,0
