,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X300003.SZ,X600031.SH,X601877.SH,X002008.SZ,X300124.SZ,X002456.SZ,X600867.SH,X600809.SH,X000625.SZ,X600487.SH,X600066.SH,X600271.SH,X002294.SZ,X000100.SZ,X600566.SH,X000981.SZ,X002241.SZ,X300142.SZ,X000596.SZ,X300136.SZ,X000661.SZ,X002180.SZ,X000050.SZ,X600522.SH,X002007.SZ,X002508.SZ,X000157.SZ,X002179.SZ,X600498.SH,X002049.SZ,X002038.SZ,X000977.SZ,X600089.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.309098884643274,0,0,0.013591531606066,0,0,0,0.0613311993700255,0,0,0,0,0,0,0,0,0.00812229977367113,0.0590571299658248,0,0,0,0,0.0321822188759014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198030118809478,0,0,0,0,0,0,-0.00313333603622833,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.14017286868943,0.123034091411422,0,0,0,0,0.0147597986836121,0,0,0,0,0,0,0,0.0727841098665438,0,0,0,0,0,0,0.0574198963535173,0,0,0,0,0,0,0,0.0269041792310581,0,-0.0369455863045812,0,0,0,0,0,-0.045544692296548,-0.0129728254804802,0,0,0,0,0,0,-0.0444331209502636,-0.072579108677728,0,0,0,0,0,0
X002415.SZ,0.0747775279757767,0,0,0,0.0153899764767579,0,0,0,0,0,0,0,0,0,0.16194270411665,0,0,0,0,0.017582426406315,0,0,0,0,0,0.178201459125874,0,0,0,0,0.122000799731288,0,0.173565842656799,0.102365770399922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162662724595651,0,0,0,0,0,0
X000858.SZ,0.223041416195667,0,0.0114844253232793,0,0.119586654463148,0,0,0,0,0.0465486965648249,0.437046688938392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186265048610711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114840403686463,-0.004127529966414,0,0,0,0,0,0
X000651.SZ,0,0,0,0.346113185859869,0,0,0,0,0,0.37921530955962,0,0.0565466286442872,0,0,0.1312527454042,0,0,0,0,0,0,0,0.0430761559532588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035530769731607,0.163660551024722,0.0493187611230813,-0.0240182967845386,8.67361737988404e-19,0,0,0,0,0,-0.159247269750986,0,0,0,0.0595123052108136,0.1049458797518,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0815911778815887,0,0,0,0.124892922435966,0,0,0,0.0490775476127448,0,0.280980736733325,0,0,0,0,0,0,0,0,0,0,-0.072876749649769,0,0,0,0,0,0,0,0,0.0695490562107617,0,0,0.0951459530798669,0,0,0,0,0,0.0289238422735834,0,0,0,0,0,-0.0147207412340388,0,0,0,0,0,0,0
X002304.SZ,0,0,0.153356065515544,0,0,0,0,0,0,0.0786864409423476,0.0964256978209719,0,0.0105305873859034,0,0.0117366613183608,0,0,0,0,0,0,0,0,0.15094772176254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494268340717795,0,0,0,0,0,0,0,0,0,0.0245330180696638,-0.0103877872646231,0,0,0,0,0,0
X000725.SZ,0,0,0.0382587214846004,0,0.0767167392347119,0,0,0,0,0,0,0,0,0,0.110342846801873,0,0,0,0,0.0384472547610965,0,0,0,0,0,0.0930999610996497,0.00133438381720717,0,0,0,0,0,0.0625539373691509,0,0,0.0621244891223475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305872204237076,0.0273691436211548,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715372608688032,0,0,0,0,0.0593479713708357,0,0,0,0,0.023115642613423,0,0,0,0,0,0,0.0304672758818121,0.123881382841442,0,0,0,0,0,0,0.0338401709786776,0,0,0,0,0,0.0384313398217241,-0.00822030952578589,0,0,0,0,0,0
X600690.SH,0,0,0,0.445491403823399,0.0307484932950459,0,0.0810628935364155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622393584919811,0,0,0,0,0,0,0,0,0,0,-0.00965292012248064,0,0,0,0,0,0
X000568.SZ,0.172376523797236,0,0,0.339776633319979,0,0.159862720227746,0.050086392780107,0,0,0.0681218492190298,0,0,0,0.0500705611047381,0,0,0,0,0,0.0808005569412808,0,0,0,0.0501617871628887,0,0,0,0,0,0,-0.102203893490659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030758986232439,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.202715902365279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235733473868829,0,0,0,0.269904220360602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144263919695746,0,0,0,0.259979323484502,-0.0980612441593707,0,0,0,0,0,0,-0.0118763407005073,0,0,0,0,0,0,0
X600741.SH,0,0.301665900351408,0,0.321734717947102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00800327307383453,0,0,0,0,0,-0.020887123436592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298585810883754,0,0,0,0,0,-0.00561432666579464,-0.0456765199065066,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.107733951531468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39134200864835,0,0,0,0,0,0.0014781759977097,0,0,0,0,0,0,0.0137898086181889,0.0900432332561719,0,0,0,0,0.0958746448914956,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X002236.SZ,0,0,0.614733117715174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324130548393049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149863213891449,0,0,0,0,0,0,0,0,0,0,0,0.0710912469364022,0,0,0,0.00913044938863599,0,0,0,0,0,0,0
X000338.SZ,0.0434210373050702,0,0.0813612925364773,0,0,0,0,0.097411656845887,0,0,0,0,-0.143461274366951,0,0,0,0,0.209492888314776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688136332082761,0,0,0,0,0,0.0660926150123687,0,0,0,-0.00323546520743895,0,-0.0423778181168199,0,0,0,-0.00871064133791454,-0.00558781367225921,0,0,0,0,0,0
X300003.SZ,0.0957611218463141,0,0,0,0,0.107906552629577,0,0,0,0,0.0440495184507642,0,0,0,0,0,0,0,0,0,0,0,0.214268827966491,0,0,0,0,0,0.0836961461203654,0,0.0920361385887273,0,0,0,0,0,-3.46944695195361e-18,-0.121191432771763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228541217012331,0,0,0,0,0,0
X600031.SH,0,0.030506624504683,0,0,0,0.127281436540282,0.0620010326808815,0,0,0,0.124651530191065,0,0,0,0,0.120157478991706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356454841707755,0,0.0455028114681289,0,0,0,0,0,0,0,0,0,0,0,-0.0390823791585607,0,0,0,0.00284163260028612,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0455471414569851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739901100468047,0.233572330651956,0,0,0,0.00124198637888291,0,0.244895615492392,0,0,0,0.0180930942050404,0.0537901579852316,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.209590261019218,0,0,0,0,0.0535440731714129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715828677427239,0.0018043643707206,0,0,0,0.229499240629918,0,0,0,0,0,0,0,0,0,0,0.245351135110699,0,0,0,0.0959114176655568,0,0,0,-0.0149921961081409,0.010637328509601,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.32444081293221,0,0,0,0,0,0.0776856149863419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587856672301443,0.255200638684063,0,0,0.191289344518005,-0.135455170310002,0,0.0570397123531841,0,0,0,0,0,0,0.00972670253480362,0,0.0741228542319596,0,-0.3502187662532,0,-0.0295433303249936,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.175727416878459,0,0.436510655516807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105202559908381,0,0,0.222754076965892,0,0,0,0,0,0,0,0,0,0,0,0.0922935067187706,0,0,0,0,0.0233175361975094,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.175207939169821,0,0,0,0,0,0,0.219303238507458,0,0,0.107751676906727,0,0,0,0,0,0,0,0,0,0,0,0.0473050506514333,0,0,0,0,0.21642538435425,0,-0.126078803218172,0.264164553249668,0,0,0,0,0,0,0,0,0,0.0475908308321582,-0.102229249542004,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0575206227316043,0,0,0.0619119509742571,0,0,0.417209362684315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010090095274076,0,0,0,0,0,0.0191792457796425,0,0,0,0,0,0,0,0,0,0,-0.0177072162156999,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822412584645277,0,0,0.0901746247103059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167523802427495,0,0,0.113319467386018,0,0,0,0.0489098016123862,0,0.00361626867743845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0.0255727508320532,0,0,0,0,0.135963629515431,0,0,0,0.0745434834395817,0,0,0,0,0,0,0,0,0.0407591604696485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293153502995986,0,0,0.208654256594879,0.43464431711946,0,0,0,0,0.202672719812834,0,0,0,0,0,0,-0.00666899472911513,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.122902327164782,0,0,0,0,0,0,0.138821357348647,0,-0.0220959536985012,0,0,0,0,0,0,0.263695685522927,0,0,0,-0.0701028537027524,0,0,0,0,0,0.295660244301739,0,0,0,-0.0874437678525006,0,0,0,0,0,0,0.0554327816917638,-0.0169337551176305,0,0,0,0,0,0.033311357085617,0.0541827141236734,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890391979730674,0,0,0,0,0,0,0,0.170740896021348,0,-0.145037696447396,0,0,0,0,0,0,0,0,0.0731050743075764,0,0,0,0,0.156619616979832,0,0,0,0,0,0,0,0,0,0.308630827724017,0,0,0,-0.0515252784866625,-0.0366739426150563,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0685843142049608,0,0,0,0,0,0,0,0,0,0,0.391726202895655,0,0,0.0699498936925528,0,0.035131943421266,0,0,0,0,0,0,0,0,0,0,0.0576742023998386,0.291604166617175,0,0,0.0184529014167571,0,0,0,0,0.157853322803036,0,0,0,0,0,0,0,0,0,0.019667306575378,0,0,0,0,0,0,0
