,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X003816.SZ,X600690.SH,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X000157.SZ,X600584.SH,X002028.SZ,X000977.SZ,X600066.SH,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X600418.SH,X002049.SZ,X601877.SH,X000800.SZ,X000661.SZ,X002223.SZ,X600177.SH,X000921.SZ,X600460.SH,X600487.SH,X002180.SZ,X002129.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,-0.0366018549651329,0,0,0,0.023588066575194,0,0,0,0,0,0,0,0,0.134939934258924,0,0,0,0,0,0,0.62720751311186,0,0,0,0,0,0.06522945740718,0,0,0,0,0,0,0,0,-0.0132399289932601,0,0,0,0,0,0,0,0,0,0.237482798070844,0,0,0,0,0,0,0,0,0.0107529488195456,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0413289493004315,0,0.0852384095080575,0,0,0,0,0,0,-0.00655884859581948,0,0,0,0.194954256980409,0,0,0,0,0,0,0,0.0866451293038626,0,0,0,0,0,0.36180206409455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123590225306223,0,0
X600031.SH,0,0,0,0,0,-0.117677850123152,0.0144343015687437,0,0,0,0,0,0,0,0,0,0,0,0.248896840943544,0,0,-6.93889390390723e-18,0.249648605572313,0,0,-0.00475266404226893,0,0,0,0,0,0,0,0,0,0,0,0.131771209249585,0,0,0,0,0,0,0,-0.0176551256765954,0,0,0,0,-0.099117305337461,-0.198832471378826,0,-0.020167513388894,0,0,0.0160321446111932,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589385194809235,0.0253583503992775,0,0,0,0,0.134757652280802,0,0,0,0.100937019741307,0,0,0,0.110897825238729,0,0,0,0,0,0,0.0595033156971946,0,0,0,0,0,0,0,0,0,0.0468035422084086,0.0493929094969672,0,0.0374817481946451,0.0391638041662466,-0.0533963078041763,0,0,0.0181684193962815,0,0
X002304.SZ,0,0,0.0463108242414637,0,0.00342178788036649,0,0,0,0.180035692931428,0.131708992662831,0,0,0,0,0,0,0,0.030857364662987,0,0.0403265894444885,0,0,0,0,0,0,0,0,0,0,0,0.0782111822305875,0,0.126851953541439,0,-0.0315933154241052,0,-0.0107318517511999,0,0,0,0,0,0,0.0246399657242394,0,0,0,0.0930393485925836,0,0,0,0,0,0,0,0.0236480360720005,0,0
X300124.SZ,0,0,0.0763813762458772,0,0,0,0,0,0,0,-0.418125802244225,0,0,0,0,0,0,0,0,0,0.374746896697848,0.07033611976611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122206948426778,0,0,0,0,0,0,0,0,0.0637760218846626,0,0.235715596705474,0.0571111169430636,0,0,-0.000993517345418861,0,0,0,0,-0.0582294564756785,0,0
X000338.SZ,0,0,0,0,0,0,0.0776621674397416,0,0,0,0,0,0,0,0.389157069735397,0,0,0,0,0,0,0,0.098742619323263,0,0,0,0,0,0,0,0.0668813670404141,0,0,0,0,0.238803142099854,0,-0.191780710501597,0,0,0.1037631618367,0,0,0,0.136061894224371,0,0,-0.0638356354343506,0,0,0,2.16840434497101e-19,-0.0714184601402569,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0187503782733352,0,0,0.526393193953621,0.199382478254878,0.0979250864783229,0,0,0,0,0,0,0,0,0,0,0.0283834577970054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157245171600266,0,0,0.11536464362806,0,0,0,0.050275808440056,0.0991206568579497,0,0.049518245246535,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.0201058855147554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795496351999515,0,0,0,0,0.00373319646490529,0,0,0,0,0,0,0.0189415725943705,0,0.0934164302263832,0,0,0,0,0,0,0,0,0,0.365964361164296,0,0,-0.1865335499009,0,0,0,-0.00115393897109624,0,0
X300014.SZ,0,0,0.356413369617965,0,0,-0.0210637674848345,0,0,0,0,0,0,0,0,0,0,0,0.251931100224227,0,0.0428106917082528,0.0536925955098201,0,0.0204489435315481,0,0,0,0,0,0,0.00180957338777985,0,0,0,0,0,0,0.0309095272470083,0,0,0,0,0,0,0,0,0,0,0,0.0088937578635408,-0.119279061065983,0,0,-0.000188383057815624,0,0,0,0.0242614276817427,0,0
X000100.SZ,0,0,0,0,0,-0.0312538679020473,0.0598243512852798,0,0,-0.195151493588474,0,0,0.314512019224474,0,0.132470639312316,0,0,0,0.00114123419332396,0,0,0.181339088985825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028030447962658,0,0,0,0,0,0,0,0.199606019465023,0,0,0,0.0129330104368236,0,0,0,0,0,0
X002241.SZ,0,0,0,0.469424290266258,0,0,0,0,0,0,0,0,0,0,0,0.0679130773767234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653032274903553,0,0.0793576146104294,0,0,0,0,0,-3.46944695195361e-18,0.0424372613751704,0,0,0,0,0,0,0,0,0,0,0,0,0.0277193179266058,0.00730929374773659,0,0,0,-0.00315596435126474,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0198381866826763,0,0,0,0,0,0,0,0,0,0,0.01623829031985,0.106216810729098,0,0,0,0,0,0,0.016730827813144,0.0211986986233646,0,0,0,0,0,0,-0.0819389167008592,0,0,0.462162847084205,0,0,0,0,0.0185046159386977,0.07287982790997,0,0,0,0.021262325215436,0,0,0.0936337295752235,0,0,0,0,0,0
X002463.SZ,0,0,0,0.128806603037972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502591883772648,0,0,0,0,0,0,0.153615341218243,0,0.220309315078715,0,0,0,0,0.385267142426217,0,0,0,0,0,0,0,0.115033074205277,0,0,0,0,0,0,0,0,0,0,0,-0.0545470843150806,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687332511755889,0.281793178540083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193256427744239,0,0.221103351889875,0.0515798342681172,0,0,0,0.0148015122511148,0.0778749032817002,0.0165473272235738,0.0241181698240825,0,0,0,0,0,0,0,0.000904305420954893,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158557332541325,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364892477058916,0,0,0,0,0,0,0.1391225027558,0,0,0,0,0,0,0,0,0,0,-0.00383153778705709,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715704706422872,0,0.108420295629911,0,0,0,0,0,0,0,0,0,0,0.188716650663,0,0,0,0,0,0,0,0,0,0,0,0,0.121160532823502,-0.137732922618431,0,0,0,0,0,0,0,0,0,0,0.000437794308317426,0,0
X600584.SH,0,0,0,0.402639120533923,0,0,0,0,0,0,0.24898536213511,0,0,0,0,0,0,0,0,0,0,0,0,0.0834312350327476,0,0.0709046921024269,0,0,0,0,0,0,0,0,0,0,0.025699243605565,0,0.297500652849853,0,0,0,0,0,0,0.0725289937265784,0,0,0,0,0,0.00466960270322841,0,0,0,0,-0.0218598304970472,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.143443630426431,0,0,0,0,0.066367994174453,0.352923901316559,0,0,0.123685632647442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328548071979985,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409012981472192,0,0
X000977.SZ,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0285221324967037,0,0,0.227549481229874,0,0,0,-0.101312093409692,0,-0.051762572966716,0,0.167699814877503,0,0.2797935700484,0,0,0,0,0,0,0.0414259935761287,0.137920235939009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142497768477859,0,0,0,0,-0.0411800022890328,0,0,0.00612507074807201,0,0
X600066.SH,0,0,0,0.196614927588023,0,0,0,0,0,0,0.114426298896746,0,0,0,0,0,0,0,0.0604440520635544,0,0,0,0,0,0,0.159989204456872,0,0,0.336864324291349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117808438033695,0,0,0,-0.277523491718078,0,0,-0.090612191216184,-5.42101086242752e-20,-0.00977736565019038,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481703537201129,0,0.0818400548710655,0,0.0894965922130877,0,0,0,0.201020904797728,0,0,0.0251067718658296,0,0.161585186391204,0,0,0,0,0,0,0,0,0,0.00689870835452473,0,0,0,0.0416083737365548,0,0.125020381465608,0.12621949947146,0,0,0,0,0,0,0,0.000497563262733958,0,0
X600741.SH,0,0,0,0.0976727745543777,0,0,0,0,0,0,0,0,0,0,0.0314239698997807,0,0,0,0.00630344687390272,0,0,0.00333457533619378,0,0,0,-0.13206852832976,0,0,0,0,0.0460536462558764,0,0,0,0,0,0.0333183329295976,0.0191775906931658,0,0,0,0,0,0,0,0,0,0,0,0.0324281782398061,-0.0723830352837731,0,-0.0224316915951596,0,0,0,-0.0107785403741779,0,0
X600522.SH,-0.0383592599954511,0,0,0,0,0.0386577760842527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160084678083735,0,0,0,0,0,0,0,0.236249249771139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533530668251747,0,0,-0.131146860252382,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0.130384329427434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735258155541234,0,0,0,0,0,-0.149719633627755,0.146048958362675,0,0,0,0,0.118922252007363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547927344768367,-0.162918744335644,0.149902619330246,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340575005603601,-0.169503338276048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170960371796451,0,0,0.0239339950795714,0,0,0,0,0,0,0,0.109230194071091,0,0,0,0,0,0,0,0,0.0363857856106587,0,-0.0335951403796981,0.00217969233879631,0,0,0,-0.0304560177489566,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0219195209629745,0,0,0,0,0,0,0,0,0,0,0.0927140864679066,0,0.0314510017296028,0,0.0426394775047144,0,0.100896749077692,0,0.00361348913508994,0,0.369771801131534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185303890479961,0,0,0,0,0,0,0,0,0.0417959500278231,0,0
X601877.SH,0,0,0,0,0,0,0.0413714172876984,0,0,0,0,0,0,0,0.105813734288968,0,0,0,0,0,0.0341241297496973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19882720058175,0,0.0103683643335996,0,0,0,0,0,0,0.0126205575938004,0,0,0,0.028621250617276,8.67361737988404e-19,0,0,0,0,0,0,0.00726490011096516,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596037977721727,0,0,0,0,0,0.0794649504200532,0,0,0,0.14334744204068,0,0,0,0,0.0779586921894159,0.258278681811636,0,0,0,0.0802643701882429,8.67361737988404e-19,0,0,0,0,0,0.0473576780372463,0.000697844487681044,0,0,0,0.143739438376022,0,0,0,0,0,0,0.0143805613620387,0,0
X000661.SZ,0,0,0.105066287431033,0,0,0.17066612924719,0,0,0,0.268266122384325,0,0,0,0.0541315293361543,0,0,0,0,-0.0547750299943919,0,0,0,0,0,0,0,0,0.105107906851924,0,0,0,0.051920708520505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200686755217107,-0.0133390362567671,0,0,0.0565637561303804,-0.0526245226106406,0,0,0.0265179400938398,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.0238872016681964,0,0,0,0,0,0,0,0,0,0.415241486365106,0,0.0196690598204636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756091754619218,0,0,0,0,0,0,6.93889390390723e-18,-0.102896494044917,0,0,0.0827480284674713,0,0,0,0,-0.274581767673585,0,0,0.00711992655215715,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.218137908928635,0,0,0,0,0,0,0,0,0,0.0591556812490155,0,0,-0.0138722486235353,0,0,0,0,0,0,0,0,0,0.0027935008738109,0.0144860847306223,0,0,0,0,0.0309655773798598,0,0,0,0,0,0,0,0.00915055129182909,0,0,0,0,0,0,0,-0.00334186495828948,0,0,-0.00370430832558304,0,0
X000921.SZ,0,0,0,0,0,0,0.361675493503091,0,0,0,0,0,0,0.082019208908188,0,0,0,0,0,0.202101173130026,0,0.0547245155495334,0,0,0,0.121436346687565,0,0,0.0294489873558626,0,0,0,0.0803732673723185,0,0,0,0,0,-0.142258813691984,0.276795619182584,0,0,0,0,0,0,0,0,0,0,-0.074684843882209,0,0,0,0,0,0.0309989526483566,0,0
X600460.SH,0,0,0,0,0,-0.0817048763073379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167572337362069,0,0.281978779231178,0,0.0820227955223518,0,0,-0.0820508384117546,0,0,0.0167347085573585,0.00599328003687615,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.387079079908839,0,0,0,0,0,-0.0125868294684938,0,0,0,0.0252627444162293,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754935132831735,0.102098666831459,0,0,0.0230037257588771,0,0,0,0,0,0,0,0,0.00333025022148688,0,0,0,0,0.312882377575618,0,0,0,0,0,0,0,0,0,0.133306972593152,0,0,0,0,0,0,0,0,0,0,-0.0484526766788523,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.285783679558005,0,0,0,0,0.031310364163142,0,0,0,0,0,0,0,0.0338025968576698,0,0,0,0,0,0,0,0,0,0,0,0.0963431784001597,0,0,0,0,0,0,0,0.129691928029475,0,0,0.0922171253833471,0,0,0,0,0,0,0,-0.00870681124729334,0,0
X002129.SZ,0,0,0,0,0,-0.0917800999263793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135363456808634,0.446302145683495,0,0,0,0,0,0,0,0,0.0415239394639141,0,0,0,0,0,0.0580351838456986,0.0150620414172454,0,0,0.121549666637247,0.0683451687239998,0,-0.0603211681920163,0,0,0,0,0,0,0,0,0,0,0,0.0919663679162574,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381903098521005,0.0722122874649393,0.159640240123384,0,0,0,0,0,0,0,0,-0.0878345885930772,0,0,0,0,0,0,0,0.0630592707173872,0,0,0.102656563570205,0,0,0,0.0614694320548224,0,0,0,0.152729179807502,0,0,0,0,-0.0487646238642632,0,0,0.0569912945044448,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136897072537252,0.0423112369110639,0,-0.000490328087694587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231938162723231,0,0,0,0,0,0,0.00343153664489212,0,0.0922603659097477,0,0.175329727392739,0,-0.0709413391687895,-0.0668656230215423,0,0,0,0.0524819221612577,0,0
Slope,0,0,0,0,0.142513305903918,0.159148306219813,0,0,0,0,0.0458319879278451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100510912036219,0,0,0,0,0.0766175676619289,0,0,0,0,0,0,0,0,-0.0124746242863529,0,0,0,0,0,0,0.534509265162688,0,0,0,-0.0203025314993351,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949651833637819,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180583344791445,0.808418958553639,0,0.028531155336976,0,0,-0.0678350408737506,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303899450412223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525244250259432,-0.0133387098575708,0,0,0,-0.157335617719557,0,-0.0745387701712131,-4.33680868994202e-19,0,0,0,-0.00318031133651559,0,0
MKreturn,0,0,0,0,0,-0.124887235839519,0,0,0,0,0,0,0,0,0,0,0,0,-0.00601488312730553,0,-0.0499901141155892,0.00511972834759939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0294659265026571,0,0,-0.0222140981454815,0.0740231164877225,0,0,-0.0120552165856786,0,0,0,0,0.106269907229196,0,0,-0.0134902877784937,0,0
MKvol,0,0,0,0,0,0.00351771128805606,0,0,0.00132704999385052,0,0.000585183162266191,0,0,0.000599444020859653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266694285583958,0,-0.0019075057096998,0,-0.000722642004881383,0,0.000778072552954682,0,0.000816125495590083,0,-0.000508213173018461,0,0,0,-0.00301657187055244,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00515557207724037,0.00421471050163914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00845093778600543,0,0,0,0,0,-0.00683196448926403,0,0,-0.00753779279230762,0,0,0,0.0012175215839136,0,0,0,-0.0131896629029496,-0.0018129931006738,0,0,-0.0132627479234581,0,0,0,0,0.0156775610139657,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.000431933196975607,0,0,0,0,0,0,0,0,0,0,-0.0186317470991655,-0.00407198171590055,-0.00303485513759625,0,0,0,0,0,0,0,0,0,0,0,0.00516395497820048,0,0,0,0,0,-0.00627839418899858,0,0.00444794713106895,0,0,0,0,0,0.00356422693530509,0,0,-0.00342558649160629,0,0,0,-0.0195294889567913,0,0,0,0,0.00704971481114993,0,0
