,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000625.SZ,X002241.SZ,X002456.SZ,X000338.SZ,X600031.SH,X600066.SH,X601877.SH,X000100.SZ,X002008.SZ,X300124.SZ,X300136.SZ,X600809.SH,X600487.SH,X002508.SZ,X300003.SZ,X600522.SH,X002085.SZ,X600867.SH,X600089.SH,X002294.SZ,X600498.SH,X600699.SH,X000157.SZ,X000050.SZ,X600271.SH,X600177.SH,X000596.SZ,X600566.SH,X600118.SH,X000559.SZ,X002180.SZ,X600707.SH,X300115.SZ,X002179.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0342361299255229,0,0,0.0324528870551932,0,0.0225691994573502,0,0.16602154031743,0,0,0,0,0,0,0,0,0,0.0152856646675911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109215728287145,0,0,0,0,0,0,0.0300355120488143,0,0,-0.00750777767593544,0,0,0,0,0,0,0
X600104.SH,0,0,0.0328683686890161,0,0,0,0.018613200490627,0,0,0.0931044483116954,0,0,0.363946039937307,0.0153259789232905,0.0895713855569953,0,0,0,0,-0.0310730922596246,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0257874924367785,0,0,-0.0137031147387477,0,0,0,0,0,0,0.023366616201823,0,0,0,0,0,0,0,0,0,0,0.00906381893209882,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0131360042891699,0,0.0561479844338968,0,0,0.077234093952506,0,0,0,0,0,0,0,0.0355064929707294,0.155391724052175,0,0,0,0.0278708371304277,0,0,0,0,0,0,0.00619784966036163,0,0,0,0,0.00750942608664498,0,0,0,0.110479216076065,0,0,0,0,0,-0.00677379485613827,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.161505940480082,0,0,0,0,0,0.168110665136811,0,0.0398501424176398,0.0780156257753163,0,0,0,0,0,0.127219025455657,0,0,0,0,0,0,0,0,0.146049113252217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00743552836906488,0,0,0,0,0,0.013148317319508,0,0,0,0,0,0,0
X000858.SZ,0,0,-0.111365743107504,0.0711324460748559,0,0,0,0.0894871130744106,0,0,0,0.35145065069459,0,0,0,0,0,0,0,0,0,0.0469767793526655,0,0,0,0,0,0.129888215238205,0.018998932077038,0,0,0,0,0,0,0,0,0,0,0,0,0.111014128076321,0,0,0,0,0,0,0,0,0,-0.00250003757222765,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.116659591310037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178473062572339,0,0,0,0,0,0,0,0,0,0,0.0962101613312339,-0.0915887414368032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414989517786274,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.232763721883651,0.0285117692142875,0,0,0,0,0.0497401300890792,0,-2.71050543121376e-20,0,0,0,-0.0628125608268338,0,0.176034773234376,-0.0964282389618119,0,0.24684499296459,0,0,0,0,0,0.022085116695107,0,0,0,0,-0.0657278852902166,0,0,0,0,0,0,0,0.128571785111045,0,0.0763446359721733,0,0,0,0,-0.0604364818403547,0.0614045422668304,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.520687470989564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001118449901978,0,0,0,0,0,0,0,0,0,0.0479870038428426,0,0,0,-0.12620566748778,0,0.0525874151274894,0,0,0,-0.0116980271506071,0.00843450375398703,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.384660027495813,0,0,0,0,0,0,0.0901991118960645,0,0,0,0,0,0,0,0.0143670182425933,0,0,0,0,-0.01098181608641,0,0,0,0,0,-0.0993322292571173,0,0,0,0,0,0.132509118902294,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194054707874408,0.0658251748633898,0,0,0,0,0,0
X600703.SH,0,0.316843015255719,0,0,0,0.217131313787513,0.0647481934304859,0,0,0,0,0,0,0.0364706777112328,0,0,0,0,0,0,0,-0.121571313816185,0,0,0,0,0,-0.0706060304388183,0,0,0,-0.0150086935078857,0,0,0,0.145417905284219,0.026522747484513,0,-0.0121102158363162,0,0,0,0,0,0,-0.205742912914245,0,0,0,0,0,0.0297130694294571,-0.01390104947949,0,0,0,0,0,0
