,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X600031.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600809.SH,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000157.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X002371.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002179.SZ,X002007.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002414.SZ,X002236.SZ,X600584.SH,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X000066.SZ,X002074.SZ,X002008.SZ,X000977.SZ,X600089.SH,X000799.SZ,X002294.SZ,X600118.SH,X000050.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.426222260709111,0,0,0,0,0.0186466379871083,0,0,0,0.0396213941497073,0,0,0,0,0,0,0,0,0,0.0287121962106042,0,0,0,0,0,0,-0.0225647293712727,0,0,0,0,0,0,0.0207699775594601,0,0,0,0,0,0,0,0,0,0,0.0131261098894426,0,0,0,0,0,-0.0139839962221312,-0.00694627817463999,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.377800959767701,0,0.0463472172740106,0.144147430826814,0.00611526935687895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970907235109618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115460055719831,0,0,0,0,0,-0.0115958051077227,-0.0133445362423598,0,0,0,0,0,0
X600276.SH,0,0,0,0.0857139326189742,0,0,0,0,0,0,0.0674366291897875,0,0,0,0.078858210908523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286125955992037,0,0,0.00110068557961968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105919637124293,0,0,0,0,-0.00814287485860086,0,0,0,0,-0.0301612701187169,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0894384621551921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531046625841543,0,0,0,0,0,0,0.42870549949677,0,0,0,0,0,0,0,0,0,0,0.0116611637885177,0,0,0,0,0,-0.0146571480964496,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0309362209774004,1.73472347597681e-18,0.228031416112673,0,0,0,0,0,0,0,0,0,0.0617483929940675,0.0484610564498656,0,0,0,0,0,0,0,0,0,0,0.129977472289966,0,0,0,0,0,0,0,0,0.0440360397231084,0,0,0,0,0,0,0,0,0,-0.0302317864379236,0,0,0,0,0.0117179967653366,0,0
X000651.SZ,0,0,0,0,0,0,0.148376813483114,0,0,0,0.0528735925722922,0,0,0,0,-0.0754717725086902,0,0,0,0.0292900721354205,0.143704842070844,0,0,-0.0213787301349793,0,0,0,0.114872191425477,0.0416686090896312,0,0,0.0145076780957545,0,0,0,0,0,0,0,0,-0.0135412205630402,0.00619387259609862,0,0,0,0,-0.0259581327644602,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.13973209062942,0.304771778805363,0,0.0130643564570223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608607839535172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114379375432444,0,0,-0.014673089549716,0,0.287830297154314,0,0,0,0,0,0,-0.0300246116257889,0,0,0,0,0,0
X002475.SZ,0,0,0.194855743993543,0.034927698947507,0,0,0,0,0,0.0272010519320393,0,0,0.0398521004235654,0,0,0,0,0,0,0,0,0,0,0.263906094142319,0,0,0,0,0,0.0953160795472504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012201704413261,0,0,0,0,-0.0228766466795336,0,0
X002304.SZ,0,0.0248210516030343,0,0,0,0,0.158233024325872,0,0,0.127673206090372,0,0,0,0,0,0,0,0,0,0,0,0,0.0193760786813833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210437409651449,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552448324842131,0,0,0,0,0.0641197282493028,0,0
X600809.SH,0,0,0,0,0.150912964222326,0,0,0,0.0663112860781099,0,0.259771097418142,0,0,0,0,0.0315454649499578,0,0,0,0,0,0,0.0215725565523054,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855271744189626,0,0,0,0,0,0,0,0,0,0.0705070339628973,0.135744875896996,0,0,0,0,0,-0.0777868808865909,0,0,0,0.0359141617896634,0,0
